Year,nation,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr,min_age,max_age
2014,us,White,Hispanic or Latino,A,666,nvss,Deaths,absolute number,9580.91305769587,12654.3265330191,15647.2042147813,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,345.380958285376,456.173999086606,564.063816636679,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,A,666,nvss,Deaths,crude rate,34.6057539828073,45.7067617859258,56.516878539099,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,A,666,nvss,YLL,absolute number,214194.411082564,282904.771503933,349814.644146212,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,7756.97527854915,10245.2968200637,12668.4143297777,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,A,666,nvss,YLL,crude rate,773.658945632692,1021.83715312639,1263.51209347248,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,F,666,nvss,Deaths,absolute number,4627.59605382564,6111.98298915091,7557.43587799453,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,282.210388524465,372.734584860156,460.884418296274,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,F,666,nvss,Deaths,crude rate,33.4958258214532,44.2402308341146,54.7028204021466,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,F,666,nvss,YLL,absolute number,93257.3098764046,123171.315073482,152300.704587762,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,6188.60039957342,8173.70832045196,10106.7487633547,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,F,666,nvss,YLL,crude rate,675.022316525435,891.548196496096,1102.39481018205,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,M,666,nvss,Deaths,absolute number,4952.8111135316,6541.68267232506,8088.96008492462,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,424.178622172851,560.255959500999,692.771007208454,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,M,666,nvss,Deaths,crude rate,35.7076326157404,47.1627114779224,58.3179144802721,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,M,666,nvss,YLL,absolute number,120902.149462974,159687.797103338,197458.097789286,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,9599.43928336974,12678.9583096536,15677.8603950166,burnett,attributable,25,150
2014,us,White,Hispanic or Latino,M,666,nvss,YLL,crude rate,871.652368022346,1151.28016422921,1423.58774668377,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,absolute number,121285.442190559,160366.864699696,198509.234163866,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,412.61430256983,545.569697716995,675.330424895545,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,crude rate,84.433236450328,111.639889845256,138.19281855276,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,A,666,nvss,YLL,absolute number,2208901.82591404,2920669.23988048,3615334.22219318,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,9294.22293956379,12289.0708539945,15211.9582083253,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,A,666,nvss,YLL,crude rate,1537.73385160217,2033.23294263608,2516.82612287297,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,F,666,nvss,Deaths,absolute number,61977.1489643589,81947.252786631,101437.20943229,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,345.357452493448,456.637566169793,565.242138803866,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,F,666,nvss,Deaths,crude rate,83.7270131242509,110.705297423543,137.034934767793,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,F,666,nvss,YLL,absolute number,1022300.94842403,1351703.90449378,1673186.92680992,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,7666.01949032448,10136.142877468,12546.8763495275,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,F,666,nvss,YLL,crude rate,1381.06070311261,1826.06222523618,2260.36444272229,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,M,666,nvss,Deaths,absolute number,59306.3308198418,78417.0306933815,97068.8464492391,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,491.355587867183,649.688586066672,804.219708947126,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,M,666,nvss,Deaths,crude rate,85.181264219073,112.629827514693,139.419298792077,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,M,666,nvss,YLL,absolute number,1186258.41225586,1568514.87924166,1941592.64410028,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,11116.8419507692,14699.1008281241,18195.3428816515,burnett,attributable,25,150
2014,us,White,Not Hispanic or Latino,M,666,nvss,YLL,crude rate,1703.81458184322,2252.84684642015,2788.69580593884,burnett,attributable,25,150
