Year,nation,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,min_age,max_age,scenario,method,mean,lower,upper,attr
2010,us,Black or African American,All Origins,A,666,4,nvss,Deaths,absolute number,25,115,C,di_gee,1150.34257508996,1100.56813674472,1200.1170134352,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,Deaths,absolute number,25,115,C,di_coxme,1194.58652028573,1139.28158879102,1244.36095863097,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,103.230764439881,98.7640486708472,107.697480208914,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,107.201178456799,102.238160935651,111.667894225832,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,101.690598533187,97.2905245581933,106.090672508181,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,105.601775399848,100.712804316522,110.001849374842,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,58.0971797454536,55.5833594680061,60.6110000229012,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,60.3316866587403,57.5385530171319,62.8455069361878,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,Deaths,crude rate,25,115,A,di_gee,131.298710001677,125.617515818912,136.979904184442,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,Deaths,crude rate,25,115,A,di_coxme,136.348660386357,130.036222405507,142.029854569121,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,Deaths,crude rate,25,115,B,di_gee,129.339780434172,123.743347626924,134.93621324142,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,Deaths,crude rate,25,115,B,di_coxme,134.314387373947,128.096128699228,139.910820181195,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,Deaths,crude rate,25,115,C,di_gee,73.8935219234576,70.6962060710003,77.0908377759149,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,Deaths,crude rate,25,115,C,di_coxme,76.7355804589752,73.1830072895782,79.9328963114326,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,absolute number,25,115,A,di_gee,52215.3604377173,49956.0419572392,54474.6789181955,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,absolute number,25,115,A,di_coxme,54223.6435314756,51713.2896642777,56482.9620119538,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,absolute number,25,115,B,di_gee,51436.3260249796,49210.7157642834,53661.9362856758,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,absolute number,25,115,B,di_coxme,53414.6462567096,50941.7459670471,55640.2565174058,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,absolute number,25,115,C,di_gee,29386.2512525556,28114.7307656662,30657.771739445,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,absolute number,25,115,C,di_coxme,30516.4916853462,29103.6911443579,31788.0121722356,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,age-adjusted rate,25,150,A,di_gee,2350.73781487676,2249.0231978869,2452.45243186662,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,2441.15080775664,2328.13456665679,2542.8654247465,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,age-adjusted rate,25,150,B,di_gee,2315.66565147961,2215.46858002136,2415.86272293786,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,2404.72971499805,2293.3996356,2504.92678645631,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,age-adjusted rate,25,150,C,di_gee,1322.97031903572,1265.72641100052,1380.21422707092,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,1373.85379284479,1310.24945058345,1431.09770087999,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,crude rate,25,115,A,di_gee,3354.11117070405,3208.98136043321,3499.2409809749,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,crude rate,25,115,A,di_coxme,3483.11544650036,3321.86010175498,3628.24525677121,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,crude rate,25,115,B,di_gee,3304.06903742714,3161.10451176923,3447.03356308504,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,crude rate,25,115,B,di_coxme,3431.14861578972,3272.29914283649,3574.11314144763,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,crude rate,25,115,C,di_gee,1887.65820565159,1805.98068713782,1969.33572416537,attributable
2010,us,Black or African American,All Origins,A,666,4,nvss,YLL,crude rate,25,115,C,di_coxme,1960.2604443305,1869.50764598187,2041.93796284427,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,absolute number,25,115,A,di_gee,1704.87752648227,1631.10878735564,1778.64626560891,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,absolute number,25,115,A,di_coxme,1770.44973903928,1688.48447334302,1844.21847816592,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,absolute number,25,115,B,di_gee,1699.08859128693,1625.57033493317,1772.60684764069,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,absolute number,25,115,B,di_coxme,1764.43815249027,1682.75120098609,1837.95640884403,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,absolute number,25,115,C,di_gee,1014.98515738259,971.067530380462,1058.90278438472,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,absolute number,25,115,C,di_coxme,1054.02304805115,1005.22568471545,1097.94067505329,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,97.5315936837144,93.311476649323,101.751710718106,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,101.282808825396,96.5937898982941,105.502925859787,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,97.2004238098885,92.9946362411914,101.406211378586,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,100.93890164873,96.265804350178,105.144689217427,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,58.0646518164243,55.5522389974444,60.5770646354042,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,60.2979076555176,57.506337856651,62.8103204744975,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,crude rate,25,115,A,di_gee,133.299363125909,127.531602221422,139.067124030395,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,crude rate,25,115,A,di_coxme,138.426261707675,132.017638480467,144.194022612161,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,crude rate,25,115,B,di_gee,132.846743296783,127.098566904134,138.594919689432,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,crude rate,25,115,B,di_coxme,137.956233423582,131.569370765083,143.704409816232,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,crude rate,25,115,C,di_gee,79.3587063937151,75.9249162132178,82.7924965742124,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,Deaths,crude rate,25,115,C,di_coxme,82.4109643319349,78.5956419091601,85.8447545124322,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,absolute number,25,115,A,di_gee,42652.8272879345,40807.2722610528,44498.3823148163,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,absolute number,25,115,A,di_coxme,44293.3206451628,42242.7039486275,46138.8756720446,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,absolute number,25,115,B,di_gee,42507.9990235972,40668.710604307,44347.2874428875,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,absolute number,25,115,B,di_coxme,44142.9220629663,42099.2682637549,45982.2104822566,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,absolute number,25,115,C,di_gee,25393.0185278367,24294.2821492284,26491.754906445,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,absolute number,25,115,C,di_coxme,26369.6730865996,25148.854888146,27468.409465208,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,age-adjusted rate,25,150,A,di_gee,2244.55312049952,2147.43303355483,2341.67320744421,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,2330.88208667258,2222.97087895625,2428.00217361727,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,age-adjusted rate,25,150,B,di_gee,2236.93170936866,2140.14139502098,2333.72202371634,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,2322.96754434438,2215.42275062473,2419.75785869206,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,age-adjusted rate,25,150,C,di_gee,1336.2766925343,1278.45702795349,1394.09635711511,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,1387.67194993947,1323.42787818301,1445.49161452028,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,crude rate,25,115,A,di_gee,3334.89920811633,3190.60068468822,3479.19773154444,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,crude rate,25,115,A,di_coxme,3463.16456227465,3302.83286957675,3607.46308570276,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,crude rate,25,115,B,di_gee,3323.57551178101,3179.76695598279,3467.38406757923,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,crude rate,25,115,B,di_coxme,3451.4053391572,3291.61805493696,3595.21389495542,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,crude rate,25,115,C,di_gee,1985.40548809342,1899.49851985861,2071.31245632823,attributable
2010,us,Black or African American,All Origins,A,666,5,nvss,YLL,crude rate,25,115,C,di_coxme,2061.76723763547,1966.3150507079,2147.67420587028,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,absolute number,25,115,A,di_gee,1276.19622601512,1220.97619700485,1331.41625502539,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,absolute number,25,115,A,di_coxme,1325.28069624648,1263.92510845729,1380.50072525675,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,absolute number,25,115,B,di_gee,1276.16874283278,1220.94990299867,1331.3875826669,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,absolute number,25,115,B,di_coxme,1325.25215601866,1263.89788953632,1380.47099585277,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,absolute number,25,115,C,di_gee,805.26489737949,770.421704704417,840.108090054565,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,absolute number,25,115,C,di_coxme,836.236624201779,797.521965673918,871.079816876853,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,79.8957173876894,76.4386911545682,83.3527436208106,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,82.9686295949082,79.1274893358847,86.4256558280294,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,79.8939968148461,76.4370450295884,83.3509486001039,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,82.9668428461863,79.125785307011,86.4237946314441,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,50.4132635340484,48.2319204003636,52.5946066677332,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,52.3522352084349,49.9285206154518,54.5335783421197,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,crude rate,25,115,A,di_gee,119.52637239994,114.354558209558,124.698186590322,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,crude rate,25,115,A,di_coxme,124.123540569169,118.377080357633,129.295354759551,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,crude rate,25,115,B,di_gee,119.52379837173,114.352095557569,124.695501185892,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,crude rate,25,115,B,di_coxme,124.120867539874,118.374531079694,129.292570354035,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,crude rate,25,115,C,di_gee,75.4197434867198,72.1563892012367,78.6830977722029,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,Deaths,crude rate,25,115,C,di_coxme,78.3205028515936,74.6945536455013,81.5838571370767,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,absolute number,25,115,A,di_gee,30855.8341155126,29520.7259085914,32190.9423224338,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,absolute number,25,115,A,di_coxme,32042.5969661092,30559.1434028634,33377.7051730304,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,absolute number,25,115,B,di_gee,30855.1696279534,29520.0901728977,32190.2490830091,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,absolute number,25,115,B,di_coxme,32041.9069213362,30558.4853046077,33376.9863763919,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,absolute number,25,115,C,di_gee,19469.6705616902,18627.2328931556,20312.1082302249,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,absolute number,25,115,C,di_coxme,20218.5040448321,19282.4621909047,21060.9417133668,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,age-adjusted rate,25,150,A,di_gee,1850.62929781378,1770.55399165837,1930.70460396918,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,1921.80734772969,1832.8347853348,2001.8826538851,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,age-adjusted rate,25,150,B,di_gee,1850.58944408173,1770.51586236665,1930.6630257968,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,1921.76596116179,1832.79531481171,2001.83954287687,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,age-adjusted rate,25,150,C,di_gee,1167.72544943557,1117.19886748884,1218.2520313823,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,1212.63796672155,1156.49732011407,1263.16454866829,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,crude rate,25,115,A,di_gee,2889.90505066564,2764.86108212722,3014.94901920405,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,crude rate,25,115,A,di_coxme,3001.05524492201,2862.11750210154,3126.09921346043,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,crude rate,25,115,B,di_gee,2889.8428158887,2764.80154020121,3014.88409157619,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,crude rate,25,115,B,di_coxme,3000.9906164998,2862.05586573592,3126.0318921873,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,crude rate,25,115,C,di_gee,1823.49629831389,1744.59501617531,1902.39758045247,attributable
2010,us,Black or African American,All Origins,A,666,6,nvss,YLL,crude rate,25,115,C,di_coxme,1893.63077132596,1805.96268006087,1972.53205346454,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,absolute number,25,115,A,di_gee,30023.2463496762,28724.1635749306,31322.3291244218,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,absolute number,25,115,A,di_coxme,31177.9865938945,29734.5612886216,32477.0693686401,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,absolute number,25,115,B,di_gee,29129.963075593,27869.531980976,30390.39417021,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,absolute number,25,115,B,di_coxme,30250.3462708081,28849.8672767892,31510.7773654251,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,absolute number,25,115,C,di_gee,16307.6245027767,15602.0061348681,17013.2428706853,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,absolute number,25,115,C,di_coxme,16934.8408298066,16150.8204210193,17640.4591977152,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,95.2307097686456,91.1101502113485,99.3512693259429,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,98.893429375132,94.3150298670241,103.013988932429,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,92.3973053051634,88.3993449794593,96.3952656308676,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,95.9510478169005,91.5088696772291,99.9490081426047,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,51.7261404030926,49.4879900971895,53.9642907089956,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,53.715607341673,51.2287736684474,55.9537576475761,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,crude rate,25,115,A,di_gee,120.52447749106,115.309476061158,125.739478920962,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,crude rate,25,115,A,di_coxme,125.160034317639,119.365588284415,130.375035747541,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,crude rate,25,115,B,di_gee,116.938506187143,111.878666977122,121.998345397163,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,crude rate,25,115,B,di_coxme,121.436141040494,115.814097473805,126.495980250515,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,crude rate,25,115,C,di_gee,65.464870101856,62.6322555301411,68.2974846735709,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,Deaths,crude rate,25,115,C,di_coxme,67.9827497211582,64.8354001970304,70.8153642928731,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,absolute number,25,115,A,di_gee,766743.284604357,733566.892482054,799919.676726662,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,absolute number,25,115,A,di_coxme,796233.410935294,759370.753021623,829409.803057598,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,absolute number,25,115,B,di_gee,743930.330146484,711741.037015146,776119.623277823,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,absolute number,25,115,B,di_coxme,772543.035152118,736777.153895076,804732.328283457,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,absolute number,25,115,C,di_gee,416469.339448643,398449.031491731,434489.647405556,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,absolute number,25,115,C,di_coxme,432487.390965899,412464.82656933,450507.698922812,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,A,di_gee,2161.88869230089,2068.34543157634,2255.43195302545,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,2245.03825738939,2141.10130102877,2338.58151811395,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,B,di_gee,2097.56590099546,2006.80583797162,2188.3259640193,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,2178.24151257221,2077.39699810127,2269.00157559605,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,C,di_gee,1174.26572064291,1123.45614619201,1225.0752950938,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,1219.42978682148,1162.97470409826,1270.23936127238,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,crude rate,25,115,A,di_gee,3077.99272172031,2944.81034433819,3211.17509910245,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,crude rate,25,115,A,di_coxme,3196.3770571711,3048.39663785762,3329.55943455323,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,crude rate,25,115,B,di_gee,2986.41303763022,2857.19324273276,3115.63283252768,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,crude rate,25,115,B,di_coxme,3101.27507753907,2957.697527653,3230.49487243654,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,crude rate,25,115,C,di_gee,1671.86282733999,1599.52260884932,1744.20304583066,attributable
2010,us,Black or African American,All Origins,A,666,666,nvss,YLL,crude rate,25,115,C,di_coxme,1736.16524377614,1655.78722323095,1808.50546226682,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,absolute number,25,112,A,di_gee,4453.91855112848,3839.58495786938,5106.64799396628,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,absolute number,25,112,A,di_coxme,4876.27289649411,4185.14760407762,5529.0023393319,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,absolute number,25,112,B,di_gee,4085.21226584011,3521.73471193113,4683.90716686839,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,absolute number,25,112,B,di_coxme,4472.60308415253,3838.69083600492,5071.29798518081,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,absolute number,25,112,C,di_gee,2381.96027000024,2053.41402586228,2731.04065439683,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,absolute number,25,112,C,di_coxme,2607.83581284509,2238.22128818988,2956.91619724168,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,52.4706097558633,45.233284272296,60.1602680821536,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,57.4462710258158,49.3042798568026,65.1359293521061,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,48.126964179992,41.488762224131,55.1800537580942,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,52.6907280246464,45.2227508243028,59.7438176027486,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,28.0613366289527,24.1908074387523,32.1737738935405,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,30.7223254472154,26.36798010824,34.8347627118033,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,crude rate,25,112,A,di_gee,60.5140959543466,52.1673240985746,69.3825410511042,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,crude rate,25,112,A,di_coxme,66.2525016051897,56.8623832674463,75.1209467019473,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,crude rate,25,112,B,di_gee,55.5045908925042,47.8487852521588,63.6388843853711,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,crude rate,25,112,B,di_coxme,60.7679572702416,52.155175924853,68.9022507631086,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,crude rate,25,112,C,di_gee,32.3630014073146,27.8991391442368,37.1058550618348,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,Deaths,crude rate,25,112,C,di_coxme,35.4319067131806,30.410061667218,40.1747603677009,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,absolute number,25,112,A,di_gee,109890.576619564,94733.2557065205,125995.230089672,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,absolute number,25,112,A,di_coxme,120311.234747281,103259.248720107,136415.888217389,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,absolute number,25,112,B,di_gee,100793.565565482,86891.004797829,115565.036381112,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,absolute number,25,112,B,di_coxme,110351.576093243,94711.1952296335,125123.046908874,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,absolute number,25,112,C,di_gee,58769.5945829314,50663.4436059754,67382.3799959472,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,absolute number,25,112,C,di_coxme,64342.5733795886,55223.1535305131,72955.3587926044,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,age-adjusted rate,25,150,A,di_gee,1132.68958192884,976.456536145552,1298.68719307358,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,1240.09980090485,1064.33762439865,1406.09741204959,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,age-adjusted rate,25,150,B,di_gee,1038.92276438522,895.623072745876,1191.17868675201,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,1137.44130238726,976.229149293004,1289.69722475406,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,age-adjusted rate,25,150,C,di_gee,605.763565594186,522.209970339816,694.539260551954,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,663.206662331565,569.208867670399,751.982357289333,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,crude rate,25,112,A,di_gee,1493.05130340784,1287.11319259297,1711.86054614865,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,crude rate,25,112,A,di_coxme,1634.63375459307,1402.95337992633,1853.44299733387,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,crude rate,25,112,B,di_gee,1369.45286003599,1180.56281037586,1570.14853779989,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,crude rate,25,112,B,di_coxme,1499.31476917734,1286.81346330968,1700.01044694123,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,crude rate,25,112,C,di_gee,798.485388756936,688.349473066324,915.50479917821,attributable
2010,us,White,Hispanic or Latino,A,666,1,nvss,YLL,crude rate,25,112,C,di_coxme,874.203830794231,750.300925642292,991.223241215505,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,absolute number,25,112,A,di_gee,669.517374222047,577.17015019142,767.636299754587,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,absolute number,25,112,A,di_coxme,733.006090743102,629.115463708647,831.125016275643,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,absolute number,25,112,B,di_gee,663.069853844543,571.611942969434,760.243884149346,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,absolute number,25,112,B,di_coxme,725.94716757118,623.057017836682,823.121197875983,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,absolute number,25,112,C,di_gee,437.538868980785,377.18868015585,501.66094460728,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,absolute number,25,112,C,di_coxme,479.029623797929,411.135661369876,543.151699424423,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,24.7165134784956,21.3073392055997,28.3387611434475,attributable
