Year,Race,Hispanic.Origin,label_cause,Gender.Code,nation,Education,attr,source,min_age,max_age,value,measure1,measure2
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,10,14,0,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,15,19,0.0372905978108347,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,20,24,0.173969392986764,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,25,29,0.226082630888205,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,30,34,0.834506378144793,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,35,39,5.053236544678,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,40,44,17.3313650197382,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,45,49,34.9435508134046,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,50,54,49.8278062603777,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,55,59,74.9381785217416,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,60,64,98.2909738072221,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,65,69,102.726217460845,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,70,74,105.744378690951,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,75,79,90.1590405087953,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,80,84,57.1887594399842,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,85,150,19.6676566086572,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,0,4,0.0443059880710948,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,5,9,0,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,10,14,0.0795955828857695,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,15,19,0.0745811956216694,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,20,24,0.278351028778823,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,25,29,0.613652855267984,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,30,34,0.864310177364249,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,35,39,4.53425549414351,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,40,44,19.0942975647259,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,45,49,42.258878032344,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,50,54,71.0200890991927,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,55,59,106.175603629209,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,60,64,134.299010701732,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,65,69,142.678893603578,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,70,74,138.756003094775,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,75,79,117.396198591825,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,80,84,65.5337858757488,YLL,crude rate
2004,White,Not Hispanic or Latino,neo_lung,M,us,666,total,wonder,85,150,18.5256444071539,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,0,4,0.265835928426569,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,5,9,0.0423069789536651,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,10,14,0.159191165771539,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,15,19,0.223743586865008,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,20,24,0.104381635792059,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,25,29,0.25838014958652,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,30,34,0.864310177364249,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,35,39,2.40370170773873,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,40,44,7.30003053839977,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,45,49,16.8230155004355,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,50,54,32.9458182362369,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,55,59,59.1173104312965,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,60,64,99.0830287642926,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,65,69,128.585554770057,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,70,74,163.321796319959,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,75,79,181.738925495523,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,80,84,146.124612261396,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,A,us,666,total,wonder,85,150,77.5852675799363,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,0,4,0.221529940355474,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,5,9,0,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,10,14,0.0795955828857695,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,15,19,0.149162391243339,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,20,24,0,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,25,29,0.0968925560949448,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,30,34,0.298037992194569,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,35,39,1.14722126960257,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,40,44,3.62518523335499,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,45,49,7.91934506270502,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,50,54,15.1658521257057,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,55,59,29.2158697403553,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,60,64,48.6047570771495,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,65,69,62.7994006554217,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,70,74,81.5001272619089,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,75,79,91.0546030888254,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,80,84,76.8648920584963,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,F,us,666,total,wonder,85,150,45.2600605916931,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,M,us,666,total,wonder,0,4,0.0443059880710948,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,M,us,666,total,wonder,5,9,0.0423069789536651,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,M,us,666,total,wonder,10,14,0.0795955828857695,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,M,us,666,total,wonder,15,19,0.0745811956216694,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,M,us,666,total,wonder,20,24,0.104381635792059,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,M,us,666,total,wonder,25,29,0.161487593491575,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,M,us,666,total,wonder,30,34,0.566272185169681,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,M,us,666,total,wonder,35,39,1.25648043813615,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,M,us,666,total,wonder,40,44,3.67484530504478,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,M,us,666,total,wonder,45,49,8.9036704377305,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,M,us,666,total,wonder,50,54,17.7799661105312,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,M,us,666,total,wonder,55,59,29.9014406909412,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,M,us,666,total,wonder,60,64,50.4782716871431,YLL,crude rate
2004,White,Not Hispanic or Latino,resp_copd,M,us,666,total,wonder,65,69,65.7861541146357,YLL,crude rate
