"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"3 years"	"3"	"2001"	"2001"	"Wisconsin"	"55"	"White"	"2106-3"	58324
	"3 years"	"3"	"2001"	"2001"	"Wyoming"	"56"	"White"	"2106-3"	5736
	"4 years"	"4"	"2001"	"2001"	"Alabama"	"01"	"White"	"2106-3"	38913
	"4 years"	"4"	"2001"	"2001"	"Alaska"	"02"	"White"	"2106-3"	6079
	"4 years"	"4"	"2001"	"2001"	"Arizona"	"04"	"White"	"2106-3"	65051
	"4 years"	"4"	"2001"	"2001"	"Arkansas"	"05"	"White"	"2106-3"	27809
	"4 years"	"4"	"2001"	"2001"	"California"	"06"	"White"	"2106-3"	392131
	"4 years"	"4"	"2001"	"2001"	"Colorado"	"08"	"White"	"2106-3"	53183
	"4 years"	"4"	"2001"	"2001"	"Connecticut"	"09"	"White"	"2106-3"	37712
	"4 years"	"4"	"2001"	"2001"	"Delaware"	"10"	"White"	"2106-3"	7066
	"4 years"	"4"	"2001"	"2001"	"District of Columbia"	"11"	"White"	"2106-3"	1559
	"4 years"	"4"	"2001"	"2001"	"Florida"	"12"	"White"	"2106-3"	143215
	"4 years"	"4"	"2001"	"2001"	"Georgia"	"13"	"White"	"2106-3"	74187
	"4 years"	"4"	"2001"	"2001"	"Hawaii"	"15"	"White"	"2106-3"	4168
	"4 years"	"4"	"2001"	"2001"	"Idaho"	"16"	"White"	"2106-3"	18801
	"4 years"	"4"	"2001"	"2001"	"Illinois"	"17"	"White"	"2106-3"	132083
	"4 years"	"4"	"2001"	"2001"	"Indiana"	"18"	"White"	"2106-3"	72148
	"4 years"	"4"	"2001"	"2001"	"Iowa"	"19"	"White"	"2106-3"	34882
	"4 years"	"4"	"2001"	"2001"	"Kansas"	"20"	"White"	"2106-3"	32001
	"4 years"	"4"	"2001"	"2001"	"Kentucky"	"21"	"White"	"2106-3"	46380
	"4 years"	"4"	"2001"	"2001"	"Louisiana"	"22"	"White"	"2106-3"	35654
	"4 years"	"4"	"2001"	"2001"	"Maine"	"23"	"White"	"2106-3"	13996
	"4 years"	"4"	"2001"	"2001"	"Maryland"	"24"	"White"	"2106-3"	43601
	"4 years"	"4"	"2001"	"2001"	"Massachusetts"	"25"	"White"	"2106-3"	67666
	"4 years"	"4"	"2001"	"2001"	"Michigan"	"26"	"White"	"2106-3"	104469
	"4 years"	"4"	"2001"	"2001"	"Minnesota"	"27"	"White"	"2106-3"	57392
	"4 years"	"4"	"2001"	"2001"	"Mississippi"	"28"	"White"	"2106-3"	21254
	"4 years"	"4"	"2001"	"2001"	"Missouri"	"29"	"White"	"2106-3"	60659
	"4 years"	"4"	"2001"	"2001"	"Montana"	"30"	"White"	"2106-3"	9559
	"4 years"	"4"	"2001"	"2001"	"Nebraska"	"31"	"White"	"2106-3"	20873
	"4 years"	"4"	"2001"	"2001"	"Nevada"	"32"	"White"	"2106-3"	24973
	"4 years"	"4"	"2001"	"2001"	"New Hampshire"	"33"	"White"	"2106-3"	15202
	"4 years"	"4"	"2001"	"2001"	"New Jersey"	"34"	"White"	"2106-3"	85054
	"4 years"	"4"	"2001"	"2001"	"New Mexico"	"35"	"White"	"2106-3"	20723
	"4 years"	"4"	"2001"	"2001"	"New York"	"36"	"White"	"2106-3"	174019
	"4 years"	"4"	"2001"	"2001"	"North Carolina"	"37"	"White"	"2106-3"	74174
	"4 years"	"4"	"2001"	"2001"	"North Dakota"	"38"	"White"	"2106-3"	6764
	"4 years"	"4"	"2001"	"2001"	"Ohio"	"39"	"White"	"2106-3"	122537
	"4 years"	"4"	"2001"	"2001"	"Oklahoma"	"40"	"White"	"2106-3"	34189
	"4 years"	"4"	"2001"	"2001"	"Oregon"	"41"	"White"	"2106-3"	40174
	"4 years"	"4"	"2001"	"2001"	"Pennsylvania"	"42"	"White"	"2106-3"	120896
