"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"18 years"	"18"	"2006"	"2006"	"Virginia"	"51"	"White"	"2106-3"	75262
	"18 years"	"18"	"2006"	"2006"	"Washington"	"53"	"White"	"2106-3"	74476
	"18 years"	"18"	"2006"	"2006"	"West Virginia"	"54"	"White"	"2106-3"	22518
	"18 years"	"18"	"2006"	"2006"	"Wisconsin"	"55"	"White"	"2106-3"	70972
	"18 years"	"18"	"2006"	"2006"	"Wyoming"	"56"	"White"	"2106-3"	7115
	"19 years"	"19"	"2006"	"2006"	"Alabama"	"01"	"White"	"2106-3"	43148
	"19 years"	"19"	"2006"	"2006"	"Alaska"	"02"	"White"	"2106-3"	6347
	"19 years"	"19"	"2006"	"2006"	"Arizona"	"04"	"White"	"2106-3"	70463
	"19 years"	"19"	"2006"	"2006"	"Arkansas"	"05"	"White"	"2106-3"	30379
	"19 years"	"19"	"2006"	"2006"	"California"	"06"	"White"	"2106-3"	395636
	"19 years"	"19"	"2006"	"2006"	"Colorado"	"08"	"White"	"2106-3"	60160
	"19 years"	"19"	"2006"	"2006"	"Connecticut"	"09"	"White"	"2106-3"	37848
	"19 years"	"19"	"2006"	"2006"	"Delaware"	"10"	"White"	"2106-3"	8975
	"19 years"	"19"	"2006"	"2006"	"District of Columbia"	"11"	"White"	"2106-3"	6120
	"19 years"	"19"	"2006"	"2006"	"Florida"	"12"	"White"	"2106-3"	172163
	"19 years"	"19"	"2006"	"2006"	"Georgia"	"13"	"White"	"2106-3"	78773
	"19 years"	"19"	"2006"	"2006"	"Hawaii"	"15"	"White"	"2106-3"	5302
	"19 years"	"19"	"2006"	"2006"	"Idaho"	"16"	"White"	"2106-3"	20754
	"19 years"	"19"	"2006"	"2006"	"Illinois"	"17"	"White"	"2106-3"	132619
	"19 years"	"19"	"2006"	"2006"	"Indiana"	"18"	"White"	"2106-3"	83128
	"19 years"	"19"	"2006"	"2006"	"Iowa"	"19"	"White"	"2106-3"	43553
	"19 years"	"19"	"2006"	"2006"	"Kansas"	"20"	"White"	"2106-3"	37419
	"19 years"	"19"	"2006"	"2006"	"Kentucky"	"21"	"White"	"2106-3"	50694
	"19 years"	"19"	"2006"	"2006"	"Louisiana"	"22"	"White"	"2106-3"	38363
	"19 years"	"19"	"2006"	"2006"	"Maine"	"23"	"White"	"2106-3"	17321
	"19 years"	"19"	"2006"	"2006"	"Maryland"	"24"	"White"	"2106-3"	44765
	"19 years"	"19"	"2006"	"2006"	"Massachusetts"	"25"	"White"	"2106-3"	80311
	"19 years"	"19"	"2006"	"2006"	"Michigan"	"26"	"White"	"2106-3"	115203
	"19 years"	"19"	"2006"	"2006"	"Minnesota"	"27"	"White"	"2106-3"	62934
	"19 years"	"19"	"2006"	"2006"	"Mississippi"	"28"	"White"	"2106-3"	24808
	"19 years"	"19"	"2006"	"2006"	"Missouri"	"29"	"White"	"2106-3"	69890
	"19 years"	"19"	"2006"	"2006"	"Montana"	"30"	"White"	"2106-3"	12504
	"19 years"	"19"	"2006"	"2006"	"Nebraska"	"31"	"White"	"2106-3"	24727
	"19 years"	"19"	"2006"	"2006"	"Nevada"	"32"	"White"	"2106-3"	23285
	"19 years"	"19"	"2006"	"2006"	"New Hampshire"	"33"	"White"	"2106-3"	18086
	"19 years"	"19"	"2006"	"2006"	"New Jersey"	"34"	"White"	"2106-3"	73164
	"19 years"	"19"	"2006"	"2006"	"New Mexico"	"35"	"White"	"2106-3"	24095
	"19 years"	"19"	"2006"	"2006"	"New York"	"36"	"White"	"2106-3"	191670
	"19 years"	"19"	"2006"	"2006"	"North Carolina"	"37"	"White"	"2106-3"	88759
	"19 years"	"19"	"2006"	"2006"	"North Dakota"	"38"	"White"	"2106-3"	11477
	"19 years"	"19"	"2006"	"2006"	"Ohio"	"39"	"White"	"2106-3"	132486
	"19 years"	"19"	"2006"	"2006"	"Oklahoma"	"40"	"White"	"2106-3"	40560
	"19 years"	"19"	"2006"	"2006"	"Oregon"	"41"	"White"	"2106-3"	44432
	"19 years"	"19"	"2006"	"2006"	"Pennsylvania"	"42"	"White"	"2106-3"	153576
	"19 years"	"19"	"2006"	"2006"	"Rhode Island"	"44"	"White"	"2106-3"	16803
	"19 years"	"19"	"2006"	"2006"	"South Carolina"	"45"	"White"	"2106-3"	43232
	"19 years"	"19"	"2006"	"2006"	"South Dakota"	"46"	"White"	"2106-3"	10758
	"19 years"	"19"	"2006"	"2006"	"Tennessee"	"47"	"White"	"2106-3"	62376
	"19 years"	"19"	"2006"	"2006"	"Texas"	"48"	"White"	"2106-3"	283461
	"19 years"	"19"	"2006"	"2006"	"Utah"	"49"	"White"	"2106-3"	40190
	"19 years"	"19"	"2006"	"2006"	"Vermont"	"50"	"White"	"2106-3"	10569
	"19 years"	"19"	"2006"	"2006"	"Virginia"	"51"	"White"	"2106-3"	77938
	"19 years"	"19"	"2006"	"2006"	"Washington"	"53"	"White"	"2106-3"	72248
	"19 years"	"19"	"2006"	"2006"	"West Virginia"	"54"	"White"	"2106-3"	23460
	"19 years"	"19"	"2006"	"2006"	"Wisconsin"	"55"	"White"	"2106-3"	72244
	"19 years"	"19"	"2006"	"2006"	"Wyoming"	"56"	"White"	"2106-3"	7616
	"20 years"	"20"	"2006"	"2006"	"Alabama"	"01"	"White"	"2106-3"	44001
	"20 years"	"20"	"2006"	"2006"	"Alaska"	"02"	"White"	"2106-3"	7032
	"20 years"	"20"	"2006"	"2006"	"Arizona"	"04"	"White"	"2106-3"	70408
	"20 years"	"20"	"2006"	"2006"	"Arkansas"	"05"	"White"	"2106-3"	30709
	"20 years"	"20"	"2006"	"2006"	"California"	"06"	"White"	"2106-3"	397545
	"20 years"	"20"	"2006"	"2006"	"Colorado"	"08"	"White"	"2106-3"	60143
	"20 years"	"20"	"2006"	"2006"	"Connecticut"	"09"	"White"	"2106-3"	36856
	"20 years"	"20"	"2006"	"2006"	"Delaware"	"10"	"White"	"2106-3"	9032
	"20 years"	"20"	"2006"	"2006"	"District of Columbia"	"11"	"White"	"2106-3"	5116
	"20 years"	"20"	"2006"	"2006"	"Florida"	"12"	"White"	"2106-3"	174444
	"20 years"	"20"	"2006"	"2006"	"Georgia"	"13"	"White"	"2106-3"	79536
	"20 years"	"20"	"2006"	"2006"	"Hawaii"	"15"	"White"	"2106-3"	6474
	"20 years"	"20"	"2006"	"2006"	"Idaho"	"16"	"White"	"2106-3"	20039
	"20 years"	"20"	"2006"	"2006"	"Illinois"	"17"	"White"	"2106-3"	135087
	"20 years"	"20"	"2006"	"2006"	"Indiana"	"18"	"White"	"2106-3"	82440
	"20 years"	"20"	"2006"	"2006"	"Iowa"	"19"	"White"	"2106-3"	43631
	"20 years"	"20"	"2006"	"2006"	"Kansas"	"20"	"White"	"2106-3"	38225
	"20 years"	"20"	"2006"	"2006"	"Kentucky"	"21"	"White"	"2106-3"	51711
	"20 years"	"20"	"2006"	"2006"	"Louisiana"	"22"	"White"	"2106-3"	39487
	"20 years"	"20"	"2006"	"2006"	"Maine"	"23"	"White"	"2106-3"	16542
	"20 years"	"20"	"2006"	"2006"	"Maryland"	"24"	"White"	"2106-3"	44309
	"20 years"	"20"	"2006"	"2006"	"Massachusetts"	"25"	"White"	"2106-3"	77719
	"20 years"	"20"	"2006"	"2006"	"Michigan"	"26"	"White"	"2106-3"	114076
	"20 years"	"20"	"2006"	"2006"	"Minnesota"	"27"	"White"	"2106-3"	63092
	"20 years"	"20"	"2006"	"2006"	"Mississippi"	"28"	"White"	"2106-3"	24710
	"20 years"	"20"	"2006"	"2006"	"Missouri"	"29"	"White"	"2106-3"	70096
	"20 years"	"20"	"2006"	"2006"	"Montana"	"30"	"White"	"2106-3"	12596
	"20 years"	"20"	"2006"	"2006"	"Nebraska"	"31"	"White"	"2106-3"	24817
	"20 years"	"20"	"2006"	"2006"	"Nevada"	"32"	"White"	"2106-3"	24650
	"20 years"	"20"	"2006"	"2006"	"New Hampshire"	"33"	"White"	"2106-3"	17474
	"20 years"	"20"	"2006"	"2006"	"New Jersey"	"34"	"White"	"2106-3"	73343
	"20 years"	"20"	"2006"	"2006"	"New Mexico"	"35"	"White"	"2106-3"	23516
	"20 years"	"20"	"2006"	"2006"	"New York"	"36"	"White"	"2106-3"	189449
	"20 years"	"20"	"2006"	"2006"	"North Carolina"	"37"	"White"	"2106-3"	91390
	"20 years"	"20"	"2006"	"2006"	"North Dakota"	"38"	"White"	"2106-3"	11997
	"20 years"	"20"	"2006"	"2006"	"Ohio"	"39"	"White"	"2106-3"	130448
	"20 years"	"20"	"2006"	"2006"	"Oklahoma"	"40"	"White"	"2106-3"	41925
	"20 years"	"20"	"2006"	"2006"	"Oregon"	"41"	"White"	"2106-3"	44083
	"20 years"	"20"	"2006"	"2006"	"Pennsylvania"	"42"	"White"	"2106-3"	147720
	"20 years"	"20"	"2006"	"2006"	"Rhode Island"	"44"	"White"	"2106-3"	15470
	"20 years"	"20"	"2006"	"2006"	"South Carolina"	"45"	"White"	"2106-3"	41793
	"20 years"	"20"	"2006"	"2006"	"South Dakota"	"46"	"White"	"2106-3"	10721
	"20 years"	"20"	"2006"	"2006"	"Tennessee"	"47"	"White"	"2106-3"	62654
	"20 years"	"20"	"2006"	"2006"	"Texas"	"48"	"White"	"2106-3"	281525
	"20 years"	"20"	"2006"	"2006"	"Utah"	"49"	"White"	"2106-3"	38287
	"20 years"	"20"	"2006"	"2006"	"Vermont"	"50"	"White"	"2106-3"	10026
	"20 years"	"20"	"2006"	"2006"	"Virginia"	"51"	"White"	"2106-3"	79968
	"20 years"	"20"	"2006"	"2006"	"Washington"	"53"	"White"	"2106-3"	74184
	"20 years"	"20"	"2006"	"2006"	"West Virginia"	"54"	"White"	"2106-3"	23430
	"20 years"	"20"	"2006"	"2006"	"Wisconsin"	"55"	"White"	"2106-3"	72370
	"20 years"	"20"	"2006"	"2006"	"Wyoming"	"56"	"White"	"2106-3"	7650
	"21 years"	"21"	"2006"	"2006"	"Alabama"	"01"	"White"	"2106-3"	43912
	"21 years"	"21"	"2006"	"2006"	"Alaska"	"02"	"White"	"2106-3"	7511
	"21 years"	"21"	"2006"	"2006"	"Arizona"	"04"	"White"	"2106-3"	69914
	"21 years"	"21"	"2006"	"2006"	"Arkansas"	"05"	"White"	"2106-3"	30326
	"21 years"	"21"	"2006"	"2006"	"California"	"06"	"White"	"2106-3"	400820
	"21 years"	"21"	"2006"	"2006"	"Colorado"	"08"	"White"	"2106-3"	60406
	"21 years"	"21"	"2006"	"2006"	"Connecticut"	"09"	"White"	"2106-3"	36203
	"21 years"	"21"	"2006"	"2006"	"Delaware"	"10"	"White"	"2106-3"	8843
	"21 years"	"21"	"2006"	"2006"	"District of Columbia"	"11"	"White"	"2106-3"	5329
	"21 years"	"21"	"2006"	"2006"	"Florida"	"12"	"White"	"2106-3"	177173
	"21 years"	"21"	"2006"	"2006"	"Georgia"	"13"	"White"	"2106-3"	80780
	"21 years"	"21"	"2006"	"2006"	"Hawaii"	"15"	"White"	"2106-3"	7108
	"21 years"	"21"	"2006"	"2006"	"Idaho"	"16"	"White"	"2106-3"	20722
	"21 years"	"21"	"2006"	"2006"	"Illinois"	"17"	"White"	"2106-3"	135789
	"21 years"	"21"	"2006"	"2006"	"Indiana"	"18"	"White"	"2106-3"	81988
	"21 years"	"21"	"2006"	"2006"	"Iowa"	"19"	"White"	"2106-3"	43794
	"21 years"	"21"	"2006"	"2006"	"Kansas"	"20"	"White"	"2106-3"	38132
	"21 years"	"21"	"2006"	"2006"	"Kentucky"	"21"	"White"	"2106-3"	51815
	"21 years"	"21"	"2006"	"2006"	"Louisiana"	"22"	"White"	"2106-3"	40637
	"21 years"	"21"	"2006"	"2006"	"Maine"	"23"	"White"	"2106-3"	16344
	"21 years"	"21"	"2006"	"2006"	"Maryland"	"24"	"White"	"2106-3"	44286
	"21 years"	"21"	"2006"	"2006"	"Massachusetts"	"25"	"White"	"2106-3"	75460
	"21 years"	"21"	"2006"	"2006"	"Michigan"	"26"	"White"	"2106-3"	114965
	"21 years"	"21"	"2006"	"2006"	"Minnesota"	"27"	"White"	"2106-3"	63979
	"21 years"	"21"	"2006"	"2006"	"Mississippi"	"28"	"White"	"2106-3"	24909
	"21 years"	"21"	"2006"	"2006"	"Missouri"	"29"	"White"	"2106-3"	70429
	"21 years"	"21"	"2006"	"2006"	"Montana"	"30"	"White"	"2106-3"	13223
	"21 years"	"21"	"2006"	"2006"	"Nebraska"	"31"	"White"	"2106-3"	24989
	"21 years"	"21"	"2006"	"2006"	"Nevada"	"32"	"White"	"2106-3"	25222
	"21 years"	"21"	"2006"	"2006"	"New Hampshire"	"33"	"White"	"2106-3"	17224
	"21 years"	"21"	"2006"	"2006"	"New Jersey"	"34"	"White"	"2106-3"	73354
	"21 years"	"21"	"2006"	"2006"	"New Mexico"	"35"	"White"	"2106-3"	23386
	"21 years"	"21"	"2006"	"2006"	"New York"	"36"	"White"	"2106-3"	187483
	"21 years"	"21"	"2006"	"2006"	"North Carolina"	"37"	"White"	"2106-3"	91961
	"21 years"	"21"	"2006"	"2006"	"North Dakota"	"38"	"White"	"2106-3"	11733
	"21 years"	"21"	"2006"	"2006"	"Ohio"	"39"	"White"	"2106-3"	130547
	"21 years"	"21"	"2006"	"2006"	"Oklahoma"	"40"	"White"	"2106-3"	42383
	"21 years"	"21"	"2006"	"2006"	"Oregon"	"41"	"White"	"2106-3"	44399
	"21 years"	"21"	"2006"	"2006"	"Pennsylvania"	"42"	"White"	"2106-3"	144994
	"21 years"	"21"	"2006"	"2006"	"Rhode Island"	"44"	"White"	"2106-3"	15289
	"21 years"	"21"	"2006"	"2006"	"South Carolina"	"45"	"White"	"2106-3"	41814
	"21 years"	"21"	"2006"	"2006"	"South Dakota"	"46"	"White"	"2106-3"	10629
	"21 years"	"21"	"2006"	"2006"	"Tennessee"	"47"	"White"	"2106-3"	62701
	"21 years"	"21"	"2006"	"2006"	"Texas"	"48"	"White"	"2106-3"	285753
	"21 years"	"21"	"2006"	"2006"	"Utah"	"49"	"White"	"2106-3"	42973
	"21 years"	"21"	"2006"	"2006"	"Vermont"	"50"	"White"	"2106-3"	9468
	"21 years"	"21"	"2006"	"2006"	"Virginia"	"51"	"White"	"2106-3"	81288
	"21 years"	"21"	"2006"	"2006"	"Washington"	"53"	"White"	"2106-3"	74809
	"21 years"	"21"	"2006"	"2006"	"West Virginia"	"54"	"White"	"2106-3"	23151
	"21 years"	"21"	"2006"	"2006"	"Wisconsin"	"55"	"White"	"2106-3"	72645
	"21 years"	"21"	"2006"	"2006"	"Wyoming"	"56"	"White"	"2106-3"	7887
	"22 years"	"22"	"2006"	"2006"	"Alabama"	"01"	"White"	"2106-3"	42940
	"22 years"	"22"	"2006"	"2006"	"Alaska"	"02"	"White"	"2106-3"	7559
	"22 years"	"22"	"2006"	"2006"	"Arizona"	"04"	"White"	"2106-3"	69461
	"22 years"	"22"	"2006"	"2006"	"Arkansas"	"05"	"White"	"2106-3"	29999
	"22 years"	"22"	"2006"	"2006"	"California"	"06"	"White"	"2106-3"	396969
	"22 years"	"22"	"2006"	"2006"	"Colorado"	"08"	"White"	"2106-3"	59941
	"22 years"	"22"	"2006"	"2006"	"Connecticut"	"09"	"White"	"2106-3"	33722
	"22 years"	"22"	"2006"	"2006"	"Delaware"	"10"	"White"	"2106-3"	8200
	"22 years"	"22"	"2006"	"2006"	"District of Columbia"	"11"	"White"	"2106-3"	5158
	"22 years"	"22"	"2006"	"2006"	"Florida"	"12"	"White"	"2106-3"	176013
	"22 years"	"22"	"2006"	"2006"	"Georgia"	"13"	"White"	"2106-3"	79702
	"22 years"	"22"	"2006"	"2006"	"Hawaii"	"15"	"White"	"2106-3"	7497
	"22 years"	"22"	"2006"	"2006"	"Idaho"	"16"	"White"	"2106-3"	20808
	"22 years"	"22"	"2006"	"2006"	"Illinois"	"17"	"White"	"2106-3"	134891
	"22 years"	"22"	"2006"	"2006"	"Indiana"	"18"	"White"	"2106-3"	76613
	"22 years"	"22"	"2006"	"2006"	"Iowa"	"19"	"White"	"2106-3"	40697
	"22 years"	"22"	"2006"	"2006"	"Kansas"	"20"	"White"	"2106-3"	37020
	"22 years"	"22"	"2006"	"2006"	"Kentucky"	"21"	"White"	"2106-3"	50625
	"22 years"	"22"	"2006"	"2006"	"Louisiana"	"22"	"White"	"2106-3"	40432
	"22 years"	"22"	"2006"	"2006"	"Maine"	"23"	"White"	"2106-3"	14939
	"22 years"	"22"	"2006"	"2006"	"Maryland"	"24"	"White"	"2106-3"	44835
	"22 years"	"22"	"2006"	"2006"	"Massachusetts"	"25"	"White"	"2106-3"	71835
	"22 years"	"22"	"2006"	"2006"	"Michigan"	"26"	"White"	"2106-3"	106703
	"22 years"	"22"	"2006"	"2006"	"Minnesota"	"27"	"White"	"2106-3"	62460
	"22 years"	"22"	"2006"	"2006"	"Mississippi"	"28"	"White"	"2106-3"	23554
	"22 years"	"22"	"2006"	"2006"	"Missouri"	"29"	"White"	"2106-3"	67964
	"22 years"	"22"	"2006"	"2006"	"Montana"	"30"	"White"	"2106-3"	12643
	"22 years"	"22"	"2006"	"2006"	"Nebraska"	"31"	"White"	"2106-3"	24046
	"22 years"	"22"	"2006"	"2006"	"Nevada"	"32"	"White"	"2106-3"	26585
	"22 years"	"22"	"2006"	"2006"	"New Hampshire"	"33"	"White"	"2106-3"	15206
	"22 years"	"22"	"2006"	"2006"	"New Jersey"	"34"	"White"	"2106-3"	73254
	"22 years"	"22"	"2006"	"2006"	"New Mexico"	"35"	"White"	"2106-3"	23308
	"22 years"	"22"	"2006"	"2006"	"New York"	"36"	"White"	"2106-3"	182647
	"22 years"	"22"	"2006"	"2006"	"North Carolina"	"37"	"White"	"2106-3"	88234
	"22 years"	"22"	"2006"	"2006"	"North Dakota"	"38"	"White"	"2106-3"	11567
	"22 years"	"22"	"2006"	"2006"	"Ohio"	"39"	"White"	"2106-3"	122666
	"22 years"	"22"	"2006"	"2006"	"Oklahoma"	"40"	"White"	"2106-3"	41951
	"22 years"	"22"	"2006"	"2006"	"Oregon"	"41"	"White"	"2106-3"	44039
	"22 years"	"22"	"2006"	"2006"	"Pennsylvania"	"42"	"White"	"2106-3"	133428
	"22 years"	"22"	"2006"	"2006"	"Rhode Island"	"44"	"White"	"2106-3"	12808
	"22 years"	"22"	"2006"	"2006"	"South Carolina"	"45"	"White"	"2106-3"	39539
	"22 years"	"22"	"2006"	"2006"	"South Dakota"	"46"	"White"	"2106-3"	10348
	"22 years"	"22"	"2006"	"2006"	"Tennessee"	"47"	"White"	"2106-3"	61728
	"22 years"	"22"	"2006"	"2006"	"Texas"	"48"	"White"	"2106-3"	282657
	"22 years"	"22"	"2006"	"2006"	"Utah"	"49"	"White"	"2106-3"	44691
	"22 years"	"22"	"2006"	"2006"	"Vermont"	"50"	"White"	"2106-3"	8407
	"22 years"	"22"	"2006"	"2006"	"Virginia"	"51"	"White"	"2106-3"	78944
	"22 years"	"22"	"2006"	"2006"	"Washington"	"53"	"White"	"2106-3"	74069
	"22 years"	"22"	"2006"	"2006"	"West Virginia"	"54"	"White"	"2106-3"	21461
	"22 years"	"22"	"2006"	"2006"	"Wisconsin"	"55"	"White"	"2106-3"	69053
	"22 years"	"22"	"2006"	"2006"	"Wyoming"	"56"	"White"	"2106-3"	7715
	"23 years"	"23"	"2006"	"2006"	"Alabama"	"01"	"White"	"2106-3"	42802
	"23 years"	"23"	"2006"	"2006"	"Alaska"	"02"	"White"	"2106-3"	7699
	"23 years"	"23"	"2006"	"2006"	"Arizona"	"04"	"White"	"2106-3"	71394
	"23 years"	"23"	"2006"	"2006"	"Arkansas"	"05"	"White"	"2106-3"	30108
	"23 years"	"23"	"2006"	"2006"	"California"	"06"	"White"	"2106-3"	408784
	"23 years"	"23"	"2006"	"2006"	"Colorado"	"08"	"White"	"2106-3"	62169
	"23 years"	"23"	"2006"	"2006"	"Connecticut"	"09"	"White"	"2106-3"	34310
	"23 years"	"23"	"2006"	"2006"	"Delaware"	"10"	"White"	"2106-3"	8155
	"23 years"	"23"	"2006"	"2006"	"District of Columbia"	"11"	"White"	"2106-3"	5845
	"23 years"	"23"	"2006"	"2006"	"Florida"	"12"	"White"	"2106-3"	177026
	"23 years"	"23"	"2006"	"2006"	"Georgia"	"13"	"White"	"2106-3"	81531
	"23 years"	"23"	"2006"	"2006"	"Hawaii"	"15"	"White"	"2106-3"	8177
	"23 years"	"23"	"2006"	"2006"	"Idaho"	"16"	"White"	"2106-3"	21224
	"23 years"	"23"	"2006"	"2006"	"Illinois"	"17"	"White"	"2106-3"	141036
	"23 years"	"23"	"2006"	"2006"	"Indiana"	"18"	"White"	"2106-3"	74754
	"23 years"	"23"	"2006"	"2006"	"Iowa"	"19"	"White"	"2106-3"	38015
	"23 years"	"23"	"2006"	"2006"	"Kansas"	"20"	"White"	"2106-3"	35858
	"23 years"	"23"	"2006"	"2006"	"Kentucky"	"21"	"White"	"2106-3"	51704
	"23 years"	"23"	"2006"	"2006"	"Louisiana"	"22"	"White"	"2106-3"	41177
	"23 years"	"23"	"2006"	"2006"	"Maine"	"23"	"White"	"2106-3"	14476
	"23 years"	"23"	"2006"	"2006"	"Maryland"	"24"	"White"	"2106-3"	47345
	"23 years"	"23"	"2006"	"2006"	"Massachusetts"	"25"	"White"	"2106-3"	71742
	"23 years"	"23"	"2006"	"2006"	"Michigan"	"26"	"White"	"2106-3"	105358
	"23 years"	"23"	"2006"	"2006"	"Minnesota"	"27"	"White"	"2106-3"	62795
	"23 years"	"23"	"2006"	"2006"	"Mississippi"	"28"	"White"	"2106-3"	24227
	"23 years"	"23"	"2006"	"2006"	"Missouri"	"29"	"White"	"2106-3"	67911
	"23 years"	"23"	"2006"	"2006"	"Montana"	"30"	"White"	"2106-3"	12325
	"23 years"	"23"	"2006"	"2006"	"Nebraska"	"31"	"White"	"2106-3"	23903
	"23 years"	"23"	"2006"	"2006"	"Nevada"	"32"	"White"	"2106-3"	27984
	"23 years"	"23"	"2006"	"2006"	"New Hampshire"	"33"	"White"	"2106-3"	14887
	"23 years"	"23"	"2006"	"2006"	"New Jersey"	"34"	"White"	"2106-3"	77063
	"23 years"	"23"	"2006"	"2006"	"New Mexico"	"35"	"White"	"2106-3"	23280
	"23 years"	"23"	"2006"	"2006"	"New York"	"36"	"White"	"2106-3"	187369
	"23 years"	"23"	"2006"	"2006"	"North Carolina"	"37"	"White"	"2106-3"	85453
	"23 years"	"23"	"2006"	"2006"	"North Dakota"	"38"	"White"	"2106-3"	10693
	"23 years"	"23"	"2006"	"2006"	"Ohio"	"39"	"White"	"2106-3"	122923
	"23 years"	"23"	"2006"	"2006"	"Oklahoma"	"40"	"White"	"2106-3"	41584
	"23 years"	"23"	"2006"	"2006"	"Oregon"	"41"	"White"	"2106-3"	44701
	"23 years"	"23"	"2006"	"2006"	"Pennsylvania"	"42"	"White"	"2106-3"	130899
	"23 years"	"23"	"2006"	"2006"	"Rhode Island"	"44"	"White"	"2106-3"	12089
	"23 years"	"23"	"2006"	"2006"	"South Carolina"	"45"	"White"	"2106-3"	38606
	"23 years"	"23"	"2006"	"2006"	"South Dakota"	"46"	"White"	"2106-3"	9613
	"23 years"	"23"	"2006"	"2006"	"Tennessee"	"47"	"White"	"2106-3"	63399
	"23 years"	"23"	"2006"	"2006"	"Texas"	"48"	"White"	"2106-3"	291297
	"23 years"	"23"	"2006"	"2006"	"Utah"	"49"	"White"	"2106-3"	46687
	"23 years"	"23"	"2006"	"2006"	"Vermont"	"50"	"White"	"2106-3"	7558
	"23 years"	"23"	"2006"	"2006"	"Virginia"	"51"	"White"	"2106-3"	80846
	"23 years"	"23"	"2006"	"2006"	"Washington"	"53"	"White"	"2106-3"	74551
	"23 years"	"23"	"2006"	"2006"	"West Virginia"	"54"	"White"	"2106-3"	21843
	"23 years"	"23"	"2006"	"2006"	"Wisconsin"	"55"	"White"	"2106-3"	68396
	"23 years"	"23"	"2006"	"2006"	"Wyoming"	"56"	"White"	"2106-3"	7455
	"24 years"	"24"	"2006"	"2006"	"Alabama"	"01"	"White"	"2106-3"	41836
	"24 years"	"24"	"2006"	"2006"	"Alaska"	"02"	"White"	"2106-3"	7835
	"24 years"	"24"	"2006"	"2006"	"Arizona"	"04"	"White"	"2106-3"	74112
	"24 years"	"24"	"2006"	"2006"	"Arkansas"	"05"	"White"	"2106-3"	30089
	"24 years"	"24"	"2006"	"2006"	"California"	"06"	"White"	"2106-3"	411115
	"24 years"	"24"	"2006"	"2006"	"Colorado"	"08"	"White"	"2106-3"	64210
	"24 years"	"24"	"2006"	"2006"	"Connecticut"	"09"	"White"	"2106-3"	31834
	"24 years"	"24"	"2006"	"2006"	"Delaware"	"10"	"White"	"2106-3"	7733
	"24 years"	"24"	"2006"	"2006"	"District of Columbia"	"11"	"White"	"2106-3"	6989
	"24 years"	"24"	"2006"	"2006"	"Florida"	"12"	"White"	"2106-3"	178918
	"24 years"	"24"	"2006"	"2006"	"Georgia"	"13"	"White"	"2106-3"	82264
	"24 years"	"24"	"2006"	"2006"	"Hawaii"	"15"	"White"	"2106-3"	7488
	"24 years"	"24"	"2006"	"2006"	"Idaho"	"16"	"White"	"2106-3"	20961
	"24 years"	"24"	"2006"	"2006"	"Illinois"	"17"	"White"	"2106-3"	138835
	"24 years"	"24"	"2006"	"2006"	"Indiana"	"18"	"White"	"2106-3"	75699
	"24 years"	"24"	"2006"	"2006"	"Iowa"	"19"	"White"	"2106-3"	39459
	"24 years"	"24"	"2006"	"2006"	"Kansas"	"20"	"White"	"2106-3"	36669
	"24 years"	"24"	"2006"	"2006"	"Kentucky"	"21"	"White"	"2106-3"	50383
	"24 years"	"24"	"2006"	"2006"	"Louisiana"	"22"	"White"	"2106-3"	40742
	"24 years"	"24"	"2006"	"2006"	"Maine"	"23"	"White"	"2106-3"	14555
	"24 years"	"24"	"2006"	"2006"	"Maryland"	"24"	"White"	"2106-3"	44843
	"24 years"	"24"	"2006"	"2006"	"Massachusetts"	"25"	"White"	"2106-3"	68925
	"24 years"	"24"	"2006"	"2006"	"Michigan"	"26"	"White"	"2106-3"	104393
	"24 years"	"24"	"2006"	"2006"	"Minnesota"	"27"	"White"	"2106-3"	66042
	"24 years"	"24"	"2006"	"2006"	"Mississippi"	"28"	"White"	"2106-3"	23259
	"24 years"	"24"	"2006"	"2006"	"Missouri"	"29"	"White"	"2106-3"	69604
	"24 years"	"24"	"2006"	"2006"	"Montana"	"30"	"White"	"2106-3"	12841
	"24 years"	"24"	"2006"	"2006"	"Nebraska"	"31"	"White"	"2106-3"	24405
	"24 years"	"24"	"2006"	"2006"	"Nevada"	"32"	"White"	"2106-3"	29841
	"24 years"	"24"	"2006"	"2006"	"New Hampshire"	"33"	"White"	"2106-3"	14328
	"24 years"	"24"	"2006"	"2006"	"New Jersey"	"34"	"White"	"2106-3"	76614
	"24 years"	"24"	"2006"	"2006"	"New Mexico"	"35"	"White"	"2106-3"	23398
	"24 years"	"24"	"2006"	"2006"	"New York"	"36"	"White"	"2106-3"	181975
	"24 years"	"24"	"2006"	"2006"	"North Carolina"	"37"	"White"	"2106-3"	85043
	"24 years"	"24"	"2006"	"2006"	"North Dakota"	"38"	"White"	"2106-3"	10902
	"24 years"	"24"	"2006"	"2006"	"Ohio"	"39"	"White"	"2106-3"	126154
	"24 years"	"24"	"2006"	"2006"	"Oklahoma"	"40"	"White"	"2106-3"	42438
	"24 years"	"24"	"2006"	"2006"	"Oregon"	"41"	"White"	"2106-3"	46634
	"24 years"	"24"	"2006"	"2006"	"Pennsylvania"	"42"	"White"	"2106-3"	128087
	"24 years"	"24"	"2006"	"2006"	"Rhode Island"	"44"	"White"	"2106-3"	11243
