variable.x,coeff,variable.y
UAAA00024,1,PCT012B131
UAAA00024,1,PCT012B130
UAAA00024,1,PCT012B119
UAAA00024,1,PCT012B118
UAAA00024,1,PCT012B117
UAAA00024,1,PCT012B116
UAAA00024,1,PCT012B115
UAAA00024,1,PCT012B114
UAAA00024,1,PCT012B113
UAAA00024,1,PCT012B112
UAAA00024,1,PCT012B122
UAAA00024,1,PCT012B121
UAAA00024,1,PCT012B120
UAAA25029,1,PCT012A029
UAAA25029,1,PCT012A028
UAAA25029,1,PCT012A032
UAAA25029,1,PCT012A030
UAAA25029,1,PCT012A031
UAAA25029,1,PCT012C029
UAAA25029,1,PCT012C028
UAAA25029,1,PCT012C032
UAAA25029,1,PCT012C031
UAAA25029,1,PCT012C030
UAAA25029,1,PCT012D029
UAAA25029,1,PCT012D028
UAAA25029,1,PCT012D032
UAAA25029,1,PCT012D031
UAAA25029,1,PCT012D030
UAAA25029,1,PCT012E028
UAAA25029,1,PCT012E029
UAAA25029,1,PCT012E030
UAAA25029,1,PCT012E031
UAAA25029,1,PCT012E032
UAAA25029,1,PCT012B029
UAAA25029,1,PCT012B028
UAAA25029,1,PCT012B032
UAAA25029,1,PCT012B031
UAAA25029,1,PCT012B030
UAAA25029,1,PCT012A135
UAAA25029,1,PCT012A136
UAAA25029,1,PCT012A133
UAAA25029,1,PCT012A134
UAAA25029,1,PCT012A132
UAAA25029,1,PCT012C136
UAAA25029,1,PCT012C135
UAAA25029,1,PCT012C134
UAAA25029,1,PCT012C133
UAAA25029,1,PCT012C132
UAAA25029,1,PCT012D135
UAAA25029,1,PCT012D134
UAAA25029,1,PCT012D133
UAAA25029,1,PCT012D132
UAAA25029,1,PCT012D136
UAAA25029,1,PCT012E132
UAAA25029,1,PCT012E133
UAAA25029,1,PCT012E134
UAAA25029,1,PCT012E135
UAAA25029,1,PCT012E136
UAAA25029,1,PCT012B136
UAAA25029,1,PCT012B135
UAAA25029,1,PCT012B134
UAAA25029,1,PCT012B133
UAAA25029,1,PCT012B132
UAAA30034,1,PCT012A036
UAAA30034,1,PCT012A037
UAAA30034,1,PCT012A034
UAAA30034,1,PCT012A035
UAAA30034,1,PCT012A033
UAAA30034,1,PCT012C037
UAAA30034,1,PCT012C036
UAAA30034,1,PCT012C035
UAAA30034,1,PCT012C034
UAAA30034,1,PCT012C033
UAAA30034,1,PCT012D037
UAAA30034,1,PCT012D036
UAAA30034,1,PCT012D035
UAAA30034,1,PCT012D034
UAAA30034,1,PCT012D033
UAAA30034,1,PCT012E033
UAAA30034,1,PCT012E034
UAAA30034,1,PCT012E035
UAAA30034,1,PCT012E036
UAAA30034,1,PCT012E037
UAAA30034,1,PCT012B034
UAAA30034,1,PCT012B033
UAAA30034,1,PCT012B037
UAAA30034,1,PCT012B036
UAAA30034,1,PCT012B035
UAAA30034,1,PCT012A139
UAAA30034,1,PCT012A137
UAAA30034,1,PCT012A138
UAAA30034,1,PCT012A140
UAAA30034,1,PCT012A141
UAAA30034,1,PCT012C139
UAAA30034,1,PCT012C138
UAAA30034,1,PCT012C137
UAAA30034,1,PCT012C141
UAAA30034,1,PCT012C140
UAAA30034,1,PCT012D139
UAAA30034,1,PCT012D138
UAAA30034,1,PCT012D137
UAAA30034,1,PCT012D141
UAAA30034,1,PCT012D140
UAAA30034,1,PCT012E137
UAAA30034,1,PCT012E138
UAAA30034,1,PCT012E139
UAAA30034,1,PCT012E140
UAAA30034,1,PCT012E141
UAAA30034,1,PCT012B139
UAAA30034,1,PCT012B138
UAAA30034,1,PCT012B137
UAAA30034,1,PCT012B141
UAAA30034,1,PCT012B140
UAAA35039,1,PCT012A038
UAAA35039,1,PCT012A039
UAAA35039,1,PCT012A041
UAAA35039,1,PCT012A042
UAAA35039,1,PCT012A040
UAAA35039,1,PCT012C039
UAAA35039,1,PCT012C038
UAAA35039,1,PCT012C042
UAAA35039,1,PCT012C041
UAAA35039,1,PCT012C040
UAAA35039,1,PCT012D039
UAAA35039,1,PCT012D038
UAAA35039,1,PCT012D042
UAAA35039,1,PCT012D041
UAAA35039,1,PCT012D040
UAAA35039,1,PCT012E038
UAAA35039,1,PCT012E039
UAAA35039,1,PCT012E041
UAAA35039,1,PCT012E042
UAAA35039,1,PCT012E040
UAAA35039,1,PCT012B039
UAAA35039,1,PCT012B038
UAAA35039,1,PCT012B042
UAAA35039,1,PCT012B041
UAAA35039,1,PCT012B040
UAAA35039,1,PCT012A142
UAAA35039,1,PCT012A143
UAAA35039,1,PCT012A146
UAAA35039,1,PCT012A144
UAAA35039,1,PCT012A145
UAAA35039,1,PCT012C146
UAAA35039,1,PCT012C145
UAAA35039,1,PCT012C144
UAAA35039,1,PCT012C143
UAAA35039,1,PCT012C142
UAAA35039,1,PCT012D146
UAAA35039,1,PCT012D145
UAAA35039,1,PCT012D144
UAAA35039,1,PCT012D143
UAAA35039,1,PCT012D142
UAAA35039,1,PCT012E142
UAAA35039,1,PCT012E143
UAAA35039,1,PCT012E144
UAAA35039,1,PCT012E145
UAAA35039,1,PCT012E146
UAAA35039,1,PCT012B146
UAAA35039,1,PCT012B145
UAAA35039,1,PCT012B144
UAAA35039,1,PCT012B143
UAAA35039,1,PCT012B142
UAAA40044,1,PCT012A047
UAAA40044,1,PCT012A045
UAAA40044,1,PCT012A046
UAAA40044,1,PCT012A043
UAAA40044,1,PCT012A044
UAAA40044,1,PCT012C046
UAAA40044,1,PCT012C045
UAAA40044,1,PCT012C044
UAAA40044,1,PCT012C043
UAAA40044,1,PCT012C047
UAAA40044,1,PCT012D047
UAAA40044,1,PCT012D046
UAAA40044,1,PCT012D045
UAAA40044,1,PCT012D044
UAAA40044,1,PCT012D043
UAAA40044,1,PCT012E043
UAAA40044,1,PCT012E044
UAAA40044,1,PCT012E045
UAAA40044,1,PCT012E046
UAAA40044,1,PCT012E047
UAAA40044,1,PCT012B047
UAAA40044,1,PCT012B046
UAAA40044,1,PCT012B045
UAAA40044,1,PCT012B044
UAAA40044,1,PCT012B043
UAAA40044,1,PCT012A148
UAAA40044,1,PCT012A149
UAAA40044,1,PCT012A147
UAAA40044,1,PCT012A151
UAAA40044,1,PCT012A150
UAAA40044,1,PCT012C149
UAAA40044,1,PCT012C148
UAAA40044,1,PCT012C147
UAAA40044,1,PCT012C151
UAAA40044,1,PCT012C150
UAAA40044,1,PCT012D149
UAAA40044,1,PCT012D148
UAAA40044,1,PCT012D147
UAAA40044,1,PCT012D151
UAAA40044,1,PCT012D150
UAAA40044,1,PCT012E147
UAAA40044,1,PCT012E148
UAAA40044,1,PCT012E149
UAAA40044,1,PCT012E151
UAAA40044,1,PCT012E150
UAAA40044,1,PCT012B149
UAAA40044,1,PCT012B148
UAAA40044,1,PCT012B147
UAAA40044,1,PCT012B151
UAAA40044,1,PCT012B150
UAAA45049,1,PCT012A049
UAAA45049,1,PCT012A048
UAAA45049,1,PCT012A052
UAAA45049,1,PCT012A050
UAAA45049,1,PCT012A051
UAAA45049,1,PCT012C049
UAAA45049,1,PCT012C048
UAAA45049,1,PCT012C052
UAAA45049,1,PCT012C051
UAAA45049,1,PCT012C050
UAAA45049,1,PCT012D049
UAAA45049,1,PCT012D048
UAAA45049,1,PCT012D050
UAAA45049,1,PCT012D052
UAAA45049,1,PCT012D051
UAAA45049,1,PCT012E049
UAAA45049,1,PCT012E052
UAAA45049,1,PCT012E050
UAAA45049,1,PCT012E051
UAAA45049,1,PCT012E048
UAAA45049,1,PCT012B049
UAAA45049,1,PCT012B048
UAAA45049,1,PCT012B052
UAAA45049,1,PCT012B051
UAAA45049,1,PCT012B050
UAAA45049,1,PCT012A155
UAAA45049,1,PCT012A156
UAAA45049,1,PCT012A153
UAAA45049,1,PCT012A154
UAAA45049,1,PCT012A152
UAAA45049,1,PCT012C156
UAAA45049,1,PCT012C155
UAAA45049,1,PCT012C154
UAAA45049,1,PCT012C153
UAAA45049,1,PCT012C152
UAAA45049,1,PCT012D156
UAAA45049,1,PCT012D155
UAAA45049,1,PCT012D154
UAAA45049,1,PCT012D153
UAAA45049,1,PCT012D152
UAAA45049,1,PCT012E152
UAAA45049,1,PCT012E153
UAAA45049,1,PCT012E154
UAAA45049,1,PCT012E155
UAAA45049,1,PCT012E156
UAAA45049,1,PCT012B155
UAAA45049,1,PCT012B154
UAAA45049,1,PCT012B153
UAAA45049,1,PCT012B152
UAAA45049,1,PCT012B156
UAAA50054,1,PCT012A056
UAAA50054,1,PCT012A057
UAAA50054,1,PCT012A054
UAAA50054,1,PCT012A055
UAAA50054,1,PCT012A053
UAAA50054,1,PCT012C057
UAAA50054,1,PCT012C056
UAAA50054,1,PCT012C055
UAAA50054,1,PCT012C054
UAAA50054,1,PCT012C053
UAAA50054,1,PCT012D057
UAAA50054,1,PCT012D056
UAAA50054,1,PCT012D055
UAAA50054,1,PCT012D054
UAAA50054,1,PCT012D053
UAAA50054,1,PCT012E053
UAAA50054,1,PCT012E054
UAAA50054,1,PCT012E055
UAAA50054,1,PCT012E056
UAAA50054,1,PCT012E057
UAAA50054,1,PCT012B057
UAAA50054,1,PCT012B056
UAAA50054,1,PCT012B055
UAAA50054,1,PCT012B054
UAAA50054,1,PCT012B053
UAAA50054,1,PCT012A159
UAAA50054,1,PCT012A157
UAAA50054,1,PCT012A158
UAAA50054,1,PCT012A160
UAAA50054,1,PCT012A161
UAAA50054,1,PCT012C159
UAAA50054,1,PCT012C158
UAAA50054,1,PCT012C157
UAAA50054,1,PCT012C161
UAAA50054,1,PCT012C160
UAAA50054,1,PCT012D159
UAAA50054,1,PCT012D158
UAAA50054,1,PCT012D160
UAAA50054,1,PCT012D161
UAAA50054,1,PCT012D157
UAAA50054,1,PCT012E159
UAAA50054,1,PCT012E160
UAAA50054,1,PCT012E161
UAAA50054,1,PCT012E157
UAAA50054,1,PCT012E158
UAAA50054,1,PCT012B159
UAAA50054,1,PCT012B158
UAAA50054,1,PCT012B157
UAAA50054,1,PCT012B161
UAAA50054,1,PCT012B160
UAAA55059,1,PCT012A058
UAAA55059,1,PCT012A059
UAAA55059,1,PCT012A061
UAAA55059,1,PCT012A062
UAAA55059,1,PCT012A060
UAAA55059,1,PCT012C059
UAAA55059,1,PCT012C058
UAAA55059,1,PCT012C060
UAAA55059,1,PCT012C062
UAAA55059,1,PCT012C061
UAAA55059,1,PCT012D058
UAAA55059,1,PCT012D059
UAAA55059,1,PCT012D061
UAAA55059,1,PCT012D060
UAAA55059,1,PCT012D062
UAAA55059,1,PCT012E060
UAAA55059,1,PCT012E061
UAAA55059,1,PCT012E062
UAAA55059,1,PCT012E058
UAAA55059,1,PCT012E059
UAAA55059,1,PCT012B059
UAAA55059,1,PCT012B058
UAAA55059,1,PCT012B062
UAAA55059,1,PCT012B061
UAAA55059,1,PCT012B060
UAAA55059,1,PCT012A166
UAAA55059,1,PCT012A164
UAAA55059,1,PCT012A165
UAAA55059,1,PCT012A162
UAAA55059,1,PCT012A163
UAAA55059,1,PCT012C166
UAAA55059,1,PCT012C165
UAAA55059,1,PCT012C164
UAAA55059,1,PCT012C163
UAAA55059,1,PCT012C162
UAAA55059,1,PCT012D166
UAAA55059,1,PCT012D165
UAAA55059,1,PCT012D164
UAAA55059,1,PCT012D163
UAAA55059,1,PCT012D162
UAAA55059,1,PCT012E162
UAAA55059,1,PCT012E163
UAAA55059,1,PCT012E164
UAAA55059,1,PCT012E165
UAAA55059,1,PCT012E166
UAAA55059,1,PCT012B166
UAAA55059,1,PCT012B165
UAAA55059,1,PCT012B164
UAAA55059,1,PCT012B163
UAAA55059,1,PCT012B162
UAAA60064,1,PCT012A065
UAAA60064,1,PCT012A066
UAAA60064,1,PCT012A063
UAAA60064,1,PCT012A064
UAAA60064,1,PCT012A067
UAAA60064,1,PCT012C067
UAAA60064,1,PCT012C066
UAAA60064,1,PCT012C065
UAAA60064,1,PCT012C064
UAAA60064,1,PCT012C063
UAAA60064,1,PCT012D067
UAAA60064,1,PCT012D066
UAAA60064,1,PCT012D065
UAAA60064,1,PCT012D064
UAAA60064,1,PCT012D063
UAAA60064,1,PCT012E063
UAAA60064,1,PCT012E064
UAAA60064,1,PCT012E065
UAAA60064,1,PCT012E066
UAAA60064,1,PCT012E067
UAAA60064,1,PCT012B067
UAAA60064,1,PCT012B066
UAAA60064,1,PCT012B065
UAAA60064,1,PCT012B064
UAAA60064,1,PCT012B063
UAAA60064,1,PCT012A168
UAAA60064,1,PCT012A169
UAAA60064,1,PCT012A167
UAAA60064,1,PCT012A171
UAAA60064,1,PCT012A170
UAAA60064,1,PCT012C167
UAAA60064,1,PCT012C169
UAAA60064,1,PCT012C168
UAAA60064,1,PCT012C170
UAAA60064,1,PCT012C171
UAAA60064,1,PCT012D169
UAAA60064,1,PCT012D171
UAAA60064,1,PCT012D170
UAAA60064,1,PCT012D168
UAAA60064,1,PCT012D167
UAAA60064,1,PCT012E170
UAAA60064,1,PCT012E171
UAAA60064,1,PCT012E167
UAAA60064,1,PCT012E168
UAAA60064,1,PCT012E169
UAAA60064,1,PCT012B169
UAAA60064,1,PCT012B168
UAAA60064,1,PCT012B167
UAAA60064,1,PCT012B171
UAAA60064,1,PCT012B170
UAAA65069,1,PCT012A069
UAAA65069,1,PCT012A068
UAAA65069,1,PCT012A072
UAAA65069,1,PCT012A070
UAAA65069,1,PCT012A071
UAAA65069,1,PCT012C069
UAAA65069,1,PCT012C071
UAAA65069,1,PCT012C070
UAAA65069,1,PCT012C072
UAAA65069,1,PCT012C068
UAAA65069,1,PCT012D072
UAAA65069,1,PCT012D071
UAAA65069,1,PCT012D070
UAAA65069,1,PCT012D069
UAAA65069,1,PCT012D068
UAAA65069,1,PCT012E068
UAAA65069,1,PCT012E069
UAAA65069,1,PCT012E070
UAAA65069,1,PCT012E071
UAAA65069,1,PCT012E072
UAAA65069,1,PCT012B069
UAAA65069,1,PCT012B068
UAAA65069,1,PCT012B070
UAAA65069,1,PCT012B072
UAAA65069,1,PCT012B071
UAAA65069,1,PCT012A175
UAAA65069,1,PCT012A176
UAAA65069,1,PCT012A173
UAAA65069,1,PCT012A174
UAAA65069,1,PCT012A172
UAAA65069,1,PCT012C176
UAAA65069,1,PCT012C175
UAAA65069,1,PCT012C174
UAAA65069,1,PCT012C173
UAAA65069,1,PCT012C172
UAAA65069,1,PCT012D176
UAAA65069,1,PCT012D175
UAAA65069,1,PCT012D174
UAAA65069,1,PCT012D173
UAAA65069,1,PCT012D172
UAAA65069,1,PCT012E173
UAAA65069,1,PCT012E174
UAAA65069,1,PCT012E175
UAAA65069,1,PCT012E176
UAAA65069,1,PCT012E172
UAAA65069,1,PCT012B176
UAAA65069,1,PCT012B175
UAAA65069,1,PCT012B174
UAAA65069,1,PCT012B173
UAAA65069,1,PCT012B172
UAAA70074,1,PCT012A076
UAAA70074,1,PCT012A077
UAAA70074,1,PCT012A074
UAAA70074,1,PCT012A075
UAAA70074,1,PCT012A073
UAAA70074,1,PCT012C077
UAAA70074,1,PCT012C076
UAAA70074,1,PCT012C075
UAAA70074,1,PCT012C074
UAAA70074,1,PCT012C073
UAAA70074,1,PCT012D077
UAAA70074,1,PCT012D076
UAAA70074,1,PCT012D075
UAAA70074,1,PCT012D074
UAAA70074,1,PCT012D073
UAAA70074,1,PCT012E074
UAAA70074,1,PCT012E075
UAAA70074,1,PCT012E076
UAAA70074,1,PCT012E077
UAAA70074,1,PCT012E073
UAAA70074,1,PCT012B077
UAAA70074,1,PCT012B076
UAAA70074,1,PCT012B075
UAAA70074,1,PCT012B074
UAAA70074,1,PCT012B073
UAAA70074,1,PCT012A179
UAAA70074,1,PCT012A177
UAAA70074,1,PCT012A178
UAAA70074,1,PCT012A180
UAAA70074,1,PCT012A181
UAAA70074,1,PCT012C179
UAAA70074,1,PCT012C181
UAAA70074,1,PCT012C180
UAAA70074,1,PCT012C178
UAAA70074,1,PCT012C177
UAAA70074,1,PCT012D179
UAAA70074,1,PCT012D178
UAAA70074,1,PCT012D177
UAAA70074,1,PCT012D181
UAAA70074,1,PCT012D180
UAAA70074,1,PCT012E180
UAAA70074,1,PCT012E181
UAAA70074,1,PCT012E177
UAAA70074,1,PCT012E178
UAAA70074,1,PCT012E179
UAAA70074,1,PCT012B179
UAAA70074,1,PCT012B178
UAAA70074,1,PCT012B180
UAAA70074,1,PCT012B181
UAAA70074,1,PCT012B177
UAAA75079,1,PCT012A078
UAAA75079,1,PCT012A079
UAAA75079,1,PCT012A080
UAAA75079,1,PCT012A081
UAAA75079,1,PCT012A082
UAAA75079,1,PCT012C082
UAAA75079,1,PCT012C081
UAAA75079,1,PCT012C080
UAAA75079,1,PCT012C079
UAAA75079,1,PCT012C078
UAAA75079,1,PCT012D082
UAAA75079,1,PCT012D081
UAAA75079,1,PCT012D080
UAAA75079,1,PCT012D079
UAAA75079,1,PCT012D078
UAAA75079,1,PCT012E080
UAAA75079,1,PCT012E081
UAAA75079,1,PCT012E082
UAAA75079,1,PCT012E078
UAAA75079,1,PCT012E079
UAAA75079,1,PCT012B078
UAAA75079,1,PCT012B079
UAAA75079,1,PCT012B081
UAAA75079,1,PCT012B080
UAAA75079,1,PCT012B082
UAAA75079,1,PCT012A186
UAAA75079,1,PCT012A184
UAAA75079,1,PCT012A185
UAAA75079,1,PCT012A182
UAAA75079,1,PCT012A183
UAAA75079,1,PCT012C186
UAAA75079,1,PCT012C185
UAAA75079,1,PCT012C184
UAAA75079,1,PCT012C183
UAAA75079,1,PCT012C182
UAAA75079,1,PCT012D182
UAAA75079,1,PCT012D186
UAAA75079,1,PCT012D185
UAAA75079,1,PCT012D184
UAAA75079,1,PCT012D183
UAAA75079,1,PCT012E184
UAAA75079,1,PCT012E185
UAAA75079,1,PCT012E186
UAAA75079,1,PCT012E182
UAAA75079,1,PCT012E183
UAAA75079,1,PCT012B186
UAAA75079,1,PCT012B185
UAAA75079,1,PCT012B184
UAAA75079,1,PCT012B183
UAAA75079,1,PCT012B182
UAAA80084,1,PCT012A087
UAAA80084,1,PCT012A085
UAAA80084,1,PCT012A086
UAAA80084,1,PCT012A083
UAAA80084,1,PCT012A084
UAAA80084,1,PCT012C087
UAAA80084,1,PCT012C086
UAAA80084,1,PCT012C085
UAAA80084,1,PCT012C084
UAAA80084,1,PCT012C083
UAAA80084,1,PCT012D083
UAAA80084,1,PCT012D087
UAAA80084,1,PCT012D086
UAAA80084,1,PCT012D085
UAAA80084,1,PCT012D084
UAAA80084,1,PCT012E085
UAAA80084,1,PCT012E086
UAAA80084,1,PCT012E087
UAAA80084,1,PCT012E083
UAAA80084,1,PCT012E084
UAAA80084,1,PCT012B087
UAAA80084,1,PCT012B086
UAAA80084,1,PCT012B085
UAAA80084,1,PCT012B084
UAAA80084,1,PCT012B083
UAAA80084,1,PCT012A187
UAAA80084,1,PCT012A188
UAAA80084,1,PCT012A189
UAAA80084,1,PCT012A190
UAAA80084,1,PCT012A191
UAAA80084,1,PCT012C191
UAAA80084,1,PCT012C190
UAAA80084,1,PCT012C189
UAAA80084,1,PCT012C188
UAAA80084,1,PCT012C187
UAAA80084,1,PCT012D191
UAAA80084,1,PCT012D190
UAAA80084,1,PCT012D189
UAAA80084,1,PCT012D188
UAAA80084,1,PCT012D187
UAAA80084,1,PCT012E187
UAAA80084,1,PCT012E188
UAAA80084,1,PCT012E189
UAAA80084,1,PCT012E190
UAAA80084,1,PCT012E191
UAAA80084,1,PCT012B189
UAAA80084,1,PCT012B191
UAAA80084,1,PCT012B190
UAAA80084,1,PCT012B188
UAAA80084,1,PCT012B187
UAAA85150,1,PCT012A104
UAAA85150,1,PCT012A105
UAAA85150,1,PCT012A102
UAAA85150,1,PCT012A103
UAAA85150,1,PCT012A100
UAAA85150,1,PCT012A101
UAAA85150,1,PCT012A089
UAAA85150,1,PCT012A090
UAAA85150,1,PCT012A091
UAAA85150,1,PCT012A098
UAAA85150,1,PCT012A099
UAAA85150,1,PCT012A096
UAAA85150,1,PCT012A097
UAAA85150,1,PCT012A094
UAAA85150,1,PCT012A095
UAAA85150,1,PCT012A092
UAAA85150,1,PCT012A093
UAAA85150,1,PCT012A088
UAAA85150,1,PCT012C105
UAAA85150,1,PCT012C104
UAAA85150,1,PCT012C103
UAAA85150,1,PCT012C102
UAAA85150,1,PCT012C101
UAAA85150,1,PCT012C100
UAAA85150,1,PCT012C089
UAAA85150,1,PCT012C088
UAAA85150,1,PCT012C093
UAAA85150,1,PCT012C092
UAAA85150,1,PCT012C091
UAAA85150,1,PCT012C090
UAAA85150,1,PCT012C099
UAAA85150,1,PCT012C098
UAAA85150,1,PCT012C097
UAAA85150,1,PCT012C096
UAAA85150,1,PCT012C095
UAAA85150,1,PCT012C094
UAAA85150,1,PCT012D105
UAAA85150,1,PCT012D104
UAAA85150,1,PCT012D103
UAAA85150,1,PCT012D102
UAAA85150,1,PCT012D101
UAAA85150,1,PCT012D100
UAAA85150,1,PCT012D094
UAAA85150,1,PCT012D093
UAAA85150,1,PCT012D092
UAAA85150,1,PCT012D091
UAAA85150,1,PCT012D090
UAAA85150,1,PCT012D099
UAAA85150,1,PCT012D098
UAAA85150,1,PCT012D097
UAAA85150,1,PCT012D096
UAAA85150,1,PCT012D095
UAAA85150,1,PCT012D089
UAAA85150,1,PCT012D088
UAAA85150,1,PCT012E100
UAAA85150,1,PCT012E101
UAAA85150,1,PCT012E102
UAAA85150,1,PCT012E103
UAAA85150,1,PCT012E104
UAAA85150,1,PCT012E105
UAAA85150,1,PCT012E096
UAAA85150,1,PCT012E097
UAAA85150,1,PCT012E098
UAAA85150,1,PCT012E099
UAAA85150,1,PCT012E090
UAAA85150,1,PCT012E091
UAAA85150,1,PCT012E092
UAAA85150,1,PCT012E093
UAAA85150,1,PCT012E094
UAAA85150,1,PCT012E095
UAAA85150,1,PCT012E088
UAAA85150,1,PCT012E089
UAAA85150,1,PCT012B105
UAAA85150,1,PCT012B104
UAAA85150,1,PCT012B103
UAAA85150,1,PCT012B102
UAAA85150,1,PCT012B101
UAAA85150,1,PCT012B100
UAAA85150,1,PCT012B092
UAAA85150,1,PCT012B091
UAAA85150,1,PCT012B090
UAAA85150,1,PCT012B099
UAAA85150,1,PCT012B098
UAAA85150,1,PCT012B097
UAAA85150,1,PCT012B096
UAAA85150,1,PCT012B095
UAAA85150,1,PCT012B094
UAAA85150,1,PCT012B093
UAAA85150,1,PCT012B089
UAAA85150,1,PCT012B088
UAAA85150,1,PCT012A199
UAAA85150,1,PCT012A197
UAAA85150,1,PCT012A198
UAAA85150,1,PCT012A195
UAAA85150,1,PCT012A196
UAAA85150,1,PCT012A193
UAAA85150,1,PCT012A194
UAAA85150,1,PCT012A192
UAAA85150,1,PCT012A205
UAAA85150,1,PCT012A206
UAAA85150,1,PCT012A203
UAAA85150,1,PCT012A204
UAAA85150,1,PCT012A201
UAAA85150,1,PCT012A202
UAAA85150,1,PCT012A200
UAAA85150,1,PCT012A209
UAAA85150,1,PCT012A207
UAAA85150,1,PCT012A208
UAAA85150,1,PCT012C192
UAAA85150,1,PCT012C199
UAAA85150,1,PCT012C198
UAAA85150,1,PCT012C197
UAAA85150,1,PCT012C196
UAAA85150,1,PCT012C195
UAAA85150,1,PCT012C194
UAAA85150,1,PCT012C193
UAAA85150,1,PCT012C200
UAAA85150,1,PCT012C208
UAAA85150,1,PCT012C207
UAAA85150,1,PCT012C206
UAAA85150,1,PCT012C205
UAAA85150,1,PCT012C204
UAAA85150,1,PCT012C203
UAAA85150,1,PCT012C202
UAAA85150,1,PCT012C201
UAAA85150,1,PCT012C209
UAAA85150,1,PCT012D209
UAAA85150,1,PCT012D208
UAAA85150,1,PCT012D207
UAAA85150,1,PCT012D206
UAAA85150,1,PCT012D205
UAAA85150,1,PCT012D204
UAAA85150,1,PCT012D203
UAAA85150,1,PCT012D202
UAAA85150,1,PCT012D201
UAAA85150,1,PCT012D200
UAAA85150,1,PCT012D193
UAAA85150,1,PCT012D192
UAAA85150,1,PCT012D199
UAAA85150,1,PCT012D198
UAAA85150,1,PCT012D197
UAAA85150,1,PCT012D196
UAAA85150,1,PCT012D195
UAAA85150,1,PCT012D194
UAAA85150,1,PCT012E203
UAAA85150,1,PCT012E204
UAAA85150,1,PCT012E205
UAAA85150,1,PCT012E206
UAAA85150,1,PCT012E207
UAAA85150,1,PCT012E208
UAAA85150,1,PCT012E209
UAAA85150,1,PCT012E200
UAAA85150,1,PCT012E201
UAAA85150,1,PCT012E202
UAAA85150,1,PCT012E195
UAAA85150,1,PCT012E196
UAAA85150,1,PCT012E197
UAAA85150,1,PCT012E198
UAAA85150,1,PCT012E199
UAAA85150,1,PCT012E192
UAAA85150,1,PCT012E193
UAAA85150,1,PCT012E194
UAAA85150,1,PCT012B207
UAAA85150,1,PCT012B206
UAAA85150,1,PCT012B205
UAAA85150,1,PCT012B204
UAAA85150,1,PCT012B203
UAAA85150,1,PCT012B202
UAAA85150,1,PCT012B201
UAAA85150,1,PCT012B200
UAAA85150,1,PCT012B209
UAAA85150,1,PCT012B208
UAAA85150,1,PCT012B199
UAAA85150,1,PCT012B198
UAAA85150,1,PCT012B197
UAAA85150,1,PCT012B196
UAAA85150,1,PCT012B195
UAAA85150,1,PCT012B194
UAAA85150,1,PCT012B193
UAAA85150,1,PCT012B192
