Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,min_age,max_age,scenario,method,mean,lower,upper,attr
1995,17,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,13.1819875656055,10.2984277856293,16.0655473455817,attributable
1995,17,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,19.223731866508,15.9282349751066,22.5192287579094,attributable
1995,17,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,364.714654554549,348.933732001708,380.49557710739,attributable
1995,17,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,378.742141268186,361.20778287614,394.523063821027,attributable
1995,17,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,185.270556964361,177.254042480327,193.287071448396,attributable
1995,17,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,192.396347616837,183.489109301243,200.412862100872,attributable
1995,17,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,79.4021054056584,75.9664373832982,82.8377734280187,attributable
1995,17,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,82.4560325366453,78.6386236229117,85.8917005590056,attributable
1995,17,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,64.4720085196768,61.4019128758827,66.5187389488728,attributable
1995,17,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,69.5888345926671,66.5187389488728,71.6355650218632,attributable
1995,17,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,38.4802966595019,36.647901580478,39.7018933788512,attributable
1995,17,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,41.5342884578751,39.7018933788512,42.7558851772244,attributable
1995,17,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,16.4941743337474,15.7087374607118,17.0177989157711,attributable
1995,17,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,17.8032357888067,17.0177989157711,18.3268603708304,attributable
1995,18,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,35.9018351154415,21.5411010692649,50.2625691616181,attributable
1995,18,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,52.0576609173902,32.3116516038974,72.8807252843463,attributable
1995,18,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,20.0301821126365,12.0181092675819,28.042254957691,attributable
1995,18,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,29.0437640633229,18.0271639013728,40.661269688652,attributable
1995,18,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,8.58436376255849,5.15061825753509,12.0181092675819,attributable
1995,18,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,12.4473274557098,7.72592738630264,17.4262584379937,attributable
1995,18,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,57.2955502767806,44.7621486537347,69.8289518998262,attributable
1995,18,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,83.5560108203048,69.2321232511098,97.8798983895,attributable
1995,18,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,31.1341322963875,24.3235408565527,37.9447237362223,attributable
1995,18,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,45.4039429322317,37.6204098581349,53.1874760063286,attributable
1995,18,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,13.3431995555947,10.4243746528083,16.262024458381,attributable
1995,18,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,19.4588326852422,16.1230327963435,22.7946325741408,attributable
1995,18,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,343.663411095368,328.793359653742,358.533462536995,attributable
1995,18,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,356.881234599036,340.358955219451,371.751286040663,attributable
1995,18,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,172.17310627598,164.723308408269,179.622904143691,attributable
1995,18,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,178.795148825056,170.517595638711,186.244946692767,attributable
1995,18,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,73.7884741182772,70.595703603544,76.9812446330103,attributable
1995,18,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,76.6264923535955,73.0789695594476,79.8192628683287,attributable
1995,18,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,69.6972032362481,66.3782887964269,71.9098128627956,attributable
1995,18,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,75.2287273026171,71.9098128627956,77.4413369291646,attributable
1995,18,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,39.7354059871926,37.8432437973263,40.9968474471034,attributable
1995,18,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,42.8890096369698,40.9968474471034,44.1504510968807,attributable
1995,18,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,17.0294597087968,16.218533055997,17.57007747733,attributable
1995,18,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,18.3810041301299,17.57007747733,18.9216218986632,attributable
1995,19,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,72.2098945850573,43.3259367510344,101.09385241908,attributable
1995,19,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,104.704347148333,64.9889051265516,146.586086007666,attributable
1995,19,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,65.1493655214718,39.0896193128831,91.2091117300604,attributable
1995,19,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,94.4665800061341,58.6344289693246,132.253212008588,attributable
1995,19,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,31.1968054512345,18.7180832707407,43.6755276317282,attributable
1995,19,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,45.23536790429,28.077124906111,63.329515066006,attributable
1995,19,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,56.5058203097897,44.1451721170231,68.8664685025561,attributable
1995,19,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,82.4043212851098,68.2778662076625,96.5307763625572,attributable
1995,19,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,49.0840920026912,38.3469468771024,59.8212371282798,attributable
1995,19,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,71.5809675039245,59.3099445032518,83.8519905045973,attributable
1995,19,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,22.3490434729119,17.4601902132124,27.2378967326114,attributable
1995,19,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,32.5923550646631,27.0050941964352,38.1796159328911,attributable
1995,19,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,223.51389383896,213.842619586313,233.185168091608,attributable
1995,19,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,232.110582063536,221.364721782816,241.781856316183,attributable
1995,19,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,179.699387946086,171.923933659957,187.474842232215,attributable
1995,19,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,186.610902867089,177.971509215835,194.386357153218,attributable
1995,19,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,79.020707083766,75.6015418734108,82.4398722941213,attributable
1995,19,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,82.0599650485262,78.260892592576,85.4791302588816,attributable
1995,19,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,33.3171573954939,31.7306260909466,34.3748449318588,attributable
1995,19,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,35.9613762364062,34.3748449318588,37.0190637727711,attributable
1995,19,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,30.6663789135972,29.2060751558069,31.6399147521241,attributable
1995,19,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,33.1002185099145,31.6399147521241,34.0737543484414,attributable
1995,19,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,14.9672334509189,14.2545080484942,15.442383719202,attributable
1995,19,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,16.1551091216268,15.442383719202,16.6302593899099,attributable
1995,20,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,54.9734297364696,32.9840578418817,76.9628016310573,attributable
1995,20,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,79.7114731178808,49.4760867628226,111.596062365033,attributable
1995,20,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,49.7979606282967,29.878776376978,69.7171448796152,attributable
1995,20,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,72.2070429110301,44.818164565467,101.089860075442,attributable
1995,20,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,25.2879468407261,15.1727681044356,35.4031255770164,attributable
1995,20,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,36.6675229190527,22.7591521566534,51.3345320866738,attributable
1995,20,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,26.8814129004171,21.0011038284508,32.7617219723833,attributable
1995,20,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,39.2020604797749,32.4817072546707,45.9224137048792,attributable
1995,20,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,23.4598260059955,18.3279890671839,28.591662944807,attributable
1995,20,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,34.2122462587433,28.3472897572445,40.0772027602422,attributable
1995,20,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,11.2317367963637,8.77479437215912,13.6886792205682,attributable
1995,20,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,16.3796161613637,13.5716819622728,19.1875503604546,attributable
1995,20,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,179.9746112041,172.187248219307,187.761974188893,attributable
1995,20,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,186.896711635027,178.244086096368,194.68407461982,attributable
1995,20,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,152.308411470312,145.718143666308,158.898679274315,attributable
1995,20,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,158.166427296093,150.843907513866,164.756695100097,attributable
1995,20,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,69.9213386435319,66.8958961060715,72.9467811809925,attributable
1995,20,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,72.6106208990524,69.2490180796518,75.6360634365129,attributable
1995,20,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,30.5510543273318,29.0962422165065,31.520929067882,attributable
1995,20,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,32.9757411787074,31.520929067882,33.9456159192576,attributable
1995,20,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,27.5370707994373,26.2257817137499,28.411263523229,attributable
1995,20,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,29.7225526089165,28.411263523229,30.5967453327082,attributable
1995,20,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,14.6259439437366,13.9294704226063,15.0902596244901,attributable
1995,20,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,15.7867331456205,15.0902596244901,16.251048826374,attributable
1995,21,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,30.5828358511851,18.3497015107111,42.8159701916591,attributable
1995,21,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,44.3451119842184,27.5245522660666,62.0831567779058,attributable
1995,21,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,17.4909831279404,10.4945898767642,24.4873763791165,attributable
1995,21,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,25.3619255355136,15.7418848151464,35.506695749719,attributable
1995,21,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,7.50005796525402,4.50003477915241,10.5000811513556,attributable
1995,21,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,10.8750840496183,6.75005216872862,15.2251176694657,attributable
1995,21,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,95.7470465546615,74.8023801208292,116.691712988494,attributable
1995,21,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,139.631109558881,115.694347920216,163.567871197546,attributable
1995,21,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,51.0788660967391,39.9053641380773,62.2523680554007,attributable
1995,21,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,74.4900130577443,61.7202965335597,87.2597295819291,attributable
1995,21,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,21.8921711816725,17.1032587356816,26.6810836276633,attributable
1995,21,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,31.9260829732723,26.4530401778542,37.3991257686904,attributable
1995,21,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,345.765095629762,330.804105915013,360.726085344511,attributable
1995,21,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,359.063753153983,342.440431248706,374.024742868733,attributable
1995,21,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,176.519650847958,168.881781340114,184.157520355803,attributable
1995,21,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,183.308868188264,174.822346512882,190.946737696109,attributable
1995,21,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,75.6911533575237,72.4160553757078,78.9662513393397,attributable
1995,21,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,78.6023515635823,74.9633538060091,81.8774495453983,attributable
1995,21,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,72.5763168718407,69.1203017827056,74.8803269312642,attributable
1995,21,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,78.3363420203996,74.8803269312642,80.6403520798231,attributable
1995,21,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,42.1923368491764,40.1831779515966,43.5317761142296,attributable
1995,21,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,45.5409350118095,43.5317761142296,46.8803742768627,attributable
1995,21,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,18.0934487300724,17.2318559334023,18.6678439278525,attributable
1995,21,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,19.5294367245226,18.6678439278525,20.1038319223027,attributable
1995,22,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,25.8118680474612,15.4871208284767,36.1366152664455,attributable
1995,22,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,37.4272086688186,23.230681242715,52.3980921363461,attributable
1995,22,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,21.0247938377371,12.6148763026423,29.4347113728319,attributable
1995,22,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,30.4859510647188,18.9223144539634,42.6803314906064,attributable
1995,22,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,9.27673169998339,5.56603901999004,12.9874243799767,attributable
1995,22,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,13.4512609649759,8.34905852998505,18.8317653509663,attributable
1995,22,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,41.116358254104,32.1221548860187,50.1105616221892,attributable
1995,22,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,59.961355787235,49.6822662237091,70.240445350761,attributable
1995,22,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,28.3519730554045,22.1499789495347,34.5539671612742,attributable
1995,22,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,41.3466273724648,34.2586341086138,48.434620636316,attributable
1995,22,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,12.2342968760516,9.55804443441531,14.9105493176879,attributable
1995,22,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,17.8416829442419,14.783108725229,20.9002571632548,attributable
1995,22,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,239.179892859086,228.830762879606,249.529022838566,attributable
1995,22,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,248.379119507512,236.880086196979,258.728249486992,attributable
1995,22,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,174.077911734154,166.545694399503,181.610129068805,attributable
1995,22,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,180.773216031622,172.404085659787,188.305433366273,attributable
1995,22,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,74.8695887071968,71.6300391958277,78.1091382185659,attributable
1995,22,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,77.7491882728582,74.1496888157814,80.9887377842273,attributable
1995,22,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,53.9175661123342,51.3500629641279,55.6292348778052,attributable
1995,22,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,58.1967380260116,55.6292348778052,59.9084067914826,attributable
1995,22,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,41.0101858510135,39.0573198581081,42.3120965129504,attributable
1995,22,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,44.2649625058559,42.3120965129504,45.5668731677928,attributable
1995,22,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,17.7056900295863,16.8625619329393,18.2677754273509,attributable
1995,22,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,19.1109035239979,18.2677754273509,19.6729889217626,attributable
1995,23,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,12.9730937917521,7.78385627505124,18.1623313084529,attributable
1995,23,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,18.8109859980405,11.6757844125769,26.3353803972567,attributable
1995,23,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,12.8600209637305,7.71601257823833,18.0040293492227,attributable
1995,23,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,18.6470303974093,11.5740188673575,26.105842556373,attributable
1995,23,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,9.9566307626491,5.97397845758946,13.9392830677087,attributable
1995,23,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,14.4371146058412,8.96096768638419,20.2119604481777,attributable
1995,23,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,22.6454729710454,17.6917757586292,27.5991701834615,attributable
1995,23,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,33.0246480827745,27.3632798400132,38.6860163255358,attributable
1995,23,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,22.2231058759204,17.3618014655628,27.0844102862779,attributable
1995,23,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,32.4086960690505,26.8529196000705,37.9644725380306,attributable
1995,23,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,14.8340926020971,11.5891348453883,18.0790503588058,attributable
1995,23,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,21.6330517113916,17.9245285608673,25.3415748619158,attributable
1995,23,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,111.39881415685,106.578673159679,116.218955154021,attributable
1995,23,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,115.683383932113,110.327671713034,120.503524929285,attributable
1995,23,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,109.529155679095,104.789913366058,114.268397992133,attributable
1995,23,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,113.741815512907,108.475990720643,118.481057825945,attributable
1995,23,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,71.0768674504833,68.0014260704144,74.1523088305523,attributable
1995,23,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,73.8105931216558,70.3934360326902,76.8860345017248,attributable
1995,23,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,15.5218671786124,14.7827306462976,16.0146248668224,attributable
1995,23,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,16.7537613991373,16.0146248668224,17.2465190873472,attributable
1995,23,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,15.3952486230269,14.6621415457399,15.8839866745516,attributable
1995,23,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,16.6170937518386,15.8839866745516,17.1058318033633,attributable
1995,23,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,11.9988513684573,11.4274774937689,12.3797672849163,attributable
1995,23,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,12.9511411596048,12.3797672849163,13.3320570760637,attributable
1995,24,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,61.8996222703559,37.1397733622136,86.6594711784982,attributable
1995,24,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,89.7544522920161,55.7096600433204,125.656233208823,attributable
1995,24,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,36.6443568277746,21.9866140966647,51.3020995588843,attributable
1995,24,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,53.1343174002731,32.9799211449971,74.3880443603824,attributable
1995,24,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,15.7064025361827,9.42384152170961,21.9889635506557,attributable
1995,24,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,22.7742836774649,14.1357622825644,31.8839971484508,attributable
1995,24,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,53.6469165729445,41.9116535726129,65.3821795732761,attributable
1995,24,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,78.2350866688774,64.8233575256413,91.6468158121135,attributable
1995,24,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,31.3739898302093,24.5109295548509,38.2370501055675,attributable
1995,24,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,45.7537351690551,37.9102377115028,53.5972326266074,attributable
1995,24,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,13.4462780380732,10.5049047172447,16.3876513589018,attributable
1995,24,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,19.6091554721901,16.2475859626718,22.9707249817084,attributable
1995,24,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,297.64194987613,284.763211660336,310.520688091924,attributable
1995,24,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,309.089717179058,294.780008050398,321.968455394852,attributable
