Year,Race,Hispanic.Origin,Education,Gender.Code,STATEFP,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
2000,Black or African American,All Origins,666,A,22,Deaths,absolute number,attributable,25,150,B,267.673272981302,205.023697302714,346.520740124707,nvss,GBD
2000,Black or African American,All Origins,666,A,22,Deaths,absolute number,attributable,25,150,C,140.860058455125,81.5884645369446,220.431714588307,nvss,GBD
2000,Black or African American,All Origins,666,A,22,Deaths,age-adjusted rate,attributable,85,150,A,3.14068869954523,2.332954427554,4.21243078035519,nvss,GBD
2000,Black or African American,All Origins,666,A,22,Deaths,age-adjusted rate,attributable,85,150,B,2.76052603120028,1.98075267047909,3.80309485090045,nvss,GBD
2000,Black or African American,All Origins,666,A,22,Deaths,age-adjusted rate,attributable,85,150,C,1.42120526127025,0.774050487437416,2.333750805232,nvss,GBD
2000,Black or African American,All Origins,666,A,22,Deaths,crude rate,attributable,25,150,A,37.9921804336463,29.988337192805,47.8569634864132,nvss,GBD
2000,Black or African American,All Origins,666,A,22,Deaths,crude rate,attributable,25,150,B,33.5155490339122,25.671153879241,43.3880929820306,nvss,GBD
2000,Black or African American,All Origins,666,A,22,Deaths,crude rate,attributable,25,150,C,17.6371818653792,10.2157460598638,27.6004019999032,nvss,GBD
2000,Black or African American,All Origins,666,A,22,YLL,absolute number,attributable,25,150,A,8200.91719444972,6463.14390644781,10349.0970352828,nvss,GBD
2000,Black or African American,All Origins,666,A,22,YLL,absolute number,attributable,25,150,B,7241.76321945239,5527.33159191776,9416.7929233787,nvss,GBD
2000,Black or African American,All Origins,666,A,22,YLL,absolute number,attributable,25,150,C,3829.88105859375,2219.49882144365,6039.84520118445,nvss,GBD
2000,Black or African American,All Origins,666,A,22,YLL,age-adjusted rate,attributable,85,150,A,27.1400138037703,20.1808715700953,36.3542677896963,nvss,GBD
2000,Black or African American,All Origins,666,A,22,YLL,age-adjusted rate,attributable,85,150,B,23.8557910827071,17.1600971312179,32.8233862798943,nvss,GBD
2000,Black or African American,All Origins,666,A,22,YLL,age-adjusted rate,attributable,85,150,C,12.2837045014214,6.71252377181583,20.1436399029442,nvss,GBD
2000,Black or African American,All Origins,666,A,22,YLL,crude rate,attributable,25,150,A,1026.84231149531,809.254559101666,1295.81734208841,nvss,GBD
2000,Black or African American,All Origins,666,A,22,YLL,crude rate,attributable,25,150,B,906.746002580892,692.080875062012,1179.08292243934,nvss,GBD
2000,Black or African American,All Origins,666,A,22,YLL,crude rate,attributable,25,150,C,479.541961674737,277.904927721348,756.25304589778,nvss,GBD
2000,Black or African American,All Origins,666,A,23,Deaths,absolute number,attributable,50,74,A,0.177510619120623,0.086561503708088,0.313644336726249,nvss,GBD
2000,Black or African American,All Origins,666,A,23,Deaths,absolute number,attributable,50,74,B,0.177510619120623,0.086561503708088,0.313644336726249,nvss,GBD
2000,Black or African American,All Origins,666,A,23,Deaths,absolute number,attributable,50,74,C,0.154539674983663,0.0665046918583606,0.287232350530314,nvss,GBD
2000,Black or African American,All Origins,666,A,23,Deaths,crude rate,attributable,50,74,A,4.79110982781709,2.33634288011034,8.46543418964235,nvss,GBD
2000,Black or African American,All Origins,666,A,23,Deaths,crude rate,attributable,50,74,B,4.79110982781709,2.33634288011034,8.46543418964235,nvss,GBD
2000,Black or African American,All Origins,666,A,23,Deaths,crude rate,attributable,50,74,C,4.17111133559144,1.79499843072498,7.75256006829459,nvss,GBD
2000,Black or African American,All Origins,666,A,23,YLL,absolute number,attributable,50,74,A,5.52971863633521,2.65908263698965,9.92765056057278,nvss,GBD
2000,Black or African American,All Origins,666,A,23,YLL,absolute number,attributable,50,74,B,5.52971863633521,2.65908263698965,9.92765056057278,nvss,GBD
2000,Black or African American,All Origins,666,A,23,YLL,absolute number,attributable,50,74,C,4.81238404328459,2.03247887388955,9.08015958238812,nvss,GBD
2000,Black or African American,All Origins,666,A,23,YLL,crude rate,attributable,50,74,A,149.250165623083,71.7701116596397,267.952781661884,nvss,GBD
2000,Black or African American,All Origins,666,A,23,YLL,crude rate,attributable,50,74,B,149.250165623083,71.7701116596397,267.952781661884,nvss,GBD
2000,Black or African American,All Origins,666,A,23,YLL,crude rate,attributable,50,74,C,129.888908050866,54.8577293897314,245.078531238546,nvss,GBD
2000,Black or African American,All Origins,666,A,24,Deaths,absolute number,attributable,25,150,A,339.459863779762,278.118014018003,414.73562506541,nvss,GBD
2000,Black or African American,All Origins,666,A,24,Deaths,absolute number,attributable,25,150,B,255.849914634018,196.63920505577,331.413695795079,nvss,GBD
2000,Black or African American,All Origins,666,A,24,Deaths,absolute number,attributable,25,150,C,133.238996851468,77.140952188148,208.999480539896,nvss,GBD
2000,Black or African American,All Origins,666,A,24,Deaths,age-adjusted rate,attributable,85,150,A,4.54145892963878,3.49516549907092,5.91617926696525,nvss,GBD
2000,Black or African American,All Origins,666,A,24,Deaths,age-adjusted rate,attributable,85,150,B,3.38790226399216,2.43440395314677,4.67665548238766,nvss,GBD
2000,Black or African American,All Origins,666,A,24,Deaths,age-adjusted rate,attributable,85,150,C,1.73146226853507,0.940230988132807,2.85819329357289,nvss,GBD
2000,Black or African American,All Origins,666,A,24,Deaths,crude rate,attributable,25,150,A,36.7955436661109,30.1464314961572,44.9550136268448,nvss,GBD
2000,Black or African American,All Origins,666,A,24,Deaths,crude rate,attributable,25,150,B,27.7326945255434,21.3145859882663,35.9233842239644,nvss,GBD
2000,Black or African American,All Origins,666,A,24,Deaths,crude rate,attributable,25,150,C,14.4423593177948,8.36164618426265,22.654370465987,nvss,GBD
2000,Black or African American,All Origins,666,A,24,YLL,absolute number,attributable,25,150,A,8902.51577364792,7278.64597843036,10891.969183714,nvss,GBD
2000,Black or African American,All Origins,666,A,24,YLL,absolute number,attributable,25,150,B,6731.19253586106,5158.85421001033,8710.18272250262,nvss,GBD
2000,Black or African American,All Origins,666,A,24,YLL,absolute number,attributable,25,150,C,3520.97226914625,2049.12874949842,5537.59974927148,nvss,GBD
2000,Black or African American,All Origins,666,A,24,YLL,age-adjusted rate,attributable,85,150,A,39.3199807634905,30.3014355939613,51.2126845664651,nvss,GBD
2000,Black or African American,All Origins,666,A,24,YLL,age-adjusted rate,attributable,85,150,B,29.3348887814554,21.1081571040893,40.4621443394851,nvss,GBD
2000,Black or African American,All Origins,666,A,24,YLL,age-adjusted rate,attributable,85,150,C,14.9939816251594,8.1544148265914,24.7297444528963,nvss,GBD
2000,Black or African American,All Origins,666,A,24,YLL,crude rate,attributable,25,150,A,964.982735337537,788.964365175307,1180.62831713531,nvss,GBD
2000,Black or African American,All Origins,666,A,24,YLL,crude rate,attributable,25,150,B,729.62348514629,559.190836990054,944.134912260448,nvss,GBD
2000,Black or African American,All Origins,666,A,24,YLL,crude rate,attributable,25,150,C,381.65362889732,222.11405360302,600.244727347089,nvss,GBD
2000,Black or African American,All Origins,666,A,25,Deaths,absolute number,attributable,25,150,A,39.9525867032906,29.8492037187759,53.2437255093872,nvss,GBD
2000,Black or African American,All Origins,666,A,25,Deaths,absolute number,attributable,25,150,B,39.5787390118686,29.4853915275961,52.8719317202171,nvss,GBD
2000,Black or African American,All Origins,666,A,25,Deaths,absolute number,attributable,25,150,C,22.8772655797487,13.191105362149,36.0330822826299,nvss,GBD
2000,Black or African American,All Origins,666,A,25,Deaths,age-adjusted rate,attributable,85,150,A,1.97884001851203,1.39279770183504,2.75158065628766,nvss,GBD
2000,Black or African American,All Origins,666,A,25,Deaths,age-adjusted rate,attributable,85,150,B,1.96004615425731,1.37566151948038,2.73165441215419,nvss,GBD
2000,Black or African American,All Origins,666,A,25,Deaths,age-adjusted rate,attributable,85,150,C,1.11065975572321,0.60622919099634,1.80710322503042,nvss,GBD
2000,Black or African American,All Origins,666,A,25,Deaths,crude rate,attributable,25,150,A,16.8283062440939,12.572691351685,22.4266259679913,nvss,GBD
2000,Black or African American,All Origins,666,A,25,Deaths,crude rate,attributable,25,150,B,16.6708390070757,12.419451136878,22.2700238488276,nvss,GBD
2000,Black or African American,All Origins,666,A,25,Deaths,crude rate,attributable,25,150,C,9.6360627176055,5.5561849444424,15.1773838343435,nvss,GBD
2000,Black or African American,All Origins,666,A,25,YLL,absolute number,attributable,25,150,A,1061.10632804555,787.544972698815,1413.56414535767,nvss,GBD
2000,Black or African American,All Origins,666,A,25,YLL,absolute number,attributable,25,150,B,1051.56744744677,778.353898284488,1404.33429498411,nvss,GBD
2000,Black or African American,All Origins,666,A,25,YLL,absolute number,attributable,25,150,C,611.630744179418,351.899851860596,963.127433902357,nvss,GBD
2000,Black or African American,All Origins,666,A,25,YLL,age-adjusted rate,attributable,85,150,A,16.6584446442129,11.7393334844515,23.0931891535332,nvss,GBD
2000,Black or African American,All Origins,666,A,25,YLL,age-adjusted rate,attributable,85,150,B,16.5000868077703,11.5948503454823,22.9273998028112,nvss,GBD
2000,Black or African American,All Origins,666,A,25,YLL,age-adjusted rate,attributable,85,150,C,9.34717498291269,5.112604355648,15.1532673013643,nvss,GBD
2000,Black or African American,All Origins,666,A,25,YLL,crude rate,attributable,25,150,A,446.945334941875,331.71939729451,595.403008831729,nvss,GBD
2000,Black or African American,All Origins,666,A,25,YLL,crude rate,attributable,25,150,B,442.927492364265,327.848053090811,591.515331925425,nvss,GBD
2000,Black or African American,All Origins,666,A,25,YLL,crude rate,attributable,25,150,C,257.623105802723,148.222654977021,405.675946094931,nvss,GBD
2000,Black or African American,All Origins,666,A,26,Deaths,absolute number,attributable,25,150,A,414.616839345423,335.894764225284,511.192240951905,nvss,GBD
2000,Black or African American,All Origins,666,A,26,Deaths,absolute number,attributable,25,150,B,325.673176493327,249.610396829103,421.813841268562,nvss,GBD
2000,Black or African American,All Origins,666,A,26,Deaths,absolute number,attributable,25,150,C,170.802550520337,99.2734185362057,268.096725881007,nvss,GBD
2000,Black or African American,All Origins,666,A,26,Deaths,age-adjusted rate,attributable,85,150,A,4.72305498811578,3.51980089694941,6.31168295729489,nvss,GBD
2000,Black or African American,All Origins,666,A,26,Deaths,age-adjusted rate,attributable,85,150,B,3.66500109221013,2.57755338762289,5.15265611073204,nvss,GBD
2000,Black or African American,All Origins,666,A,26,Deaths,age-adjusted rate,attributable,85,150,C,1.88498486133209,1.00028969672317,3.17079831112792,nvss,GBD
2000,Black or African American,All Origins,666,A,26,Deaths,crude rate,attributable,25,150,A,49.8693585739607,40.4008107020257,61.4852720514292,nvss,GBD
2000,Black or African American,All Origins,666,A,26,Deaths,crude rate,attributable,25,150,B,39.171376739322,30.0226840832401,50.7350008622217,nvss,GBD
2000,Black or African American,All Origins,666,A,26,Deaths,crude rate,attributable,25,150,C,20.5438198088944,11.9404260416939,32.246186084898,nvss,GBD
2000,Black or African American,All Origins,666,A,26,YLL,absolute number,attributable,25,150,A,10690.4285608676,8683.35328885482,13164.7105735759,nvss,GBD
2000,Black or African American,All Origins,666,A,26,YLL,absolute number,attributable,25,150,B,8430.30484651153,6466.15552251749,10931.8333256816,nvss,GBD
2000,Black or African American,All Origins,666,A,26,YLL,absolute number,attributable,25,150,C,4443.45306171058,2580.88323239977,6957.91271843602,nvss,GBD
2000,Black or African American,All Origins,666,A,26,YLL,age-adjusted rate,attributable,85,150,A,40.6227958213271,30.3693159133016,54.2345330667912,nvss,GBD
2000,Black or African American,All Origins,666,A,26,YLL,age-adjusted rate,attributable,85,150,B,31.5269516589051,22.1935123523597,44.2016273544002,nvss,GBD
2000,Black or African American,All Origins,666,A,26,YLL,age-adjusted rate,attributable,85,150,C,16.2189947176092,8.64775102231788,27.2019521257947,nvss,GBD
2000,Black or African American,All Origins,666,A,26,YLL,crude rate,attributable,25,150,A,1285.825284021,1044.41792443822,1583.42741976555,nvss,GBD
2000,Black or African American,All Origins,666,A,26,YLL,crude rate,attributable,25,150,B,1013.98171849993,777.737413792719,1314.86100962485,nvss,GBD
2000,Black or African American,All Origins,666,A,26,YLL,crude rate,attributable,25,150,C,534.450444393062,310.423936368005,836.885074011497,nvss,GBD
2000,Black or African American,All Origins,666,A,27,Deaths,absolute number,attributable,30,150,A,13.8330739238134,10.5129321033584,18.1251759597996,nvss,GBD
2000,Black or African American,All Origins,666,A,27,Deaths,absolute number,attributable,30,150,B,13.3158588299026,10.0046541633351,17.5948724326527,nvss,GBD
2000,Black or African American,All Origins,666,A,27,Deaths,absolute number,attributable,30,150,C,7.28752796173806,4.1845180904417,11.5009242461716,nvss,GBD
2000,Black or African American,All Origins,666,A,27,Deaths,age-adjusted rate,attributable,85,150,A,2.38576820196357,1.78749854698851,3.15954146135913,nvss,GBD
2000,Black or African American,All Origins,666,A,27,Deaths,age-adjusted rate,attributable,85,150,B,2.29729037134526,1.70394047867044,3.06758430092743,nvss,GBD
2000,Black or African American,All Origins,666,A,27,Deaths,age-adjusted rate,attributable,85,150,C,1.24412219119653,0.698246804596966,1.99010815290501,nvss,GBD
2000,Black or African American,All Origins,666,A,27,Deaths,crude rate,attributable,30,150,A,14.8164411210151,11.2602766656581,19.4136606148042,nvss,GBD
2000,Black or African American,All Origins,666,A,27,Deaths,crude rate,attributable,30,150,B,14.2624581792601,10.7158662032444,18.8456588077212,nvss,GBD
2000,Black or African American,All Origins,666,A,27,Deaths,crude rate,attributable,30,150,C,7.80558461246752,4.48198760798357,12.3185033109171,nvss,GBD
2000,Black or African American,All Origins,666,A,27,YLL,absolute number,attributable,30,150,A,408.160572053707,309.14247828736,532.972325725997,nvss,GBD
2000,Black or African American,All Origins,666,A,27,YLL,absolute number,attributable,30,150,B,392.885758307053,294.452657252511,517.11390942821,nvss,GBD
2000,Black or African American,All Origins,666,A,27,YLL,absolute number,attributable,30,150,C,216.312142854016,122.834491911623,341.006377770372,nvss,GBD
2000,Black or African American,All Origins,666,A,27,YLL,age-adjusted rate,attributable,85,150,A,21.5071575718327,16.1290446787397,28.5799928803008,nvss,GBD
2000,Black or African American,All Origins,666,A,27,YLL,age-adjusted rate,attributable,85,150,B,20.7094790515501,15.375888693939,27.7523880460709,nvss,GBD
2000,Black or African American,All Origins,666,A,27,YLL,age-adjusted rate,attributable,85,150,C,11.2156465250801,6.32593633782767,17.9234903559699,nvss,GBD
2000,Black or African American,All Origins,666,A,27,YLL,crude rate,attributable,30,150,A,437.175939134033,331.118835392351,570.860325531525,nvss,GBD
2000,Black or African American,All Origins,666,A,27,YLL,crude rate,attributable,30,150,B,420.815267618922,315.384742620215,553.874564258015,nvss,GBD
2000,Black or African American,All Origins,666,A,27,YLL,crude rate,attributable,30,150,C,231.689366080799,131.566564818636,365.247879535118,nvss,GBD
2000,Black or African American,All Origins,666,A,28,Deaths,absolute number,attributable,25,150,A,240.124038841022,191.848865767321,301.199681625371,nvss,GBD
2000,Black or African American,All Origins,666,A,28,Deaths,absolute number,attributable,25,150,B,207.488754483399,159.883216627882,268.084864750346,nvss,GBD
2000,Black or African American,All Origins,666,A,28,Deaths,absolute number,attributable,25,150,C,108.435112648063,62.7906203014544,170.1946654346,nvss,GBD
2000,Black or African American,All Origins,666,A,28,Deaths,age-adjusted rate,attributable,85,150,A,2.82135665335311,2.07068074306148,3.81172272356724,nvss,GBD
2000,Black or African American,All Origins,666,A,28,Deaths,age-adjusted rate,attributable,85,150,B,2.40957567176351,1.69430402317555,3.36135823317533,nvss,GBD
2000,Black or African American,All Origins,666,A,28,Deaths,age-adjusted rate,attributable,85,150,C,1.23160763109017,0.65414052018035,2.06191798468669,nvss,GBD
2000,Black or African American,All Origins,666,A,28,Deaths,crude rate,attributable,25,150,A,43.0504952446643,34.3955096010959,54.0004054741572,nvss,GBD
2000,Black or African American,All Origins,666,A,28,Deaths,crude rate,attributable,25,150,B,37.1994977317652,28.6645672393397,48.0634352595672,nvss,GBD
2000,Black or African American,All Origins,666,A,28,Deaths,crude rate,attributable,25,150,C,19.4407245686082,11.2573789519131,30.5132491953896,nvss,GBD
2000,Black or African American,All Origins,666,A,28,YLL,absolute number,attributable,25,150,A,6580.56430742363,5234.39168686323,8214.32614266498,nvss,GBD
2000,Black or African American,All Origins,666,A,28,YLL,absolute number,attributable,25,150,B,5699.50689793499,4380.66799947893,7343.12142358133,nvss,GBD
2000,Black or African American,All Origins,666,A,28,YLL,absolute number,attributable,25,150,C,2995.24070861948,1746.66634407696,4709.04689596845,nvss,GBD
2000,Black or African American,All Origins,666,A,28,YLL,age-adjusted rate,attributable,85,150,A,23.7307529533985,17.4565838666982,31.9731317481447,nvss,GBD
2000,Black or African American,All Origins,666,A,28,YLL,age-adjusted rate,attributable,85,150,B,20.2707513968526,14.3014279210167,28.2334945502735,nvss,GBD
2000,Black or African American,All Origins,666,A,28,YLL,age-adjusted rate,attributable,85,150,C,10.3663326528459,5.52663194536462,17.2877723006056,nvss,GBD
2000,Black or African American,All Origins,666,A,28,YLL,crude rate,attributable,25,150,A,1179.79255134681,938.444795080298,1472.70056863007,nvss,GBD
2000,Black or African American,All Origins,666,A,28,YLL,crude rate,attributable,25,150,B,1021.83269859512,785.385452411452,1316.5071496077,nvss,GBD
2000,Black or African American,All Origins,666,A,28,YLL,crude rate,attributable,25,150,C,536.999945967174,313.150034884615,844.258667229939,nvss,GBD
2000,Black or African American,All Origins,666,A,29,Deaths,absolute number,attributable,25,150,A,163.962880488475,133.614682550947,201.996337552654,nvss,GBD
2000,Black or African American,All Origins,666,A,29,Deaths,absolute number,attributable,25,150,B,128.290313322506,98.5378315669242,166.331219665394,nvss,GBD
2000,Black or African American,All Origins,666,A,29,Deaths,absolute number,attributable,25,150,C,67.3889491632593,39.0024707441619,105.240396234635,nvss,GBD
2000,Black or African American,All Origins,666,A,29,Deaths,age-adjusted rate,attributable,85,150,A,4.24383586346894,3.17369068697657,5.63399713125767,nvss,GBD
2000,Black or African American,All Origins,666,A,29,Deaths,age-adjusted rate,attributable,85,150,B,3.25824227647709,2.27967390769381,4.5456138114315,nvss,GBD
2000,Black or African American,All Origins,666,A,29,Deaths,age-adjusted rate,attributable,85,150,C,1.67581888675482,0.888402930667469,2.80671708898834,nvss,GBD
2000,Black or African American,All Origins,666,A,29,Deaths,crude rate,attributable,25,150,A,45.0472225090595,36.7093473682474,55.4965485885636,nvss,GBD
2000,Black or African American,All Origins,666,A,29,Deaths,crude rate,attributable,25,150,B,35.2465281945452,27.0723203381846,45.6979008916407,nvss,GBD
2000,Black or African American,All Origins,666,A,29,Deaths,crude rate,attributable,25,150,C,18.5144648506125,10.7155532568168,28.9137854372864,nvss,GBD
2000,Black or African American,All Origins,666,A,29,YLL,absolute number,attributable,25,150,A,4168.8007936637,3394.01114914957,5125.37740352014,nvss,GBD
2000,Black or African American,All Origins,666,A,29,YLL,absolute number,attributable,25,150,B,3281.4156164668,2522.68341360696,4243.85494792118,nvss,GBD
2000,Black or African American,All Origins,666,A,29,YLL,absolute number,attributable,25,150,C,1733.35794366967,1011.48890077984,2709.769265796,nvss,GBD
2000,Black or African American,All Origins,666,A,29,YLL,age-adjusted rate,attributable,85,150,A,36.2680541930254,27.294811180256,47.9490903856706,nvss,GBD
2000,Black or African American,All Origins,666,A,29,YLL,age-adjusted rate,attributable,85,150,B,27.8350681602454,19.554676970716,38.6741524376783,nvss,GBD
2000,Black or African American,All Origins,666,A,29,YLL,age-adjusted rate,attributable,85,150,C,14.309871326904,7.63450151341365,23.8451861445349,nvss,GBD
2000,Black or African American,All Origins,666,A,29,YLL,crude rate,attributable,25,150,A,1145.33787396662,932.471880089447,1408.14808602674,nvss,GBD
2000,Black or African American,All Origins,666,A,29,YLL,crude rate,attributable,25,150,B,901.537341740426,693.082975330228,1165.95828010363,nvss,GBD
2000,Black or African American,All Origins,666,A,29,YLL,crude rate,attributable,25,150,C,476.223403392952,277.896835205186,744.483011647892,nvss,GBD
2000,Black or African American,All Origins,666,A,30,Deaths,absolute number,attributable,70,150,A,0.120978227089239,0.076234865955411,0.183053304168571,nvss,GBD
2000,Black or African American,All Origins,666,A,30,Deaths,absolute number,attributable,70,150,B,0.118047414504502,0.0732864979702894,0.17992403434397,nvss,GBD
2000,Black or African American,All Origins,666,A,30,Deaths,absolute number,attributable,70,150,C,0.0848256440288063,0.0416329261186298,0.146709463723657,nvss,GBD
2000,Black or African American,All Origins,666,A,30,Deaths,age-adjusted rate,attributable,85,150,A,3.10287221396392,1.87972624064791,4.85733684091082,nvss,GBD
2000,Black or African American,All Origins,666,A,30,Deaths,age-adjusted rate,attributable,85,150,B,3.10287221396392,1.87972624064791,4.85733684091082,nvss,GBD
2000,Black or African American,All Origins,666,A,30,Deaths,age-adjusted rate,attributable,85,150,C,2.26692997308524,1.11718203369333,3.95386924120821,nvss,GBD
2000,Black or African American,All Origins,666,A,30,Deaths,crude rate,attributable,70,150,A,7.6326957154094,4.80977072273887,11.5491043639477,nvss,GBD
2000,Black or African American,All Origins,666,A,30,Deaths,crude rate,attributable,70,150,B,7.44778640406952,4.62375381516022,11.3516740911022,nvss,GBD
2000,Black or African American,All Origins,666,A,30,Deaths,crude rate,attributable,70,150,C,5.35177564850513,2.6266830358757,9.25611758508878,nvss,GBD
2000,Black or African American,All Origins,666,A,30,YLL,absolute number,attributable,70,150,A,1.66629974400099,1.02416170015875,2.58795004070116,nvss,GBD
2000,Black or African American,All Origins,666,A,30,YLL,absolute number,attributable,70,150,B,1.6274995228392,0.988117911647729,2.55259464774477,nvss,GBD
2000,Black or African American,All Origins,666,A,30,YLL,absolute number,attributable,70,150,C,1.18691884273526,0.560604500734532,2.11584030086557,nvss,GBD
2000,Black or African American,All Origins,666,A,30,YLL,age-adjusted rate,attributable,85,150,A,21.0340568924207,12.5616686380963,33.3155136175938,nvss,GBD
2000,Black or African American,All Origins,666,A,30,YLL,age-adjusted rate,attributable,85,150,B,21.0340568924207,12.5616686380963,33.3155136175938,nvss,GBD
2000,Black or African American,All Origins,666,A,30,YLL,age-adjusted rate,attributable,85,150,C,15.3820984221979,7.5101366239356,26.9759549226725,nvss,GBD
2000,Black or African American,All Origins,666,A,30,YLL,crude rate,attributable,70,150,A,105.129321388075,64.6158801361988,163.277605091556,nvss,GBD
2000,Black or African American,All Origins,666,A,30,YLL,crude rate,attributable,70,150,B,102.681357907836,62.3418240787211,161.04698093027,nvss,GBD
2000,Black or African American,All Origins,666,A,30,YLL,crude rate,attributable,70,150,C,74.8844695732028,35.3693691315162,133.491501631897,nvss,GBD
2000,Black or African American,All Origins,666,A,31,Deaths,absolute number,attributable,30,150,A,7.93323723802378,5.74353344691553,10.8061264297477,nvss,GBD
2000,Black or African American,All Origins,666,A,31,Deaths,absolute number,attributable,30,150,B,7.93323723802378,5.74353344691553,10.8061264297477,nvss,GBD
2000,Black or African American,All Origins,666,A,31,Deaths,absolute number,attributable,30,150,C,5.1936444958079,3.04263278841672,8.12751579554222,nvss,GBD
2000,Black or African American,All Origins,666,A,31,Deaths,age-adjusted rate,attributable,85,150,A,2.35397494063933,1.67610138514774,3.28275756531867,nvss,GBD
2000,Black or African American,All Origins,666,A,31,Deaths,age-adjusted rate,attributable,85,150,B,2.35397494063933,1.67610138514774,3.28275756531867,nvss,GBD
2000,Black or African American,All Origins,666,A,31,Deaths,age-adjusted rate,attributable,85,150,C,1.5220746534281,0.874247146414998,2.41987457473643,nvss,GBD
2000,Black or African American,All Origins,666,A,31,Deaths,crude rate,attributable,30,150,A,21.0313545187661,15.2263552050994,28.6475078331638,nvss,GBD
2000,Black or African American,All Origins,666,A,31,Deaths,crude rate,attributable,30,150,B,21.0313545187661,15.2263552050994,28.6475078331638,nvss,GBD
2000,Black or African American,All Origins,666,A,31,Deaths,crude rate,attributable,30,150,C,13.7685758484873,8.06615091969121,21.5463953647629,nvss,GBD
2000,Black or African American,All Origins,666,A,31,YLL,absolute number,attributable,30,150,A,234.453364291439,166.903068408092,321.251239876628,nvss,GBD
2000,Black or African American,All Origins,666,A,31,YLL,absolute number,attributable,30,150,B,234.453364291439,166.903068408092,321.251239876628,nvss,GBD
2000,Black or African American,All Origins,666,A,31,YLL,absolute number,attributable,30,150,C,154.644136989833,89.6771709224657,243.313850599408,nvss,GBD
2000,Black or African American,All Origins,666,A,31,YLL,age-adjusted rate,attributable,85,150,A,22.1735240217476,15.8549111568707,30.8603261153992,nvss,GBD
2000,Black or African American,All Origins,666,A,31,YLL,age-adjusted rate,attributable,85,150,B,22.1735240217476,15.8549111568707,30.8603261153992,nvss,GBD
2000,Black or African American,All Origins,666,A,31,YLL,age-adjusted rate,attributable,85,150,C,14.3478149691754,8.27023225332147,22.7264426993632,nvss,GBD
2000,Black or African American,All Origins,666,A,31,YLL,crude rate,attributable,30,150,A,621.545993720841,442.467242141226,851.650910306269,nvss,GBD
2000,Black or African American,All Origins,666,A,31,YLL,crude rate,attributable,30,150,B,621.545993720841,442.467242141226,851.650910306269,nvss,GBD
2000,Black or African American,All Origins,666,A,31,YLL,crude rate,attributable,30,150,C,409.96828554342,237.738052868338,645.035525567742,nvss,GBD
2000,Black or African American,All Origins,666,A,32,Deaths,absolute number,attributable,25,150,A,14.427553007333,10.1076875581387,20.0636260208409,nvss,GBD
2000,Black or African American,All Origins,666,A,32,Deaths,absolute number,attributable,25,150,B,14.3424914733249,10.0258808324023,19.9811434639661,nvss,GBD
2000,Black or African American,All Origins,666,A,32,Deaths,absolute number,attributable,25,150,C,9.69666228027213,5.51050319838533,15.4591570078867,nvss,GBD
2000,Black or African American,All Origins,666,A,32,Deaths,age-adjusted rate,attributable,85,150,A,1.23104632191536,0.840512961867667,1.76778584959589,nvss,GBD
2000,Black or African American,All Origins,666,A,32,Deaths,age-adjusted rate,attributable,85,150,B,1.22224811929814,0.83223169363286,1.75858305784046,nvss,GBD
2000,Black or African American,All Origins,666,A,32,Deaths,age-adjusted rate,attributable,85,150,C,0.813457245464107,0.451670347766745,1.32063504682696,nvss,GBD
2000,Black or African American,All Origins,666,A,32,Deaths,crude rate,attributable,25,150,A,16.8504841187711,11.8051500895092,23.4330666785495,nvss,GBD
2000,Black or African American,All Origins,666,A,32,Deaths,crude rate,attributable,25,150,B,16.7511375402353,11.7096049244955,23.3367321848216,nvss,GBD
2000,Black or African American,All Origins,666,A,32,Deaths,crude rate,attributable,25,150,C,11.3250981421288,6.43592482963914,18.0553333970483,nvss,GBD
2000,Black or African American,All Origins,666,A,32,YLL,absolute number,attributable,25,150,A,409.433324586871,287.162675276364,571.194501663322,nvss,GBD
2000,Black or African American,All Origins,666,A,32,YLL,absolute number,attributable,25,150,B,407.14050034703,284.935793441741,568.948051744745,nvss,GBD
2000,Black or African American,All Origins,666,A,32,YLL,absolute number,attributable,25,150,C,276.772759677462,158.061398173324,441.541229329284,nvss,GBD
2000,Black or African American,All Origins,666,A,32,YLL,age-adjusted rate,attributable,85,150,A,10.2910380832459,7.03794600446043,14.775194713514,nvss,GBD
2000,Black or African American,All Origins,666,A,32,YLL,age-adjusted rate,attributable,85,150,B,10.2174814686509,6.96863665347236,14.7012529987848,nvss,GBD
2000,Black or African American,All Origins,666,A,32,YLL,age-adjusted rate,attributable,85,150,C,6.8001849128737,3.7988172437887,11.0006949148026,nvss,GBD
2000,Black or African American,All Origins,666,A,32,YLL,crude rate,attributable,25,150,A,478.19264501334,335.388135242948,667.119633808671,nvss,GBD
2000,Black or African American,All Origins,666,A,32,YLL,crude rate,attributable,25,150,B,475.51476897844,332.787275833897,664.495920095239,nvss,GBD
2000,Black or African American,All Origins,666,A,32,YLL,crude rate,attributable,25,150,C,323.253360364235,184.605877265302,515.692679750627,nvss,GBD
2000,Black or African American,All Origins,666,A,33,Deaths,absolute number,attributable,40,150,A,0.666746091450918,0.444207707098509,0.97344805483575,nvss,GBD
2000,Black or African American,All Origins,666,A,33,Deaths,absolute number,attributable,40,150,B,0.659790272695649,0.437714327465364,0.966034788659502,nvss,GBD
