Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,label_cause,value,min_age,max_age,scenario,method,mean,lower,upper
1991,21,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,956.833434027017,25,150,B,di_gee,42.1799758763907,40.1714055965627,43.5190227296095
1991,21,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,956.833434027017,25,150,B,di_gee,45.5275930094377,43.5190227296095,46.8666398626564
1991,21,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,956.833434027017,25,150,C,di_gee,18.0841519031106,17.2230018124863,18.6582519635268
1991,21,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,956.833434027017,25,150,C,di_gee,19.5194020541512,18.6582519635268,20.0935021145674
1991,22,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,429.675577784813,25,150,A,di_coxme,47.3298096944295,36.976413823773,57.6832055650859
1991,22,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,429.675577784813,25,150,A,di_coxme,69.0226391377096,57.1901867141023,80.8550915613169
1991,22,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,429.675577784813,25,150,B,di_coxme,28.8009227854788,22.5007209261553,35.1011246448023
1991,22,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,429.675577784813,25,150,B,di_coxme,42.0013457288232,34.8011150324536,49.2015764251929
1991,22,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,429.675577784813,25,150,C,di_coxme,12.3746566402026,9.66770050015828,15.0816127802469
1991,22,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,429.675577784813,25,150,C,di_coxme,18.0463742669621,14.9527101069115,21.1400384270128
1991,22,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1240.49469429603,25,150,A,di_gee,282.982365030601,270.737935774469,295.226794286733
1991,22,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1240.49469429603,25,150,A,di_gee,293.866302147163,280.261380751461,306.110731403295
1991,22,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1240.49469429603,25,150,B,di_gee,180.502269485608,172.692075132866,188.312463838351
1991,22,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1240.49469429603,25,150,B,di_gee,187.444664465824,178.766670740554,195.254858818567
1991,22,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1240.49469429603,25,150,C,di_gee,77.4068689240721,74.0575332494729,80.7562045986714
1991,22,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1240.49469429603,25,150,C,di_gee,80.3840561903826,76.6625721074945,83.7333918649819
1991,22,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,955.386279136668,25,150,A,di_gee,62.9310162772762,59.9343012164537,64.9288263178247
1991,22,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,955.386279136668,25,150,A,di_gee,67.9255413786475,64.9288263178247,69.923351419196
1991,22,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,955.386279136668,25,150,B,di_gee,42.0792451580624,40.0754715791071,43.4150942106993
1991,22,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,955.386279136668,25,150,B,di_gee,45.4188677896548,43.4150942106993,46.7547168422917
1991,22,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,955.386279136668,25,150,C,di_gee,18.056800675683,17.19695302446,18.630032443165
1991,22,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,955.386279136668,25,150,C,di_gee,19.4898800943881,18.630032443165,20.0631118618701
1991,23,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1177.32661963071,25,150,A,di_coxme,69.940027324778,54.6406463474828,85.2394083020731
1991,23,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1177.32661963071,25,150,A,di_coxme,101.995873181968,84.5108663507734,119.480880013162
1991,23,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1177.32661963071,25,150,B,di_coxme,61.3051046656164,47.8946130200127,74.7155963112199
1991,23,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1177.32661963071,25,150,B,di_coxme,89.4032776373571,74.0770014709531,104.729553803761
1991,23,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1177.32661963071,25,150,C,di_coxme,32.5815612512486,25.4543447275379,39.7087777749592
1991,23,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1177.32661963071,25,150,C,di_coxme,47.5147768247375,39.3693865119254,55.6601671375496
1991,23,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1400.76162876089,25,150,A,di_gee,167.293986606219,160.05530449345,174.532668718988
1991,23,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1400.76162876089,25,150,A,di_gee,173.728370706458,165.685390581159,180.967052819228
1991,23,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1400.76162876089,25,150,B,di_gee,146.301943937798,139.971571363566,152.632316512029
1991,23,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1400.76162876089,25,150,B,di_gee,151.928941781559,144.895194476857,158.259314355791
1991,23,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1400.76162876089,25,150,C,di_gee,76.8868492293303,73.5600144069074,80.2136840517533
1991,23,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1400.76162876089,25,150,C,di_gee,79.8440357381507,76.1475526021252,83.1708705605737
1991,23,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.69898379993,25,150,A,di_gee,28.440421801216,27.0861160011582,29.343292334588
1991,23,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.69898379993,25,150,A,di_gee,30.6975981346459,29.343292334588,31.6004686680178
1991,23,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.69898379993,25,150,B,di_gee,26.5118080935855,25.2493410415101,27.3534527949692
1991,23,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.69898379993,25,150,B,di_gee,28.6159198470448,27.3534527949692,29.4575645484284
1991,23,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.69898379993,25,150,C,di_gee,15.7621543925245,15.0115756119281,16.2625402462555
1991,23,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.69898379993,25,150,C,di_gee,17.0131190268519,16.2625402462555,17.5135048805828
1991,24,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,480.392157275082,25,150,A,di_coxme,72.210559949159,56.4144999602804,88.0066199380375
1991,24,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,480.392157275082,25,150,A,di_coxme,105.307066592523,87.2544266052338,123.359706579813
1991,24,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,480.392157275082,25,150,B,di_coxme,32.2823529688856,25.2205882569418,39.3441176808293
1991,24,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,480.392157275082,25,150,B,di_coxme,47.0784314129581,39.0078431707367,55.1490196551794
1991,24,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,480.392157275082,25,150,C,di_coxme,13.8352941295224,10.8088235386893,16.8617647203554
1991,24,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,480.392157275082,25,150,C,di_coxme,20.1764706055535,16.7176470731729,23.635294137934
1991,24,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1169.98491577111,25,150,A,di_gee,386.525390449203,369.800734131689,403.250046766717
1991,24,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1169.98491577111,25,150,A,di_gee,401.391751620326,382.808800156422,418.11640793784
1991,24,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1169.98491577111,25,150,B,di_gee,170.349803736273,162.978898766915,177.720708705631
1991,24,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1169.98491577111,25,150,B,di_gee,176.901719264592,168.711824854194,184.27262423395
1991,24,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1169.98491577111,25,150,C,di_gee,73.0070587441172,69.8480994715352,76.1660180166992
1991,24,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1169.98491577111,25,150,C,di_gee,75.8150225419678,72.3050677946545,78.9739818145499
1991,24,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,866.902821574717,25,150,A,di_gee,82.3729467811459,78.4504255058534,84.9879609646744
1991,24,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,866.902821574717,25,150,A,di_gee,88.9104822399672,84.9879609646744,91.5254964234956
1991,24,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,866.902821574717,25,150,B,di_gee,38.230414431445,36.4099185061381,39.4440783816496
1991,24,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,866.902821574717,25,150,B,di_gee,41.2645743069565,39.4440783816496,42.4782382571611
1991,24,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,866.902821574717,25,150,C,di_gee,16.3844633277621,15.6042507883449,16.904605020707
1991,24,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,866.902821574717,25,150,C,di_gee,17.6848175601242,16.904605020707,18.2049592530691
1991,25,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,429.180706031695,25,150,A,di_coxme,42.3553630455799,33.0901273793593,51.6205987118005
1991,25,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,429.180706031695,25,150,A,di_coxme,61.768237774804,51.1793970134091,72.3570785361989
1991,25,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,429.180706031695,25,150,B,di_coxme,28.7920575827068,22.4937949864896,35.0903201789239
1991,25,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,429.180706031695,25,150,B,di_coxme,41.988417308114,34.7904029124374,49.1864317037907
1991,25,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,429.180706031695,25,150,C,di_coxme,12.3604043337128,9.65656588571312,15.0642427817125
1991,25,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,429.180706031695,25,150,C,di_coxme,18.0255896533312,14.935488569903,21.1156907367594
1991,25,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,977.010936441263,25,150,A,di_gee,216.383420453069,207.02067629885,225.746164607288
1991,25,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,977.010936441263,25,150,A,di_gee,224.705859701264,214.30281064102,234.068603855483
1991,25,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,977.010936441263,25,150,B,di_gee,141.978087749723,135.834805106706,148.12137039274
1991,25,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,977.010936441263,25,150,B,di_gee,147.438783432405,140.612913829053,153.582066075422
1991,25,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,977.010936441263,25,150,C,di_gee,60.9654824339348,58.3275529055434,63.6034119623262
1991,25,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,977.010936441263,25,150,C,di_gee,63.3103086813938,60.37927587207,65.9482382097853
1991,25,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,839.385715468379,25,150,A,di_gee,49.6639083264674,47.2989603109214,51.2405403368314
1991,25,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,839.385715468379,25,150,A,di_gee,53.6054883523776,51.2405403368314,55.1821203627417
1991,25,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,839.385715468379,25,150,B,di_gee,36.6546714145896,34.9092108710377,37.8183117769575
1991,25,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,839.385715468379,25,150,B,di_gee,39.5637723205094,37.8183117769575,40.7274126828774
1991,25,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,839.385715468379,25,150,C,di_gee,15.8643900223523,15.1089428784308,16.3680214516334
1991,25,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,839.385715468379,25,150,C,di_gee,17.1234685955549,16.3680214516334,17.627100024836
1991,26,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,524.292154410672,25,150,A,di_coxme,62.5026556311729,48.8301997118538,76.1751115504919
1991,26,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,524.292154410672,25,150,A,di_coxme,91.1497061287937,75.5240422210006,106.775370036587
1991,26,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,524.292154410672,25,150,B,di_coxme,34.9412931013223,27.297885235408,42.5847009672365
1991,26,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,524.292154410672,25,150,B,di_coxme,50.9560524394283,42.2207291640978,59.6913757147589
1991,26,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,524.292154410672,25,150,C,di_coxme,15.0947152069382,11.7927462554204,18.3966841584559
1991,26,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,524.292154410672,25,150,C,di_coxme,22.0131263434515,18.239447541717,25.786805145186
1991,26,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1173.01519687913,25,150,A,di_gee,332.285552639669,317.907812381222,346.663292898116
1991,26,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1173.01519687913,25,150,A,di_gee,345.065766202733,329.090499248903,359.443506461181
1991,26,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1173.01519687913,25,150,B,di_gee,170.365897686983,162.994296344758,177.737499029209
1991,26,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1173.01519687913,25,150,B,di_gee,176.918432213406,168.727764055378,184.290033555631
1991,26,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1173.01519687913,25,150,C,di_gee,73.1921187282428,70.0251520525015,76.3590854039841
1991,26,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1173.01519687913,25,150,C,di_gee,76.0072002177906,72.4883483558558,79.1741668935319
1991,26,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,882.666493946884,25,150,A,di_gee,60.6978084808965,57.807436648473,62.6247230358456
1991,26,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,882.666493946884,25,150,A,di_gee,65.5150948682694,62.6247230358456,67.4420094232185
1991,26,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,882.666493946884,25,150,B,di_gee,37.6565088794568,35.8633417899589,38.8519536057887
1991,26,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,882.666493946884,25,150,B,di_gee,40.6451206952867,38.8519536057887,41.8405654216187
1991,26,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,882.666493946884,25,150,C,di_gee,16.6522741885234,15.8593087509747,17.1809178135559
1991,26,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,882.666493946884,25,150,C,di_gee,17.9738832511046,17.1809178135559,18.5025268761371
1991,27,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,447.066093858662,25,150,A,di_coxme,37.091594908128,28.9778085219749,45.2053812942809
1991,27,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,447.066093858662,25,150,A,di_coxme,54.0919092410199,44.819010513988,63.3648079680519
1991,27,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,447.066093858662,25,150,B,di_coxme,28.9877973564441,22.646716684722,35.3288780281663
1991,27,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,447.066093858662,25,150,B,di_coxme,42.2738711448143,35.0269218057033,49.5208204839253
1991,27,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,447.066093858662,25,150,C,di_coxme,12.8390078734046,10.0304749010973,15.6475408457118
1991,27,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,447.066093858662,25,150,C,di_coxme,18.723553148715,15.5138011803638,21.9333051170661
1991,27,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1086.76526197743,25,150,A,di_gee,206.225284760373,197.302075323626,215.14849419712
1991,27,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1086.76526197743,25,150,A,di_gee,214.157026481926,204.242349329985,223.080235918673
1991,27,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1086.76526197743,25,150,B,di_gee,155.606340397059,148.873373745263,162.339307048855
1991,27,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1086.76526197743,25,150,B,di_gee,161.5911996431,154.110125585549,168.324166294896
1991,27,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1086.76526197743,25,150,C,di_gee,67.7661620657761,64.833972361007,70.6983517705453
1991,27,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1086.76526197743,25,150,C,di_gee,70.3725529144598,67.1145643536052,73.304742619229
1991,27,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,787.490033947867,25,150,A,di_gee,33.2115738709739,31.6300703533085,34.2659095494175
1991,27,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,787.490033947867,25,150,A,di_gee,35.847413067083,34.2659095494175,36.9017487455266
1991,27,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,787.490033947867,25,150,B,di_gee,28.9518947441352,27.5732330896527,29.8710025137903
1991,27,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,787.490033947867,25,150,B,di_gee,31.249664168273,29.8710025137903,32.1687719379281
1991,27,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,787.490033947867,25,150,C,di_gee,14.5823291455643,13.8879325195851,15.0452602295505
1991,27,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,787.490033947867,25,150,C,di_gee,15.7396568555297,15.0452602295505,16.2025879395159
1991,28,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,745.696736853519,25,150,A,di_coxme,78.364787876225,61.2224905283007,95.5070852241492
1991,28,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,745.696736853519,25,150,A,di_coxme,114.281982319495,94.6907853504386,133.873179288551
1991,28,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,745.696736853519,25,150,B,di_coxme,50.0562095510502,39.1064137117579,61.0060053903424
1991,28,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,745.696736853519,25,150,B,di_coxme,72.9986389286148,60.4845865408523,85.5126913163773
1991,28,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,745.696736853519,25,150,C,di_coxme,21.4760660213814,16.7781765792042,26.1739554635585
1991,28,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,745.696736853519,25,150,C,di_coxme,31.3192629478478,25.9502464425025,36.6882794531931
1991,28,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1217.11487950915,25,150,A,di_gee,282.682037457988,270.450603144902,294.913471771074
1991,28,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1217.11487950915,25,150,A,di_gee,293.554423514065,279.963940943969,305.785857827151
1991,28,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1217.11487950915,25,150,B,di_gee,177.195090582247,169.527995316669,184.862185847825
1991,28,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1217.11487950915,25,150,B,di_gee,184.010286373872,175.491291634341,191.67738163945
1991,28,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1217.11487950915,25,150,C,di_gee,75.9479684813707,72.661758306696,79.2341786560454
1991,28,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1217.11487950915,25,150,C,di_gee,78.8690441921927,75.2176995536652,82.1552543668674
1991,28,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,942.060832963529,25,150,A,di_gee,64.4304896761268,61.3623711201209,66.4759020467975
1991,28,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,942.060832963529,25,150,A,di_gee,69.5440206028036,66.4759020467975,71.5894329734743
1991,28,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,942.060832963529,25,150,B,di_gee,41.5391964890931,39.5611395134221,42.8579011395405
1991,28,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,942.060832963529,25,150,B,di_gee,44.8359581152117,42.8579011395405,46.1546627656591
1991,28,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,942.060832963529,25,150,C,di_gee,17.8049497430107,16.9570949933435,18.3701862427888
1991,28,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,942.060832963529,25,150,C,di_gee,19.218040992456,18.3701862427888,19.7832774922341
1991,29,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,568.056798223071,25,150,A,di_coxme,64.5719722032274,50.4468532837713,78.6970911226833
1991,29,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,568.056798223071,25,150,A,di_coxme,94.1674594630398,78.0244664122331,110.310452513847
1991,29,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,568.056798223071,25,150,B,di_coxme,38.1631754406926,29.8149808130411,46.5113700683441
1991,29,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,568.056798223071,25,150,B,di_coxme,55.65463085101,46.1138369908369,65.1954247111831
1991,29,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,568.056798223071,25,150,C,di_coxme,16.3600357888245,12.7812779600191,19.9387936176298
1991,29,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,568.056798223071,25,150,C,di_coxme,23.858385525369,19.7683765781629,27.9483944725751
1991,29,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1232.72133319829,25,150,A,di_gee,345.199246954318,330.262741076487,360.135752832149
1991,29,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1232.72133319829,25,150,A,di_gee,358.476141067946,341.880023425911,373.412646945777
1991,29,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1232.72133319829,25,150,B,di_gee,179.471617935615,171.706019082632,187.237216788598
1991,29,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1232.72133319829,25,150,B,di_gee,186.3743724716,177.745929301619,194.139971324584
1991,29,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1232.72133319829,25,150,C,di_gee,76.9218111915736,73.5934635919382,80.250158791209
1991,29,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1232.72133319829,25,150,C,di_gee,79.8803423912495,76.1821783916546,83.2086899908849
1991,29,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.134118086709,25,150,A,di_gee,58.4699553601674,55.6856717715881,60.3261444192203
1991,29,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.134118086709,25,150,A,di_gee,63.1104280077998,60.3261444192203,64.9666170668528
1991,29,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.134118086709,25,150,B,di_gee,38.5882255235952,36.7506909748527,39.8132485560903
1991,29,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.134118086709,25,150,B,di_gee,41.650783104833,39.8132485560903,42.8758061373281
1991,29,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.134118086709,25,150,C,di_gee,16.5589348318388,15.7704141255608,17.0846153026908
1991,29,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.134118086709,25,150,C,di_gee,17.8731360089689,17.0846153026908,18.3988164798209
1991,30,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,994.560508173905,25,150,A,di_coxme,56.7299109450815,44.3202429258448,69.139578964318
1991,30,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,994.560508173905,25,150,A,di_coxme,82.7311201282437,68.5486423919735,96.9135978645141
1991,30,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,994.560508173905,25,150,B,di_coxme,44.5746177232436,34.823920096284,54.325315350203
1991,30,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,994.560508173905,25,150,B,di_coxme,65.0046508463968,53.860996415586,76.1483052772076
1991,30,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,994.560508173905,25,150,C,di_coxme,25.5172804874886,19.9353753808504,31.0991855941267
1991,30,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,994.560508173905,25,150,C,di_coxme,37.2127007109208,30.8333805890487,43.5920208327929
1991,30,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1377.43874149627,25,150,A,di_gee,152.385398394448,145.791799425458,158.978997363439
1991,30,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1377.43874149627,25,150,A,di_gee,158.246375255773,150.920154179117,164.839974224764
1991,30,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1377.43874149627,25,150,B,di_gee,128.672534662035,123.104973066082,134.240096257989
1991,30,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1377.43874149627,25,150,B,di_gee,133.621478302883,127.435298751824,139.189039898836
1991,30,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1377.43874149627,25,150,C,di_gee,76.2951694478278,72.9939361544122,79.5964027412435
