Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age
1993,10,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,B,111.534676398702,146.90513983299,181.149682971094,burnett,attributable,25,150
1993,10,Black or African American,All Origins,A,666,nvss,YLL,absolute number,A,2958.40139219469,3873.05297358016,4747.44086226008,burnett,attributable,25,150
1993,10,Black or African American,All Origins,A,666,nvss,YLL,absolute number,B,2171.20397711747,2859.7476064233,3526.37336494737,burnett,attributable,25,150
1993,10,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,A,3277.81306527233,4291.21743681813,5260.01093900909,burnett,attributable,25,150
1993,10,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,B,2405.62378801725,3168.50786118704,3907.10764237368,burnett,attributable,25,150
1993,10,Black or African American,All Origins,A,666,nvss,YLL,crude rate,A,4186.57504839054,5480.94216797826,6718.33021377233,burnett,attributable,25,150
1993,10,Black or African American,All Origins,A,666,nvss,YLL,crude rate,B,3072.57440438904,4046.96536627321,4990.33930282374,burnett,attributable,25,150
1993,10,White,All Origins,A,666,nvss,Deaths,absolute number,A,545.50112821554,714.332952707113,875.818146947759,burnett,attributable,25,150
1993,10,White,All Origins,A,666,nvss,Deaths,absolute number,B,405.020827503337,533.463163392863,657.816894869954,burnett,attributable,25,150
1993,10,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,98.1810031045115,128.567884134019,157.632495620595,burnett,attributable,25,150
1993,10,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,72.8969182017617,96.0143724588638,118.395946876774,burnett,attributable,25,150
1993,10,White,All Origins,A,666,nvss,Deaths,crude rate,A,144.339961107814,189.012974086893,231.742063818441,burnett,attributable,25,150
1993,10,White,All Origins,A,666,nvss,Deaths,crude rate,B,107.168780165359,141.154707614377,174.058787618264,burnett,attributable,25,150
1993,10,White,All Origins,A,666,nvss,YLL,absolute number,A,11138.9502917639,14586.4395881314,17883.9131559434,burnett,attributable,25,150
1993,10,White,All Origins,A,666,nvss,YLL,absolute number,B,8270.38961302781,10893.1390828807,13432.4006203406,burnett,attributable,25,150
1993,10,White,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1924.63886149599,2520.3118558612,3090.06444539017,burnett,attributable,25,150
1993,10,White,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1428.99580588985,1882.16647470765,2320.91171608922,burnett,attributable,25,150
1993,10,White,All Origins,A,666,nvss,YLL,crude rate,A,2947.37365100334,3859.58161028856,4732.09530808604,burnett,attributable,25,150
1993,10,White,All Origins,A,666,nvss,YLL,crude rate,B,2188.35058874384,2882.33184174783,3554.22213234811,burnett,attributable,25,150
1993,11,All,All Origins,A,666,nvss,Deaths,absolute number,A,739.695111859019,967.738537721615,1185.43296071849,burnett,attributable,25,150
1993,11,All,All Origins,A,666,nvss,Deaths,absolute number,B,525.979750311766,692.781216243975,854.273021581116,burnett,attributable,25,150
1993,11,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,130.94812004831,171.318615171678,209.857027795223,burnett,attributable,25,150
1993,11,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,93.1141201051127,122.642959805338,151.231831048463,burnett,attributable,25,150
1993,11,All,All Origins,A,666,nvss,Deaths,crude rate,A,184.836904619583,241.820978570476,296.219017241518,burnett,attributable,25,150
1993,11,All,All Origins,A,666,nvss,Deaths,crude rate,B,131.433163990866,173.113940508955,213.467925470308,burnett,attributable,25,150
1993,11,All,All Origins,A,666,nvss,YLL,absolute number,A,19006.2781062807,24865.7960384198,30459.3989693169,burnett,attributable,25,150
1993,11,All,All Origins,A,666,nvss,YLL,absolute number,B,13514.9161491321,17800.8374688976,21950.3284076832,burnett,attributable,25,150
1993,11,All,All Origins,A,666,nvss,YLL,age-adjusted rate,A,3316.55773779374,4339.03196598864,5315.10455520757,burnett,attributable,25,150
1993,11,All,All Origins,A,666,nvss,YLL,age-adjusted rate,B,2358.32599519975,3106.21074344754,3830.28866149015,burnett,attributable,25,150
1993,11,All,All Origins,A,666,nvss,YLL,crude rate,A,4749.33733802131,6213.52865113891,7611.27244428041,burnett,attributable,25,150
1993,11,All,All Origins,A,666,nvss,YLL,crude rate,B,3377.14178064612,4448.11875141123,5485.00414997032,burnett,attributable,25,150
1993,11,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,A,0.256509061949057,0.33559089532393,0.411084664388186,burnett,attributable,25,150
1993,11,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,B,0.182441814190692,0.240298722249038,0.296313916608087,burnett,attributable,25,150
1993,11,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,13.7635312221868,18.0068327043739,22.0576090773458,burnett,attributable,25,150
1993,11,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,9.78929783909425,12.8937314775377,15.8993441082165,burnett,attributable,25,150
1993,11,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,A,21.6463343416926,28.3199067783907,34.690688977906,burnett,attributable,25,150
1993,11,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,B,15.3959336869782,20.2783731855728,25.0053938065896,burnett,attributable,25,150
1993,11,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,A,13.2909654442449,17.388574732067,21.3002691894273,burnett,attributable,25,150
1993,11,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,B,9.45318590138317,12.4510299536414,15.353445981059,burnett,attributable,25,150
1993,11,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,A,682.470928671564,892.876954307875,1093.7365352159,burnett,attributable,25,150
1993,11,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,B,485.406766580335,639.341514431412,788.376177859915,burnett,attributable,25,150
1993,11,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,A,1121.60045942995,1467.39027274827,1797.49107083775,burnett,attributable,25,150
1993,11,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,B,797.737206867778,1050.71982731151,1295.6494498784,burnett,attributable,25,150
1993,11,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,A,3.5918085301839,4.69914226309092,5.75622410473819,burnett,attributable,25,150
1993,11,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,B,2.55418539866969,3.36418211148653,4.14839483251322,burnett,attributable,25,150
1993,11,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,51.0347888597201,66.7685182000372,81.788235465743,burnett,attributable,25,150
1993,11,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,36.2915538047942,47.8005223002718,58.9431348037994,burnett,attributable,25,150
1993,11,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,A,38.7006629693341,50.6318528508881,62.0215936293309,burnett,attributable,25,150
1993,11,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,B,27.5205839744607,36.2480563677031,44.6977139587676,burnett,attributable,25,150
1993,11,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,A,84.7525004711463,110.881204696679,135.824162688279,burnett,attributable,25,150
1993,11,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,B,60.2686912136335,79.3814156831421,97.8857397443389,burnett,attributable,25,150
1993,11,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1067.54579007817,1396.66396406834,1710.84643240855,burnett,attributable,25,150
1993,11,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,B,759.146777038628,999.891397326195,1232.97258242348,burnett,attributable,25,150
1993,11,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,A,913.182851752465,1194.7118273535,1463.46474181962,burnett,attributable,25,150
1993,11,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,B,649.377127611609,855.311019105076,1054.68957810946,burnett,attributable,25,150
1993,11,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,A,559.499634147189,731.984607435725,896.639393638179,burnett,attributable,25,150
1993,11,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,B,397.723154935709,523.851214502902,645.96433820563,burnett,attributable,25,150
1993,11,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,150.096569824898,196.368991211572,240.540813865059,burnett,attributable,25,150
1993,11,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,106.696908545399,140.533193583479,173.292394626247,burnett,attributable,25,150
1993,11,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,A,220.763037317536,288.820823723155,353.789035483165,burnett,attributable,25,150
1993,11,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,B,156.93052566326,206.697159672703,254.879611348542,burnett,attributable,25,150
1993,11,Black or African American,All Origins,A,666,nvss,YLL,absolute number,A,15177.4290637235,19856.3927070782,24322.9485099241,burnett,attributable,25,150
1993,11,Black or African American,All Origins,A,666,nvss,YLL,absolute number,B,10788.9524900905,14210.4018712755,17522.9389305228,burnett,attributable,25,150
1993,11,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,A,4021.47990370698,5261.23916615684,6444.71789134246,burnett,attributable,25,150
1993,11,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,B,2858.68940245299,3765.25202713844,4642.95675289384,burnett,attributable,25,150
1993,11,Black or African American,All Origins,A,666,nvss,YLL,crude rate,A,5988.59254642082,7834.78182405953,9597.16085919063,burnett,attributable,25,150
1993,11,Black or African American,All Origins,A,666,nvss,YLL,crude rate,B,4257.02140952674,5607.03043780772,6914.06568465105,burnett,attributable,25,150
1993,11,White,All Origins,A,666,nvss,Deaths,absolute number,A,176.413255110139,230.80364641724,282.727267222562,burnett,attributable,25,150
1993,11,White,All Origins,A,666,nvss,Deaths,absolute number,B,125.519968163196,165.325520907338,203.863974626364,burnett,attributable,25,150
1993,11,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,93.7478218795527,122.651436367216,150.244183587711,burnett,attributable,25,150
1993,11,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,66.7026046900154,87.8556856540571,108.335417137437,burnett,attributable,25,150
1993,11,White,All Origins,A,666,nvss,Deaths,crude rate,A,129.446266306245,169.356153311301,207.456004947471,burnett,attributable,25,150
1993,11,White,All Origins,A,666,nvss,Deaths,crude rate,B,92.1024398958024,121.310450244959,149.5887048468,burnett,attributable,25,150
1993,11,White,All Origins,A,666,nvss,YLL,absolute number,A,3733.2407422218,4884.24509666379,5983.04788533792,burnett,attributable,25,150
1993,11,White,All Origins,A,666,nvss,YLL,absolute number,B,2656.2417819266,3498.60315198528,4314.15029143505,burnett,attributable,25,150
1993,11,White,All Origins,A,666,nvss,YLL,age-adjusted rate,A,2024.68455791573,2648.91988144473,3244.84422494132,burnett,attributable,25,150
1993,11,White,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1440.58529554048,1897.43128429595,2339.7348520304,burnett,attributable,25,150
1993,11,White,All Origins,A,666,nvss,YLL,crude rate,A,2739.32973461239,3583.89901650521,4390.16449985539,burnett,attributable,25,150
1993,11,White,All Origins,A,666,nvss,YLL,crude rate,B,1949.06318611023,2567.16035894813,3165.5821279507,burnett,attributable,25,150
1993,12,All,All Origins,A,666,nvss,Deaths,absolute number,A,12246.2524391397,16113.1344073106,19848.9520543171,burnett,attributable,25,150
1993,12,All,All Origins,A,666,nvss,Deaths,absolute number,B,11382.8060341692,14997.5941589801,18499.7624006096,burnett,attributable,25,150
1993,12,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,70.6244362469876,92.9248387899628,114.469390198861,burnett,attributable,25,150
1993,12,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,65.6449197880886,86.4914909931001,106.688580587357,burnett,attributable,25,150
1993,12,All,All Origins,A,666,nvss,Deaths,crude rate,A,128.744103704042,169.396397587055,208.670820269084,burnett,attributable,25,150
1993,12,All,All Origins,A,666,nvss,Deaths,crude rate,B,119.666744401116,157.668791110638,194.486871868822,burnett,attributable,25,150
1993,12,All,All Origins,A,666,nvss,YLL,absolute number,A,248629.629667069,327137.029093185,402983.494180768,burnett,attributable,25,150
1993,12,All,All Origins,A,666,nvss,YLL,absolute number,B,231099.502718269,304488.765046735,375591.561373649,burnett,attributable,25,150
1993,12,All,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1507.89649596844,1984.03054588338,2444.02648076173,burnett,attributable,25,150
1993,12,All,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1401.57925198037,1846.6726692653,2277.89905840677,burnett,attributable,25,150
1993,12,All,All Origins,A,666,nvss,YLL,crude rate,A,2613.82810658469,3439.17160031725,4236.54085391944,burnett,attributable,25,150
1993,12,All,All Origins,A,666,nvss,YLL,crude rate,B,2429.53495298055,3201.07178409971,3948.57113783692,burnett,attributable,25,150
1993,12,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,A,6.91218348359779,9.09220605833876,11.1971002744275,burnett,attributable,25,150
1993,12,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,B,6.3426161626015,8.35646241123845,10.3073953475492,burnett,attributable,25,150
1993,12,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,30.6144450403669,40.2698862565235,49.592579794267,burnett,attributable,25,150
1993,12,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,28.0917997016245,37.011236728281,45.65202719599,burnett,attributable,25,150
1993,12,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,A,25.3527856646046,33.3487604839303,41.0691764760399,burnett,attributable,25,150
1993,12,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,B,23.2637036480395,30.6501702290143,37.8058808228772,burnett,attributable,25,150
1993,12,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,A,176.488996272482,232.151580603522,285.895910212071,burnett,attributable,25,150
1993,12,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,B,161.946216117589,213.365815136109,263.179046590607,burnett,attributable,25,150
1993,12,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,A,642.683460820639,845.378377170342,1041.08798219853,burnett,attributable,25,150
1993,12,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,B,589.726027341499,776.970141984272,958.36468023871,burnett,attributable,25,150
1993,12,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,A,647.333466375006,851.494940593904,1048.62056269099,burnett,attributable,25,150
1993,12,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,B,593.992870149608,782.591751526224,965.298733093484,burnett,attributable,25,150
1993,12,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,A,21.4636260067066,28.2302197702034,34.7622669606928,burnett,attributable,25,150
1993,12,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,B,19.6475605051348,25.8843363054126,31.9255278170285,burnett,attributable,25,150
1993,12,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,26.1710448541234,34.4216931294321,42.3863538982199,burnett,attributable,25,150
1993,12,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,23.9566784798299,31.5613087116081,38.9274589591687,burnett,attributable,25,150
1993,12,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,A,17.4907720445154,23.0048892304084,28.3278737232042,burnett,attributable,25,150
1993,12,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,B,16.010854918864,21.0932218861846,26.0162066406673,burnett,attributable,25,150
1993,12,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,A,618.945341205312,814.073214027761,1002.43748089597,burnett,attributable,25,150
1993,12,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,B,566.575565419509,746.425108293477,920.634598352397,burnett,attributable,25,150
1993,12,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,A,534.488820169226,702.991044168365,865.652571863803,burnett,attributable,25,150
1993,12,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,B,489.265021218301,644.573678670162,795.011881537236,burnett,attributable,25,150
1993,12,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,A,504.380381378907,663.390659605066,816.889255419895,burnett,attributable,25,150
1993,12,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,B,461.704096858964,608.264019014519,750.227845520803,burnett,attributable,25,150
1993,12,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,A,1228.97518315993,1616.29916983834,1990.13814919514,burnett,attributable,25,150
1993,12,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,B,1123.66423213498,1480.26092137636,1825.6302755592,burnett,attributable,25,150
1993,12,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,102.30604082592,134.548826633926,165.669052988749,burnett,attributable,25,150
1993,12,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,93.5394305618522,123.224322452114,151.974594819862,burnett,attributable,25,150
1993,12,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,A,115.688940437342,152.149482715811,187.340620835268,burnett,attributable,25,150
1993,12,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,B,105.77554876966,139.343592866147,171.854757609285,burnett,attributable,25,150
1993,12,Black or African American,All Origins,A,666,nvss,YLL,absolute number,A,34199.0762732493,44977.2618252274,55380.1958666329,burnett,attributable,25,150
1993,12,Black or African American,All Origins,A,666,nvss,YLL,absolute number,B,31268.5555468255,41191.6829958257,50802.3838854666,burnett,attributable,25,150
1993,12,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,A,2496.64414250905,3283.4868516576,4042.93497627548,burnett,attributable,25,150
1993,12,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,B,2282.70656864977,3007.12724665199,3708.73976652865,burnett,attributable,25,150
1993,12,Black or African American,All Origins,A,666,nvss,YLL,crude rate,A,3219.31227920751,4233.91117707895,5213.18596893872,burnett,attributable,25,150
1993,12,Black or African American,All Origins,A,666,nvss,YLL,crude rate,B,2943.44923297583,3877.55768050999,4782.25601617857,burnett,attributable,25,150
1993,12,White,All Origins,A,666,nvss,Deaths,absolute number,A,10981.7815585493,14450.2945677014,17801.6815748707,burnett,attributable,25,150
1993,12,White,All Origins,A,666,nvss,Deaths,absolute number,B,10230.0499760321,13479.0600137138,16626.9914855006,burnett,attributable,25,150
1993,12,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,67.8649321065034,89.2995598690074,110.010375367527,burnett,attributable,25,150
1993,12,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,63.2194005469972,83.2975494743875,102.751055671879,burnett,attributable,25,150
1993,12,White,All Origins,A,666,nvss,Deaths,crude rate,A,132.313809471906,174.104129830856,214.483259534817,burnett,attributable,25,150
1993,12,White,All Origins,A,666,nvss,Deaths,crude rate,B,123.256584207235,162.402226724907,200.330025850027,burnett,attributable,25,150
1993,12,White,All Origins,A,666,nvss,YLL,absolute number,A,213791.619011727,281316.091961436,346560.374082472,burnett,attributable,25,150
1993,12,White,All Origins,A,666,nvss,YLL,absolute number,B,199157.02523186,262408.248399797,323691.689734261,burnett,attributable,25,150
1993,12,White,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1406.23918888608,1850.38924729202,2279.54108586016,burnett,attributable,25,150
1993,12,White,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1309.97844965875,1726.02071162811,2129.11966018698,burnett,attributable,25,150
1993,12,White,All Origins,A,666,nvss,YLL,crude rate,A,2575.86470772461,3389.43217862401,4175.52680886856,burnett,attributable,25,150
1993,12,White,All Origins,A,666,nvss,YLL,crude rate,B,2399.54005195137,3161.62134509021,3899.99385207187,burnett,attributable,25,150
1993,13,All,All Origins,A,666,nvss,Deaths,absolute number,A,5599.63550697776,7336.27542582179,8999.06522608545,burnett,attributable,25,150
1993,13,All,All Origins,A,666,nvss,Deaths,absolute number,B,4263.88211560809,5616.09203456132,6925.27034874156,burnett,attributable,25,150
1993,13,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,103.347335362902,135.398905125564,166.087491000791,burnett,attributable,25,150
1993,13,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,78.6945604585363,103.651058395047,127.8133614801,burnett,attributable,25,150
1993,13,All,All Origins,A,666,nvss,Deaths,crude rate,A,128.146088428794,167.88860601442,205.941084344047,burnett,attributable,25,150
1993,13,All,All Origins,A,666,nvss,Deaths,crude rate,B,97.5777466150774,128.522691448102,158.48287007204,burnett,attributable,25,150
1993,13,All,All Origins,A,666,nvss,YLL,absolute number,A,128387.101322461,168204.365311058,206328.411474132,burnett,attributable,25,150
1993,13,All,All Origins,A,666,nvss,YLL,absolute number,B,97761.267589908,128764.41264418,158780.939373889,burnett,attributable,25,150
1993,13,All,All Origins,A,666,nvss,YLL,age-adjusted rate,A,2195.93916024366,2876.97555989501,3529.05108036463,burnett,attributable,25,150
1993,13,All,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1672.11342607189,2202.39271125021,2715.79682911963,burnett,attributable,25,150
1993,13,All,All Origins,A,666,nvss,YLL,crude rate,A,2938.10281377836,3849.30973532125,4721.76784170849,burnett,attributable,25,150
1993,13,All,All Origins,A,666,nvss,YLL,crude rate,B,2237.23919635062,2946.7374775771,3633.6572750956,burnett,attributable,25,150
1993,13,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,A,1.66855002282896,2.18623042606098,2.68199557461262,burnett,attributable,25,150
1993,13,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,B,1.27664503061693,1.68151048297364,2.07349257309997,burnett,attributable,25,150
1993,13,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,37.6773047068502,49.3669765935034,60.5617830478807,burnett,attributable,25,150
1993,13,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,28.8277505396498,37.9699631224392,46.8212582273219,burnett,attributable,25,150
1993,13,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,A,18.4492483727219,24.1732687534387,29.6549709709491,burnett,attributable,25,150
1993,13,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,B,14.1159335539245,18.5925528855998,22.9267201802298,burnett,attributable,25,150
1993,13,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,A,46.7746043712009,61.2867830416656,75.1846095181031,burnett,attributable,25,150
1993,13,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,B,35.7882984702627,47.1379260501688,58.1263932434806,burnett,attributable,25,150
1993,13,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,A,624.157038039836,817.806531739008,1003.25815287694,burnett,attributable,25,150
1993,13,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,B,477.556543127877,629.005177025697,775.634512071409,burnett,attributable,25,150
1993,13,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,A,517.189345103946,677.651294136064,831.320317537628,burnett,attributable,25,150
1993,13,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,B,395.713163094457,521.206612673251,642.706692210091,burnett,attributable,25,150
1993,13,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,A,15.7706904032585,20.6383474209709,25.2878705488314,burnett,attributable,25,150
1993,13,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,B,11.4018802666669,15.0177195393702,18.5184659167414,burnett,attributable,25,150
1993,13,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,52.6157600464006,68.8557258997164,84.3679315781151,burnett,attributable,25,150
1993,13,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,38.0400972214116,50.1036230832596,61.7831644771488,burnett,attributable,25,150
1993,13,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,A,26.5638471310929,34.7628348481041,42.5944020428698,burnett,attributable,25,150
1993,13,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,B,19.2051074915645,25.2955575121195,31.192147276763,burnett,attributable,25,150
1993,13,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,A,495.509774387298,648.449916446207,794.536365243568,burnett,attributable,25,150
1993,13,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,B,358.243233115513,471.851683755552,581.843954435087,burnett,attributable,25,150
1993,13,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1078.24558827966,1411.04837435949,1728.93729818136,burnett,attributable,25,150
1993,13,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,B,779.549073709945,1026.76480390493,1266.1116074099,burnett,attributable,25,150
1993,13,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,A,834.627119182231,1092.23654844482,1338.30174879747,burnett,attributable,25,150
1993,13,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,B,603.418001171509,794.777887037935,980.046749035838,burnett,attributable,25,150
1993,13,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,A,1520.10956831436,1991.14040297987,2441.94574635012,burnett,attributable,25,150
1993,13,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,B,1146.35245600382,1509.89019896445,1861.85593352227,burnett,attributable,25,150
1993,13,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,129.883349742398,170.129831912861,208.648179076236,burnett,attributable,25,150
1993,13,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,97.9482664110233,129.010171945818,159.083325586713,burnett,attributable,25,150
1993,13,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,A,143.101594650115,187.443966394247,229.882330613356,burnett,attributable,25,150
1993,13,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,B,107.916473854664,142.139553438893,175.2732557241,burnett,attributable,25,150
1993,13,Black or African American,All Origins,A,666,nvss,YLL,absolute number,A,40773.5963798099,53407.9627014384,65499.8246958491,burnett,attributable,25,150
1993,13,Black or African American,All Origins,A,666,nvss,YLL,absolute number,B,30748.3837510042,40499.4842698576,49940.1911106791,burnett,attributable,25,150
1993,13,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,A,3139.60040195425,4112.45698326538,5043.54028591037,burnett,attributable,25,150
1993,13,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,B,2367.65079746312,3118.49354440432,3845.43572326133,burnett,attributable,25,150
1993,13,Black or African American,All Origins,A,666,nvss,YLL,crude rate,A,3838.38558956055,5027.77220070043,6166.08799698088,burnett,attributable,25,150
1993,13,Black or African American,All Origins,A,666,nvss,YLL,crude rate,B,2894.62209790684,3812.58094964199,4701.3196509212,burnett,attributable,25,150
1993,13,White,All Origins,A,666,nvss,Deaths,absolute number,A,4059.35130260907,5318.80999233862,6524.95622026205,burnett,attributable,25,150
1993,13,White,All Origins,A,666,nvss,Deaths,absolute number,B,3104.86428350845,4089.51965745958,5042.84315725256,burnett,attributable,25,150
1993,13,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,96.4894186607054,126.426329201331,155.09602040971,burnett,attributable,25,150
1993,13,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,73.8015824212023,97.206510334837,119.866690110727,burnett,attributable,25,150
1993,13,White,All Origins,A,666,nvss,Deaths,crude rate,A,125.325134934656,164.208645739333,201.446230638249,burnett,attributable,25,150
