Year,Education,Gender.Code,Race,Hispanic.Origin,label_cause,attr,nation,source,min_age,max_age,value,measure1,measure2
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,all-cause,overall,us,nvss,55,59,8.27488945297086,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,all-cause,overall,us,nvss,75,79,16.1807151976493,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,all-cause,overall,us,nvss,85,150,8.93579144999294,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,all-cause,overall,us,nvss,67,69,20.9934993113698,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,total,us,nvss,62,64,1.51421352200716,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,total,us,nvss,65,66,2.63115148184719,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,total,us,nvss,70,74,1.17983377843221,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,total,us,nvss,85,150,0.992865716665882,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,total,us,nvss,55,59,1.83886432288241,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,total,us,nvss,80,84,4.69291500379798,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,total,us,nvss,67,69,6.29804979341093,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,cvd_ihd,total,us,nvss,75,79,8.98928622091629,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,cvd_stroke,total,us,nvss,75,79,1.79785724418326,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,cvd_stroke,total,us,nvss,80,84,2.34645750189899,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,cvd_stroke,total,us,nvss,85,150,1.98573143333176,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,lri,total,us,nvss,62,64,1.51421352200716,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,lri,total,us,nvss,75,79,1.79785724418326,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,lri,total,us,nvss,85,150,0.992865716665882,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,neo_lung,total,us,nvss,55,59,0.919432161441206,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,neo_lung,total,us,nvss,65,66,2.63115148184719,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,resp_copd,total,us,nvss,50,54,0.57584764670234,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,resp_copd,total,us,nvss,65,66,2.63115148184719,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,resp_copd,total,us,nvss,85,150,0.992865716665882,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Hispanic or Latino,resp_copd,total,us,nvss,80,84,4.69291500379798,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,all-cause,overall,us,nvss,5,5,0.275587601695653,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,all-cause,overall,us,nvss,8,8,0.239862729711214,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,all-cause,overall,us,nvss,10,10,0.342577218135576,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,all-cause,overall,us,nvss,12,12,0.47704664233842,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,all-cause,overall,us,nvss,6,6,0.655868430310072,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,all-cause,overall,us,nvss,7,7,0.634124443006597,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,all-cause,overall,us,nvss,11,11,0.826792227460254,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,all-cause,overall,us,nvss,13,13,0.851894492962974,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,all-cause,overall,us,nvss,14,14,2.22540047157242,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,all-cause,overall,us,nvss,4,4,1.11645065796809,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,all-cause,overall,us,nvss,9,9,0.939050498246816,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,all-cause,overall,us,nvss,3,3,0.321084470193241,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,all-cause,overall,us,nvss,2,2,0.357535928250553,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,all-cause,overall,us,nvss,1,1,0.424854807093003,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,lri,total,us,nvss,6,6,0.131173686062014,Deaths,age-adjusted rate
2000,666,F,American Indian or Alaska Native,Not Hispanic or Latino,resp_copd,total,us,nvss,1,1,0.0354045672577503,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,20,20,1.48877457039245,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,21,21,1.74737823863783,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,18,19,1.65122383130081,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,5,9,0.299669584256532,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,15,17,1.43243186099728,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,10,14,0.915457514635625,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,0,4,0.475159133325056,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,22,24,1.81057310961865,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,25,29,1.51359947444466,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,30,34,2.40091522183067,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,35,39,3.42778481564677,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,60,61,27.6815734524483,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,40,44,7.07179308575241,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,65,66,35.507953864009,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,45,49,11.1477226485146,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,62,64,25.8535853323427,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,50,54,13.3526170009262,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,55,59,22.810527410381,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,67,69,41.7963447794895,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,70,74,47.0952030866386,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,75,79,83.2028907109211,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,80,84,102.944592578406,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,all-cause,overall,us,nvss,85,150,82.9472201822698,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_ihd,total,us,nvss,10,14,0.0172727832950118,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_ihd,total,us,nvss,30,34,0.0250095335607361,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_ihd,total,us,nvss,35,39,0.052533100622939,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_ihd,total,us,nvss,40,44,0.203994031319781,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_ihd,total,us,nvss,45,49,0.484683593413678,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_ihd,total,us,nvss,60,61,3.77849370567544,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_ihd,total,us,nvss,50,54,0.902982732436737,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_ihd,total,us,nvss,65,66,4.72539309977306,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_ihd,total,us,nvss,55,59,2.3952446364991,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_ihd,total,us,nvss,62,64,3.47407552903355,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_ihd,total,us,nvss,67,69,6.68741516471832,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_ihd,total,us,nvss,70,74,8.99786400435778,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_ihd,total,us,nvss,80,84,22.9943382706466,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_ihd,total,us,nvss,75,79,19.4204427042196,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_ihd,total,us,nvss,85,150,22.082045965078,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,0,4,0.00650902922363091,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,5,9,0.00651455617948983,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,10,14,0.0172727832950118,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,22,24,0.023823330389719,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,25,29,0.012305686784103,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,30,34,0.0125047667803681,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,15,17,0.0561737984704818,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,35,39,0.105066201245878,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,40,44,0.271992041759708,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,60,61,1.4785410152643,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,45,49,0.387746874730943,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,65,66,1.41761792993192,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,50,54,0.691646348249416,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,62,64,1.57545285618963,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,55,59,1.16977063642979,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,67,69,2.7864229852993,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,70,74,1.94178828057569,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,75,79,5.52111989404256,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,80,84,7.14252992374796,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,85,150,4.84510007524968,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,5,9,0.00651455617948983,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,30,34,0.0125047667803681,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,35,39,0.0131332751557347,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,55,59,0.027851681819757,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,45,49,0.0387746874730943,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,62,64,0.0807924541635709,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,67,69,0.151986708289053,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,40,44,0.0849975130499088,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,70,74,0.164094784274002,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,75,79,0.347483070254427,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,80,84,0.691212573265931,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,85,150,0.379570051978085,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,22,24,0.023823330389719,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,30,34,0.0625238339018403,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,35,39,0.118199476401613,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,40,44,0.356989554809617,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,60,61,2.46423502544051,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,50,54,0.710858746811899,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,45,49,0.814268436934979,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,62,64,1.9390188999257,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,65,66,3.2402695541301,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,55,59,1.64324922736566,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,67,69,3.59701876284092,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,85,150,1.65224610861049,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,80,84,4.37767963068423,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,75,79,4.24701530310966,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,70,74,3.14515003191837,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,22,24,0.023823330389719,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,40,44,0.0169995026099818,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,50,54,0.0384247971249675,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,60,61,0.164282335029367,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,45,49,0.0581620312096414,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,55,59,0.167110090918542,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,65,66,0.472539309977306,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,62,64,0.403962270817855,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,67,69,0.911920249734317,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,70,74,1.09396522849335,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,75,79,2.08489842152656,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,80,84,2.58052694019281,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,85,150,2.27742031186851,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,45,49,0.0193873437365471,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,60,61,0.0821411675146835,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,50,54,0.0384247971249675,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,55,59,0.111406727279028,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,62,64,0.161584908327142,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,67,69,0.202648944385404,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,65,66,0.337528078555219,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,70,74,0.410236960685005,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,80,84,0.829455087919117,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,85,150,0.401897702094443,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,75,79,0.733575370537124,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,5,9,0.223946654571169,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,21,21,3.54600352851527,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,0,4,0.303123205781344,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,10,14,1.03951613829573,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,22,24,1.76057890542557,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,30,34,1.21861455026427,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,35,39,1.80429772112592,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,25,29,1.88494968053761,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,60,61,23.7051206883532,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,55,59,10.8226474639086,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,65,66,37.7701225705856,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,40,44,6.61946072097767,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,62,64,24.4943804430243,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,67,69,32.6775217745516,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,45,49,9.51868025110106,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,50,54,11.7324103959411,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,80,84,58.1459686225724,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,75,79,63.4954774796645,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,70,74,48.4320934005678,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,85,150,44.9709765783958,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,50,54,0.977700866328424,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,60,61,4.74102413767064,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,45,49,1.73066913656383,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,65,66,8.39336057124124,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,55,59,4.63827748453227,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,62,64,7.3483141329073,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,67,69,9.80325653236547,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,80,84,10.2610532863363,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,75,79,11.5446322690299,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,70,74,13.0394097616913,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,85,150,14.1337354960673,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,total,us,nvss,40,44,0.661946072097767,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,total,us,nvss,85,150,1.28488504509702,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,total,us,nvss,80,84,6.84070219089087,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,total,us,nvss,75,79,11.5446322690299,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,lri,total,us,nvss,85,150,1.28488504509702,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,neo_lung,total,us,nvss,50,54,0.977700866328424,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,neo_lung,total,us,nvss,62,64,2.44943804430243,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,neo_lung,total,us,nvss,67,69,3.26775217745516,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,neo_lung,total,us,nvss,70,74,1.86277282309876,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,neo_lung,total,us,nvss,45,49,1.73066913656383,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,neo_lung,total,us,nvss,80,84,10.2610532863363,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,resp_copd,total,us,nvss,67,69,3.26775217745516,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,resp_copd,total,us,nvss,80,84,3.42035109544544,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,resp_copd,total,us,nvss,75,79,5.77231613451495,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,t2_dm,total,us,nvss,50,54,0.977700866328424,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,t2_dm,total,us,nvss,62,64,2.44943804430243,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,t2_dm,total,us,nvss,65,66,4.19668028562062,Deaths,age-adjusted rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,t2_dm,total,us,nvss,85,150,1.28488504509702,Deaths,age-adjusted rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,20,20,4.71749954558541,Deaths,age-adjusted rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,21,21,5.55966492270871,Deaths,age-adjusted rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,5,9,0.523639004982675,Deaths,age-adjusted rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,15,17,2.54207828146889,Deaths,age-adjusted rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,10,14,1.4894058604066,Deaths,age-adjusted rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,18,19,4.03122789218253,Deaths,age-adjusted rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,0,4,0.997652623843337,Deaths,age-adjusted rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,22,24,5.46349539809178,Deaths,age-adjusted rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,25,29,7.11997858572824,Deaths,age-adjusted rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,30,34,10.41849622193,Deaths,age-adjusted rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,60,61,96.2619059481064,Deaths,age-adjusted rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,35,39,15.3582866531545,Deaths,age-adjusted rate
