Year,Education,Gender.Code,Race,Hispanic.Origin,nation,label_cause,attr,source,measure1,measure2,min_age,max_age,value
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,60,64,21.3988901184062
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,65,69,21.0933047209733
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,70,74,35.0356447912939
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,75,79,36.3882548343661
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,80,84,42.5116115283292
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,85,150,1.80472022819873
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,YLL,crude rate,25,29,0.853625233011292
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,YLL,crude rate,30,34,1.18157413070828
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,YLL,crude rate,35,39,3.97062319539961
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,YLL,crude rate,40,44,9.51575900645988
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,YLL,crude rate,45,49,15.0773241136589
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,YLL,crude rate,50,54,31.1174014210786
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,YLL,crude rate,55,59,36.0070538773139
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,YLL,crude rate,60,64,37.6410447923935
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,YLL,crude rate,65,69,34.1731868665897
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,YLL,crude rate,70,74,37.6760969348266
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,YLL,crude rate,75,79,29.0182267671849
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,YLL,crude rate,80,84,18.5854864859938
2006,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,YLL,crude rate,85,150,10.1802083849401
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,0,4,0.00640542941676742
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,20,24,0.0618032942488767
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,40,44,0.13175032249217
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,45,49,0.379555044663137
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,50,54,0.170298865322006
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,55,59,1.31380776441698
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,60,64,3.89115526011215
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,65,69,6.19532991882475
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,70,74,9.94160521392733
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,75,79,21.7177858754344
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,80,84,37.5676603075872
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,85,150,2.99387696770952
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,YLL,crude rate,0,4,0.591302569133919
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,YLL,crude rate,20,24,0.459802082668684
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,YLL,crude rate,40,44,0.656259241824819
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,YLL,crude rate,45,49,1.47816903075087
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,YLL,crude rate,50,54,0.527413583408112
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,YLL,crude rate,55,59,3.48455360103038
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,YLL,crude rate,60,64,6.84382632588972
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,YLL,crude rate,65,69,9.91022419131101
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,YLL,crude rate,70,74,10.7645991242362
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,YLL,crude rate,75,79,17.183342124882
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,YLL,crude rate,80,84,16.1191660044401
2006,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,YLL,crude rate,85,150,13.855120932982
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,30,34,0.0509651480672928
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,45,49,0.545266070599026
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,50,54,0.681121369940065
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,55,59,1.34439216089863
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,60,64,2.03950835991077
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,65,69,2.08900845190783
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,70,74,2.49446390508345
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,75,79,3.59802304606031
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,80,84,4.96865763786943
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,85,150,0.419702378650867
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,YLL,crude rate,30,34,0.393858043569427
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,YLL,crude rate,45,49,2.06943664305122
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,YLL,crude rate,50,54,2.10965433363245
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,YLL,crude rate,55,59,3.48455360103038
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,YLL,crude rate,60,64,3.62320217252985
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,YLL,crude rate,65,69,3.41731868665897
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,YLL,crude rate,70,74,2.69114978105904
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,YLL,crude rate,75,79,2.84492419286126
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,YLL,crude rate,80,84,2.20207185853007
2006,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,YLL,crude rate,85,150,2.03562508877833
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,0,4,12.1646147986427
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,5,9,3.20274791555414
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,10,14,5.30093112477046
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,15,19,47.2819189578201
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,20,24,79.7021435255551
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,25,29,85.1622389763466
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,30,34,88.5890445357443
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,35,39,103.908318425329
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,40,44,150.910251763214
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,45,49,268.609980292327
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,50,54,410.345347529001
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,55,59,484.644820884621
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,60,64,608.09029949676
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,65,69,564.291725625617
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,70,74,725.840223600878
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,75,79,775.463179140095
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,80,84,993.08063622089
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,Deaths,age-adjusted rate,85,150,58.2960404553082
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,0,4,1233.00622568286
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,5,9,78.217317397773
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,10,14,91.8241582207158
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,15,19,430.011126619902
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,20,24,605.12523410392
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,25,29,564.767269204436
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,30,34,508.239748148806
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,35,39,582.720263647936
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,40,44,777.058979044315
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,45,49,1050.49064331516
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,50,54,1268.48322501109
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,55,59,1244.62276837504
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,60,64,991.088346774742
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,65,69,862.363400410772
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,70,74,761.111065361568
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,75,79,607.506353801168
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,80,84,437.94595049874
2006,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,YLL,crude rate,85,150,326.518175235077
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,0,4,0.00855467857854614
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,15,19,0.0798001101844319
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,20,24,0.365934820008778
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,25,29,1.16207177667412
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,30,34,3.08726570723396
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,35,39,6.63479272621868
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,40,44,13.5846913621403
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,45,49,34.3533233465092
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,50,54,62.507498660117
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,55,59,84.0699383077239
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,60,64,113.716890867337
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,65,69,107.201389802977
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,70,74,141.64195971236
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,75,79,152.452076567674
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,80,84,197.431533018916
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,85,150,11.747243640593
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,0,4,0.88753258298451
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,15,19,0.743320875747455
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,20,24,2.77421310763975
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,25,29,7.56456587421159
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,30,34,17.8225510747682
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,35,39,37.0240391759492
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,40,44,69.7868255065276
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,45,49,134.335267451423
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,50,54,192.917643189206
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,55,59,215.671541085257
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,60,64,185.663023375279
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,65,69,163.593893727059
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,70,74,148.109542754219
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,75,79,119.338501795652
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,80,84,86.8252343271678
2006,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,YLL,crude rate,85,150,65.6343624936727
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,0,4,0.0841259512723358
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,5,9,0.0433919471564342
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,10,14,0.0276224385583149
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,15,19,0.0816987285761234
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,20,24,0.203571764462387
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,25,29,0.296687235228698
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,30,34,0.722370877828631
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,35,39,1.90070510526147
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,40,44,3.22049792381837
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,45,49,6.85855145798254
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,50,54,13.4339332213814
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,55,59,15.1415986384419
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,60,64,17.4272773621871
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,65,69,13.5177238663894
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,70,74,18.1268336717986
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,75,79,19.3235804192208
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,80,84,26.0902058910835
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,85,150,1.51311100757053
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,0,4,8.23263224332865
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,5,9,1.0541417439053
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,10,14,0.396648631622963
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,15,19,0.743320875747455
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,20,24,1.56049487304736
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,25,29,1.9313785210753
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,30,34,4.15859525077924
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,35,39,10.6171877048678
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,40,44,16.3330868206767
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,45,49,26.7555719405325
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,50,54,41.6662332455037
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,55,59,38.8944615117199
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,60,64,28.3124724934502
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,65,69,20.7472366207613
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,70,74,19.0144238083311
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,75,79,15.2337893338571
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,80,84,11.4925520570773
2006,666,M,Black or African American,All Origins,us,cvd_stroke,total,nvss,YLL,crude rate,85,150,8.84448896139401
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,0,4,0.134860902662379
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,10,14,0.019870515022053
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,20,24,0.115628809346062
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,25,29,0.0744672814860693
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,30,34,0.0792625253438231
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,35,39,0.04803656342691
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,40,44,0.14211800887577
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,45,49,0.769327123140432
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,50,54,0.972344057612526
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,55,59,0.682054729916634
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,60,64,1.08875392254012
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,65,69,0.914492170090818
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,70,74,1.17041563072481
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,75,79,1.93976200259195
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,80,84,2.61686556084377
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,Deaths,age-adjusted rate,85,150,0.178822209985608
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,0,4,12.90638906873
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,10,14,0.198324315811481
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,20,24,0.866941596137422
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,25,29,0.482844630268825
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,30,34,0.445563776869204
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,35,39,0.272235582176097
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,40,44,0.742413037303485
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,45,49,3.0100018433099
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,50,54,2.98326252354442
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,55,59,1.75200277079819
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,60,64,1.74580929584277
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,65,69,1.4175130610458
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,70,74,1.22845996514499
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,75,79,1.50192289207042
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,80,84,1.16254139305695
2006,666,M,Black or African American,All Origins,us,lri,total,nvss,YLL,crude rate,85,150,0.996515133333686
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,0,4,0.00208177131556206
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,5,9,0.00874265953320882
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,15,19,0.0415655708617321
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,20,24,0.0470452236421991
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,25,29,0.200655953244742
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,30,34,0.283700240000181
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,35,39,0.89817194972803
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,40,44,3.45378913873598
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,45,49,13.5659607693792
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,50,54,28.9186343103483
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,55,59,42.1189826646216
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,60,64,66.7667094261792
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,65,69,66.2827912005016
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,70,74,74.873709365109
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,75,79,66.7192561322241
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,80,84,65.5636754073342
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,Deaths,age-adjusted rate,85,150,1.7561258057561
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,0,4,0.222976281494791
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,5,9,0.210828348781059
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,15,19,0.371660437873727
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,20,24,0.346776638454969
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,25,29,1.28758568071687
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,30,34,1.63373384852042
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,35,39,5.0363582702578
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,40,44,17.4467063766319
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,45,49,52.7307730327994
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,50,54,89.10010736986
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,55,59,107.222569572849
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,60,64,108.771509606204
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,65,69,100.836724569849
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,70,74,78.8884942834411
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,75,79,52.3527408093116
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,80,84,29.0303193580507
2006,666,M,Black or African American,All Origins,us,neo_lung,total,nvss,YLL,crude rate,85,150,11.5184367687474
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,0,4,0.00422412103223077
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,10,14,0.019870515022053
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,20,24,0.0220628562576715
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,25,29,0.0709814739153035
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,30,34,0.152811603939358
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,35,39,0.194250314524774
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,40,44,0.75550806834932
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,45,49,1.83660683371455
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,50,54,5.42166047732659
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,55,59,8.78966732215221
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,60,64,16.8234432503212
