Year,Gender.Code,Race,Hispanic.Origin,nation,label_cause,attr,Education,source,measure1,measure2,min_age,max_age,value
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,55,59,29
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,60,64,53
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,65,69,76
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,70,74,154
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,75,79,180
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,80,84,237
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,85,150,423
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,age-adjusted rate,85,150,5.67697156148106
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,30,34,0.0325190385421065
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,35,39,0.0108396795140355
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,40,44,0.0867174361122839
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,45,49,0.11923647465439
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,50,54,0.227633269794745
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,55,59,0.314350705907029
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,60,64,0.574503014243881
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,65,69,0.823815643066697
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,70,74,1.66931064516147
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,75,79,1.95114231252639
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,80,84,2.56900404482641
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,85,150,4.58518443443701
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,30,34,177.5888313
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,35,39,54.25261364
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,40,44,394.53914488
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,45,49,488.76652627
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,50,54,832.32949527
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,55,59,1012.53154755
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,60,64,1603.43222566
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,65,69,1951.74804584
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,70,74,3278.38281848
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,75,79,3078.6326442
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,80,84,3137.57777049
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,85,150,3638.448259039
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,age-adjusted rate,85,150,47.9616282210053
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,crude rate,30,34,1.92500601656411
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,crude rate,35,39,0.58808094465639
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,crude rate,40,44,4.27667788624082
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,crude rate,45,49,5.29807250195521
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,crude rate,50,54,9.02218497880572
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,crude rate,55,59,10.9755174732924
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,crude rate,60,64,17.380691448631
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,crude rate,65,69,21.1563233090506
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,crude rate,70,74,35.5366190766436
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,crude rate,75,79,33.3713912045756
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,crude rate,80,84,34.0103374824736
2002,F,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,crude rate,85,150,39.4396130563831
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,absolute number,25,29,1
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,absolute number,30,34,2
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,absolute number,35,39,3
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,absolute number,40,44,7
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,absolute number,45,49,9
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,absolute number,50,54,16
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,absolute number,55,59,35
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,absolute number,60,64,44
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,absolute number,65,69,70
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,absolute number,70,74,82
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,absolute number,75,79,115
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,absolute number,80,84,96
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,absolute number,85,150,120
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,age-adjusted rate,85,150,1.50491897036637
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,crude rate,25,29,0.0108396795140355
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,crude rate,30,34,0.021679359028071
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,crude rate,35,39,0.0325190385421065
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,crude rate,40,44,0.0758777565982484
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,crude rate,45,49,0.0975571156263194
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,crude rate,50,54,0.173434872224568
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,crude rate,55,59,0.379388782991242
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,crude rate,60,64,0.476945898617561
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,crude rate,65,69,0.758777565982484
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,crude rate,70,74,0.88885372015091
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,crude rate,75,79,1.24656314411408
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,crude rate,80,84,1.04060923334741
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,Deaths,crude rate,85,150,1.30076154168426
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,absolute number,25,29,64.14930031
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,absolute number,30,34,118.3925542
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,absolute number,35,39,162.75784092
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,absolute number,40,44,345.22175177
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,absolute number,45,49,399.89988513
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,absolute number,50,54,634.15580592
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,absolute number,55,59,1222.02083325
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,absolute number,60,64,1331.15128168
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,absolute number,65,69,1797.6626738
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,absolute number,70,74,1745.63240984
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,absolute number,75,79,1966.90418935
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,absolute number,80,84,1270.91757792
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,absolute number,85,150,1041.210797793
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,age-adjusted rate,85,150,12.6859804909961
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,crude rate,25,29,0.695357856410017
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,crude rate,30,34,1.28333734437608
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,crude rate,35,39,1.76424283396917
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,crude rate,40,44,3.74209315046071
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,crude rate,45,49,4.33478659250881
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,crude rate,50,54,6.87404569813769
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,crude rate,55,59,13.2463141919046
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,crude rate,60,64,14.4292532781088
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,crude rate,65,69,19.4860872583361
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,crude rate,70,74,18.922095871979
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,crude rate,75,79,21.3206110473678
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,crude rate,80,84,13.776339233407
2002,F,White,Hispanic or Latino,us,t2_dm,total,666,nvss,YLL,crude rate,85,150,11.2863913546293
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,25,29,2931
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,30,34,4514
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,35,39,7941
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,40,44,13563
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,45,49,18963
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,50,54,25165
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,55,59,33779
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,60,64,42595
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,65,69,57903
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,70,74,89342
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,75,79,134289
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,80,84,176478
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,85,150,403288
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,age-adjusted rate,85,150,211.670461365421
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,25,29,4.14386486527258
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,30,34,6.38191948203358
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,35,39,11.2270320351858
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,40,44,19.1754483683698
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,45,49,26.8099998089948
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,50,54,35.5784235191349
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,55,59,47.7569468727541
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,60,64,60.2210590024856
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,65,69,81.8635985308352
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,70,74,126.312239779319
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,75,79,189.858570075943
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,80,84,249.505623914559
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,85,150,570.170922479033
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,absolute number,25,29,188021.59920861
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,absolute number,30,34,267211.9948294
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,absolute number,35,39,430820.00491524
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,absolute number,40,44,668891.80275093
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,absolute number,45,49,842589.05796891
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,absolute number,50,54,997408.17849855
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,absolute number,55,59,1179389.76361005
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,absolute number,60,64,1288645.2009809
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,absolute number,65,69,1487000.88287202
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,absolute number,70,74,1901930.37512104
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,absolute number,75,79,2296813.88420541
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,absolute number,80,84,2336343.66996006
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,absolute number,85,150,3388097.18075837
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,age-adjusted rate,85,150,1744.31967462392
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,crude rate,25,29,265.826031686428
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,crude rate,30,34,377.785874088348
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,crude rate,35,39,609.095831328837
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,crude rate,40,44,945.683125243403
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,crude rate,45,49,1191.25731599471
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,crude rate,50,54,1410.14149000875
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,crude rate,55,59,1667.42811459769
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,crude rate,60,64,1821.89408807467
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,crude rate,65,69,2102.33050602616
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,crude rate,70,74,2688.96023802756
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,crude rate,75,79,3247.24884231629
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,crude rate,80,84,3303.13628357198
2002,F,White,Not Hispanic or Latino,us,all-cause,overall,666,nvss,YLL,crude rate,85,150,4790.11152080303
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,absolute number,25,29,33
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,absolute number,30,34,124
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,absolute number,35,39,356
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,absolute number,40,44,863
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,absolute number,45,49,1488
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,absolute number,50,54,2462
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,absolute number,55,59,4014
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,absolute number,60,64,5688
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,absolute number,65,69,8633
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,absolute number,70,74,14751
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,absolute number,75,79,24890
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,absolute number,80,84,37322
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,absolute number,85,150,101290
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,age-adjusted rate,85,150,53.6243392677815
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,crude rate,25,29,0.0466555921371529
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,crude rate,30,34,0.175311921969908
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,crude rate,35,39,0.503314872752316
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,crude rate,40,44,1.22011442467766
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,crude rate,45,49,2.10374306363889
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,crude rate,50,54,3.48078993459607
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,crude rate,55,59,5.67501657086459
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,crude rate,60,64,8.04172751745835
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,crude rate,65,69,12.2053856642437
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,crude rate,70,74,20.8550496853073
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,crude rate,75,79,35.189626917992
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,crude rate,80,84,52.7660609012975
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,Deaths,crude rate,85,150,143.204391744613
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,absolute number,25,29,2116.92691023
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,absolute number,30,34,7340.3383604
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,absolute number,35,39,19313.93045584
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,absolute number,40,44,42560.91025393
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,absolute number,45,49,66116.78100816
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,absolute number,50,54,97580.72463594
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,absolute number,55,59,140148.3321333
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,absolute number,60,64,172081.55659536
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,absolute number,65,69,221703.16947022
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,absolute number,70,74,314022.23997012
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,absolute number,75,79,425706.4806341
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,absolute number,80,84,494095.68586594
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,absolute number,85,150,841178.839724702
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,age-adjusted rate,85,150,437.060624582822
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,crude rate,25,29,2.99292359114709
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,crude rate,30,34,10.3778131118642
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,crude rate,35,39,27.3061473306971
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,crude rate,40,44,60.1728627210098
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,crude rate,45,49,93.4762899435808
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,crude rate,50,54,137.96019663825
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,crude rate,55,59,198.142527961014
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,crude rate,60,64,243.2899066315
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,crude rate,65,69,313.445231827778
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,crude rate,70,74,443.966471213365
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,crude rate,75,79,601.866300927495
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,crude rate,80,84,698.555357469336
2002,F,White,Not Hispanic or Latino,us,cvd_ihd,total,666,nvss,YLL,crude rate,85,150,1189.26354123028
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,absolute number,25,29,16
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,absolute number,30,34,47
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,absolute number,35,39,94
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,absolute number,40,44,188
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,absolute number,45,49,277
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,absolute number,50,54,397
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,absolute number,55,59,590
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,absolute number,60,64,778
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,absolute number,65,69,1165
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,absolute number,70,74,2399
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,absolute number,75,79,4490
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,absolute number,80,84,6825
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,absolute number,85,150,16776
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,age-adjusted rate,85,150,8.83029298423424
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,crude rate,25,29,0.0226208931574074
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,crude rate,30,34,0.0664488736498844
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,crude rate,35,39,0.132897747299769
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,crude rate,40,44,0.265795494599538
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,crude rate,45,49,0.391624212787616
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,crude rate,50,54,0.561280911468172
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,crude rate,55,59,0.8341454351794
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,crude rate,60,64,1.09994092977894
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,crude rate,65,69,1.64708378302373
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,crude rate,70,74,3.39172016778878
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,crude rate,75,79,6.34798814229746
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,crude rate,80,84,9.64922473745661
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,Deaths,crude rate,85,150,23.7180064755417
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,absolute number,25,29,1026.38880496
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,absolute number,30,34,2782.2250237
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,absolute number,35,39,5099.74568216
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,absolute number,40,44,9271.66990468
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,absolute number,45,49,12308.02979789
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,absolute number,50,54,15734.99093439
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,absolute number,55,59,20599.7797605
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,absolute number,60,64,23537.17493516
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,absolute number,65,69,29918.2430711
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,absolute number,70,74,51070.39208788
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,absolute number,75,79,76794.7809581
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,absolute number,80,84,90354.29655525
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,absolute number,85,150,141470.634289765
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,age-adjusted rate,85,150,73.1198147736174
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,crude rate,25,29,1.45111446843495
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,crude rate,30,34,3.93352593756144
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,crude rate,35,39,7.21005013788071
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,crude rate,40,44,13.1083408940323
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,crude rate,45,49,17.4011641897661
