"min_age","max_age","Year","Hispanic.Origin","Gender.Code","Race","Population","nation","Education","rural_urban_class","source2"
57,57,2015,"All Origins","A","All",4362765,"us",666,666,"CDC"
57,57,2016,"All Origins","A","All",4362807,"us",666,666,"CDC"
58,58,2001,"All Origins","A","All",2900132,"us",666,666,"CDC"
58,58,2002,"All Origins","A","All",2792832,"us",666,666,"CDC"
58,58,2003,"All Origins","A","All",2821608,"us",666,666,"CDC"
58,58,2004,"All Origins","A","All",2819754,"us",666,666,"CDC"
58,58,2005,"All Origins","A","All",3748661,"us",666,666,"CDC"
58,58,2006,"All Origins","A","All",3568659,"us",666,666,"CDC"
58,58,2007,"All Origins","A","All",3588953,"us",666,666,"CDC"
58,58,2008,"All Origins","A","All",3722427,"us",666,666,"CDC"
58,58,2009,"All Origins","A","All",3721219,"us",666,666,"CDC"
58,58,2010,"All Origins","A","All",3802427,"us",666,666,"CDC"
58,58,2011,"All Origins","A","All",3920357,"us",666,666,"CDC"
58,58,2012,"All Origins","A","All",4041728,"us",666,666,"CDC"
58,58,2013,"All Origins","A","All",4181097,"us",666,666,"CDC"
58,58,2014,"All Origins","A","All",4186454,"us",666,666,"CDC"
58,58,2015,"All Origins","A","All",4312240,"us",666,666,"CDC"
58,58,2016,"All Origins","A","All",4332953,"us",666,666,"CDC"
59,59,2001,"All Origins","A","All",2565506,"us",666,666,"CDC"
59,59,2002,"All Origins","A","All",2881784,"us",666,666,"CDC"
59,59,2003,"All Origins","A","All",2773994,"us",666,666,"CDC"
59,59,2004,"All Origins","A","All",2801863,"us",666,666,"CDC"
59,59,2005,"All Origins","A","All",2799064,"us",666,666,"CDC"
59,59,2006,"All Origins","A","All",3720317,"us",666,666,"CDC"
59,59,2007,"All Origins","A","All",3539851,"us",666,666,"CDC"
59,59,2008,"All Origins","A","All",3558712,"us",666,666,"CDC"
59,59,2009,"All Origins","A","All",3689647,"us",666,666,"CDC"
59,59,2010,"All Origins","A","All",3694252,"us",666,666,"CDC"
59,59,2011,"All Origins","A","All",3775251,"us",666,666,"CDC"
59,59,2012,"All Origins","A","All",3893122,"us",666,666,"CDC"
59,59,2013,"All Origins","A","All",4012582,"us",666,666,"CDC"
59,59,2014,"All Origins","A","All",4151422,"us",666,666,"CDC"
59,59,2015,"All Origins","A","All",4156414,"us",666,666,"CDC"
59,59,2016,"All Origins","A","All",4281025,"us",666,666,"CDC"
60,60,2001,"All Origins","A","All",2380300,"us",666,666,"CDC"
60,60,2002,"All Origins","A","All",2540735,"us",666,666,"CDC"
60,60,2003,"All Origins","A","All",2849408,"us",666,666,"CDC"
60,60,2004,"All Origins","A","All",2739059,"us",666,666,"CDC"
60,60,2005,"All Origins","A","All",2763609,"us",666,666,"CDC"
60,60,2006,"All Origins","A","All",2757092,"us",666,666,"CDC"
60,60,2007,"All Origins","A","All",3659454,"us",666,666,"CDC"
60,60,2008,"All Origins","A","All",3476545,"us",666,666,"CDC"
60,60,2009,"All Origins","A","All",3489302,"us",666,666,"CDC"
60,60,2010,"All Origins","A","All",3616717,"us",666,666,"CDC"
60,60,2011,"All Origins","A","All",3666330,"us",666,666,"CDC"
60,60,2012,"All Origins","A","All",3746805,"us",666,666,"CDC"
60,60,2013,"All Origins","A","All",3863062,"us",666,666,"CDC"
60,60,2014,"All Origins","A","All",3981811,"us",666,666,"CDC"
60,60,2015,"All Origins","A","All",4119213,"us",666,666,"CDC"
60,60,2016,"All Origins","A","All",4123968,"us",666,666,"CDC"
61,61,2001,"All Origins","A","All",2323707,"us",666,666,"CDC"
61,61,2002,"All Origins","A","All",2370358,"us",666,666,"CDC"
61,61,2003,"All Origins","A","All",2534959,"us",666,666,"CDC"
61,61,2004,"All Origins","A","All",2848602,"us",666,666,"CDC"
61,61,2005,"All Origins","A","All",2745139,"us",666,666,"CDC"
61,61,2006,"All Origins","A","All",2776869,"us",666,666,"CDC"
61,61,2007,"All Origins","A","All",2775802,"us",666,666,"CDC"
61,61,2008,"All Origins","A","All",3694987,"us",666,666,"CDC"
61,61,2009,"All Origins","A","All",3517588,"us",666,666,"CDC"
61,61,2010,"All Origins","A","All",3520135,"us",666,666,"CDC"
61,61,2011,"All Origins","A","All",3587726,"us",666,666,"CDC"
61,61,2012,"All Origins","A","All",3636628,"us",666,666,"CDC"
61,61,2013,"All Origins","A","All",3715549,"us",666,666,"CDC"
61,61,2014,"All Origins","A","All",3830690,"us",666,666,"CDC"
61,61,2015,"All Origins","A","All",3948057,"us",666,666,"CDC"
61,61,2016,"All Origins","A","All",4083962,"us",666,666,"CDC"
62,62,2001,"All Origins","A","All",2213270,"us",666,666,"CDC"
62,62,2002,"All Origins","A","All",2306156,"us",666,666,"CDC"
62,62,2003,"All Origins","A","All",2352131,"us",666,666,"CDC"
62,62,2004,"All Origins","A","All",2515357,"us",666,666,"CDC"
62,62,2005,"All Origins","A","All",2827064,"us",666,666,"CDC"
62,62,2006,"All Origins","A","All",2725651,"us",666,666,"CDC"
62,62,2007,"All Origins","A","All",2757918,"us",666,666,"CDC"
62,62,2008,"All Origins","A","All",2757325,"us",666,666,"CDC"
62,62,2009,"All Origins","A","All",3673134,"us",666,666,"CDC"
62,62,2010,"All Origins","A","All",3495096,"us",666,666,"CDC"
62,62,2011,"All Origins","A","All",3488982,"us",666,666,"CDC"
62,62,2012,"All Origins","A","All",3556466,"us",666,666,"CDC"
62,62,2013,"All Origins","A","All",3603778,"us",666,666,"CDC"
62,62,2014,"All Origins","A","All",3681926,"us",666,666,"CDC"
62,62,2015,"All Origins","A","All",3795468,"us",666,666,"CDC"
62,62,2016,"All Origins","A","All",3911429,"us",666,666,"CDC"
63,63,2001,"All Origins","A","All",2172024,"us",666,666,"CDC"
63,63,2002,"All Origins","A","All",2195850,"us",666,666,"CDC"
63,63,2003,"All Origins","A","All",2289143,"us",666,666,"CDC"
63,63,2004,"All Origins","A","All",2335553,"us",666,666,"CDC"
63,63,2005,"All Origins","A","All",2498812,"us",666,666,"CDC"
63,63,2006,"All Origins","A","All",2810202,"us",666,666,"CDC"
63,63,2007,"All Origins","A","All",2711325,"us",666,666,"CDC"
63,63,2008,"All Origins","A","All",2744863,"us",666,666,"CDC"
63,63,2009,"All Origins","A","All",2745716,"us",666,666,"CDC"
63,63,2010,"All Origins","A","All",3652191,"us",666,666,"CDC"
63,63,2011,"All Origins","A","All",3460888,"us",666,666,"CDC"
63,63,2012,"All Origins","A","All",3455711,"us",666,666,"CDC"
63,63,2013,"All Origins","A","All",3521850,"us",666,666,"CDC"
63,63,2014,"All Origins","A","All",3568459,"us",666,666,"CDC"
63,63,2015,"All Origins","A","All",3645118,"us",666,666,"CDC"
63,63,2016,"All Origins","A","All",3757382,"us",666,666,"CDC"
64,64,2001,"All Origins","A","All",2047019,"us",666,666,"CDC"
64,64,2002,"All Origins","A","All",2147166,"us",666,666,"CDC"
64,64,2003,"All Origins","A","All",2168747,"us",666,666,"CDC"
64,64,2004,"All Origins","A","All",2259557,"us",666,666,"CDC"
64,64,2005,"All Origins","A","All",2303653,"us",666,666,"CDC"
64,64,2006,"All Origins","A","All",2463439,"us",666,666,"CDC"
64,64,2007,"All Origins","A","All",2769163,"us",666,666,"CDC"
64,64,2008,"All Origins","A","All",2668775,"us",666,666,"CDC"
64,64,2009,"All Origins","A","All",2699257,"us",666,666,"CDC"
64,64,2010,"All Origins","A","All",2706085,"us",666,666,"CDC"
64,64,2011,"All Origins","A","All",3613935,"us",666,666,"CDC"
64,64,2012,"All Origins","A","All",3424958,"us",666,666,"CDC"
64,64,2013,"All Origins","A","All",3418824,"us",666,666,"CDC"
64,64,2014,"All Origins","A","All",3485362,"us",666,666,"CDC"
64,64,2015,"All Origins","A","All",3530698,"us",666,666,"CDC"
64,64,2016,"All Origins","A","All",3606295,"us",666,666,"CDC"
65,65,2001,"All Origins","A","All",2012270,"us",666,666,"CDC"
65,65,2002,"All Origins","A","All",2025379,"us",666,666,"CDC"
65,65,2003,"All Origins","A","All",2125962,"us",666,666,"CDC"
65,65,2004,"All Origins","A","All",2148431,"us",666,666,"CDC"
65,65,2005,"All Origins","A","All",2240858,"us",666,666,"CDC"
65,65,2006,"All Origins","A","All",2286008,"us",666,666,"CDC"
65,65,2007,"All Origins","A","All",2445756,"us",666,666,"CDC"
65,65,2008,"All Origins","A","All",2751913,"us",666,666,"CDC"
65,65,2009,"All Origins","A","All",2653345,"us",666,666,"CDC"
65,65,2010,"All Origins","A","All",2678549,"us",666,666,"CDC"
65,65,2011,"All Origins","A","All",2675487,"us",666,666,"CDC"
65,65,2012,"All Origins","A","All",3574018,"us",666,666,"CDC"
65,65,2013,"All Origins","A","All",3385607,"us",666,666,"CDC"
65,65,2014,"All Origins","A","All",3380573,"us",666,666,"CDC"
65,65,2015,"All Origins","A","All",3446076,"us",666,666,"CDC"
65,65,2016,"All Origins","A","All",3490890,"us",666,666,"CDC"
66,66,2001,"All Origins","A","All",2013441,"us",666,666,"CDC"
66,66,2002,"All Origins","A","All",1986541,"us",666,666,"CDC"
66,66,2003,"All Origins","A","All",1999916,"us",666,666,"CDC"
66,66,2004,"All Origins","A","All",2098650,"us",666,666,"CDC"
66,66,2005,"All Origins","A","All",2121740,"us",666,666,"CDC"
66,66,2006,"All Origins","A","All",2213751,"us",666,666,"CDC"
66,66,2007,"All Origins","A","All",2257671,"us",666,666,"CDC"
66,66,2008,"All Origins","A","All",2416007,"us",666,666,"CDC"
66,66,2009,"All Origins","A","All",2719454,"us",666,666,"CDC"
66,66,2010,"All Origins","A","All",2621368,"us",666,666,"CDC"
66,66,2011,"All Origins","A","All",2645977,"us",666,666,"CDC"
66,66,2012,"All Origins","A","All",2643355,"us",666,666,"CDC"
66,66,2013,"All Origins","A","All",3530104,"us",666,666,"CDC"
66,66,2014,"All Origins","A","All",3344564,"us",666,666,"CDC"
66,66,2015,"All Origins","A","All",3339313,"us",666,666,"CDC"
66,66,2016,"All Origins","A","All",3403647,"us",666,666,"CDC"
67,67,2001,"All Origins","A","All",1850485,"us",666,666,"CDC"
67,67,2002,"All Origins","A","All",1986526,"us",666,666,"CDC"
67,67,2003,"All Origins","A","All",1961151,"us",666,666,"CDC"
67,67,2004,"All Origins","A","All",1975087,"us",666,666,"CDC"
67,67,2005,"All Origins","A","All",2074635,"us",666,666,"CDC"
67,67,2006,"All Origins","A","All",2098690,"us",666,666,"CDC"
67,67,2007,"All Origins","A","All",2191327,"us",666,666,"CDC"
67,67,2008,"All Origins","A","All",2235669,"us",666,666,"CDC"
67,67,2009,"All Origins","A","All",2394376,"us",666,666,"CDC"
67,67,2010,"All Origins","A","All",2693756,"us",666,666,"CDC"
67,67,2011,"All Origins","A","All",2585996,"us",666,666,"CDC"
67,67,2012,"All Origins","A","All",2611398,"us",666,666,"CDC"
67,67,2013,"All Origins","A","All",2608128,"us",666,666,"CDC"
67,67,2014,"All Origins","A","All",3483712,"us",666,666,"CDC"
67,67,2015,"All Origins","A","All",3300329,"us",666,666,"CDC"
67,67,2016,"All Origins","A","All",3295266,"us",666,666,"CDC"
68,68,2001,"All Origins","A","All",1852792,"us",666,666,"CDC"
68,68,2002,"All Origins","A","All",1821142,"us",666,666,"CDC"
68,68,2003,"All Origins","A","All",1955990,"us",666,666,"CDC"
68,68,2004,"All Origins","A","All",1930847,"us",666,666,"CDC"
68,68,2005,"All Origins","A","All",1945279,"us",666,666,"CDC"
68,68,2006,"All Origins","A","All",2044245,"us",666,666,"CDC"
68,68,2007,"All Origins","A","All",2068095,"us",666,666,"CDC"
68,68,2008,"All Origins","A","All",2160024,"us",666,666,"CDC"
68,68,2009,"All Origins","A","All",2204229,"us",666,666,"CDC"
68,68,2010,"All Origins","A","All",2359875,"us",666,666,"CDC"
68,68,2011,"All Origins","A","All",2653822,"us",666,666,"CDC"
68,68,2012,"All Origins","A","All",2548172,"us",666,666,"CDC"
68,68,2013,"All Origins","A","All",2573532,"us",666,666,"CDC"
68,68,2014,"All Origins","A","All",2570846,"us",666,666,"CDC"
68,68,2015,"All Origins","A","All",3433103,"us",666,666,"CDC"
68,68,2016,"All Origins","A","All",3251936,"us",666,666,"CDC"
69,69,2001,"All Origins","A","All",1833245,"us",666,666,"CDC"
69,69,2002,"All Origins","A","All",1818893,"us",666,666,"CDC"
69,69,2003,"All Origins","A","All",1787777,"us",666,666,"CDC"
69,69,2004,"All Origins","A","All",1920414,"us",666,666,"CDC"
69,69,2005,"All Origins","A","All",1896115,"us",666,666,"CDC"
69,69,2006,"All Origins","A","All",1910507,"us",666,666,"CDC"
69,69,2007,"All Origins","A","All",2007386,"us",666,666,"CDC"
69,69,2008,"All Origins","A","All",2030734,"us",666,666,"CDC"
69,69,2009,"All Origins","A","All",2120973,"us",666,666,"CDC"
69,69,2010,"All Origins","A","All",2167891,"us",666,666,"CDC"
69,69,2011,"All Origins","A","All",2321696,"us",666,666,"CDC"
69,69,2012,"All Origins","A","All",2611623,"us",666,666,"CDC"
69,69,2013,"All Origins","A","All",2506965,"us",666,666,"CDC"
69,69,2014,"All Origins","A","All",2533657,"us",666,666,"CDC"
69,69,2015,"All Origins","A","All",2530425,"us",666,666,"CDC"
69,69,2016,"All Origins","A","All",3378344,"us",666,666,"CDC"
70,70,2001,"All Origins","A","All",1817859,"us",666,666,"CDC"
70,70,2002,"All Origins","A","All",1792760,"us",666,666,"CDC"
70,70,2003,"All Origins","A","All",1777336,"us",666,666,"CDC"
70,70,2004,"All Origins","A","All",1744903,"us",666,666,"CDC"
70,70,2005,"All Origins","A","All",1873726,"us",666,666,"CDC"
70,70,2006,"All Origins","A","All",1848556,"us",666,666,"CDC"
70,70,2007,"All Origins","A","All",1860716,"us",666,666,"CDC"
70,70,2008,"All Origins","A","All",1953328,"us",666,666,"CDC"
70,70,2009,"All Origins","A","All",1974076,"us",666,666,"CDC"
70,70,2010,"All Origins","A","All",2062640,"us",666,666,"CDC"
70,70,2011,"All Origins","A","All",2129506,"us",666,666,"CDC"
70,70,2012,"All Origins","A","All",2281767,"us",666,666,"CDC"
70,70,2013,"All Origins","A","All",2565681,"us",666,666,"CDC"
70,70,2014,"All Origins","A","All",2464812,"us",666,666,"CDC"
70,70,2015,"All Origins","A","All",2490968,"us",666,666,"CDC"
70,70,2016,"All Origins","A","All",2487211,"us",666,666,"CDC"
71,71,2001,"All Origins","A","All",1844676,"us",666,666,"CDC"
71,71,2002,"All Origins","A","All",1782107,"us",666,666,"CDC"
71,71,2003,"All Origins","A","All",1760292,"us",666,666,"CDC"
71,71,2004,"All Origins","A","All",1747347,"us",666,666,"CDC"
71,71,2005,"All Origins","A","All",1718367,"us",666,666,"CDC"
71,71,2006,"All Origins","A","All",1848947,"us",666,666,"CDC"
71,71,2007,"All Origins","A","All",1826784,"us",666,666,"CDC"
71,71,2008,"All Origins","A","All",1841560,"us",666,666,"CDC"
71,71,2009,"All Origins","A","All",1936308,"us",666,666,"CDC"
71,71,2010,"All Origins","A","All",1953659,"us",666,666,"CDC"
71,71,2011,"All Origins","A","All",2022822,"us",666,666,"CDC"
71,71,2012,"All Origins","A","All",2089816,"us",666,666,"CDC"
71,71,2013,"All Origins","A","All",2238271,"us",666,666,"CDC"
71,71,2014,"All Origins","A","All",2519482,"us",666,666,"CDC"
71,71,2015,"All Origins","A","All",2419980,"us",666,666,"CDC"
71,71,2016,"All Origins","A","All",2445650,"us",666,666,"CDC"
72,72,2001,"All Origins","A","All",1743767,"us",666,666,"CDC"
72,72,2002,"All Origins","A","All",1797946,"us",666,666,"CDC"
72,72,2003,"All Origins","A","All",1736351,"us",666,666,"CDC"
72,72,2004,"All Origins","A","All",1713793,"us",666,666,"CDC"
72,72,2005,"All Origins","A","All",1700960,"us",666,666,"CDC"
72,72,2006,"All Origins","A","All",1672443,"us",666,666,"CDC"
72,72,2007,"All Origins","A","All",1798955,"us",666,666,"CDC"
72,72,2008,"All Origins","A","All",1776463,"us",666,666,"CDC"
72,72,2009,"All Origins","A","All",1790136,"us",666,666,"CDC"
72,72,2010,"All Origins","A","All",1883870,"us",666,666,"CDC"
72,72,2011,"All Origins","A","All",1912276,"us",666,666,"CDC"
72,72,2012,"All Origins","A","All",1981432,"us",666,666,"CDC"
72,72,2013,"All Origins","A","All",2046255,"us",666,666,"CDC"
72,72,2014,"All Origins","A","All",2193946,"us",666,666,"CDC"
72,72,2015,"All Origins","A","All",2468806,"us",666,666,"CDC"
72,72,2016,"All Origins","A","All",2371252,"us",666,666,"CDC"
73,73,2001,"All Origins","A","All",1733630,"us",666,666,"CDC"
73,73,2002,"All Origins","A","All",1697450,"us",666,666,"CDC"
73,73,2003,"All Origins","A","All",1751589,"us",666,666,"CDC"
73,73,2004,"All Origins","A","All",1691931,"us",666,666,"CDC"
73,73,2005,"All Origins","A","All",1671512,"us",666,666,"CDC"
73,73,2006,"All Origins","A","All",1660842,"us",666,666,"CDC"
73,73,2007,"All Origins","A","All",1633722,"us",666,666,"CDC"
73,73,2008,"All Origins","A","All",1758650,"us",666,666,"CDC"
73,73,2009,"All Origins","A","All",1737897,"us",666,666,"CDC"
73,73,2010,"All Origins","A","All",1750358,"us",666,666,"CDC"
73,73,2011,"All Origins","A","All",1840027,"us",666,666,"CDC"
73,73,2012,"All Origins","A","All",1869135,"us",666,666,"CDC"
73,73,2013,"All Origins","A","All",1935930,"us",666,666,"CDC"
73,73,2014,"All Origins","A","All",2001665,"us",666,666,"CDC"
73,73,2015,"All Origins","A","All",2145188,"us",666,666,"CDC"
73,73,2016,"All Origins","A","All",2413647,"us",666,666,"CDC"
74,74,2001,"All Origins","A","All",1682014,"us",666,666,"CDC"
74,74,2002,"All Origins","A","All",1679791,"us",666,666,"CDC"
74,74,2003,"All Origins","A","All",1644551,"us",666,666,"CDC"
74,74,2004,"All Origins","A","All",1696130,"us",666,666,"CDC"
74,74,2005,"All Origins","A","All",1638505,"us",666,666,"CDC"
74,74,2006,"All Origins","A","All",1619038,"us",666,666,"CDC"
74,74,2007,"All Origins","A","All",1608315,"us",666,666,"CDC"
74,74,2008,"All Origins","A","All",1581331,"us",666,666,"CDC"
74,74,2009,"All Origins","A","All",1702305,"us",666,666,"CDC"
74,74,2010,"All Origins","A","All",1686056,"us",666,666,"CDC"
74,74,2011,"All Origins","A","All",1705542,"us",666,666,"CDC"
74,74,2012,"All Origins","A","All",1794455,"us",666,666,"CDC"
74,74,2013,"All Origins","A","All",1821787,"us",666,666,"CDC"
74,74,2014,"All Origins","A","All",1889452,"us",666,666,"CDC"
74,74,2015,"All Origins","A","All",1952834,"us",666,666,"CDC"
74,74,2016,"All Origins","A","All",2092487,"us",666,666,"CDC"
75,75,2001,"All Origins","A","All",1610892,"us",666,666,"CDC"
75,75,2002,"All Origins","A","All",1620812,"us",666,666,"CDC"
75,75,2003,"All Origins","A","All",1617308,"us",666,666,"CDC"
75,75,2004,"All Origins","A","All",1581121,"us",666,666,"CDC"
75,75,2005,"All Origins","A","All",1629763,"us",666,666,"CDC"
75,75,2006,"All Origins","A","All",1573506,"us",666,666,"CDC"
75,75,2007,"All Origins","A","All",1553097,"us",666,666,"CDC"
75,75,2008,"All Origins","A","All",1541027,"us",666,666,"CDC"
75,75,2009,"All Origins","A","All",1513301,"us",666,666,"CDC"
75,75,2010,"All Origins","A","All",1631934,"us",666,666,"CDC"
75,75,2011,"All Origins","A","All",1638642,"us",666,666,"CDC"
75,75,2012,"All Origins","A","All",1659102,"us",666,666,"CDC"
75,75,2013,"All Origins","A","All",1744541,"us",666,666,"CDC"
75,75,2014,"All Origins","A","All",1773553,"us",666,666,"CDC"
75,75,2015,"All Origins","A","All",1838751,"us",666,666,"CDC"
75,75,2016,"All Origins","A","All",1900211,"us",666,666,"CDC"
76,76,2001,"All Origins","A","All",1589103,"us",666,666,"CDC"
76,76,2002,"All Origins","A","All",1554475,"us",666,666,"CDC"
76,76,2003,"All Origins","A","All",1567629,"us",666,666,"CDC"
76,76,2004,"All Origins","A","All",1566753,"us",666,666,"CDC"
76,76,2005,"All Origins","A","All",1535359,"us",666,666,"CDC"
76,76,2006,"All Origins","A","All",1587027,"us",666,666,"CDC"
76,76,2007,"All Origins","A","All",1535224,"us",666,666,"CDC"
76,76,2008,"All Origins","A","All",1518327,"us",666,666,"CDC"
76,76,2009,"All Origins","A","All",1510000,"us",666,666,"CDC"
76,76,2010,"All Origins","A","All",1481734,"us",666,666,"CDC"
76,76,2011,"All Origins","A","All",1581312,"us",666,666,"CDC"
76,76,2012,"All Origins","A","All",1589417,"us",666,666,"CDC"
76,76,2013,"All Origins","A","All",1608179,"us",666,666,"CDC"
76,76,2014,"All Origins","A","All",1693713,"us",666,666,"CDC"
76,76,2015,"All Origins","A","All",1721065,"us",666,666,"CDC"
76,76,2016,"All Origins","A","All",1784266,"us",666,666,"CDC"
77,77,2001,"All Origins","A","All",1503097,"us",666,666,"CDC"
77,77,2002,"All Origins","A","All",1522890,"us",666,666,"CDC"
77,77,2003,"All Origins","A","All",1489790,"us",666,666,"CDC"
77,77,2004,"All Origins","A","All",1501866,"us",666,666,"CDC"
77,77,2005,"All Origins","A","All",1501643,"us",666,666,"CDC"
77,77,2006,"All Origins","A","All",1472328,"us",666,666,"CDC"
77,77,2007,"All Origins","A","All",1521903,"us",666,666,"CDC"
77,77,2008,"All Origins","A","All",1472006,"us",666,666,"CDC"
77,77,2009,"All Origins","A","All",1455744,"us",666,666,"CDC"
77,77,2010,"All Origins","A","All",1449231,"us",666,666,"CDC"
77,77,2011,"All Origins","A","All",1430796,"us",666,666,"CDC"
77,77,2012,"All Origins","A","All",1528921,"us",666,666,"CDC"
77,77,2013,"All Origins","A","All",1535602,"us",666,666,"CDC"
77,77,2014,"All Origins","A","All",1556359,"us",666,666,"CDC"
77,77,2015,"All Origins","A","All",1638329,"us",666,666,"CDC"
77,77,2016,"All Origins","A","All",1664566,"us",666,666,"CDC"
78,78,2001,"All Origins","A","All",1405933,"us",666,666,"CDC"
78,78,2002,"All Origins","A","All",1436185,"us",666,666,"CDC"
78,78,2003,"All Origins","A","All",1456995,"us",666,666,"CDC"
78,78,2004,"All Origins","A","All",1425682,"us",666,666,"CDC"
78,78,2005,"All Origins","A","All",1439475,"us",666,666,"CDC"
78,78,2006,"All Origins","A","All",1441641,"us",666,666,"CDC"
78,78,2007,"All Origins","A","All",1414814,"us",666,666,"CDC"
78,78,2008,"All Origins","A","All",1464084,"us",666,666,"CDC"
78,78,2009,"All Origins","A","All",1417539,"us",666,666,"CDC"
78,78,2010,"All Origins","A","All",1402238,"us",666,666,"CDC"
78,78,2011,"All Origins","A","All",1394555,"us",666,666,"CDC"
78,78,2012,"All Origins","A","All",1378285,"us",666,666,"CDC"
78,78,2013,"All Origins","A","All",1471805,"us",666,666,"CDC"
78,78,2014,"All Origins","A","All",1480901,"us",666,666,"CDC"
78,78,2015,"All Origins","A","All",1500034,"us",666,666,"CDC"
78,78,2016,"All Origins","A","All",1578915,"us",666,666,"CDC"
79,79,2001,"All Origins","A","All",1346388,"us",666,666,"CDC"
79,79,2002,"All Origins","A","All",1336099,"us",666,666,"CDC"
79,79,2003,"All Origins","A","All",1366120,"us",666,666,"CDC"
79,79,2004,"All Origins","A","All",1385977,"us",666,666,"CDC"
79,79,2005,"All Origins","A","All",1357369,"us",666,666,"CDC"
79,79,2006,"All Origins","A","All",1372532,"us",666,666,"CDC"
79,79,2007,"All Origins","A","All",1375325,"us",666,666,"CDC"
79,79,2008,"All Origins","A","All",1350299,"us",666,666,"CDC"
79,79,2009,"All Origins","A","All",1398480,"us",666,666,"CDC"
79,79,2010,"All Origins","A","All",1354969,"us",666,666,"CDC"
79,79,2011,"All Origins","A","All",1343699,"us",666,666,"CDC"
79,79,2012,"All Origins","A","All",1338166,"us",666,666,"CDC"
79,79,2013,"All Origins","A","All",1321072,"us",666,666,"CDC"
79,79,2014,"All Origins","A","All",1413829,"us",666,666,"CDC"
79,79,2015,"All Origins","A","All",1421668,"us",666,666,"CDC"
79,79,2016,"All Origins","A","All",1439937,"us",666,666,"CDC"
80,80,2001,"All Origins","A","All",1254832,"us",666,666,"CDC"
80,80,2002,"All Origins","A","All",1269310,"us",666,666,"CDC"
80,80,2003,"All Origins","A","All",1259724,"us",666,666,"CDC"
80,80,2004,"All Origins","A","All",1286733,"us",666,666,"CDC"
80,80,2005,"All Origins","A","All",1305661,"us",666,666,"CDC"
80,80,2006,"All Origins","A","All",1278890,"us",666,666,"CDC"
80,80,2007,"All Origins","A","All",1292775,"us",666,666,"CDC"
80,80,2008,"All Origins","A","All",1294601,"us",666,666,"CDC"
80,80,2009,"All Origins","A","All",1270444,"us",666,666,"CDC"
80,80,2010,"All Origins","A","All",1319785,"us",666,666,"CDC"
80,80,2011,"All Origins","A","All",1292440,"us",666,666,"CDC"
80,80,2012,"All Origins","A","All",1283349,"us",666,666,"CDC"
80,80,2013,"All Origins","A","All",1276943,"us",666,666,"CDC"
80,80,2014,"All Origins","A","All",1263166,"us",666,666,"CDC"
80,80,2015,"All Origins","A","All",1350946,"us",666,666,"CDC"
80,80,2016,"All Origins","A","All",1358260,"us",666,666,"CDC"
81,81,2001,"All Origins","A","All",1154138,"us",666,666,"CDC"
81,81,2002,"All Origins","A","All",1180698,"us",666,666,"CDC"
81,81,2003,"All Origins","A","All",1196760,"us",666,666,"CDC"
81,81,2004,"All Origins","A","All",1189534,"us",666,666,"CDC"
81,81,2005,"All Origins","A","All",1218283,"us",666,666,"CDC"
81,81,2006,"All Origins","A","All",1239927,"us",666,666,"CDC"
81,81,2007,"All Origins","A","All",1216593,"us",666,666,"CDC"
81,81,2008,"All Origins","A","All",1232307,"us",666,666,"CDC"
81,81,2009,"All Origins","A","All",1236769,"us",666,666,"CDC"
81,81,2010,"All Origins","A","All",1212658,"us",666,666,"CDC"
81,81,2011,"All Origins","A","All",1252509,"us",666,666,"CDC"
81,81,2012,"All Origins","A","All",1228116,"us",666,666,"CDC"
81,81,2013,"All Origins","A","All",1218245,"us",666,666,"CDC"
81,81,2014,"All Origins","A","All",1215270,"us",666,666,"CDC"
81,81,2015,"All Origins","A","All",1200879,"us",666,666,"CDC"
81,81,2016,"All Origins","A","All",1284298,"us",666,666,"CDC"
82,82,2001,"All Origins","A","All",993071,"us",666,666,"CDC"
82,82,2002,"All Origins","A","All",1075053,"us",666,666,"CDC"
82,82,2003,"All Origins","A","All",1100969,"us",666,666,"CDC"
82,82,2004,"All Origins","A","All",1115106,"us",666,666,"CDC"
82,82,2005,"All Origins","A","All",1109756,"us",666,666,"CDC"
82,82,2006,"All Origins","A","All",1138135,"us",666,666,"CDC"
82,82,2007,"All Origins","A","All",1158822,"us",666,666,"CDC"
82,82,2008,"All Origins","A","All",1136851,"us",666,666,"CDC"
82,82,2009,"All Origins","A","All",1152248,"us",666,666,"CDC"
82,82,2010,"All Origins","A","All",1158406,"us",666,666,"CDC"
82,82,2011,"All Origins","A","All",1143978,"us",666,666,"CDC"
82,82,2012,"All Origins","A","All",1183618,"us",666,666,"CDC"
82,82,2013,"All Origins","A","All",1158980,"us",666,666,"CDC"
82,82,2014,"All Origins","A","All",1152792,"us",666,666,"CDC"
82,82,2015,"All Origins","A","All",1149073,"us",666,666,"CDC"
82,82,2016,"All Origins","A","All",1135109,"us",666,666,"CDC"
83,83,2001,"All Origins","A","All",927192,"us",666,666,"CDC"
83,83,2002,"All Origins","A","All",919945,"us",666,666,"CDC"
83,83,2003,"All Origins","A","All",997727,"us",666,666,"CDC"
83,83,2004,"All Origins","A","All",1023151,"us",666,666,"CDC"
83,83,2005,"All Origins","A","All",1038431,"us",666,666,"CDC"
83,83,2006,"All Origins","A","All",1036784,"us",666,666,"CDC"
83,83,2007,"All Origins","A","All",1065220,"us",666,666,"CDC"
83,83,2008,"All Origins","A","All",1086404,"us",666,666,"CDC"
