Year,nation,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr
2000,us,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,1386.33912510876,1969.3798876021,2498.65636598167,EPA,attributable
2000,us,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,90.865400592836,129.079883244585,163.770471111066,EPA,attributable
2000,us,Black or African American,All Origins,A,666,wonder,YLL,absolute number,992755.883558052,1410270.71584992,1789285.00493953,EPA,attributable
2000,us,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,36522.9144705925,51883.0435441643,65826.759912724,EPA,attributable
2000,us,Black or African American,All Origins,A,666,wonder,YLL,crude rate,2702.94249535983,3839.69585168353,4871.62509561534,EPA,attributable
2000,us,Black or African American,All Origins,F,666,wonder,Deaths,absolute number,16518.7215220199,23460.960780239,29765.326331217,EPA,attributable
2000,us,Black or African American,All Origins,F,666,wonder,Deaths,age-adjusted rate,1115.0515402126,1583.6685919065,2009.22770725998,EPA,attributable
2000,us,Black or African American,All Origins,F,666,wonder,Deaths,crude rate,85.7982850962137,121.856294930014,154.601186970994,EPA,attributable
2000,us,Black or African American,All Origins,F,666,wonder,YLL,absolute number,434026.792541929,616433.029870097,782079.236536594,EPA,attributable
2000,us,Black or African American,All Origins,F,666,wonder,YLL,age-adjusted rate,28321.1276287451,40223.5042018484,51032.2548154782,EPA,attributable
2000,us,Black or African American,All Origins,F,666,wonder,YLL,crude rate,2254.33635625296,3201.75485548413,4062.12170928291,EPA,attributable
2000,us,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,16841.5615321168,23930.0582557486,30362.2818446425,EPA,attributable
2000,us,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,1773.6957734369,2520.23205243636,3197.65188501338,EPA,attributable
2000,us,Black or African American,All Origins,M,666,wonder,Deaths,crude rate,96.3711199106467,136.933057498003,173.739655840756,EPA,attributable
2000,us,Black or African American,All Origins,M,666,wonder,YLL,absolute number,557632.58575983,792336.282896875,1005310.44596484,EPA,attributable
2000,us,Black or African American,All Origins,M,666,wonder,YLL,age-adjusted rate,47149.9791044012,66995.0790830162,85002.8634106647,EPA,attributable
2000,us,Black or African American,All Origins,M,666,wonder,YLL,crude rate,3190.89632430241,4533.92250967914,5752.60752102755,EPA,attributable
2000,us,White,Hispanic or Latino,A,666,wonder,Deaths,absolute number,11008.0290550003,15671.8938960599,19888.2060411542,EPA,attributable
2000,us,White,Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,722.732980047942,1028.93937887542,1305.76167160475,EPA,attributable
2000,us,White,Hispanic or Latino,A,666,wonder,Deaths,crude rate,33.2874122325785,47.3905719159064,60.1403675217988,EPA,attributable
2000,us,White,Hispanic or Latino,A,666,wonder,YLL,absolute number,353608.600089023,503424.948611687,638864.656093915,EPA,attributable
2000,us,White,Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,17717.7105770675,25224.3229789417,32010.5876150639,EPA,attributable
2000,us,White,Hispanic or Latino,A,666,wonder,YLL,crude rate,1069.28453598163,1522.31736570407,1931.87636605689,EPA,attributable
2000,us,White,Hispanic or Latino,F,666,wonder,Deaths,absolute number,4831.46828833415,6878.82189612294,8729.53426598479,EPA,attributable
2000,us,White,Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,563.853832896852,802.789102705884,1018.77546566223,EPA,attributable
2000,us,White,Hispanic or Latino,F,666,wonder,Deaths,crude rate,30.1605745942991,42.9412361910477,54.4943594141862,EPA,attributable
2000,us,White,Hispanic or Latino,F,666,wonder,YLL,absolute number,133277.016640843,189753.674371124,240805.944322075,EPA,attributable
2000,us,White,Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,13055.4298650345,18587.7193969664,23588.6516401571,EPA,attributable
2000,us,White,Hispanic or Latino,F,666,wonder,YLL,crude rate,831.985467400789,1184.54256736639,1503.23777639462,EPA,attributable
2000,us,White,Hispanic or Latino,M,666,wonder,Deaths,absolute number,6178.05525709118,8795.11674516546,11161.2534574908,EPA,attributable
2000,us,White,Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,923.460262663491,1314.64360250326,1668.32014616216,EPA,attributable
2000,us,White,Hispanic or Latino,M,666,wonder,Deaths,crude rate,36.2338804930226,51.5827709214359,65.4600043382369,EPA,attributable
2000,us,White,Hispanic or Latino,M,666,wonder,YLL,absolute number,220438.093193859,313816.999693605,398242.703802078,EPA,attributable
2000,us,White,Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,23026.5094426182,32780.6777948496,41599.61305548,EPA,attributable
2000,us,White,Hispanic or Latino,M,666,wonder,YLL,crude rate,1292.85465935712,1840.51569472862,2335.66679744731,EPA,attributable
2000,us,White,Not Hispanic or Latino,A,666,wonder,Deaths,absolute number,195547.528570588,279414.410977378,354783.6034907,EPA,attributable
2000,us,White,Not Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,836.671601778336,1195.5052794646,1517.98065660596,EPA,attributable
2000,us,White,Not Hispanic or Latino,A,666,wonder,Deaths,crude rate,99.022778195789,141.491899412742,179.657898684619,EPA,attributable
2000,us,White,Not Hispanic or Latino,A,666,wonder,YLL,absolute number,4030974.40917061,5759788.16217416,7313432.37584361,EPA,attributable
2000,us,White,Not Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,19981.952175128,28551.8586606739,36253.4318346636,EPA,attributable
2000,us,White,Not Hispanic or Latino,A,666,wonder,YLL,crude rate,2041.23410686888,2916.68337517146,3703.42901951657,EPA,attributable
2000,us,White,Not Hispanic or Latino,F,666,wonder,Deaths,absolute number,101498.014859579,145019.757731325,184135.92271555,EPA,attributable
2000,us,White,Not Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,675.956803367358,965.803045476247,1226.30900590618,EPA,attributable
2000,us,White,Not Hispanic or Latino,F,666,wonder,Deaths,crude rate,100.661537614312,143.824604036701,182.618400332467,EPA,attributable
2000,us,White,Not Hispanic or Latino,F,666,wonder,YLL,absolute number,1822279.23621979,2603661.69447773,3305947.10715221,EPA,attributable
2000,us,White,Not Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,15571.1331805868,22247.9421353705,28248.8773785457,EPA,attributable
2000,us,White,Not Hispanic or Latino,F,666,wonder,YLL,crude rate,1807.26125662945,2582.20409489001,3278.70175133893,EPA,attributable
2000,us,White,Not Hispanic or Latino,M,666,wonder,Deaths,absolute number,94055.4233063338,134402.847110595,170658.044700181,EPA,attributable
2000,us,White,Not Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,1041.67123060636,1488.52213115566,1890.05130365238,EPA,attributable
2000,us,White,Not Hispanic or Latino,M,666,wonder,Deaths,crude rate,97.3191776391467,139.066670409448,176.579935360388,EPA,attributable
2000,us,White,Not Hispanic or Latino,M,666,wonder,YLL,absolute number,2207665.84522062,3154699.26811214,4005680.09002148,EPA,attributable
2000,us,White,Not Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,25115.9511363642,35890.0658989497,45571.4190744445,EPA,attributable
2000,us,White,Not Hispanic or Latino,M,666,wonder,YLL,crude rate,2284.27258106269,3264.1683773148,4144.67851552525,EPA,attributable
