Year,Race,Hispanic.Origin,Education,Gender.Code,nation,measure1,measure2,attr,mean,lower,upper,source
2002,American Indian or Alaska Native,All Origins,666,M,us,YLL,crude rate,attributable,198.845889825871,144.999452280441,275.504688365059,wonder
2002,Asian or Pacific Islander,All Origins,666,A,us,Deaths,absolute number,attributable,1023.92391503495,824.11270502494,1282.5321913368,wonder
2002,Asian or Pacific Islander,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,138.651718453528,110.399128356984,174.987247495319,wonder
2002,Asian or Pacific Islander,All Origins,666,A,us,Deaths,crude rate,attributable,7.90445150984275,6.36195602023088,9.90084650565863,wonder
2002,Asian or Pacific Islander,All Origins,666,A,us,YLL,absolute number,attributable,24443.5516302538,19637.0658465598,30640.5913606701,wonder
2002,Asian or Pacific Islander,All Origins,666,A,us,YLL,age-adjusted rate,attributable,3126.49044623696,2507.45852408414,3925.71585923925,wonder
2002,Asian or Pacific Islander,All Origins,666,A,us,YLL,crude rate,attributable,188.698462603136,151.593524187217,236.53815003926,wonder
2002,Asian or Pacific Islander,All Origins,666,F,us,Deaths,absolute number,attributable,416.025757355011,334.743654145604,522.648652836492,wonder
2002,Asian or Pacific Islander,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,98.5250888853642,77.9972191541462,125.064052431102,wonder
2002,Asian or Pacific Islander,All Origins,666,F,us,Deaths,crude rate,attributable,6.22698433329383,5.01037124068131,7.82289297115021,wonder
2002,Asian or Pacific Islander,All Origins,666,F,us,YLL,absolute number,attributable,9072.14215216861,7312.73425088297,11423.0311551708,wonder
2002,Asian or Pacific Islander,All Origins,666,F,us,YLL,age-adjusted rate,attributable,2134.83193382397,1705.59512571074,2694.0180526681,wonder
2002,Asian or Pacific Islander,All Origins,666,F,us,YLL,crude rate,attributable,135.789878516492,109.455438296172,170.977481043986,wonder
2002,Asian or Pacific Islander,All Origins,666,M,us,Deaths,absolute number,attributable,608.619679588203,491.767521617241,762.444853117743,wonder
2002,Asian or Pacific Islander,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,190.873127691743,152.167042366662,240.103926133448,wonder
2002,Asian or Pacific Islander,All Origins,666,M,us,Deaths,crude rate,attributable,9.70260051237835,7.83974617850487,12.1548777843099,wonder
2002,Asian or Pacific Islander,All Origins,666,M,us,YLL,absolute number,attributable,15402.2142528916,12402.5679684723,19250.1793587476,wonder
2002,Asian or Pacific Islander,All Origins,666,M,us,YLL,age-adjusted rate,attributable,4364.48820246715,3504.6509259839,5451.92211537792,wonder
2002,Asian or Pacific Islander,All Origins,666,M,us,YLL,crude rate,attributable,245.541734705294,197.721444707684,306.885903255601,wonder
2002,Black or African American,All Origins,666,A,us,Deaths,absolute number,attributable,7306.1937987188,5813.3389115644,9193.27072527536,wonder
2002,Black or African American,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,330.840491836107,259.777159145987,418.711554669634,wonder
2002,Black or African American,All Origins,666,A,us,Deaths,crude rate,attributable,19.3549637958893,15.400216209197,24.3540517751823,wonder
2002,Black or African American,All Origins,666,A,us,YLL,absolute number,attributable,193961.83177026,154039.725061658,243886.92227595,wonder
2002,Black or African American,All Origins,666,A,us,YLL,age-adjusted rate,attributable,8372.91812657704,6626.69175014587,10533.1807394216,wonder
2002,Black or African American,All Origins,666,A,us,YLL,crude rate,attributable,513.827628327636,408.069288036127,646.085045235133,wonder
2002,Black or African American,All Origins,666,F,us,Deaths,absolute number,attributable,3348.48874916256,2661.00795709742,4225.83520356475,wonder
2002,Black or African American,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,248.79608408737,195.351476255981,314.430498729602,wonder
2002,Black or African American,All Origins,666,F,us,Deaths,crude rate,attributable,16.9365998454612,13.4593335474753,21.3742034741908,wonder
2002,Black or African American,All Origins,666,F,us,YLL,absolute number,attributable,82322.1155859511,65576.9963249188,103181.90811962,wonder
2002,Black or African American,All Origins,666,F,us,YLL,age-adjusted rate,attributable,6177.42271392913,4910.71661902307,7747.99414593295,wonder
2002,Black or African American,All Origins,666,F,us,YLL,crude rate,attributable,416.383877789572,331.687345851229,521.892358022764,wonder
2002,Black or African American,All Origins,666,M,us,Deaths,absolute number,attributable,3944.40479180792,3123.77555220379,4972.69815352077,wonder
2002,Black or African American,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,447.704339642975,351.886807043959,568.23731065896,wonder
2002,Black or African American,All Origins,666,M,us,Deaths,crude rate,attributable,21.9405442888623,17.3758372857514,27.6603720538679,wonder
2002,Black or African American,All Origins,666,M,us,YLL,absolute number,attributable,111227.649933354,87479.5584935582,140447.826239037,wonder
2002,Black or African American,All Origins,666,M,us,YLL,age-adjusted rate,attributable,11290.5997903379,8923.366851624,14253.1567500028,wonder
2002,Black or African American,All Origins,666,M,us,YLL,crude rate,attributable,618.697955285231,486.600445137961,781.233649820108,wonder
2002,White,Hispanic or Latino,666,A,us,Deaths,absolute number,attributable,2328.3994030049,1800.61301507773,3022.24535381402,wonder
2002,White,Hispanic or Latino,666,A,us,Deaths,age-adjusted rate,attributable,167.183075655753,127.117680817356,217.879437735724,wonder
2002,White,Hispanic or Latino,666,A,us,Deaths,crude rate,attributable,6.53704097133001,5.05526716674237,8.48503125271266,wonder
2002,White,Hispanic or Latino,666,A,us,YLL,absolute number,attributable,58479.6659838827,45411.6770956803,75224.1558797115,wonder
2002,White,Hispanic or Latino,666,A,us,YLL,age-adjusted rate,attributable,3838.98678197279,2954.16566738741,4942.20990715143,wonder
2002,White,Hispanic or Latino,666,A,us,YLL,crude rate,attributable,164.183160343102,127.494446772389,211.193744674893,wonder
2002,White,Hispanic or Latino,666,F,us,Deaths,absolute number,attributable,974.987481752339,750.030046237281,1270.53337924915,wonder
2002,White,Hispanic or Latino,666,F,us,Deaths,age-adjusted rate,attributable,121.059923396722,92.0867371176424,158.899622412675,wonder
2002,White,Hispanic or Latino,666,F,us,Deaths,crude rate,attributable,5.63698865859362,4.33637451082469,7.34571713302402,wonder
2002,White,Hispanic or Latino,666,F,us,YLL,absolute number,attributable,21738.3752771393,16884.5334606533,27948.6325466127,wonder
2002,White,Hispanic or Latino,666,F,us,YLL,age-adjusted rate,attributable,2641.16159506467,2044.46263324592,3409.64119069293,wonder
2002,White,Hispanic or Latino,666,F,us,YLL,crude rate,attributable,125.682613558532,97.6196365642404,161.587843574462,wonder
2002,White,Hispanic or Latino,666,M,us,Deaths,absolute number,attributable,1349.313310869,1037.30866766688,1746.05630507429,wonder
2002,White,Hispanic or Latino,666,M,us,Deaths,age-adjusted rate,attributable,225.118342420336,170.369912555402,293.576501474114,wonder
2002,White,Hispanic or Latino,666,M,us,Deaths,crude rate,attributable,7.36432035830531,5.6614525904484,9.52967549540045,wonder
2002,White,Hispanic or Latino,666,M,us,YLL,absolute number,attributable,36649.0941004656,28319.5842302671,47252.6032926646,wonder
2002,White,Hispanic or Latino,666,M,us,YLL,age-adjusted rate,attributable,5258.55540433155,4047.30006615761,6779.19324476243,wonder
2002,White,Hispanic or Latino,666,M,us,YLL,crude rate,attributable,200.024462534714,154.563427934601,257.896594962799,wonder
2002,White,Not Hispanic or Latino,666,A,us,Deaths,absolute number,attributable,46264.8125521366,35039.6907641027,60749.8397411161,wonder
2002,White,Not Hispanic or Latino,666,A,us,Deaths,age-adjusted rate,attributable,220.086765439862,165.896362815374,289.060541807003,wonder
2002,White,Not Hispanic or Latino,666,A,us,Deaths,crude rate,attributable,23.3540382004541,17.6877032780534,30.6659424240976,wonder
2002,White,Not Hispanic or Latino,666,A,us,YLL,absolute number,attributable,968306.317053728,738424.138598112,1268428.78159075,wonder
2002,White,Not Hispanic or Latino,666,A,us,YLL,age-adjusted rate,attributable,5132.74965053918,3900.02218722283,6731.58416596246,wonder
2002,White,Not Hispanic or Latino,666,A,us,YLL,crude rate,attributable,488.791837051751,372.749495559369,640.290808191284,wonder
2002,White,Not Hispanic or Latino,666,F,us,Deaths,absolute number,attributable,21377.2025695405,16242.4245709335,28104.9740881544,wonder
2002,White,Not Hispanic or Latino,666,F,us,Deaths,age-adjusted rate,attributable,165.251197632992,124.787271756156,217.118867023582,wonder
2002,White,Not Hispanic or Latino,666,F,us,Deaths,crude rate,attributable,21.1566744920059,16.0748670688011,27.8150420502903,wonder
2002,White,Not Hispanic or Latino,666,F,us,YLL,absolute number,attributable,397105.734531396,302005.363292102,516498.084596616,wonder
2002,White,Not Hispanic or Latino,666,F,us,YLL,age-adjusted rate,attributable,3701.97064830518,2826.75716271311,4834.16265762166,wonder
2002,White,Not Hispanic or Latino,666,F,us,YLL,crude rate,attributable,393.00917587601,298.889863873724,511.169869678135,wonder
2002,White,Not Hispanic or Latino,666,M,us,Deaths,absolute number,attributable,24768.6961661705,18773.2193613378,32560.9613113521,wonder
2002,White,Not Hispanic or Latino,666,M,us,Deaths,age-adjusted rate,attributable,286.89773517092,215.580653352911,378.107561708317,wonder
2002,White,Not Hispanic or Latino,666,M,us,Deaths,crude rate,attributable,25.5190519911554,19.3419450789531,33.5473800886332,wonder
2002,White,Not Hispanic or Latino,666,M,us,YLL,absolute number,attributable,569010.702219563,430175.977472844,750003.192923183,wonder
2002,White,Not Hispanic or Latino,666,M,us,YLL,age-adjusted rate,attributable,6767.62646892557,5124.41505816499,8902.55190815866,wonder
2002,White,Not Hispanic or Latino,666,M,us,YLL,crude rate,attributable,586.248609779363,443.207953330589,772.724181577235,wonder
