Year,nation,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr
2002,us,Black or African American,All Origins,F,666,wonder,Deaths,absolute number,15471.4580921711,22055.2199397052,27995.9787643087,EPA,attributable
2002,us,Black or African American,All Origins,F,666,wonder,Deaths,age-adjusted rate,998.326395534403,1423.15663423257,1806.4958326955,EPA,attributable
2002,us,Black or African American,All Origins,F,666,wonder,Deaths,crude rate,78.254375141161,111.554931972175,141.60319031435,EPA,attributable
2002,us,Black or African American,All Origins,F,666,wonder,YLL,absolute number,405023.60837759,577378.338248611,732900.045466337,EPA,attributable
2002,us,Black or African American,All Origins,F,666,wonder,YLL,age-adjusted rate,25307.0089696029,36076.2150222364,45793.6466931768,EPA,attributable
2002,us,Black or African American,All Origins,F,666,wonder,YLL,crude rate,2048.6026076007,2920.36993607929,3706.99611873806,EPA,attributable
2002,us,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,15668.5945217801,22345.8223080898,28366.45236235,EPA,attributable
2002,us,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,1574.16030499828,2244.99436825963,2849.86271361901,EPA,attributable
2002,us,Black or African American,All Origins,M,666,wonder,Deaths,crude rate,87.1557332967774,124.297461822363,157.786899982134,EPA,attributable
2002,us,Black or African American,All Origins,M,666,wonder,YLL,absolute number,518035.725977817,738798.509710075,937852.83182347,EPA,attributable
2002,us,Black or African American,All Origins,M,666,wonder,YLL,age-adjusted rate,41838.8130196385,59668.5733374904,75745.0641006194,EPA,attributable
2002,us,Black or African American,All Origins,M,666,wonder,YLL,crude rate,2881.54649153533,4109.52787008701,5216.75707214277,EPA,attributable
2002,us,White,Hispanic or Latino,A,666,wonder,Deaths,absolute number,11668.5108354069,16622.3837363433,21095.7023351474,EPA,attributable
2002,us,White,Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,693.041873646258,987.27319463476,1252.96237698737,EPA,attributable
2002,us,White,Hispanic or Latino,A,666,wonder,Deaths,crude rate,32.7596430865871,46.6677681610011,59.2267247216566,EPA,attributable
2002,us,White,Hispanic or Latino,A,666,wonder,YLL,absolute number,372768.571405231,531027.680065584,673934.740532695,EPA,attributable
2002,us,White,Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,17028.0019531668,24257.2498514437,30785.218922393,EPA,attributable
2002,us,White,Hispanic or Latino,A,666,wonder,YLL,crude rate,1046.55731355856,1490.87381529953,1892.08904845937,EPA,attributable
2002,us,White,Hispanic or Latino,F,666,wonder,Deaths,absolute number,5125.41068889024,7301.43322273181,9266.34817321654,EPA,attributable
2002,us,White,Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,543.005841059164,773.542088371703,981.712781426683,EPA,attributable
2002,us,White,Hispanic or Latino,F,666,wonder,Deaths,crude rate,29.6330798750171,42.2139740646154,53.5743284263722,EPA,attributable
2002,us,White,Hispanic or Latino,F,666,wonder,YLL,absolute number,139864.381903632,199244.608226535,252864.041228938,EPA,attributable
2002,us,White,Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,12548.2282896543,17875.6506515856,22686.2312791793,EPA,attributable
2002,us,White,Hispanic or Latino,F,666,wonder,YLL,crude rate,808.640058757441,1151.95283824598,1461.95900896268,EPA,attributable
2002,us,White,Hispanic or Latino,M,666,wonder,Deaths,absolute number,6543.76912216684,9321.89714168495,11830.5565039674,EPA,attributable
2002,us,White,Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,879.179541132548,1252.43129739235,1589.47894467533,EPA,attributable
2002,us,White,Hispanic or Latino,M,666,wonder,Deaths,crude rate,35.7147682293203,50.877313923722,64.5691459577601,EPA,attributable
2002,us,White,Hispanic or Latino,M,666,wonder,YLL,absolute number,232951.176838818,331849.560854747,421155.149090097,EPA,attributable
2002,us,White,Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,22067.6779569305,31436.4122923421,39896.4123132715,EPA,attributable
2002,us,White,Hispanic or Latino,M,666,wonder,YLL,crude rate,1271.40752282392,1811.17792080728,2298.5924866122,EPA,attributable
2002,us,White,Not Hispanic or Latino,A,666,wonder,Deaths,absolute number,186111.790261107,266616.968915105,338648.960819596,EPA,attributable
2002,us,White,Not Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,773.525930460411,1108.12506111113,1407.5075638675,EPA,attributable
2002,us,White,Not Hispanic or Latino,A,666,wonder,Deaths,crude rate,93.94746502895,134.585715005671,170.946780744271,EPA,attributable
2002,us,White,Not Hispanic or Latino,A,666,wonder,YLL,absolute number,3839712.29971216,5500631.92352861,6986739.41247601,EPA,attributable
2002,us,White,Not Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,18618.864137202,26672.7063016186,33878.8799079235,EPA,attributable
2002,us,White,Not Hispanic or Latino,A,666,wonder,YLL,crude rate,1938.25031983383,2776.66677940083,3526.83973271707,EPA,attributable
2002,us,White,Not Hispanic or Latino,F,666,wonder,Deaths,absolute number,96404.5629584751,138096.966878264,175405.309005825,EPA,attributable
2002,us,White,Not Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,627.935489274783,899.50085144225,1142.5104284681,EPA,attributable
2002,us,White,Not Hispanic or Latino,F,666,wonder,Deaths,crude rate,95.4100496274797,136.672353039295,173.595820815844,EPA,attributable
2002,us,White,Not Hispanic or Latino,F,666,wonder,YLL,absolute number,1731373.14588945,2480145.88360096,3150183.27285958,EPA,attributable
2002,us,White,Not Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,14548.6086224221,20840.4940741327,26470.7718463488,EPA,attributable
2002,us,White,Not Hispanic or Latino,F,666,wonder,YLL,crude rate,1713.51223120166,2454.56059937414,3117.6858561005,EPA,attributable
2002,us,White,Not Hispanic or Latino,M,666,wonder,Deaths,absolute number,89712.6998127959,128527.619513039,163253.292561798,EPA,attributable
2002,us,White,Not Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,955.317313063638,1368.64301691821,1738.42384773136,EPA,attributable
2002,us,White,Not Hispanic or Latino,M,666,wonder,Deaths,crude rate,92.430503221907,132.421302382983,168.198973117605,EPA,attributable
2002,us,White,Not Hispanic or Latino,M,666,wonder,YLL,absolute number,2107283.45257247,3019016.5535485,3834696.34412207,EPA,attributable
2002,us,White,Not Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,23276.9444775221,33347.901350377,42357.8583039326,EPA,attributable
2002,us,White,Not Hispanic or Latino,M,666,wonder,YLL,crude rate,2171.12259868351,3110.47621866301,3950.86663906034,EPA,attributable
