Year,nation,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr
2007,us,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,crude rate,818.137170002014,1171.07479093024,1487.31451381175,EPA,attributable
2007,us,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,29935.3658730592,42781.386744458,54324.4995974079,EPA,attributable
2007,us,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,1043.35360149155,1491.082959397,1893.40135492352,EPA,attributable
2007,us,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,74.0038217817402,105.760729086724,134.296691199183,EPA,attributable
2007,us,Black or African American,All Origins,A,666,wonder,YLL,absolute number,889191.710955578,1270766.31158172,1613639.69789651,EPA,attributable
2007,us,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,27557.2745541422,39382.79643293,50008.9144315232,EPA,attributable
2007,us,Black or African American,All Origins,A,666,wonder,YLL,crude rate,2198.18876396557,3141.48703066854,3989.11124485517,EPA,attributable
2007,us,Black or African American,All Origins,F,666,wonder,Deaths,absolute number,14684.3126634777,20982.1440015262,26642.8914859505,EPA,attributable
2007,us,Black or African American,All Origins,F,666,wonder,Deaths,age-adjusted rate,839.563954543944,1199.63747683917,1523.2862340274,EPA,attributable
2007,us,Black or African American,All Origins,F,666,wonder,Deaths,crude rate,69.4542398984531,99.2418846195255,126.016233736024,EPA,attributable
2007,us,Black or African American,All Origins,F,666,wonder,YLL,absolute number,383944.972764569,548611.902499517,696621.250198849,EPA,attributable
2007,us,Black or African American,All Origins,F,666,wonder,YLL,age-adjusted rate,21287.98436208,30418.008906766,38624.4470756989,EPA,attributable
2007,us,Black or African American,All Origins,F,666,wonder,YLL,crude rate,1815.99281201085,2594.83869354796,3294.8971149333,EPA,attributable
2007,us,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,15238.8017884035,21782.2843828597,27660.1626826032,EPA,attributable
2007,us,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,1324.54479782066,1893.29921502901,2404.19982468671,EPA,attributable
2007,us,Black or African American,All Origins,M,666,wonder,Deaths,crude rate,78.9220277533394,112.810841460212,143.252478587885,EPA,attributable
2007,us,Black or African American,All Origins,M,666,wonder,YLL,absolute number,504288.218426761,720827.630493656,915340.61235832,EPA,attributable
2007,us,Black or African American,All Origins,M,666,wonder,YLL,age-adjusted rate,35433.0371439792,50647.846355343,64315.0022783952,EPA,attributable
2007,us,Black or African American,All Origins,M,666,wonder,YLL,crude rate,2611.71772708834,3733.17922557967,4740.56544703377,EPA,attributable
2007,us,White,Hispanic or Latino,A,666,wonder,Deaths,absolute number,12287.3056475065,17608.8746215927,22367.4473452963,EPA,attributable
2007,us,White,Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,565.662129549464,810.647492881482,1029.71459007316,EPA,attributable
2007,us,White,Hispanic or Latino,A,666,wonder,Deaths,crude rate,29.3264267720405,42.027551600214,53.3849588727713,EPA,attributable
2007,us,White,Hispanic or Latino,A,666,wonder,YLL,absolute number,386974.883304192,554571.717941418,704437.618349244,EPA,attributable
2007,us,White,Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,13992.5618776709,20052.6685676436,25471.6452901224,EPA,attributable
2007,us,White,Hispanic or Latino,A,666,wonder,YLL,crude rate,923.602855125714,1323.61050848883,1681.29928746275,EPA,attributable
2007,us,White,Hispanic or Latino,F,666,wonder,Deaths,absolute number,5421.27043744805,7769.45561395308,9869.09583613052,EPA,attributable
2007,us,White,Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,444.59684240728,637.17083902073,809.361734815782,EPA,attributable
2007,us,White,Hispanic or Latino,F,666,wonder,Deaths,crude rate,26.4362694225597,37.8869536664857,48.1256339249925,EPA,attributable
2007,us,White,Hispanic or Latino,F,666,wonder,YLL,absolute number,146083.102835527,209357.971812127,265935.477404772,EPA,attributable
2007,us,White,Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,10267.136826181,14714.2749607869,18690.7033082716,EPA,attributable
2007,us,White,Hispanic or Latino,F,666,wonder,YLL,crude rate,712.359272462596,1020.91268318859,1296.80708808155,EPA,attributable
2007,us,White,Hispanic or Latino,M,666,wonder,Deaths,absolute number,6866.54973873639,9840.09049710563,12499.1932437133,EPA,attributable
2007,us,White,Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,712.05685578106,1020.41114774762,1296.1584171902,EPA,attributable
2007,us,White,Hispanic or Latino,M,666,wonder,Deaths,crude rate,32.0994833160627,46.0000775875128,58.4307491035012,EPA,attributable
2007,us,White,Hispanic or Latino,M,666,wonder,YLL,absolute number,240926.41494733,345258.946112466,438558.800638048,EPA,attributable
2007,us,White,Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,18113.8846730706,25958.0533483401,32972.7379160747,EPA,attributable
2007,us,White,Hispanic or Latino,M,666,wonder,YLL,crude rate,1126.27356259765,1614.00327706618,2050.15785799639,EPA,attributable
2007,us,White,Not Hispanic or Latino,A,666,wonder,Deaths,absolute number,174926.194480693,251083.01705648,319004.073554725,EPA,attributable
2007,us,White,Not Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,676.17269103338,970.554923577208,1233.102014861,EPA,attributable
2007,us,White,Not Hispanic or Latino,A,666,wonder,Deaths,crude rate,87.6856341728856,125.860930354081,159.907866151329,EPA,attributable
2007,us,White,Not Hispanic or Latino,A,666,wonder,YLL,absolute number,3614901.47073302,5188704.70102026,6592313.39300691,EPA,attributable
2007,us,White,Not Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,16589.4893832706,23811.9800075899,30253.4146310506,EPA,attributable
2007,us,White,Not Hispanic or Latino,A,666,wonder,YLL,crude rate,1812.04952680033,2600.95329687751,3304.54328037199,EPA,attributable
2007,us,White,Not Hispanic or Latino,F,666,wonder,Deaths,absolute number,89555.7641933664,128538.260988731,163308.370772662,EPA,attributable
2007,us,White,Not Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,551.885559226428,792.114395837099,1006.38448392475,EPA,attributable
2007,us,White,Not Hispanic or Latino,F,666,wonder,Deaths,crude rate,88.2147674066345,126.613545181652,160.8630117003,EPA,attributable
2007,us,White,Not Hispanic or Latino,F,666,wonder,YLL,absolute number,1614136.94685497,2316750.44052346,2943440.63019418,EPA,attributable
2007,us,White,Not Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,13005.8555538507,18667.1407543683,23716.6764209384,EPA,attributable
2007,us,White,Not Hispanic or Latino,F,666,wonder,YLL,crude rate,1589.96706255356,2282.05970984426,2899.36591917386,EPA,attributable
2007,us,White,Not Hispanic or Latino,M,666,wonder,Deaths,absolute number,85371.7588847486,122546.612602426,155698.053752474,EPA,attributable
2007,us,White,Not Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,824.901124744843,1184.10162669697,1504.4260694498,EPA,attributable
2007,us,White,Not Hispanic or Latino,M,666,wonder,Deaths,crude rate,87.1386954832849,125.082955974785,158.920531455756,EPA,attributable
2007,us,White,Not Hispanic or Latino,M,666,wonder,YLL,absolute number,1999802.29464561,2870609.67566828,3647170.08567661,EPA,attributable
2007,us,White,Not Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,20562.4726747221,29516.3342765252,37501.1246999691,EPA,attributable
2007,us,White,Not Hispanic or Latino,M,666,wonder,YLL,crude rate,2041.19213960612,2930.0225935033,3722.65544980234,EPA,attributable
