Year,Race,Hispanic.Origin,Education,Gender.Code,STATEFP,measure1,measure2,attr,mean,lower,upper,source
2010,White,Hispanic or Latino,666,A,17,YLL,crude rate,attributable,57.5680611066199,57.5680611066199,57.5680611066199,wonder
2010,White,Hispanic or Latino,666,A,18,Deaths,absolute number,attributable,1.37576274270456,1.37576274270456,1.37576274270456,wonder
2010,White,Hispanic or Latino,666,A,18,Deaths,age-adjusted rate,attributable,3.59898289317577,3.59898289317577,3.59898289317577,wonder
2010,White,Hispanic or Latino,666,A,18,Deaths,crude rate,attributable,0.389958741912364,0.389958741912364,0.389958741912364,wonder
2010,White,Hispanic or Latino,666,A,18,YLL,absolute number,attributable,26.5272771106803,26.5272771106803,26.5272771106803,wonder
2010,White,Hispanic or Latino,666,A,18,YLL,age-adjusted rate,attributable,68.5040314704768,68.5040314704768,68.5040314704768,wonder
2010,White,Hispanic or Latino,666,A,18,YLL,crude rate,attributable,7.5191334140257,7.5191334140257,7.5191334140257,wonder
2010,White,Hispanic or Latino,666,A,20,Deaths,absolute number,attributable,0.196273719638596,0.196273719638596,0.196273719638596,wonder
2010,White,Hispanic or Latino,666,A,20,Deaths,crude rate,attributable,0.0715397948791336,0.0715397948791336,0.0715397948791336,wonder
2010,White,Hispanic or Latino,666,A,20,YLL,absolute number,attributable,1.96081003262362,1.96081003262362,1.96081003262362,wonder
2010,White,Hispanic or Latino,666,A,20,YLL,crude rate,attributable,0.714695517001128,0.714695517001128,0.714695517001128,wonder
2010,White,Hispanic or Latino,666,A,22,Deaths,absolute number,attributable,0.485035560695404,0.485035560695404,0.485035560695404,wonder
2010,White,Hispanic or Latino,666,A,22,Deaths,age-adjusted rate,attributable,1.48968383272998,1.48968383272998,1.48968383272998,wonder
2010,White,Hispanic or Latino,666,A,22,Deaths,crude rate,attributable,0.290487420538293,0.290487420538293,0.290487420538293,wonder
2010,White,Hispanic or Latino,666,A,22,YLL,absolute number,attributable,6.42125229170908,6.42125229170908,6.42125229170908,wonder
2010,White,Hispanic or Latino,666,A,22,YLL,age-adjusted rate,attributable,19.7215142558309,19.7215142558309,19.7215142558309,wonder
2010,White,Hispanic or Latino,666,A,22,YLL,crude rate,attributable,3.84568300965371,3.84568300965371,3.84568300965371,wonder
2010,White,Hispanic or Latino,666,A,25,Deaths,absolute number,attributable,2.42509594423144,2.42509594423144,2.42509594423144,wonder
2010,White,Hispanic or Latino,666,A,25,Deaths,age-adjusted rate,attributable,2.842351043164,2.842351043164,2.842351043164,wonder
2010,White,Hispanic or Latino,666,A,25,Deaths,crude rate,attributable,0.479330494537121,0.479330494537121,0.479330494537121,wonder
2010,White,Hispanic or Latino,666,A,25,YLL,absolute number,attributable,61.1753316653333,61.1753316653333,61.1753316653333,wonder
2010,White,Hispanic or Latino,666,A,25,YLL,age-adjusted rate,attributable,61.0218939630504,61.0218939630504,61.0218939630504,wonder
2010,White,Hispanic or Latino,666,A,25,YLL,crude rate,attributable,12.091563655602,12.091563655602,12.091563655602,wonder
2010,White,Hispanic or Latino,666,A,26,Deaths,absolute number,attributable,7.65786775295261,7.65786775295261,7.65786775295261,wonder
2010,White,Hispanic or Latino,666,A,26,Deaths,age-adjusted rate,attributable,9.31794463613167,9.31794463613167,9.31794463613167,wonder
2010,White,Hispanic or Latino,666,A,26,Deaths,crude rate,attributable,2.00990211543426,2.00990211543426,2.00990211543426,wonder
2010,White,Hispanic or Latino,666,A,26,YLL,absolute number,attributable,189.36642044412,189.36642044412,189.36642044412,wonder
2010,White,Hispanic or Latino,666,A,26,YLL,age-adjusted rate,attributable,217.568662054503,217.568662054503,217.568662054503,wonder
2010,White,Hispanic or Latino,666,A,26,YLL,crude rate,attributable,49.7015594055017,49.7015594055017,49.7015594055017,wonder
2010,White,Hispanic or Latino,666,A,32,Deaths,absolute number,attributable,3.49050645459239,3.49050645459239,3.49050645459239,wonder
2010,White,Hispanic or Latino,666,A,32,Deaths,age-adjusted rate,attributable,2.81975478323392,2.81975478323392,2.81975478323392,wonder
2010,White,Hispanic or Latino,666,A,32,Deaths,crude rate,attributable,0.535216663000794,0.535216663000794,0.535216663000794,wonder
2010,White,Hispanic or Latino,666,A,32,YLL,absolute number,attributable,91.3690983655807,91.3690983655807,91.3690983655807,wonder
2010,White,Hispanic or Latino,666,A,32,YLL,age-adjusted rate,attributable,65.6172992554834,65.6172992554834,65.6172992554834,wonder
2010,White,Hispanic or Latino,666,A,32,YLL,crude rate,attributable,14.0100769228711,14.0100769228711,14.0100769228711,wonder
2010,White,Hispanic or Latino,666,A,34,Deaths,absolute number,attributable,38.0223699622575,38.0223699622575,38.0223699622575,wonder
2010,White,Hispanic or Latino,666,A,34,Deaths,age-adjusted rate,attributable,10.4269313226085,10.4269313226085,10.4269313226085,wonder
2010,White,Hispanic or Latino,666,A,34,Deaths,crude rate,attributable,2.83761947090558,2.83761947090558,2.83761947090558,wonder
2010,White,Hispanic or Latino,666,A,34,YLL,absolute number,attributable,854.819304229692,854.819304229692,854.819304229692,wonder
2010,White,Hispanic or Latino,666,A,34,YLL,age-adjusted rate,attributable,222.861561183378,222.861561183378,222.861561183378,wonder
2010,White,Hispanic or Latino,666,A,34,YLL,crude rate,attributable,63.7953895087532,63.7953895087532,63.7953895087532,wonder
2010,White,Hispanic or Latino,666,A,35,Deaths,absolute number,attributable,9.88021427823107,9.88021427823107,9.88021427823107,wonder
2010,White,Hispanic or Latino,666,A,35,Deaths,age-adjusted rate,attributable,2.82960727509411,2.82960727509411,2.82960727509411,wonder
2010,White,Hispanic or Latino,666,A,35,Deaths,crude rate,attributable,1.10426275051927,1.10426275051927,1.10426275051927,wonder
2010,White,Hispanic or Latino,666,A,35,YLL,absolute number,attributable,210.055463510083,210.055463510083,210.055463510083,wonder
2010,White,Hispanic or Latino,666,A,35,YLL,age-adjusted rate,attributable,61.7377080048081,61.7377080048081,61.7377080048081,wonder
2010,White,Hispanic or Latino,666,A,35,YLL,crude rate,attributable,23.4768616717464,23.4768616717464,23.4768616717464,wonder
2010,White,Hispanic or Latino,666,A,36,Deaths,absolute number,attributable,163.245907787163,163.245907787163,163.245907787163,wonder
2010,White,Hispanic or Latino,666,A,36,Deaths,age-adjusted rate,attributable,19.0295580225158,19.0295580225158,19.0295580225158,wonder
2010,White,Hispanic or Latino,666,A,36,Deaths,crude rate,attributable,6.22889117185314,6.22889117185314,6.22889117185314,wonder
2010,White,Hispanic or Latino,666,A,36,YLL,absolute number,attributable,3645.03517743925,3645.03517743925,3645.03517743925,wonder
2010,White,Hispanic or Latino,666,A,36,YLL,age-adjusted rate,attributable,423.095789763557,423.095789763557,423.095789763557,wonder
2010,White,Hispanic or Latino,666,A,36,YLL,crude rate,attributable,139.081755528275,139.081755528275,139.081755528275,wonder
2010,White,Hispanic or Latino,666,A,39,Deaths,absolute number,attributable,4.35766325646791,4.35766325646791,4.35766325646791,wonder
2010,White,Hispanic or Latino,666,A,39,Deaths,age-adjusted rate,attributable,7.18738312155578,7.18738312155578,7.18738312155578,wonder
2010,White,Hispanic or Latino,666,A,39,Deaths,crude rate,attributable,1.44139799831567,1.44139799831567,1.44139799831567,wonder
2010,White,Hispanic or Latino,666,A,39,YLL,absolute number,attributable,102.858666129415,102.858666129415,102.858666129415,wonder
2010,White,Hispanic or Latino,666,A,39,YLL,age-adjusted rate,attributable,157.690279157419,157.690279157419,157.690279157419,wonder
2010,White,Hispanic or Latino,666,A,39,YLL,crude rate,attributable,34.0228849139047,34.0228849139047,34.0228849139047,wonder
2010,White,Hispanic or Latino,666,A,42,Deaths,absolute number,attributable,7.5476806609723,7.5476806609723,7.5476806609723,wonder
2010,White,Hispanic or Latino,666,A,42,Deaths,age-adjusted rate,attributable,6.27301803902828,6.27301803902828,6.27301803902828,wonder
2010,White,Hispanic or Latino,666,A,42,Deaths,crude rate,attributable,1.31042037678303,1.31042037678303,1.31042037678303,wonder
2010,White,Hispanic or Latino,666,A,42,YLL,absolute number,attributable,196.112578841379,196.112578841379,196.112578841379,wonder
2010,White,Hispanic or Latino,666,A,42,YLL,age-adjusted rate,attributable,148.87435834595,148.87435834595,148.87435834595,wonder
2010,White,Hispanic or Latino,666,A,42,YLL,crude rate,attributable,34.0488596432095,34.0488596432095,34.0488596432095,wonder
2010,White,Hispanic or Latino,666,A,48,Deaths,absolute number,attributable,326.239962549557,326.239962549557,326.239962549557,wonder
2010,White,Hispanic or Latino,666,A,48,Deaths,age-adjusted rate,attributable,13.6363250343098,13.6363250343098,13.6363250343098,wonder
2010,White,Hispanic or Latino,666,A,48,Deaths,crude rate,attributable,3.59330887733268,3.59330887733268,3.59330887733268,wonder
2010,White,Hispanic or Latino,666,A,48,YLL,absolute number,attributable,7862.14986113804,7862.14986113804,7862.14986113804,wonder
2010,White,Hispanic or Latino,666,A,48,YLL,age-adjusted rate,attributable,312.13188455424,312.13188455424,312.13188455424,wonder
2010,White,Hispanic or Latino,666,A,48,YLL,crude rate,attributable,86.5961750061685,86.5961750061685,86.5961750061685,wonder
2010,White,Hispanic or Latino,666,A,51,Deaths,absolute number,attributable,0.805765906685403,0.805765906685403,0.805765906685403,wonder
2010,White,Hispanic or Latino,666,A,51,Deaths,age-adjusted rate,attributable,1.00690713270714,1.00690713270714,1.00690713270714,wonder
2010,White,Hispanic or Latino,666,A,51,Deaths,crude rate,attributable,0.14762132496302,0.14762132496302,0.14762132496302,wonder
2010,White,Hispanic or Latino,666,A,51,YLL,absolute number,attributable,20.6927899181281,20.6927899181281,20.6927899181281,wonder
2010,White,Hispanic or Latino,666,A,51,YLL,age-adjusted rate,attributable,25.8582766921515,25.8582766921515,25.8582766921515,wonder
2010,White,Hispanic or Latino,666,A,51,YLL,crude rate,attributable,3.79104779632746,3.79104779632746,3.79104779632746,wonder
2010,White,Hispanic or Latino,666,A,53,Deaths,absolute number,attributable,1.15520622734459,1.15520622734459,1.15520622734459,wonder
2010,White,Hispanic or Latino,666,A,53,Deaths,age-adjusted rate,attributable,1.53232333759547,1.53232333759547,1.53232333759547,wonder
2010,White,Hispanic or Latino,666,A,53,Deaths,crude rate,attributable,0.172537040650922,0.172537040650922,0.172537040650922,wonder
2010,White,Hispanic or Latino,666,A,53,YLL,absolute number,attributable,22.4940284557172,22.4940284557172,22.4940284557172,wonder
2010,White,Hispanic or Latino,666,A,53,YLL,age-adjusted rate,attributable,28.5570536968641,28.5570536968641,28.5570536968641,wonder
2010,White,Hispanic or Latino,666,A,53,YLL,crude rate,attributable,3.35961926987552,3.35961926987552,3.35961926987552,wonder
2010,White,Not Hispanic or Latino,666,A,1,Deaths,absolute number,attributable,664.573797728481,664.573797728481,664.573797728481,wonder
2010,White,Not Hispanic or Latino,666,A,1,Deaths,age-adjusted rate,attributable,32.5790673978185,32.5790673978185,32.5790673978185,wonder
2010,White,Not Hispanic or Latino,666,A,1,Deaths,crude rate,attributable,20.4891506726749,20.4891506726749,20.4891506726749,wonder
2010,White,Not Hispanic or Latino,666,A,1,YLL,absolute number,attributable,14877.3601046016,14877.3601046016,14877.3601046016,wonder
2010,White,Not Hispanic or Latino,666,A,1,YLL,age-adjusted rate,attributable,789.704223299951,789.704223299951,789.704223299951,wonder
2010,White,Not Hispanic or Latino,666,A,1,YLL,crude rate,attributable,458.676634313177,458.676634313177,458.676634313177,wonder
2010,White,Not Hispanic or Latino,666,A,2,Deaths,absolute number,attributable,12.4281507122426,12.4281507122426,12.4281507122426,wonder
2010,White,Not Hispanic or Latino,666,A,2,Deaths,age-adjusted rate,attributable,6.6371036462868,6.6371036462868,6.6371036462868,wonder
2010,White,Not Hispanic or Latino,666,A,2,Deaths,crude rate,attributable,2.58847544898771,2.58847544898771,2.58847544898771,wonder
2010,White,Not Hispanic or Latino,666,A,2,YLL,absolute number,attributable,298.955415385103,298.955415385103,298.955415385103,wonder
2010,White,Not Hispanic or Latino,666,A,2,YLL,age-adjusted rate,attributable,145.683071491426,145.683071491426,145.683071491426,wonder
2010,White,Not Hispanic or Latino,666,A,2,YLL,crude rate,attributable,62.2649958938762,62.2649958938762,62.2649958938762,wonder
2010,White,Not Hispanic or Latino,666,A,4,Deaths,absolute number,attributable,262.129521484834,262.129521484834,262.129521484834,wonder
2010,White,Not Hispanic or Latino,666,A,4,Deaths,age-adjusted rate,attributable,9.01446778965171,9.01446778965171,9.01446778965171,wonder
2010,White,Not Hispanic or Latino,666,A,4,Deaths,crude rate,attributable,6.9633645410165,6.9633645410165,6.9633645410165,wonder
2010,White,Not Hispanic or Latino,666,A,4,YLL,absolute number,attributable,5237.82836529248,5237.82836529248,5237.82836529248,wonder
2010,White,Not Hispanic or Latino,666,A,4,YLL,age-adjusted rate,attributable,206.747198276382,206.747198276382,206.747198276382,wonder
2010,White,Not Hispanic or Latino,666,A,4,YLL,crude rate,attributable,139.1407885087,139.1407885087,139.1407885087,wonder
2010,White,Not Hispanic or Latino,666,A,5,Deaths,absolute number,attributable,448.517465756893,448.517465756893,448.517465756893,wonder
2010,White,Not Hispanic or Latino,666,A,5,Deaths,age-adjusted rate,attributable,31.7739364298003,31.7739364298003,31.7739364298003,wonder
2010,White,Not Hispanic or Latino,666,A,5,Deaths,crude rate,attributable,20.325202621323,20.325202621323,20.325202621323,wonder
2010,White,Not Hispanic or Latino,666,A,5,YLL,absolute number,attributable,10203.4364393656,10203.4364393656,10203.4364393656,wonder
2010,White,Not Hispanic or Latino,666,A,5,YLL,age-adjusted rate,attributable,797.955773170113,797.955773170113,797.955773170113,wonder
2010,White,Not Hispanic or Latino,666,A,5,YLL,crude rate,attributable,462.383137552786,462.383137552786,462.383137552786,wonder
2010,White,Not Hispanic or Latino,666,A,6,Deaths,absolute number,attributable,2486.45537237092,2486.45537237092,2486.45537237092,wonder
2010,White,Not Hispanic or Latino,666,A,6,Deaths,age-adjusted rate,attributable,21.521797941917,21.521797941917,21.521797941917,wonder
2010,White,Not Hispanic or Latino,666,A,6,Deaths,crude rate,attributable,16.0602349543185,16.0602349543185,16.0602349543185,wonder
2010,White,Not Hispanic or Latino,666,A,6,YLL,absolute number,attributable,47941.1350900764,47941.1350900764,47941.1350900764,wonder
2010,White,Not Hispanic or Latino,666,A,6,YLL,age-adjusted rate,attributable,481.284564501815,481.284564501815,481.284564501815,wonder
2010,White,Not Hispanic or Latino,666,A,6,YLL,crude rate,attributable,309.656027644358,309.656027644358,309.656027644358,wonder
2010,White,Not Hispanic or Latino,666,A,8,Deaths,absolute number,attributable,137.72556811577,137.72556811577,137.72556811577,wonder
2010,White,Not Hispanic or Latino,666,A,8,Deaths,age-adjusted rate,attributable,6.75478297318051,6.75478297318051,6.75478297318051,wonder
2010,White,Not Hispanic or Latino,666,A,8,Deaths,crude rate,attributable,3.83477841116425,3.83477841116425,3.83477841116425,wonder
2010,White,Not Hispanic or Latino,666,A,8,YLL,absolute number,attributable,2764.61813347439,2764.61813347439,2764.61813347439,wonder
2010,White,Not Hispanic or Latino,666,A,8,YLL,age-adjusted rate,attributable,145.517950116206,145.517950116206,145.517950116206,wonder
2010,White,Not Hispanic or Latino,666,A,8,YLL,crude rate,attributable,76.9769773209366,76.9769773209366,76.9769773209366,wonder
2010,White,Not Hispanic or Latino,666,A,9,Deaths,absolute number,attributable,214.156174082606,214.156174082606,214.156174082606,wonder
2010,White,Not Hispanic or Latino,666,A,9,Deaths,age-adjusted rate,attributable,10.8273206051986,10.8273206051986,10.8273206051986,wonder
2010,White,Not Hispanic or Latino,666,A,9,Deaths,crude rate,attributable,8.28917627287755,8.28917627287755,8.28917627287755,wonder
2010,White,Not Hispanic or Latino,666,A,9,YLL,absolute number,attributable,4033.20880218722,4033.20880218722,4033.20880218722,wonder
2010,White,Not Hispanic or Latino,666,A,9,YLL,age-adjusted rate,attributable,240.123315317954,240.123315317954,240.123315317954,wonder
2010,White,Not Hispanic or Latino,666,A,9,YLL,crude rate,attributable,156.110272560975,156.110272560975,156.110272560975,wonder
2010,White,Not Hispanic or Latino,666,A,10,Deaths,absolute number,attributable,105.514949611094,105.514949611094,105.514949611094,wonder
2010,White,Not Hispanic or Latino,666,A,10,Deaths,age-adjusted rate,attributable,24.7213743901456,24.7213743901456,24.7213743901456,wonder
2010,White,Not Hispanic or Latino,666,A,10,Deaths,crude rate,attributable,17.6998711046668,17.6998711046668,17.6998711046668,wonder
2010,White,Not Hispanic or Latino,666,A,10,YLL,absolute number,attributable,2159.96358529505,2159.96358529505,2159.96358529505,wonder
2010,White,Not Hispanic or Latino,666,A,10,YLL,age-adjusted rate,attributable,559.27871473672,559.27871473672,559.27871473672,wonder
2010,White,Not Hispanic or Latino,666,A,10,YLL,crude rate,attributable,362.328534405864,362.328534405864,362.328534405864,wonder
2010,White,Not Hispanic or Latino,666,A,11,Deaths,absolute number,attributable,6.5891352150587,6.5891352150587,6.5891352150587,wonder
2010,White,Not Hispanic or Latino,666,A,11,Deaths,age-adjusted rate,attributable,5.16948805208682,5.16948805208682,5.16948805208682,wonder
2010,White,Not Hispanic or Latino,666,A,11,Deaths,crude rate,attributable,3.05879563962691,3.05879563962691,3.05879563962691,wonder
2010,White,Not Hispanic or Latino,666,A,11,YLL,absolute number,attributable,82.6500791133613,82.6500791133613,82.6500791133613,wonder
2010,White,Not Hispanic or Latino,666,A,11,YLL,age-adjusted rate,attributable,80.9018905930889,80.9018905930889,80.9018905930889,wonder
2010,White,Not Hispanic or Latino,666,A,11,YLL,crude rate,attributable,38.3676603007025,38.3676603007025,38.3676603007025,wonder
2010,White,Not Hispanic or Latino,666,A,12,Deaths,absolute number,attributable,1680.30219912469,1680.30219912469,1680.30219912469,wonder
2010,White,Not Hispanic or Latino,666,A,12,Deaths,age-adjusted rate,attributable,17.4388416092469,17.4388416092469,17.4388416092469,wonder
2010,White,Not Hispanic or Latino,666,A,12,Deaths,crude rate,attributable,15.1827603214687,15.1827603214687,15.1827603214687,wonder
2010,White,Not Hispanic or Latino,666,A,12,YLL,absolute number,attributable,34148.9360465048,34148.9360465048,34148.9360465048,wonder
2010,White,Not Hispanic or Latino,666,A,12,YLL,age-adjusted rate,attributable,426.015772495215,426.015772495215,426.015772495215,wonder
2010,White,Not Hispanic or Latino,666,A,12,YLL,crude rate,attributable,308.560633615387,308.560633615387,308.560633615387,wonder
2010,White,Not Hispanic or Latino,666,A,13,Deaths,absolute number,attributable,886.262709300056,886.262709300056,886.262709300056,wonder
2010,White,Not Hispanic or Latino,666,A,13,Deaths,age-adjusted rate,attributable,28.4915965819442,28.4915965819442,28.4915965819442,wonder
2010,White,Not Hispanic or Latino,666,A,13,Deaths,crude rate,attributable,16.1163024686104,16.1163024686104,16.1163024686104,wonder
2010,White,Not Hispanic or Latino,666,A,13,YLL,absolute number,attributable,20277.2803438786,20277.2803438786,20277.2803438786,wonder
2010,White,Not Hispanic or Latino,666,A,13,YLL,age-adjusted rate,attributable,684.13144600899,684.13144600899,684.13144600899,wonder
2010,White,Not Hispanic or Latino,666,A,13,YLL,crude rate,attributable,368.733536719432,368.733536719432,368.733536719432,wonder
2010,White,Not Hispanic or Latino,666,A,15,Deaths,absolute number,attributable,5.65962539526017,5.65962539526017,5.65962539526017,wonder
2010,White,Not Hispanic or Latino,666,A,15,Deaths,age-adjusted rate,attributable,2.73645217110249,2.73645217110249,2.73645217110249,wonder
2010,White,Not Hispanic or Latino,666,A,15,Deaths,crude rate,attributable,1.56731174267252,1.56731174267252,1.56731174267252,wonder
2010,White,Not Hispanic or Latino,666,A,15,YLL,absolute number,attributable,120.627143424741,120.627143424741,120.627143424741,wonder
2010,White,Not Hispanic or Latino,666,A,15,YLL,age-adjusted rate,attributable,59.8508882658947,59.8508882658947,59.8508882658947,wonder
2010,White,Not Hispanic or Latino,666,A,15,YLL,crude rate,attributable,33.4050975410799,33.4050975410799,33.4050975410799,wonder
2010,White,Not Hispanic or Latino,666,A,16,Deaths,absolute number,attributable,39.3713046759792,39.3713046759792,39.3713046759792,wonder
2010,White,Not Hispanic or Latino,666,A,16,Deaths,age-adjusted rate,attributable,5.0096699007129,5.0096699007129,5.0096699007129,wonder
2010,White,Not Hispanic or Latino,666,A,16,Deaths,crude rate,attributable,2.94353890889905,2.94353890889905,2.94353890889905,wonder
2010,White,Not Hispanic or Latino,666,A,16,YLL,absolute number,attributable,770.633751885131,770.633751885131,770.633751885131,wonder
2010,White,Not Hispanic or Latino,666,A,16,YLL,age-adjusted rate,attributable,109.397664856048,109.397664856048,109.397664856048,wonder
2010,White,Not Hispanic or Latino,666,A,16,YLL,crude rate,attributable,57.6153229326105,57.6153229326105,57.6153229326105,wonder
2010,White,Not Hispanic or Latino,666,A,17,Deaths,absolute number,attributable,1502.58700166075,1502.58700166075,1502.58700166075,wonder
2010,White,Not Hispanic or Latino,666,A,17,Deaths,age-adjusted rate,attributable,27.9049996042366,27.9049996042366,27.9049996042366,wonder
2010,White,Not Hispanic or Latino,666,A,17,Deaths,crude rate,attributable,18.1814474989615,18.1814474989615,18.1814474989615,wonder
2010,White,Not Hispanic or Latino,666,A,17,YLL,absolute number,attributable,30880.3353764806,30880.3353764806,30880.3353764806,wonder
2010,White,Not Hispanic or Latino,666,A,17,YLL,age-adjusted rate,attributable,646.577504281387,646.577504281387,646.577504281387,wonder
2010,White,Not Hispanic or Latino,666,A,17,YLL,crude rate,attributable,373.655033470447,373.655033470447,373.655033470447,wonder
2010,White,Not Hispanic or Latino,666,A,18,Deaths,absolute number,attributable,1061.32291867292,1061.32291867292,1061.32291867292,wonder
2010,White,Not Hispanic or Latino,666,A,18,Deaths,age-adjusted rate,attributable,33.5841359284194,33.5841359284194,33.5841359284194,wonder
2010,White,Not Hispanic or Latino,666,A,18,Deaths,crude rate,attributable,19.8610248328172,19.8610248328172,19.8610248328172,wonder
2010,White,Not Hispanic or Latino,666,A,18,YLL,absolute number,attributable,23110.1578720385,23110.1578720385,23110.1578720385,wonder
2010,White,Not Hispanic or Latino,666,A,18,YLL,age-adjusted rate,attributable,798.028501266868,798.028501266868,798.028501266868,wonder
2010,White,Not Hispanic or Latino,666,A,18,YLL,crude rate,attributable,432.471033378611,432.471033378611,432.471033378611,wonder
2010,White,Not Hispanic or Latino,666,A,19,Deaths,absolute number,attributable,421.904538777911,421.904538777911,421.904538777911,wonder
2010,White,Not Hispanic or Latino,666,A,19,Deaths,age-adjusted rate,attributable,23.2285981085886,23.2285981085886,23.2285981085886,wonder
2010,White,Not Hispanic or Latino,666,A,19,Deaths,crude rate,attributable,15.4774134096977,15.4774134096977,15.4774134096977,wonder
2010,White,Not Hispanic or Latino,666,A,19,YLL,absolute number,attributable,8664.90996366009,8664.90996366009,8664.90996366009,wonder
2010,White,Not Hispanic or Latino,666,A,19,YLL,age-adjusted rate,attributable,552.168917937881,552.168917937881,552.168917937881,wonder
2010,White,Not Hispanic or Latino,666,A,19,YLL,crude rate,attributable,317.869046997788,317.869046997788,317.869046997788,wonder
2010,White,Not Hispanic or Latino,666,A,20,Deaths,absolute number,attributable,244.07424311542,244.07424311542,244.07424311542,wonder
2010,White,Not Hispanic or Latino,666,A,20,Deaths,age-adjusted rate,attributable,16.8847748960409,16.8847748960409,16.8847748960409,wonder
2010,White,Not Hispanic or Latino,666,A,20,Deaths,crude rate,attributable,10.7597248074384,10.7597248074384,10.7597248074384,wonder
2010,White,Not Hispanic or Latino,666,A,20,YLL,absolute number,attributable,5050.29265731508,5050.29265731508,5050.29265731508,wonder
2010,White,Not Hispanic or Latino,666,A,20,YLL,age-adjusted rate,attributable,397.062466861143,397.062466861143,397.062466861143,wonder
2010,White,Not Hispanic or Latino,666,A,20,YLL,crude rate,attributable,222.636188465164,222.636188465164,222.636188465164,wonder
2010,White,Not Hispanic or Latino,666,A,21,Deaths,absolute number,attributable,808.829417871775,808.829417871775,808.829417871775,wonder
2010,White,Not Hispanic or Latino,666,A,21,Deaths,age-adjusted rate,attributable,37.4987717073475,37.4987717073475,37.4987717073475,wonder
2010,White,Not Hispanic or Latino,666,A,21,Deaths,crude rate,attributable,21.3256437041616,21.3256437041616,21.3256437041616,wonder
2010,White,Not Hispanic or Latino,666,A,21,YLL,absolute number,attributable,18876.2338541093,18876.2338541093,18876.2338541093,wonder
2010,White,Not Hispanic or Latino,666,A,21,YLL,age-adjusted rate,attributable,927.524161354308,927.524161354308,927.524161354308,wonder
2010,White,Not Hispanic or Latino,666,A,21,YLL,crude rate,attributable,497.691885031047,497.691885031047,497.691885031047,wonder
2010,White,Not Hispanic or Latino,666,A,22,Deaths,absolute number,attributable,452.820047624217,452.820047624217,452.820047624217,wonder
2010,White,Not Hispanic or Latino,666,A,22,Deaths,age-adjusted rate,attributable,27.7427792266077,27.7427792266077,27.7427792266077,wonder
2010,White,Not Hispanic or Latino,666,A,22,Deaths,crude rate,attributable,16.3402802055081,16.3402802055081,16.3402802055081,wonder
2010,White,Not Hispanic or Latino,666,A,22,YLL,absolute number,attributable,10494.4306294079,10494.4306294079,10494.4306294079,wonder
2010,White,Not Hispanic or Latino,666,A,22,YLL,age-adjusted rate,attributable,693.23723173571,693.23723173571,693.23723173571,wonder
2010,White,Not Hispanic or Latino,666,A,22,YLL,crude rate,attributable,378.697758594159,378.697758594159,378.697758594159,wonder
2010,White,Not Hispanic or Latino,666,A,23,Deaths,absolute number,attributable,38.4954801522346,38.4954801522346,38.4954801522346,wonder
2010,White,Not Hispanic or Latino,666,A,23,Deaths,age-adjusted rate,attributable,4.44964200472203,4.44964200472203,4.44964200472203,wonder
2010,White,Not Hispanic or Latino,666,A,23,Deaths,crude rate,attributable,3.03818301260833,3.03818301260833,3.03818301260833,wonder
2010,White,Not Hispanic or Latino,666,A,23,YLL,absolute number,attributable,784.7939826834,784.7939826834,784.7939826834,wonder
2010,White,Not Hispanic or Latino,666,A,23,YLL,age-adjusted rate,attributable,99.7835940226331,99.7835940226331,99.7835940226331,wonder
2010,White,Not Hispanic or Latino,666,A,23,YLL,crude rate,attributable,61.9383817829204,61.9383817829204,61.9383817829204,wonder
2010,White,Not Hispanic or Latino,666,A,24,Deaths,absolute number,attributable,547.10938024335,547.10938024335,547.10938024335,wonder
2010,White,Not Hispanic or Latino,666,A,24,Deaths,age-adjusted rate,attributable,25.5625850357032,25.5625850357032,25.5625850357032,wonder
2010,White,Not Hispanic or Latino,666,A,24,Deaths,crude rate,attributable,17.001899053875,17.001899053875,17.001899053875,wonder
2010,White,Not Hispanic or Latino,666,A,24,YLL,absolute number,attributable,11151.5125574316,11151.5125574316,11151.5125574316,wonder
2010,White,Not Hispanic or Latino,666,A,24,YLL,age-adjusted rate,attributable,580.793417856309,580.793417856309,580.793417856309,wonder
2010,White,Not Hispanic or Latino,666,A,24,YLL,crude rate,attributable,346.542935738262,346.542935738262,346.542935738262,wonder
2010,White,Not Hispanic or Latino,666,A,25,Deaths,absolute number,attributable,387.234986809587,387.234986809587,387.234986809587,wonder
2010,White,Not Hispanic or Latino,666,A,25,Deaths,age-adjusted rate,attributable,11.0180621839997,11.0180621839997,11.0180621839997,wonder
2010,White,Not Hispanic or Latino,666,A,25,Deaths,crude rate,attributable,7.59899657584646,7.59899657584646,7.59899657584646,wonder
2010,White,Not Hispanic or Latino,666,A,25,YLL,absolute number,attributable,7687.0752137804,7687.0752137804,7687.0752137804,wonder
2010,White,Not Hispanic or Latino,666,A,25,YLL,age-adjusted rate,attributable,251.514125719798,251.514125719798,251.514125719798,wonder
2010,White,Not Hispanic or Latino,666,A,25,YLL,crude rate,attributable,150.849123187609,150.849123187609,150.849123187609,wonder
2010,White,Not Hispanic or Latino,666,A,26,Deaths,absolute number,attributable,969.433611738327,969.433611738327,969.433611738327,wonder
2010,White,Not Hispanic or Latino,666,A,26,Deaths,age-adjusted rate,attributable,19.6759366469765,19.6759366469765,19.6759366469765,wonder
