Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,attr,method
2004,17,White,Hispanic or Latino,F,666,wonder,Deaths,absolute number,238.856406602207,238.856406602207,238.856406602207,attributable,EPA
2004,17,White,Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,145.721395518984,145.721395518984,145.721395518984,attributable,EPA
2004,17,White,Hispanic or Latino,F,666,wonder,Deaths,crude rate,30.5691985162092,30.5691985162092,30.5691985162092,attributable,EPA
2004,17,White,Hispanic or Latino,F,666,wonder,YLL,absolute number,7903.08280606256,7903.08280606256,7903.08280606256,attributable,EPA
2004,17,White,Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,3366.7831312421,3366.7831312421,3366.7831312421,attributable,EPA
2004,17,White,Hispanic or Latino,F,666,wonder,YLL,crude rate,1011.44830329342,1011.44830329342,1011.44830329342,attributable,EPA
2004,17,White,Hispanic or Latino,M,666,wonder,Deaths,absolute number,358.578151286099,358.578151286099,358.578151286099,attributable,EPA
2004,17,White,Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,213.159997020296,213.159997020296,213.159997020296,attributable,EPA
2004,17,White,Hispanic or Latino,M,666,wonder,Deaths,crude rate,41.4843835544888,41.4843835544888,41.4843835544888,attributable,EPA
2004,17,White,Hispanic or Latino,M,666,wonder,YLL,absolute number,14830.8419181555,14830.8419181555,14830.8419181555,attributable,EPA
2004,17,White,Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,5541.26875372398,5541.26875372398,5541.26875372398,attributable,EPA
2004,17,White,Hispanic or Latino,M,666,wonder,YLL,crude rate,1715.79983990119,1715.79983990119,1715.79983990119,attributable,EPA
2004,17,White,Not Hispanic or Latino,A,666,wonder,Deaths,absolute number,13443.5855207609,13443.5855207609,13443.5855207609,attributable,EPA
2004,17,White,Not Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,230.380815430999,230.380815430999,230.380815430999,attributable,EPA
2004,17,White,Not Hispanic or Latino,A,666,wonder,Deaths,crude rate,160.002665056762,160.002665056762,160.002665056762,attributable,EPA
2004,17,White,Not Hispanic or Latino,A,666,wonder,YLL,absolute number,267123.527558269,267123.527558269,267123.527558269,attributable,EPA
2004,17,White,Not Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,5534.62506415891,5534.62506415891,5534.62506415891,attributable,EPA
2004,17,White,Not Hispanic or Latino,A,666,wonder,YLL,crude rate,3179.2468045584,3179.2468045584,3179.2468045584,attributable,EPA
2004,17,White,Not Hispanic or Latino,F,666,wonder,Deaths,absolute number,7122.63536513522,7122.63536513522,7122.63536513522,attributable,EPA
2004,17,White,Not Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,189.358777119992,189.358777119992,189.358777119992,attributable,EPA
2004,17,White,Not Hispanic or Latino,F,666,wonder,Deaths,crude rate,165.772293712787,165.772293712787,165.772293712787,attributable,EPA
2004,17,White,Not Hispanic or Latino,F,666,wonder,YLL,absolute number,122424.328958911,122424.328958911,122424.328958911,attributable,EPA
2004,17,White,Not Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,4336.70425137311,4336.70425137311,4336.70425137311,attributable,EPA
2004,17,White,Not Hispanic or Latino,F,666,wonder,YLL,crude rate,2849.30517671982,2849.30517671982,2849.30517671982,attributable,EPA
2004,17,White,Not Hispanic or Latino,M,666,wonder,Deaths,absolute number,6321.49878984877,6321.49878984877,6321.49878984877,attributable,EPA
2004,17,White,Not Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,281.414646550468,281.414646550468,281.414646550468,attributable,EPA
2004,17,White,Not Hispanic or Latino,M,666,wonder,Deaths,crude rate,153.977731375213,153.977731375213,153.977731375213,attributable,EPA
2004,17,White,Not Hispanic or Latino,M,666,wonder,YLL,absolute number,144664.920338442,144664.920338442,144664.920338442,attributable,EPA
2004,17,White,Not Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,6903.51908892354,6903.51908892354,6903.51908892354,attributable,EPA
2004,17,White,Not Hispanic or Latino,M,666,wonder,YLL,crude rate,3523.71755240375,3523.71755240375,3523.71755240375,attributable,EPA
2004,18,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,14.341052387816,14.341052387816,14.341052387816,attributable,EPA
2004,18,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,107.300758683925,107.300758683925,107.300758683925,attributable,EPA
2004,18,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,16.3073984988015,16.3073984988015,16.3073984988015,attributable,EPA
2004,18,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,330.954460637462,330.954460637462,330.954460637462,attributable,EPA
2004,18,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,2117.60640618585,2117.60640618585,2117.60640618585,attributable,EPA
2004,18,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,376.332651790342,376.332651790342,376.332651790342,attributable,EPA
2004,18,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,811.006888683614,811.006888683614,811.006888683614,attributable,EPA
2004,18,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,385.011852449588,385.011852449588,385.011852449588,attributable,EPA
2004,18,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,140.864859237706,140.864859237706,140.864859237706,attributable,EPA
2004,18,Black or African American,All Origins,A,666,wonder,YLL,absolute number,24556.5693370877,24556.5693370877,24556.5693370877,attributable,EPA
2004,18,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,10458.5734673227,10458.5734673227,10458.5734673227,attributable,EPA
2004,18,Black or African American,All Origins,A,666,wonder,YLL,crude rate,4265.2630098427,4265.2630098427,4265.2630098427,attributable,EPA
2004,18,Black or African American,All Origins,F,666,wonder,Deaths,absolute number,380.802513354829,380.802513354829,380.802513354829,attributable,EPA
2004,18,Black or African American,All Origins,F,666,wonder,Deaths,age-adjusted rate,302.769320889739,302.769320889739,302.769320889739,attributable,EPA
2004,18,Black or African American,All Origins,F,666,wonder,Deaths,crude rate,127.436270022164,127.436270022164,127.436270022164,attributable,EPA
2004,18,Black or African American,All Origins,F,666,wonder,YLL,absolute number,9779.63138576749,9779.63138576749,9779.63138576749,attributable,EPA
2004,18,Black or African American,All Origins,F,666,wonder,YLL,age-adjusted rate,7676.75314646591,7676.75314646591,7676.75314646591,attributable,EPA
2004,18,Black or African American,All Origins,F,666,wonder,YLL,crude rate,3272.77184967689,3272.77184967689,3272.77184967689,attributable,EPA
2004,18,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,423.261362558876,423.261362558876,423.261362558876,attributable,EPA
2004,18,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,490.497160467112,490.497160467112,490.497160467112,attributable,EPA
2004,18,Black or African American,All Origins,M,666,wonder,Deaths,crude rate,152.84828704693,152.84828704693,152.84828704693,attributable,EPA
2004,18,Black or African American,All Origins,M,666,wonder,YLL,absolute number,14253.2393718614,14253.2393718614,14253.2393718614,attributable,EPA
2004,18,Black or African American,All Origins,M,666,wonder,YLL,age-adjusted rate,13632.2236562872,13632.2236562872,13632.2236562872,attributable,EPA
2004,18,Black or African American,All Origins,M,666,wonder,YLL,crude rate,5147.13464439086,5147.13464439086,5147.13464439086,attributable,EPA
2004,18,White,Hispanic or Latino,A,666,wonder,Deaths,absolute number,94.8635405201133,94.8635405201133,94.8635405201133,attributable,EPA
2004,18,White,Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,171.775873285679,171.775873285679,171.775873285679,attributable,EPA
2004,18,White,Hispanic or Latino,A,666,wonder,Deaths,crude rate,36.3836829989964,36.3836829989964,36.3836829989964,attributable,EPA
2004,18,White,Hispanic or Latino,A,666,wonder,YLL,absolute number,3756.53321395189,3756.53321395189,3756.53321395189,attributable,EPA
2004,18,White,Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,4488.31930850211,4488.31930850211,4488.31930850211,attributable,EPA
2004,18,White,Hispanic or Latino,A,666,wonder,YLL,crude rate,1440.76968751391,1440.76968751391,1440.76968751391,attributable,EPA
2004,18,White,Hispanic or Latino,F,666,wonder,Deaths,absolute number,28.0857372000601,28.0857372000601,28.0857372000601,attributable,EPA
2004,18,White,Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,118.853343512655,118.853343512655,118.853343512655,attributable,EPA
2004,18,White,Hispanic or Latino,F,666,wonder,Deaths,crude rate,23.415317893102,23.415317893102,23.415317893102,attributable,EPA
2004,18,White,Hispanic or Latino,F,666,wonder,YLL,absolute number,867.428329576535,867.428329576535,867.428329576535,attributable,EPA
2004,18,White,Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,2488.15051206938,2488.15051206938,2488.15051206938,attributable,EPA
2004,18,White,Hispanic or Latino,F,666,wonder,YLL,crude rate,723.182373381801,723.182373381801,723.182373381801,attributable,EPA
2004,18,White,Hispanic or Latino,M,666,wonder,Deaths,absolute number,58.621917692908,58.621917692908,58.621917692908,attributable,EPA
2004,18,White,Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,199.214809283119,199.214809283119,199.214809283119,attributable,EPA
2004,18,White,Hispanic or Latino,M,666,wonder,Deaths,crude rate,41.639320732257,41.639320732257,41.639320732257,attributable,EPA
2004,18,White,Hispanic or Latino,M,666,wonder,YLL,absolute number,2550.88043877613,2550.88043877613,2550.88043877613,attributable,EPA
2004,18,White,Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,5577.15958139626,5577.15958139626,5577.15958139626,attributable,EPA
2004,18,White,Hispanic or Latino,M,666,wonder,YLL,crude rate,1811.89788597943,1811.89788597943,1811.89788597943,attributable,EPA
2004,18,White,Not Hispanic or Latino,A,666,wonder,Deaths,absolute number,8344.82543739082,8344.82543739082,8344.82543739082,attributable,EPA
2004,18,White,Not Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,261.05800409356,261.05800409356,261.05800409356,attributable,EPA
2004,18,White,Not Hispanic or Latino,A,666,wonder,Deaths,crude rate,157.874038994111,157.874038994111,157.874038994111,attributable,EPA
2004,18,White,Not Hispanic or Latino,A,666,wonder,YLL,absolute number,179840.54545421,179840.54545421,179840.54545421,attributable,EPA
2004,18,White,Not Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,6391.23073473344,6391.23073473344,6391.23073473344,attributable,EPA
2004,18,White,Not Hispanic or Latino,A,666,wonder,YLL,crude rate,3402.36635251144,3402.36635251144,3402.36635251144,attributable,EPA
2004,18,White,Not Hispanic or Latino,F,666,wonder,Deaths,absolute number,4340.84604193004,4340.84604193004,4340.84604193004,attributable,EPA
2004,18,White,Not Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,216.572033113168,216.572033113168,216.572033113168,attributable,EPA
2004,18,White,Not Hispanic or Latino,F,666,wonder,Deaths,crude rate,161.113696335008,161.113696335008,161.113696335008,attributable,EPA
2004,18,White,Not Hispanic or Latino,F,666,wonder,YLL,absolute number,82033.4418985086,82033.4418985086,82033.4418985086,attributable,EPA
2004,18,White,Not Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,5107.85861131315,5107.85861131315,5107.85861131315,attributable,EPA
2004,18,White,Not Hispanic or Latino,F,666,wonder,YLL,crude rate,3044.73158450821,3044.73158450821,3044.73158450821,attributable,EPA
2004,18,White,Not Hispanic or Latino,M,666,wonder,Deaths,absolute number,4004.1805204545,4004.1805204545,4004.1805204545,attributable,EPA
2004,18,White,Not Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,316.622868438388,316.622868438388,316.622868438388,attributable,EPA
2004,18,White,Not Hispanic or Latino,M,666,wonder,Deaths,crude rate,154.513628940692,154.513628940692,154.513628940692,attributable,EPA
2004,18,White,Not Hispanic or Latino,M,666,wonder,YLL,absolute number,97782.3789009202,97782.3789009202,97782.3789009202,attributable,EPA
2004,18,White,Not Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,7863.68943250395,7863.68943250395,7863.68943250395,attributable,EPA
2004,18,White,Not Hispanic or Latino,M,666,wonder,YLL,crude rate,3773.23403209603,3773.23403209603,3773.23403209603,attributable,EPA
2004,19,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,2.96415400595288,2.96415400595288,2.96415400595288,attributable,EPA
2004,19,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,79.0374488991936,79.0374488991936,79.0374488991936,attributable,EPA
2004,19,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,6.25507302682722,6.25507302682722,6.25507302682722,attributable,EPA
2004,19,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,44.4488156623096,44.4488156623096,44.4488156623096,attributable,EPA
2004,19,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,1150.2398578563,1150.2398578563,1150.2398578563,attributable,EPA
2004,19,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,93.7976189379372,93.7976189379372,93.7976189379372,attributable,EPA
2004,19,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,54.0791677719428,54.0791677719428,54.0791677719428,attributable,EPA
2004,19,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,277.654362352834,277.654362352834,277.654362352834,attributable,EPA
2004,19,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,66.0258928185271,66.0258928185271,66.0258928185271,attributable,EPA
2004,19,Black or African American,All Origins,A,666,wonder,YLL,absolute number,1565.27357638644,1565.27357638644,1565.27357638644,attributable,EPA
2004,19,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,6843.33602430766,6843.33602430766,6843.33602430766,attributable,EPA
2004,19,Black or African American,All Origins,A,666,wonder,YLL,crude rate,1911.06094350407,1911.06094350407,1911.06094350407,attributable,EPA
2004,19,Black or African American,All Origins,F,666,wonder,Deaths,absolute number,20.9470743738835,20.9470743738835,20.9470743738835,attributable,EPA
2004,19,Black or African American,All Origins,F,666,wonder,Deaths,age-adjusted rate,209.141853705295,209.141853705295,209.141853705295,attributable,EPA
2004,19,Black or African American,All Origins,F,666,wonder,Deaths,crude rate,53.7476570289264,53.7476570289264,53.7476570289264,attributable,EPA
2004,19,Black or African American,All Origins,F,666,wonder,YLL,absolute number,431.862918060192,431.862918060192,431.862918060192,attributable,EPA
2004,19,Black or African American,All Origins,F,666,wonder,YLL,age-adjusted rate,4560.70822532468,4560.70822532468,4560.70822532468,attributable,EPA
2004,19,Black or African American,All Origins,F,666,wonder,YLL,crude rate,1108.10796720856,1108.10796720856,1108.10796720856,attributable,EPA
2004,19,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,21.5899682015573,21.5899682015573,21.5899682015573,attributable,EPA
2004,19,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,296.335592036622,296.335592036622,296.335592036622,attributable,EPA
2004,19,Black or African American,All Origins,M,666,wonder,Deaths,crude rate,50.2875834475982,50.2875834475982,50.2875834475982,attributable,EPA
2004,19,Black or African American,All Origins,M,666,wonder,YLL,absolute number,574.100648955379,574.100648955379,574.100648955379,attributable,EPA
2004,19,Black or African American,All Origins,M,666,wonder,YLL,age-adjusted rate,6778.84513747831,6778.84513747831,6778.84513747831,attributable,EPA
2004,19,Black or African American,All Origins,M,666,wonder,YLL,crude rate,1337.20133453376,1337.20133453376,1337.20133453376,attributable,EPA
2004,19,White,Hispanic or Latino,A,666,wonder,Deaths,absolute number,17.1382821336636,17.1382821336636,17.1382821336636,attributable,EPA
2004,19,White,Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,89.1933728193596,89.1933728193596,89.1933728193596,attributable,EPA
2004,19,White,Hispanic or Latino,A,666,wonder,Deaths,crude rate,16.7344791517323,16.7344791517323,16.7344791517323,attributable,EPA
2004,19,White,Hispanic or Latino,A,666,wonder,YLL,absolute number,660.674034995811,660.674034995811,660.674034995811,attributable,EPA
2004,19,White,Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,1957.76250287631,1957.76250287631,1957.76250287631,attributable,EPA
2004,19,White,Hispanic or Latino,A,666,wonder,YLL,crude rate,645.107588876228,645.107588876228,645.107588876228,attributable,EPA
2004,19,White,Hispanic or Latino,F,666,wonder,Deaths,absolute number,1.59424536547523,1.59424536547523,1.59424536547523,attributable,EPA
2004,19,White,Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,1.44360156413919,1.44360156413919,1.44360156413919,attributable,EPA
2004,19,White,Hispanic or Latino,F,666,wonder,Deaths,crude rate,3.35524648105909,3.35524648105909,3.35524648105909,attributable,EPA
2004,19,White,Hispanic or Latino,F,666,wonder,YLL,absolute number,141.683606884176,141.683606884176,141.683606884176,attributable,EPA
2004,19,White,Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,128.295606774374,128.295606774374,128.295606774374,attributable,EPA
2004,19,White,Hispanic or Latino,F,666,wonder,YLL,crude rate,298.187113299328,298.187113299328,298.187113299328,attributable,EPA
2004,19,White,Hispanic or Latino,M,666,wonder,Deaths,absolute number,3.18854192703094,3.18854192703094,3.18854192703094,attributable,EPA
2004,19,White,Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,5.4307134454606,5.4307134454606,5.4307134454606,attributable,EPA
2004,19,White,Hispanic or Latino,M,666,wonder,Deaths,crude rate,5.80812038149101,5.80812038149101,5.80812038149101,attributable,EPA
2004,19,White,Hispanic or Latino,M,666,wonder,YLL,absolute number,246.610455235136,246.610455235136,246.610455235136,attributable,EPA
2004,19,White,Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,398.532296437659,398.532296437659,398.532296437659,attributable,EPA
2004,19,White,Hispanic or Latino,M,666,wonder,YLL,crude rate,449.215736885017,449.215736885017,449.215736885017,attributable,EPA
2004,19,White,Not Hispanic or Latino,A,666,wonder,Deaths,absolute number,3371.04758055238,3371.04758055238,3371.04758055238,attributable,EPA
2004,19,White,Not Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,167.055415360131,167.055415360131,167.055415360131,attributable,EPA
2004,19,White,Not Hispanic or Latino,A,666,wonder,Deaths,crude rate,124.410803789194,124.410803789194,124.410803789194,attributable,EPA
2004,19,White,Not Hispanic or Latino,A,666,wonder,YLL,absolute number,63873.7635166913,63873.7635166913,63873.7635166913,attributable,EPA
2004,19,White,Not Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,3990.46391467952,3990.46391467952,3990.46391467952,attributable,EPA
2004,19,White,Not Hispanic or Latino,A,666,wonder,YLL,crude rate,2357.30468653021,2357.30468653021,2357.30468653021,attributable,EPA
2004,19,White,Not Hispanic or Latino,F,666,wonder,Deaths,absolute number,1761.20182642726,1761.20182642726,1761.20182642726,attributable,EPA
2004,19,White,Not Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,134.367059424774,134.367059424774,134.367059424774,attributable,EPA
2004,19,White,Not Hispanic or Latino,F,666,wonder,Deaths,crude rate,127.403134902886,127.403134902886,127.403134902886,attributable,EPA
2004,19,White,Not Hispanic or Latino,F,666,wonder,YLL,absolute number,28946.4334759709,28946.4334759709,28946.4334759709,attributable,EPA
2004,19,White,Not Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,3085.76818245692,3085.76818245692,3085.76818245692,attributable,EPA
2004,19,White,Not Hispanic or Latino,F,666,wonder,YLL,crude rate,2093.94875349276,2093.94875349276,2093.94875349276,attributable,EPA
2004,19,White,Not Hispanic or Latino,M,666,wonder,Deaths,absolute number,1607.57449352034,1607.57449352034,1607.57449352034,attributable,EPA
2004,19,White,Not Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,207.268719389632,207.268719389632,207.268719389632,attributable,EPA
2004,19,White,Not Hispanic or Latino,M,666,wonder,Deaths,crude rate,121.122981673818,121.122981673818,121.122981673818,attributable,EPA
2004,19,White,Not Hispanic or Latino,M,666,wonder,YLL,absolute number,34719.2711291209,34719.2711291209,34719.2711291209,attributable,EPA
2004,19,White,Not Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,5002.21935379115,5002.21935379115,5002.21935379115,attributable,EPA
2004,19,White,Not Hispanic or Latino,M,666,wonder,YLL,crude rate,2615.92956198993,2615.92956198993,2615.92956198993,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,absolute number,15.0215156000744,15.0215156000744,15.0215156000744,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,age-adjusted rate,167.490835520918,167.490835520918,167.490835520918,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,crude rate,43.9238445570759,43.9238445570759,43.9238445570759,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,absolute number,388.581728548467,388.581728548467,388.581728548467,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,age-adjusted rate,4046.08523330981,4046.08523330981,4046.08523330981,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,crude rate,1136.23710795189,1136.23710795189,1136.23710795189,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,absolute number,1.39071137794474,1.39071137794474,1.39071137794474,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,crude rate,8.12711183932179,8.12711183932179,8.12711183932179,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,absolute number,13.893458723761,13.893458723761,13.893458723761,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,crude rate,81.1913202650828,81.1913202650828,81.1913202650828,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,absolute number,1.38639081173823,1.38639081173823,1.38639081173823,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,age-adjusted rate,63.1384333981573,63.1384333981573,63.1384333981573,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,crude rate,8.11371692946819,8.11371692946819,8.11371692946819,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,absolute number,23.7121556146458,23.7121556146458,23.7121556146458,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,age-adjusted rate,1079.88912312897,1079.88912312897,1079.88912312897,attributable,EPA
2004,20,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,crude rate,138.773076693661,138.773076693661,138.773076693661,attributable,EPA
2004,20,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,4.06781201893521,4.06781201893521,4.06781201893521,attributable,EPA
2004,20,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,50.3065474737398,50.3065474737398,50.3065474737398,attributable,EPA
2004,20,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,6.36729802920077,6.36729802920077,6.36729802920077,attributable,EPA
2004,20,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,75.7577320451836,75.7577320451836,75.7577320451836,attributable,EPA
2004,20,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,864.708527402188,864.708527402188,864.708527402188,attributable,EPA
2004,20,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,118.582681722417,118.582681722417,118.582681722417,attributable,EPA
2004,20,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,174.982097890668,174.982097890668,174.982097890668,attributable,EPA
2004,20,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,287.452640644731,287.452640644731,287.452640644731,attributable,EPA
2004,20,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,99.8129586964053,99.8129586964053,99.8129586964053,attributable,EPA
2004,20,Black or African American,All Origins,A,666,wonder,YLL,absolute number,5162.56724310384,5162.56724310384,5162.56724310384,attributable,EPA
2004,20,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,7653.89796624336,7653.89796624336,7653.89796624336,attributable,EPA
2004,20,Black or African American,All Origins,A,666,wonder,YLL,crude rate,2944.82188300944,2944.82188300944,2944.82188300944,attributable,EPA
2004,20,Black or African American,All Origins,F,666,wonder,Deaths,absolute number,83.2047605319142,83.2047605319142,83.2047605319142,attributable,EPA
2004,20,Black or African American,All Origins,F,666,wonder,Deaths,age-adjusted rate,234.448845166471,234.448845166471,234.448845166471,attributable,EPA
2004,20,Black or African American,All Origins,F,666,wonder,Deaths,crude rate,95.7995239449578,95.7995239449578,95.7995239449578,attributable,EPA
2004,20,Black or African American,All Origins,F,666,wonder,YLL,absolute number,2046.0835752548,2046.0835752548,2046.0835752548,attributable,EPA
2004,20,Black or African American,All Origins,F,666,wonder,YLL,age-adjusted rate,5916.23829182216,5916.23829182216,5916.23829182216,attributable,EPA
2004,20,Black or African American,All Origins,F,666,wonder,YLL,crude rate,2355.80069226716,2355.80069226716,2355.80069226716,attributable,EPA
2004,20,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,87.4443316060194,87.4443316060194,87.4443316060194,attributable,EPA
2004,20,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,346.372633206483,346.372633206483,346.372633206483,attributable,EPA
2004,20,Black or African American,All Origins,M,666,wonder,Deaths,crude rate,98.8551856902443,98.8551856902443,98.8551856902443,attributable,EPA
2004,20,Black or African American,All Origins,M,666,wonder,YLL,absolute number,2880.38546068982,2880.38546068982,2880.38546068982,attributable,EPA
2004,20,Black or African American,All Origins,M,666,wonder,YLL,age-adjusted rate,9276.2879260871,9276.2879260871,9276.2879260871,attributable,EPA
2004,20,Black or African American,All Origins,M,666,wonder,YLL,crude rate,3256.25497212185,3256.25497212185,3256.25497212185,attributable,EPA
2004,20,White,Hispanic or Latino,A,666,wonder,Deaths,absolute number,51.4391600612912,51.4391600612912,51.4391600612912,attributable,EPA
2004,20,White,Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,119.954281317587,119.954281317587,119.954281317587,attributable,EPA
2004,20,White,Hispanic or Latino,A,666,wonder,Deaths,crude rate,24.0529510522361,24.0529510522361,24.0529510522361,attributable,EPA
2004,20,White,Hispanic or Latino,A,666,wonder,YLL,absolute number,1816.99521433269,1816.99521433269,1816.99521433269,attributable,EPA
2004,20,White,Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,3009.7673184189,3009.7673184189,3009.7673184189,attributable,EPA
2004,20,White,Hispanic or Latino,A,666,wonder,YLL,crude rate,849.626955424952,849.626955424952,849.626955424952,attributable,EPA
2004,20,White,Hispanic or Latino,F,666,wonder,Deaths,absolute number,16.4127206400059,16.4127206400059,16.4127206400059,attributable,EPA
2004,20,White,Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,82.0911355084174,82.0911355084174,82.0911355084174,attributable,EPA
2004,20,White,Hispanic or Latino,F,666,wonder,Deaths,crude rate,16.3140208140807,16.3140208140807,16.3140208140807,attributable,EPA
2004,20,White,Hispanic or Latino,F,666,wonder,YLL,absolute number,383.006733243969,383.006733243969,383.006733243969,attributable,EPA
2004,20,White,Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,1583.85342398465,1583.85342398465,1583.85342398465,attributable,EPA
2004,20,White,Hispanic or Latino,F,666,wonder,YLL,crude rate,380.703477206867,380.703477206867,380.703477206867,attributable,EPA
2004,20,White,Hispanic or Latino,M,666,wonder,Deaths,absolute number,25.0398100069237,25.0398100069237,25.0398100069237,attributable,EPA
2004,20,White,Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,130.687827618387,130.687827618387,130.687827618387,attributable,EPA
2004,20,White,Hispanic or Latino,M,666,wonder,Deaths,crude rate,22.109621826286,22.109621826286,22.109621826286,attributable,EPA
