Year,Race,Hispanic.Origin,Nation,measure,attr,value,overall_value,Population,crude_rate,prop
2000,American Indian or Alaska Native,All Origins,us,Deaths,attributable,195.331941904525,11360,2984150,6.54564756813583,1.71947131958209
2000,American Indian or Alaska Native,All Origins,us,Deaths,overall,11360,11360,2984150,380.677914984166,100
2000,American Indian or Alaska Native,All Origins,us,Deaths,total,3242,11360,2984150,108.640651441784,28.5387323943662
2000,American Indian or Alaska Native,All Origins,us,YLL,attributable,5420.20413864429,380780.676705328,2984150,181.633099497153,1.42344516679316
2000,American Indian or Alaska Native,All Origins,us,YLL,overall,380780.676705328,380780.676705328,2984150,12760.105112187,100
2000,American Indian or Alaska Native,All Origins,us,YLL,total,78044.86638927,380780.676705328,2984150,2615.31311727862,20.4960154660542
2000,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,attributable,6.23579041623192,277,640108,0.974177860022358,2.251187875896
2000,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,overall,277,277,640108,43.2739475213558,100
2000,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,total,76,277,640108,11.8729964318521,27.4368231046931
2000,American Indian or Alaska Native,Hispanic or Latino,us,YLL,attributable,163.873687780388,11884.283499933,640108,25.6009435564605,1.37891096069285
2000,American Indian or Alaska Native,Hispanic or Latino,us,YLL,overall,11884.283499933,11884.283499933,640108,1856.60599460294,100
2000,American Indian or Alaska Native,Hispanic or Latino,us,YLL,total,1812.67419176,11884.283499933,640108,283.182555406275,15.2527006930642
2000,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,attributable,0.208187248983863,11025,2344042,0.008881549434006,0.00188831971867449
2000,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,overall,11025,11025,2344042,470.341401732563,100
2000,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,total,3154,11025,2344042,134.553903044399,28.6077097505669
2000,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,attributable,18.3832038237721,366917.932162274,2344042,0.784252322431598,0.00501016772754565
2000,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,overall,366917.932162274,366917.932162274,2344042,15653.2149237204,100
2000,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,total,75973.108753605,366917.932162274,2344042,3241.11550704318,20.7057497315244
2000,Asian or Pacific Islander,All Origins,us,Deaths,attributable,976.632257696267,34869,11757685,8.30633120122088,2.80086110211439
2000,Asian or Pacific Islander,All Origins,us,Deaths,overall,34869,34869,11757685,296.563481671775,100
2000,Asian or Pacific Islander,All Origins,us,Deaths,total,12541,34869,11757685,106.66215330654,35.966044337377
2000,Asian or Pacific Islander,All Origins,us,YLL,attributable,23782.2405557681,919265.863633399,11757685,202.269754256625,2.58709057918987
2000,Asian or Pacific Islander,All Origins,us,YLL,overall,919265.863633399,919265.863633399,11757685,7818.42568187019,100
2000,Asian or Pacific Islander,All Origins,us,YLL,total,257793.099645935,919265.863633399,11757685,2192.54980590086,28.0433669784068
2000,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,attributable,11.9565074860013,510,402132,2.97327929286933,2.34441323254927
2000,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,overall,510,510,402132,126.824027931127,100
2000,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,total,155,510,402132,38.5445575084798,30.3921568627451
2000,Asian or Pacific Islander,Hispanic or Latino,us,YLL,attributable,316.09345112878,18133.013832131,402132,78.6044013231427,1.7431931285944
2000,Asian or Pacific Islander,Hispanic or Latino,us,YLL,overall,18133.013832131,18133.013832131,402132,4509.21931906215,100
2000,Asian or Pacific Islander,Hispanic or Latino,us,YLL,total,3513.656388311,18133.013832131,402132,873.75697241478,19.3771229694037
2000,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,attributable,0,34224,11355553,0,0
2000,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,overall,34224,34224,11355553,301.3855864175,100
2000,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,total,12341,34224,11355553,108.678106649672,36.0594904160823
2000,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,attributable,0,896546.329607802,11355553,0,0
2000,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,overall,896546.329607802,896546.329607802,11355553,7895.22385750656,100
2000,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,total,253318.187357603,896546.329607802,11355553,2230.7868877685,28.2548909065768
2000,Black or African American,All Origins,us,Deaths,attributable,8181.35073663851,285754,36594309,22.3568936269257,2.86307479042761
2000,Black or African American,All Origins,us,Deaths,overall,285754,285754,36594309,780.870052772413,100
2000,Black or African American,All Origins,us,Deaths,total,87752,285754,36594309,239.796849286046,30.7089314585273
2000,Black or African American,All Origins,us,YLL,attributable,217581.54964839,8500228.08219424,36594309,594.577560265969,2.55971425171716
2000,Black or African American,All Origins,us,YLL,overall,8500228.08219424,8500228.08219424,36594309,23228.2786981829,100
2000,Black or African American,All Origins,us,YLL,total,2023282.0376612,8500228.08219424,36594309,5528.95270590079,23.8026793880913
2000,Black or African American,Hispanic or Latino,us,Deaths,attributable,37.5191653716943,1519,1502500,2.49711583172674,2.46999113704373
2000,Black or African American,Hispanic or Latino,us,Deaths,overall,1519,1519,1502500,101.098169717138,100
2000,Black or African American,Hispanic or Latino,us,Deaths,total,440,1519,1502500,29.2845257903494,28.9664252797893
2000,Black or African American,Hispanic or Latino,us,YLL,attributable,996.879050019903,55328.338730805,1502500,66.3480232958338,1.80175127771345
2000,Black or African American,Hispanic or Latino,us,YLL,overall,55328.338730805,55328.338730805,1502500,3682.41855113511,100
2000,Black or African American,Hispanic or Latino,us,YLL,total,9839.221995656,55328.338730805,1502500,654.856705201731,17.7833316910667
2000,Black or African American,Not Hispanic or Latino,us,Deaths,attributable,8325.91919718019,282627,35091809,23.72610428029,2.94590368124071
2000,Black or African American,Not Hispanic or Latino,us,Deaths,overall,282627,282627,35091809,805.393076201914,100
2000,Black or African American,Not Hispanic or Latino,us,Deaths,total,86789,282627,35091809,247.319823267019,30.7079649148878
2000,Black or African American,Not Hispanic or Latino,us,YLL,attributable,219334.204006178,8388332.84454996,35091809,625.029630151521,2.61475323012109
2000,Black or African American,Not Hispanic or Latino,us,YLL,overall,8388332.84454996,8388332.84454996,35091809,23903.9624447687,100
2000,Black or African American,Not Hispanic or Latino,us,YLL,total,2000773.38660144,8388332.84454996,35091809,5701.53960031368,23.8518597637834
2000,White,All Origins,us,Deaths,attributable,54322.3026946132,2071012,230085762,23.6095889734425,2.62298348317698
2000,White,All Origins,us,Deaths,overall,2071012,2071012,230085762,900.104370647672,100
2000,White,All Origins,us,Deaths,total,812222,2071012,230085762,353.008370852604,39.2186042379281
2000,White,All Origins,us,YLL,attributable,1150719.25976576,43935205.6284097,230085762,500.126235436404,2.6191279710813
2000,White,All Origins,us,YLL,overall,43935205.6284097,43935205.6284097,230085762,19095.14315293,100
2000,White,All Origins,us,YLL,total,14847142.7485037,43935205.6284097,230085762,6452.8733196901,33.7932701944681
2000,White,Hispanic or Latino,us,Deaths,attributable,2254.93037643815,104894,32761078,6.88295536684765,2.14972293595262
2000,White,Hispanic or Latino,us,Deaths,overall,104894,104894,32761078,320.178719393788,100
2000,White,Hispanic or Latino,us,Deaths,total,31037,104894,32761078,94.7374198126203,29.5889183366065
2000,White,Hispanic or Latino,us,YLL,attributable,56826.4330171339,3369487.8812924,32761078,173.457152469567,1.6865005905686
2000,White,Hispanic or Latino,us,YLL,overall,3369487.8812924,3369487.8812924,32761078,10285.0336038771,100
2000,White,Hispanic or Latino,us,YLL,total,651253.307031057,3369487.8812924,32761078,1987.88729427968,19.3279611019483
2000,White,Not Hispanic or Latino,us,Deaths,attributable,51898.1577341569,1959830,197324684,26.3008948916684,2.64809487221631
2000,White,Not Hispanic or Latino,us,Deaths,overall,1959830,1959830,197324684,993.200627651835,100
2000,White,Not Hispanic or Latino,us,Deaths,total,778710,1959830,197324684,394.633851282387,39.7335483179664
2000,White,Not Hispanic or Latino,us,YLL,attributable,1090051.1340771,40399511.2291746,197324684,552.414990350167,2.69817901482411
2000,White,Not Hispanic or Latino,us,YLL,overall,40399511.2291746,40399511.2291746,197324684,20473.6226660698,100
2000,White,Not Hispanic or Latino,us,YLL,total,14146147.5639632,40399511.2291746,197324684,7168.97008382552,35.0156403717765
2001,American Indian or Alaska Native,All Origins,us,Deaths,attributable,192.854380807185,11971,3097333,6.22646582744527,1.61101312177082
2001,American Indian or Alaska Native,All Origins,us,Deaths,overall,11971,11971,3097333,386.493799665712,100
2001,American Indian or Alaska Native,All Origins,us,Deaths,total,3326,11971,3097333,107.382706347687,27.7838108762844
2001,American Indian or Alaska Native,All Origins,us,YLL,attributable,5381.68604274879,406847.199791057,3097333,173.752258564022,1.32277819424901
2001,American Indian or Alaska Native,All Origins,us,YLL,overall,406847.199791057,406847.199791057,3097333,13135.4039036506,100
2001,American Indian or Alaska Native,All Origins,us,YLL,total,81902.437094692,406847.199791057,3097333,2644.28904140084,20.1310067113045
2001,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,attributable,5.51923685662226,312,736712,0.749171569978806,1.76898617199431
2001,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,overall,312,312,736712,42.3503350020089,100
2001,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,total,59,312,736712,8.00855693948246,18.9102564102564
2001,American Indian or Alaska Native,Hispanic or Latino,us,YLL,attributable,213.997890468681,14278.332368603,736712,29.0476998431791,1.49875969366876
2001,American Indian or Alaska Native,Hispanic or Latino,us,YLL,overall,14278.332368603,14278.332368603,736712,1938.11589448835,100
2001,American Indian or Alaska Native,Hispanic or Latino,us,YLL,total,1985.499883212,14278.332368603,736712,269.508285898967,13.9056847253253
2001,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,attributable,180.176696629055,11623,2360621,7.632597381327,1.55017376433843
2001,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,overall,11623,11623,2360621,492.370439812236,100
2001,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,total,3253,11623,2360621,137.802722249781,27.9876107717457
2001,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,attributable,4932.97588057821,391233.227563792,2360621,208.969414428585,1.26087855862751
2001,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,overall,391233.227563792,391233.227563792,2360621,16573.318104168,100
2001,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,total,79533.231041271,391233.227563792,2360621,3369.16561537286,20.3288538492817
2001,Asian or Pacific Islander,All Origins,us,Deaths,attributable,1043.13687392123,37040,12429181,8.39264368200314,2.81624426004653
2001,Asian or Pacific Islander,All Origins,us,Deaths,overall,37040,37040,12429181,298.008372393966,100
2001,Asian or Pacific Islander,All Origins,us,Deaths,total,13110,37040,12429181,105.477585369462,35.3941684665227
2001,Asian or Pacific Islander,All Origins,us,YLL,attributable,25283.3558920769,972975.414943692,12429181,203.41932338162,2.59856061147651
2001,Asian or Pacific Islander,All Origins,us,YLL,overall,972975.414943692,972975.414943692,12429181,7828.15388193069,100
2001,Asian or Pacific Islander,All Origins,us,YLL,total,268119.55381309,972975.414943692,12429181,2157.17796541132,27.5566627578772
2001,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,attributable,9.44775731450921,454,446003,2.11831698766807,2.08100381376855
2001,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,overall,454,454,446003,101.793037266566,100
2001,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,total,120,454,446003,26.9056486167133,26.431718061674
2001,Asian or Pacific Islander,Hispanic or Latino,us,YLL,attributable,289.492012539708,15980.71614539,446003,64.908086389488,1.8115083823901
2001,Asian or Pacific Islander,Hispanic or Latino,us,YLL,overall,15980.71614539,15980.71614539,446003,3583.09611042751,100
2001,Asian or Pacific Islander,Hispanic or Latino,us,YLL,total,3144.890390592,15980.71614539,446003,705.127631561223,19.6792832184759
2001,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,attributable,1060.00022167267,36458,11983178,8.84573542738554,2.90745576189772
2001,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,overall,36458,36458,11983178,304.24316487663,100
2001,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,total,12949,36458,11983178,108.059815184252,35.5175818750343
2001,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,attributable,25384.5254216929,953241.39097937,11983178,211.834668747247,2.66296928164362
2001,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,overall,953241.39097937,953241.39097937,11983178,7954.82960346053,100
2001,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,total,264150.041917716,953241.39097937,11983178,2204.34046725932,27.7107188606577
2001,Black or African American,All Origins,us,Deaths,attributable,7729.52730200167,287621,37249775,20.7505342032312,2.68740019052909
2001,Black or African American,All Origins,us,Deaths,overall,287621,287621,37249775,772.141576694088,100
2001,Black or African American,All Origins,us,Deaths,total,87158,287621,37249775,233.982621371539,30.3030724460314
2001,Black or African American,All Origins,us,YLL,attributable,205730.610949605,8536141.4538987,37249775,552.30027818854,2.41011248537408
2001,Black or African American,All Origins,us,YLL,overall,8536141.4538987,8536141.4538987,37249775,22915.9544021372,100
2001,Black or African American,All Origins,us,YLL,total,2006883.93249995,8536141.4538987,37249775,5387.64041527755,23.5104343495075
2001,Black or African American,Hispanic or Latino,us,Deaths,attributable,39.4170795853219,1625,1611386,2.44615998806753,2.42566643601981
2001,Black or African American,Hispanic or Latino,us,Deaths,overall,1625,1625,1611386,100.844862745487,100
2001,Black or African American,Hispanic or Latino,us,Deaths,total,481,1625,1611386,29.8500793726643,29.6
2001,Black or African American,Hispanic or Latino,us,YLL,attributable,1045.42738226676,58522.025277435,1611386,64.8775266923482,1.78638278034759
2001,Black or African American,Hispanic or Latino,us,YLL,overall,58522.025277435,58522.025277435,1611386,3631.78191180977,100
2001,Black or African American,Hispanic or Latino,us,YLL,total,10675.010466762,58522.025277435,1611386,662.473824816773,18.2410133896683
2001,Black or African American,Not Hispanic or Latino,us,Deaths,attributable,7853.75611801118,284293,35638389,22.0373488768282,2.76255698100593
2001,Black or African American,Not Hispanic or Latino,us,Deaths,overall,284293,284293,35638389,797.715631871014,100
2001,Black or African American,Not Hispanic or Latino,us,Deaths,total,86169,284293,35638389,241.787023538017,30.309926730521
2001,Black or African American,Not Hispanic or Latino,us,YLL,attributable,207199.873398034,8420691.26080769,35638389,581.3951730479,2.4606040879613
2001,Black or African American,Not Hispanic or Latino,us,YLL,overall,8420691.26080769,8420691.26080769,35638389,23628.1478963813,100
2001,Black or African American,Not Hispanic or Latino,us,YLL,total,1984339.06304023,8420691.26080769,35638389,5567.98193947607,23.565037614856
2001,White,All Origins,us,Deaths,attributable,51093.2890207953,2079371,232192666,22.0046954544186,2.45715117796657
2001,White,All Origins,us,Deaths,overall,2079371,2079371,232192666,895.536898654672,100
2001,White,All Origins,us,Deaths,total,796686,2079371,232192666,343.114196380346,38.3137977782705
2001,White,All Origins,us,YLL,attributable,1082361.79871628,44266439.55463,232192666,466.148142127918,2.44510696953732
2001,White,All Origins,us,YLL,overall,44266439.55463,44266439.55463,232192666,19064.5296069041,100
2001,White,All Origins,us,YLL,total,14571907.993883,44266439.55463,232192666,6275.78305762808,32.9186357441274
2001,White,Hispanic or Latino,us,Deaths,attributable,2328.68260253032,110955,34349995,6.7792807612645,2.09876310443902
2001,White,Hispanic or Latino,us,Deaths,overall,110955,110955,34349995,323.013147454607,100
2001,White,Hispanic or Latino,us,Deaths,total,32625,110955,34349995,94.9781797639272,29.4038123563607
2001,White,Hispanic or Latino,us,YLL,attributable,58548.4682101054,3544156.20849537,34349995,170.446802714543,1.65197200026806
2001,White,Hispanic or Latino,us,YLL,overall,3544156.20849537,3544156.20849537,34349995,10317.7779458057,100
2001,White,Hispanic or Latino,us,YLL,total,680889.491975583,3544156.20849537,34349995,1982.21132776172,19.2116106604863
2001,White,Not Hispanic or Latino,us,Deaths,attributable,48626.2825985254,1962697,197842671,24.5782582456772,2.47752366251772
2001,White,Not Hispanic or Latino,us,Deaths,overall,1962697,1962697,197842671,992.049384533431,100
2001,White,Not Hispanic or Latino,us,Deaths,total,761910,1962697,197842671,385.109034440806,38.8195427006818
2001,White,Not Hispanic or Latino,us,YLL,attributable,1020827.3425671,40574444.2298942,197842671,515.97935743958,2.51593672308389
2001,White,Not Hispanic or Latino,us,YLL,overall,40574444.2298942,40574444.2298942,197842671,20508.4393699346,100
2001,White,Not Hispanic or Latino,us,YLL,total,13848844.5077635,40574444.2298942,197842671,6999.92799215871,34.1319388857087
2002,American Indian or Alaska Native,All Origins,us,Deaths,attributable,194.858938812961,12408,3202471,6.08464335236636,1.57042987437912
2002,American Indian or Alaska Native,All Origins,us,Deaths,overall,12408,12408,3202471,387.450815323542,100
2002,American Indian or Alaska Native,All Origins,us,Deaths,total,3455,12408,3202471,107.885442210093,27.8449387491941
2002,American Indian or Alaska Native,All Origins,us,YLL,attributable,5302.65853927784,418563.998575284,3202471,165.580220376011,1.26686923799637
2002,American Indian or Alaska Native,All Origins,us,YLL,overall,418563.998575284,418563.998575284,3202471,13070.032439803,100
2002,American Indian or Alaska Native,All Origins,us,YLL,total,82085.352385797,418563.998575284,3202471,2563.18800032216,19.6111831560289
2002,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,attributable,5.2325459797652,304,819168,0.638763474618784,1.72123223018592
2002,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,overall,304,304,819168,37.1108246415876,100
2002,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,total,60,304,819168,7.32450486347123,19.7368421052632
2002,American Indian or Alaska Native,Hispanic or Latino,us,YLL,attributable,150.335311965747,12902.707131553,819168,18.3521953940763,1.1651455034433
2002,American Indian or Alaska Native,Hispanic or Latino,us,YLL,overall,12902.707131553,12902.707131553,819168,1575.09901895008,100
2002,American Indian or Alaska Native,Hispanic or Latino,us,YLL,total,1540.38787959,12902.707131553,819168,188.042975261485,11.9384859617797
2002,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,attributable,181.629294256026,12082,2383303,7.62090654255989,1.50330486886299
2002,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,overall,12082,12082,2383303,506.943514945435,100
2002,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,total,3389,12082,2383303,142.197613983619,28.0499917232246
2002,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,attributable,4884.44343279395,404871.634185847,2383303,204.944290876735,1.20641779279401
2002,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,overall,404871.634185847,404871.634185847,2383303,16987.8372236282,100
2002,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,total,80379.192417627,404871.634185847,2383303,3372.59645196716,19.8530066398109
2002,Asian or Pacific Islander,All Origins,us,Deaths,attributable,1034.91255738793,38325,12953763,7.98928124119556,2.70035892338664
2002,Asian or Pacific Islander,All Origins,us,Deaths,overall,38325,38325,12953763,295.85997520566,100
2002,Asian or Pacific Islander,All Origins,us,Deaths,total,13362,38325,12953763,103.151493508103,34.8649706457926
2002,Asian or Pacific Islander,All Origins,us,YLL,attributable,24791.7550684791,989577.032981377,12953763,191.386511151077,2.50528804147636
2002,Asian or Pacific Islander,All Origins,us,YLL,overall,989577.032981377,989577.032981377,12953763,7639.30166841386,100
2002,Asian or Pacific Islander,All Origins,us,YLL,total,269874.055911004,989577.032981377,12953763,2083.36416152591,27.2716571743721
2002,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,attributable,12.7016163787166,553,481379,2.63858963077255,2.29685648801385
2002,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,overall,553,553,481379,114.878297557642,100
2002,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,total,162,553,481379,33.6533168252043,29.2947558770344
2002,Asian or Pacific Islander,Hispanic or Latino,us,YLL,attributable,368.368162932597,18699.894789854,481379,76.5235215770935,1.96989430727954
2002,Asian or Pacific Islander,Hispanic or Latino,us,YLL,overall,18699.894789854,18699.894789854,481379,3884.65113556138,100
2002,Asian or Pacific Islander,Hispanic or Latino,us,YLL,total,3926.924255653,18699.894789854,481379,815.765593358456,20.9997130988332
2002,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,attributable,1050.28606135838,37633,12472384,8.42089260047144,2.79086456396881
2002,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,overall,37633,37633,12472384,301.730607396309,100
2002,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,total,13162,37633,12472384,105.529143425988,34.974623335902
2002,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,attributable,24843.2794849218,966263.928992335,12472384,199.18629417537,2.571065600144
2002,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,overall,966263.928992335,966263.928992335,12472384,7747.22722610477,100
2002,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,total,265121.885548771,966263.928992335,12472384,2125.67128745211,27.4378332455453
2002,Black or African American,All Origins,us,Deaths,attributable,7373.51522463837,289994,37748424,19.5333061444853,2.54264406320075
2002,Black or African American,All Origins,us,Deaths,overall,289994,289994,37748424,768.228098741288,100
2002,Black or African American,All Origins,us,Deaths,total,87180,289994,37748424,230.95003913276,30.0626909522266
2002,Black or African American,All Origins,us,YLL,attributable,196188.147870459,8602114.85578856,37748424,519.725400643107,2.28069667935716
2002,Black or African American,All Origins,us,YLL,overall,8602114.85578856,8602114.85578856,37748424,22788.0105823453,100
2002,Black or African American,All Origins,us,YLL,total,2010463.91172095,8602114.85578856,37748424,5325.95456626466,23.3717399200739
2002,Black or African American,Hispanic or Latino,us,Deaths,attributable,40.6628502873348,1767,1698520,2.39401657250635,2.30123657540095
2002,Black or African American,Hispanic or Latino,us,Deaths,overall,1767,1767,1698520,104.03174528413,100
2002,Black or African American,Hispanic or Latino,us,Deaths,total,512,1767,1698520,30.1438899748016,28.9756649688738
2002,Black or African American,Hispanic or Latino,us,YLL,attributable,1095.48388698956,63220.662089455,1698520,64.4963784347288,1.732794075202
2002,Black or African American,Hispanic or Latino,us,YLL,overall,63220.662089455,63220.662089455,1698520,3722.1028948411,100
2002,Black or African American,Hispanic or Latino,us,YLL,total,11585.77016889,63220.662089455,1698520,682.109728992888,18.3259234971259
2002,Black or African American,Not Hispanic or Latino,us,Deaths,attributable,7483.57372065599,286534,36049904,20.7589282918922,2.61175766947587
2002,Black or African American,Not Hispanic or Latino,us,Deaths,overall,286534,286534,36049904,794.825972352104,100
2002,Black or African American,Not Hispanic or Latino,us,Deaths,total,86136,286534,36049904,238.935449037534,30.0613539754445
2002,Black or African American,Not Hispanic or Latino,us,YLL,attributable,197382.502538806,8481304.04624867,36049904,547.52573693069,2.32726596597029
2002,Black or African American,Not Hispanic or Latino,us,YLL,overall,8481304.04624867,8481304.04624867,36049904,23526.5648592259,100
2002,Black or African American,Not Hispanic or Latino,us,YLL,total,1986593.02946276,8481304.04624867,36049904,5510.67495065384,23.4232025951415
2002,White,All Origins,us,Deaths,attributable,49369.8398245498,2102303,233720535,21.1234497749844,2.34836937513526
2002,White,All Origins,us,Deaths,overall,2102303,2102303,233720535,899.494346955863,100
2002,White,All Origins,us,Deaths,total,797082,2102303,233720535,341.040636416479,37.9147059201266
2002,White,All Origins,us,YLL,attributable,1045201.4554076,44693853.9237702,233720535,447.201378949264,2.33857983513861
2002,White,All Origins,us,YLL,overall,44693853.9237702,44693853.9237702,233720535,19122.775807342,100
2002,White,All Origins,us,YLL,total,14567965.9853371,44693853.9237702,233720535,6233.0706137298,32.5950096185131
2002,White,Hispanic or Latino,us,Deaths,attributable,2361.6666550038,114453,35618553,6.63043963353537,2.06343796580588
2002,White,Hispanic or Latino,us,Deaths,overall,114453,114453,35618553,321.32972948115,100
2002,White,Hispanic or Latino,us,Deaths,total,33447,114453,35618553,93.9033093230935,29.2233493224293
2002,White,Hispanic or Latino,us,YLL,attributable,59485.7728849663,3656377.57078495,35618553,167.007831241674,1.62690454509587
2002,White,Hispanic or Latino,us,YLL,overall,3656377.57078495,3656377.57078495,35618553,10265.3736966377,100
2002,White,Hispanic or Latino,us,YLL,total,703050.608394924,3656377.57078495,35618553,1973.83259335359,19.228063699231
2002,White,Not Hispanic or Latino,us,Deaths,attributable,46870.0715400585,1981851,198101982,23.6595671920428,2.3649644468761
2002,White,Not Hispanic or Latino,us,Deaths,overall,1981851,1981851,198101982,1000.4195717739,100
2002,White,Not Hispanic or Latino,us,Deaths,total,761396,1981851,198101982,384.345473131107,38.4184280251139
2002,White,Not Hispanic or Latino,us,YLL,attributable,982770.56466945,40887993.4485651,198101982,496.093251944067,2.40356760452362
2002,White,Not Hispanic or Latino,us,YLL,overall,40887993.4485651,40887993.4485651,198101982,20639.8709572553,100
2002,White,Not Hispanic or Latino,us,YLL,total,13821778.9447465,40887993.4485651,198101982,6977.10280594089,33.8040040094743
2003,American Indian or Alaska Native,All Origins,us,Deaths,attributable,204.917601678843,13142,3312011,6.18710510559425,1.55925735564483
2003,American Indian or Alaska Native,All Origins,us,Deaths,overall,13142,13142,3312011,396.798199039798,100
2003,American Indian or Alaska Native,All Origins,us,Deaths,total,3764,13142,3312011,113.646965544499,28.6409983259778
2003,American Indian or Alaska Native,All Origins,us,YLL,attributable,5725.49789096374,441791.990856265,3312011,172.870738984977,1.29597140950129
2003,American Indian or Alaska Native,All Origins,us,YLL,overall,441791.990856265,441791.990856265,3312011,13339.0858561842,100
2003,American Indian or Alaska Native,All Origins,us,YLL,total,92301.757231878,441791.990856265,3312011,2786.87954936979,20.8925827408012
2003,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,attributable,6.52466833509205,396,907535,0.718943989498152,1.64764351896264
2003,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,overall,396,396,907535,43.6346807561141,100
2003,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,total,84,396,907535,9.25584137250905,21.2121212121212
2003,American Indian or Alaska Native,Hispanic or Latino,us,YLL,attributable,193.785268859609,16778.225327837,907535,21.3529251058757,1.15498072694313
2003,American Indian or Alaska Native,Hispanic or Latino,us,YLL,overall,16778.225327837,16778.225327837,907535,1848.76895412706,100
2003,American Indian or Alaska Native,Hispanic or Latino,us,YLL,total,2277.835712731,16778.225327837,907535,250.991500353265,13.5761421021794
2003,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,attributable,191.388211537916,12720,2404476,7.95966404064403,1.50462430454336
2003,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,overall,12720,12720,2404476,529.013390027599,100
2003,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,total,3671,12720,2404476,152.673597074789,28.8600628930818
2003,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,attributable,5284.01715269023,424040.250931354,2404476,219.757533562,1.24611216531556
2003,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,overall,424040.250931354,424040.250931354,2404476,17635.4536677161,100
2003,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,total,89813.388873143,424040.250931354,2404476,3735.25827968934,21.1803923509333
2003,Asian or Pacific Islander,All Origins,us,Deaths,attributable,993.130059934822,40122,13461109,7.37777296012403,2.47527555938094
2003,Asian or Pacific Islander,All Origins,us,Deaths,overall,40122,40122,13461109,298.058651779731,100
2003,Asian or Pacific Islander,All Origins,us,Deaths,total,13956,40122,13461109,103.67645043213,34.7839090773142
2003,Asian or Pacific Islander,All Origins,us,YLL,attributable,24224.4817003489,1031275.04812848,13461109,179.959033838511,2.34898359504679
2003,Asian or Pacific Islander,All Origins,us,YLL,overall,1031275.04812848,1031275.04812848,13461109,7661.14476993299,100
2003,Asian or Pacific Islander,All Origins,us,YLL,total,284808.637052828,1031275.04812848,13461109,2115.78880352895,27.6171364341345
