Year,Gender.Code,Race,min_age,max_age,Hispanic.Origin,nation,rural_urban_class,label_cause,attr,Deaths,Education,source
2009,A,White,66,66,Not Hispanic or Latino,us,666,cvd_stroke,total,518,666,nvss
2009,A,White,66,66,Not Hispanic or Latino,us,666,lri,total,61,666,nvss
2009,A,White,66,66,Not Hispanic or Latino,us,666,ncd_lri,total,27971,666,nvss
2009,A,White,66,66,Not Hispanic or Latino,us,666,neo_lung,total,4120,666,nvss
2009,A,White,66,66,Not Hispanic or Latino,us,666,resp_copd,total,2419,666,nvss
2009,A,White,66,66,Not Hispanic or Latino,us,666,t2_dm,total,240,666,nvss
2009,A,White,67,67,Hispanic or Latino,us,666,all-cause,overall,2016,666,nvss
2009,A,White,67,67,Hispanic or Latino,us,666,cvd_ihd,total,338,666,nvss
2009,A,White,67,67,Hispanic or Latino,us,666,cvd_stroke,total,48,666,nvss
2009,A,White,67,67,Hispanic or Latino,us,666,lri,total,10,666,nvss
2009,A,White,67,67,Hispanic or Latino,us,666,ncd_lri,total,1869,666,nvss
2009,A,White,67,67,Hispanic or Latino,us,666,neo_lung,total,130,666,nvss
2009,A,White,67,67,Hispanic or Latino,us,666,resp_copd,total,48,666,nvss
2009,A,White,67,67,Hispanic or Latino,us,666,t2_dm,total,38,666,nvss
2009,A,White,67,67,Not Hispanic or Latino,us,666,all-cause,overall,28972,666,nvss
2009,A,White,67,67,Not Hispanic or Latino,us,666,cvd_ihd,total,4544,666,nvss
2009,A,White,67,67,Not Hispanic or Latino,us,666,cvd_stroke,total,448,666,nvss
2009,A,White,67,67,Not Hispanic or Latino,us,666,lri,total,53,666,nvss
2009,A,White,67,67,Not Hispanic or Latino,us,666,ncd_lri,total,26847,666,nvss
2009,A,White,67,67,Not Hispanic or Latino,us,666,neo_lung,total,3993,666,nvss
2009,A,White,67,67,Not Hispanic or Latino,us,666,resp_copd,total,2349,666,nvss
2009,A,White,67,67,Not Hispanic or Latino,us,666,t2_dm,total,219,666,nvss
2009,A,White,68,68,Hispanic or Latino,us,666,all-cause,overall,2045,666,nvss
2009,A,White,68,68,Hispanic or Latino,us,666,cvd_ihd,total,314,666,nvss
2009,A,White,68,68,Hispanic or Latino,us,666,cvd_stroke,total,51,666,nvss
2009,A,White,68,68,Hispanic or Latino,us,666,lri,total,9,666,nvss
2009,A,White,68,68,Hispanic or Latino,us,666,ncd_lri,total,1868,666,nvss
2009,A,White,68,68,Hispanic or Latino,us,666,neo_lung,total,146,666,nvss
2009,A,White,68,68,Hispanic or Latino,us,666,resp_copd,total,47,666,nvss
2009,A,White,68,68,Hispanic or Latino,us,666,t2_dm,total,40,666,nvss
2009,A,White,68,68,Not Hispanic or Latino,us,666,all-cause,overall,28837,666,nvss
2009,A,White,68,68,Not Hispanic or Latino,us,666,cvd_ihd,total,4371,666,nvss
2009,A,White,68,68,Not Hispanic or Latino,us,666,cvd_stroke,total,467,666,nvss
2009,A,White,68,68,Not Hispanic or Latino,us,666,lri,total,52,666,nvss
2009,A,White,68,68,Not Hispanic or Latino,us,666,ncd_lri,total,26833,666,nvss
2009,A,White,68,68,Not Hispanic or Latino,us,666,neo_lung,total,4013,666,nvss
2009,A,White,68,68,Not Hispanic or Latino,us,666,resp_copd,total,2519,666,nvss
2009,A,White,68,68,Not Hispanic or Latino,us,666,t2_dm,total,255,666,nvss
2009,A,White,69,69,Hispanic or Latino,us,666,all-cause,overall,2127,666,nvss
2009,A,White,69,69,Hispanic or Latino,us,666,cvd_ihd,total,359,666,nvss
2009,A,White,69,69,Hispanic or Latino,us,666,cvd_stroke,total,60,666,nvss
2009,A,White,69,69,Hispanic or Latino,us,666,lri,total,6,666,nvss
2009,A,White,69,69,Hispanic or Latino,us,666,ncd_lri,total,1972,666,nvss
2009,A,White,69,69,Hispanic or Latino,us,666,neo_lung,total,140,666,nvss
2009,A,White,69,69,Hispanic or Latino,us,666,resp_copd,total,54,666,nvss
2009,A,White,69,69,Hispanic or Latino,us,666,t2_dm,total,33,666,nvss
2009,A,White,69,69,Not Hispanic or Latino,us,666,all-cause,overall,29333,666,nvss
2009,A,White,69,69,Not Hispanic or Latino,us,666,cvd_ihd,total,4408,666,nvss
2009,A,White,69,69,Not Hispanic or Latino,us,666,cvd_stroke,total,516,666,nvss
2009,A,White,69,69,Not Hispanic or Latino,us,666,lri,total,51,666,nvss
2009,A,White,69,69,Not Hispanic or Latino,us,666,ncd_lri,total,27358,666,nvss
2009,A,White,69,69,Not Hispanic or Latino,us,666,neo_lung,total,4055,666,nvss
2009,A,White,69,69,Not Hispanic or Latino,us,666,resp_copd,total,2609,666,nvss
2009,A,White,69,69,Not Hispanic or Latino,us,666,t2_dm,total,225,666,nvss
2009,A,White,70,70,Hispanic or Latino,us,666,all-cause,overall,2201,666,nvss
2009,A,White,70,70,Hispanic or Latino,us,666,cvd_ihd,total,349,666,nvss
2009,A,White,70,70,Hispanic or Latino,us,666,cvd_stroke,total,57,666,nvss
2009,A,White,70,70,Hispanic or Latino,us,666,lri,total,9,666,nvss
2009,A,White,70,70,Hispanic or Latino,us,666,ncd_lri,total,2015,666,nvss
2009,A,White,70,70,Hispanic or Latino,us,666,neo_lung,total,153,666,nvss
2009,A,White,70,70,Hispanic or Latino,us,666,resp_copd,total,60,666,nvss
2009,A,White,70,70,Hispanic or Latino,us,666,t2_dm,total,51,666,nvss
2009,A,White,70,70,Not Hispanic or Latino,us,666,all-cause,overall,31071,666,nvss
2009,A,White,70,70,Not Hispanic or Latino,us,666,cvd_ihd,total,4560,666,nvss
2009,A,White,70,70,Not Hispanic or Latino,us,666,cvd_stroke,total,568,666,nvss
2009,A,White,70,70,Not Hispanic or Latino,us,666,lri,total,56,666,nvss
2009,A,White,70,70,Not Hispanic or Latino,us,666,ncd_lri,total,29107,666,nvss
2009,A,White,70,70,Not Hispanic or Latino,us,666,neo_lung,total,4286,666,nvss
2009,A,White,70,70,Not Hispanic or Latino,us,666,resp_copd,total,2834,666,nvss
2009,A,White,70,70,Not Hispanic or Latino,us,666,t2_dm,total,255,666,nvss
2009,A,White,71,71,Hispanic or Latino,us,666,all-cause,overall,2282,666,nvss
2009,A,White,71,71,Hispanic or Latino,us,666,cvd_ihd,total,383,666,nvss
2009,A,White,71,71,Hispanic or Latino,us,666,cvd_stroke,total,61,666,nvss
2009,A,White,71,71,Hispanic or Latino,us,666,lri,total,9,666,nvss
2009,A,White,71,71,Hispanic or Latino,us,666,ncd_lri,total,2122,666,nvss
2009,A,White,71,71,Hispanic or Latino,us,666,neo_lung,total,146,666,nvss
2009,A,White,71,71,Hispanic or Latino,us,666,resp_copd,total,71,666,nvss
2009,A,White,71,71,Hispanic or Latino,us,666,t2_dm,total,39,666,nvss
2009,A,White,71,71,Not Hispanic or Latino,us,666,all-cause,overall,32682,666,nvss
2009,A,White,71,71,Not Hispanic or Latino,us,666,cvd_ihd,total,5011,666,nvss
2009,A,White,71,71,Not Hispanic or Latino,us,666,cvd_stroke,total,648,666,nvss
2009,A,White,71,71,Not Hispanic or Latino,us,666,lri,total,55,666,nvss
2009,A,White,71,71,Not Hispanic or Latino,us,666,ncd_lri,total,30599,666,nvss
2009,A,White,71,71,Not Hispanic or Latino,us,666,neo_lung,total,4201,666,nvss
2009,A,White,71,71,Not Hispanic or Latino,us,666,resp_copd,total,3013,666,nvss
2009,A,White,71,71,Not Hispanic or Latino,us,666,t2_dm,total,287,666,nvss
2009,A,White,72,72,Hispanic or Latino,us,666,all-cause,overall,2325,666,nvss
2009,A,White,72,72,Hispanic or Latino,us,666,cvd_ihd,total,410,666,nvss
2009,A,White,72,72,Hispanic or Latino,us,666,cvd_stroke,total,49,666,nvss
2009,A,White,72,72,Hispanic or Latino,us,666,lri,total,6,666,nvss
2009,A,White,72,72,Hispanic or Latino,us,666,ncd_lri,total,2165,666,nvss
2009,A,White,72,72,Hispanic or Latino,us,666,neo_lung,total,131,666,nvss
2009,A,White,72,72,Hispanic or Latino,us,666,resp_copd,total,86,666,nvss
2009,A,White,72,72,Hispanic or Latino,us,666,t2_dm,total,49,666,nvss
2009,A,White,72,72,Not Hispanic or Latino,us,666,all-cause,overall,33518,666,nvss
2009,A,White,72,72,Not Hispanic or Latino,us,666,cvd_ihd,total,5168,666,nvss
2009,A,White,72,72,Not Hispanic or Latino,us,666,cvd_stroke,total,750,666,nvss
2009,A,White,72,72,Not Hispanic or Latino,us,666,lri,total,61,666,nvss
2009,A,White,72,72,Not Hispanic or Latino,us,666,ncd_lri,total,31453,666,nvss
2009,A,White,72,72,Not Hispanic or Latino,us,666,neo_lung,total,4148,666,nvss
2009,A,White,72,72,Not Hispanic or Latino,us,666,resp_copd,total,3129,666,nvss
2009,A,White,72,72,Not Hispanic or Latino,us,666,t2_dm,total,299,666,nvss
2009,A,White,73,73,Hispanic or Latino,us,666,all-cause,overall,2457,666,nvss
2009,A,White,73,73,Hispanic or Latino,us,666,cvd_ihd,total,436,666,nvss
2009,A,White,73,73,Hispanic or Latino,us,666,cvd_stroke,total,75,666,nvss
2009,A,White,73,73,Hispanic or Latino,us,666,lri,total,12,666,nvss
2009,A,White,73,73,Hispanic or Latino,us,666,ncd_lri,total,2305,666,nvss
2009,A,White,73,73,Hispanic or Latino,us,666,neo_lung,total,145,666,nvss
2009,A,White,73,73,Hispanic or Latino,us,666,resp_copd,total,80,666,nvss
2009,A,White,73,73,Hispanic or Latino,us,666,t2_dm,total,31,666,nvss
2009,A,White,73,73,Not Hispanic or Latino,us,666,all-cause,overall,35681,666,nvss
2009,A,White,73,73,Not Hispanic or Latino,us,666,cvd_ihd,total,5527,666,nvss
2009,A,White,73,73,Not Hispanic or Latino,us,666,cvd_stroke,total,762,666,nvss
2009,A,White,73,73,Not Hispanic or Latino,us,666,lri,total,61,666,nvss
2009,A,White,73,73,Not Hispanic or Latino,us,666,ncd_lri,total,33435,666,nvss
2009,A,White,73,73,Not Hispanic or Latino,us,666,neo_lung,total,4232,666,nvss
2009,A,White,73,73,Not Hispanic or Latino,us,666,resp_copd,total,3340,666,nvss
2009,A,White,73,73,Not Hispanic or Latino,us,666,t2_dm,total,299,666,nvss
2009,A,White,74,74,Hispanic or Latino,us,666,all-cause,overall,2516,666,nvss
2009,A,White,74,74,Hispanic or Latino,us,666,cvd_ihd,total,444,666,nvss
2009,A,White,74,74,Hispanic or Latino,us,666,cvd_stroke,total,63,666,nvss
2009,A,White,74,74,Hispanic or Latino,us,666,lri,total,5,666,nvss
2009,A,White,74,74,Hispanic or Latino,us,666,ncd_lri,total,2336,666,nvss
2009,A,White,74,74,Hispanic or Latino,us,666,neo_lung,total,152,666,nvss
2009,A,White,74,74,Hispanic or Latino,us,666,resp_copd,total,94,666,nvss
2009,A,White,74,74,Hispanic or Latino,us,666,t2_dm,total,43,666,nvss
2009,A,White,74,74,Not Hispanic or Latino,us,666,all-cause,overall,38193,666,nvss
2009,A,White,74,74,Not Hispanic or Latino,us,666,cvd_ihd,total,5845,666,nvss
2009,A,White,74,74,Not Hispanic or Latino,us,666,cvd_stroke,total,873,666,nvss
2009,A,White,74,74,Not Hispanic or Latino,us,666,lri,total,75,666,nvss
2009,A,White,74,74,Not Hispanic or Latino,us,666,ncd_lri,total,35891,666,nvss
2009,A,White,74,74,Not Hispanic or Latino,us,666,neo_lung,total,4544,666,nvss
2009,A,White,74,74,Not Hispanic or Latino,us,666,resp_copd,total,3467,666,nvss
2009,A,White,74,74,Not Hispanic or Latino,us,666,t2_dm,total,348,666,nvss
2009,A,White,75,75,Hispanic or Latino,us,666,all-cause,overall,2560,666,nvss
2009,A,White,75,75,Hispanic or Latino,us,666,cvd_ihd,total,450,666,nvss
2009,A,White,75,75,Hispanic or Latino,us,666,cvd_stroke,total,57,666,nvss
2009,A,White,75,75,Hispanic or Latino,us,666,lri,total,6,666,nvss
2009,A,White,75,75,Hispanic or Latino,us,666,ncd_lri,total,2383,666,nvss
2009,A,White,75,75,Hispanic or Latino,us,666,neo_lung,total,152,666,nvss
2009,A,White,75,75,Hispanic or Latino,us,666,resp_copd,total,92,666,nvss
2009,A,White,75,75,Hispanic or Latino,us,666,t2_dm,total,48,666,nvss
2009,A,White,75,75,Not Hispanic or Latino,us,666,all-cause,overall,38637,666,nvss
2009,A,White,75,75,Not Hispanic or Latino,us,666,cvd_ihd,total,5926,666,nvss
2009,A,White,75,75,Not Hispanic or Latino,us,666,cvd_stroke,total,952,666,nvss
2009,A,White,75,75,Not Hispanic or Latino,us,666,lri,total,64,666,nvss
2009,A,White,75,75,Not Hispanic or Latino,us,666,ncd_lri,total,36252,666,nvss
2009,A,White,75,75,Not Hispanic or Latino,us,666,neo_lung,total,4257,666,nvss
2009,A,White,75,75,Not Hispanic or Latino,us,666,resp_copd,total,3586,666,nvss
2009,A,White,75,75,Not Hispanic or Latino,us,666,t2_dm,total,317,666,nvss
2009,A,White,76,76,Hispanic or Latino,us,666,all-cause,overall,2678,666,nvss
2009,A,White,76,76,Hispanic or Latino,us,666,cvd_ihd,total,456,666,nvss
2009,A,White,76,76,Hispanic or Latino,us,666,cvd_stroke,total,81,666,nvss
2009,A,White,76,76,Hispanic or Latino,us,666,lri,total,10,666,nvss
2009,A,White,76,76,Hispanic or Latino,us,666,ncd_lri,total,2505,666,nvss
2009,A,White,76,76,Hispanic or Latino,us,666,neo_lung,total,147,666,nvss
2009,A,White,76,76,Hispanic or Latino,us,666,resp_copd,total,110,666,nvss
2009,A,White,76,76,Hispanic or Latino,us,666,t2_dm,total,46,666,nvss
2009,A,White,76,76,Not Hispanic or Latino,us,666,all-cause,overall,41272,666,nvss
2009,A,White,76,76,Not Hispanic or Latino,us,666,cvd_ihd,total,6533,666,nvss
2009,A,White,76,76,Not Hispanic or Latino,us,666,cvd_stroke,total,961,666,nvss
2009,A,White,76,76,Not Hispanic or Latino,us,666,lri,total,76,666,nvss
2009,A,White,76,76,Not Hispanic or Latino,us,666,ncd_lri,total,38662,666,nvss
2009,A,White,76,76,Not Hispanic or Latino,us,666,neo_lung,total,4209,666,nvss
2009,A,White,76,76,Not Hispanic or Latino,us,666,resp_copd,total,3781,666,nvss
2009,A,White,76,76,Not Hispanic or Latino,us,666,t2_dm,total,336,666,nvss
2009,A,White,77,77,Hispanic or Latino,us,666,all-cause,overall,2707,666,nvss
2009,A,White,77,77,Hispanic or Latino,us,666,cvd_ihd,total,479,666,nvss
2009,A,White,77,77,Hispanic or Latino,us,666,cvd_stroke,total,63,666,nvss
2009,A,White,77,77,Hispanic or Latino,us,666,lri,total,4,666,nvss
2009,A,White,77,77,Hispanic or Latino,us,666,ncd_lri,total,2546,666,nvss
2009,A,White,77,77,Hispanic or Latino,us,666,neo_lung,total,142,666,nvss
2009,A,White,77,77,Hispanic or Latino,us,666,resp_copd,total,122,666,nvss
2009,A,White,77,77,Hispanic or Latino,us,666,t2_dm,total,54,666,nvss
2009,A,White,77,77,Not Hispanic or Latino,us,666,all-cause,overall,45045,666,nvss
2009,A,White,77,77,Not Hispanic or Latino,us,666,cvd_ihd,total,7143,666,nvss
2009,A,White,77,77,Not Hispanic or Latino,us,666,cvd_stroke,total,1140,666,nvss
2009,A,White,77,77,Not Hispanic or Latino,us,666,lri,total,84,666,nvss
2009,A,White,77,77,Not Hispanic or Latino,us,666,ncd_lri,total,42250,666,nvss
2009,A,White,77,77,Not Hispanic or Latino,us,666,neo_lung,total,4472,666,nvss
2009,A,White,77,77,Not Hispanic or Latino,us,666,resp_copd,total,3998,666,nvss
2009,A,White,77,77,Not Hispanic or Latino,us,666,t2_dm,total,353,666,nvss
2009,A,White,78,78,Hispanic or Latino,us,666,all-cause,overall,3069,666,nvss
2009,A,White,78,78,Hispanic or Latino,us,666,cvd_ihd,total,553,666,nvss
2009,A,White,78,78,Hispanic or Latino,us,666,cvd_stroke,total,92,666,nvss
2009,A,White,78,78,Hispanic or Latino,us,666,lri,total,5,666,nvss
2009,A,White,78,78,Hispanic or Latino,us,666,ncd_lri,total,2865,666,nvss
2009,A,White,78,78,Hispanic or Latino,us,666,neo_lung,total,162,666,nvss
2009,A,White,78,78,Hispanic or Latino,us,666,resp_copd,total,145,666,nvss
2009,A,White,78,78,Hispanic or Latino,us,666,t2_dm,total,68,666,nvss
2009,A,White,78,78,Not Hispanic or Latino,us,666,all-cause,overall,49073,666,nvss
2009,A,White,78,78,Not Hispanic or Latino,us,666,cvd_ihd,total,7824,666,nvss
2009,A,White,78,78,Not Hispanic or Latino,us,666,cvd_stroke,total,1227,666,nvss
2009,A,White,78,78,Not Hispanic or Latino,us,666,lri,total,71,666,nvss
2009,A,White,78,78,Not Hispanic or Latino,us,666,ncd_lri,total,46006,666,nvss
2009,A,White,78,78,Not Hispanic or Latino,us,666,neo_lung,total,4417,666,nvss
2009,A,White,78,78,Not Hispanic or Latino,us,666,resp_copd,total,4307,666,nvss
2009,A,White,78,78,Not Hispanic or Latino,us,666,t2_dm,total,370,666,nvss
2009,A,White,79,79,Hispanic or Latino,us,666,all-cause,overall,3112,666,nvss
2009,A,White,79,79,Hispanic or Latino,us,666,cvd_ihd,total,552,666,nvss
2009,A,White,79,79,Hispanic or Latino,us,666,cvd_stroke,total,81,666,nvss
2009,A,White,79,79,Hispanic or Latino,us,666,lri,total,12,666,nvss
2009,A,White,79,79,Hispanic or Latino,us,666,ncd_lri,total,2932,666,nvss
2009,A,White,79,79,Hispanic or Latino,us,666,neo_lung,total,153,666,nvss
2009,A,White,79,79,Hispanic or Latino,us,666,resp_copd,total,127,666,nvss
2009,A,White,79,79,Hispanic or Latino,us,666,t2_dm,total,57,666,nvss
2009,A,White,79,79,Not Hispanic or Latino,us,666,all-cause,overall,51584,666,nvss
2009,A,White,79,79,Not Hispanic or Latino,us,666,cvd_ihd,total,8335,666,nvss
2009,A,White,79,79,Not Hispanic or Latino,us,666,cvd_stroke,total,1304,666,nvss
2009,A,White,79,79,Not Hispanic or Latino,us,666,lri,total,92,666,nvss
2009,A,White,79,79,Not Hispanic or Latino,us,666,ncd_lri,total,48243,666,nvss
2009,A,White,79,79,Not Hispanic or Latino,us,666,neo_lung,total,4387,666,nvss
2009,A,White,79,79,Not Hispanic or Latino,us,666,resp_copd,total,4556,666,nvss
2009,A,White,79,79,Not Hispanic or Latino,us,666,t2_dm,total,387,666,nvss
2009,A,White,80,80,Hispanic or Latino,us,666,all-cause,overall,3095,666,nvss
2009,A,White,80,80,Hispanic or Latino,us,666,cvd_ihd,total,562,666,nvss
2009,A,White,80,80,Hispanic or Latino,us,666,cvd_stroke,total,99,666,nvss
2009,A,White,80,80,Hispanic or Latino,us,666,lri,total,4,666,nvss
2009,A,White,80,80,Hispanic or Latino,us,666,ncd_lri,total,2908,666,nvss
2009,A,White,80,80,Hispanic or Latino,us,666,neo_lung,total,150,666,nvss
2009,A,White,80,80,Hispanic or Latino,us,666,resp_copd,total,143,666,nvss
2009,A,White,80,80,Hispanic or Latino,us,666,t2_dm,total,50,666,nvss
2009,A,White,80,80,Not Hispanic or Latino,us,666,all-cause,overall,53806,666,nvss
2009,A,White,80,80,Not Hispanic or Latino,us,666,cvd_ihd,total,8723,666,nvss
2009,A,White,80,80,Not Hispanic or Latino,us,666,cvd_stroke,total,1371,666,nvss
2009,A,White,80,80,Not Hispanic or Latino,us,666,lri,total,72,666,nvss
2009,A,White,80,80,Not Hispanic or Latino,us,666,ncd_lri,total,50480,666,nvss
2009,A,White,80,80,Not Hispanic or Latino,us,666,neo_lung,total,4237,666,nvss
2009,A,White,80,80,Not Hispanic or Latino,us,666,resp_copd,total,4463,666,nvss
2009,A,White,80,80,Not Hispanic or Latino,us,666,t2_dm,total,426,666,nvss
2009,A,White,81,81,Hispanic or Latino,us,666,all-cause,overall,3150,666,nvss
2009,A,White,81,81,Hispanic or Latino,us,666,cvd_ihd,total,621,666,nvss
2009,A,White,81,81,Hispanic or Latino,us,666,cvd_stroke,total,93,666,nvss
2009,A,White,81,81,Hispanic or Latino,us,666,lri,total,8,666,nvss
2009,A,White,81,81,Hispanic or Latino,us,666,ncd_lri,total,2965,666,nvss
2009,A,White,81,81,Hispanic or Latino,us,666,neo_lung,total,144,666,nvss
2009,A,White,81,81,Hispanic or Latino,us,666,resp_copd,total,144,666,nvss
2009,A,White,81,81,Hispanic or Latino,us,666,t2_dm,total,57,666,nvss
2009,A,White,81,81,Not Hispanic or Latino,us,666,all-cause,overall,57496,666,nvss
2009,A,White,81,81,Not Hispanic or Latino,us,666,cvd_ihd,total,9745,666,nvss
2009,A,White,81,81,Not Hispanic or Latino,us,666,cvd_stroke,total,1489,666,nvss
2009,A,White,81,81,Not Hispanic or Latino,us,666,lri,total,94,666,nvss
2009,A,White,81,81,Not Hispanic or Latino,us,666,ncd_lri,total,53813,666,nvss
2009,A,White,81,81,Not Hispanic or Latino,us,666,neo_lung,total,4106,666,nvss
2009,A,White,81,81,Not Hispanic or Latino,us,666,resp_copd,total,4704,666,nvss
2009,A,White,81,81,Not Hispanic or Latino,us,666,t2_dm,total,461,666,nvss
2009,A,White,82,82,Hispanic or Latino,us,666,all-cause,overall,3116,666,nvss
2009,A,White,82,82,Hispanic or Latino,us,666,cvd_ihd,total,604,666,nvss
2009,A,White,82,82,Hispanic or Latino,us,666,cvd_stroke,total,103,666,nvss
2009,A,White,82,82,Hispanic or Latino,us,666,lri,total,8,666,nvss
2009,A,White,82,82,Hispanic or Latino,us,666,ncd_lri,total,2920,666,nvss
2009,A,White,82,82,Hispanic or Latino,us,666,neo_lung,total,119,666,nvss
2009,A,White,82,82,Hispanic or Latino,us,666,resp_copd,total,155,666,nvss
2009,A,White,82,82,Hispanic or Latino,us,666,t2_dm,total,50,666,nvss
2009,A,White,82,82,Not Hispanic or Latino,us,666,all-cause,overall,60892,666,nvss
2009,A,White,82,82,Not Hispanic or Latino,us,666,cvd_ihd,total,10428,666,nvss
2009,A,White,82,82,Not Hispanic or Latino,us,666,cvd_stroke,total,1608,666,nvss
2009,A,White,82,82,Not Hispanic or Latino,us,666,lri,total,102,666,nvss
2009,A,White,82,82,Not Hispanic or Latino,us,666,ncd_lri,total,56957,666,nvss
2009,A,White,82,82,Not Hispanic or Latino,us,666,neo_lung,total,3952,666,nvss
2009,A,White,82,82,Not Hispanic or Latino,us,666,resp_copd,total,4930,666,nvss
2009,A,White,82,82,Not Hispanic or Latino,us,666,t2_dm,total,432,666,nvss
2009,A,White,83,83,Hispanic or Latino,us,666,all-cause,overall,3264,666,nvss
2009,A,White,83,83,Hispanic or Latino,us,666,cvd_ihd,total,657,666,nvss
2009,A,White,83,83,Hispanic or Latino,us,666,cvd_stroke,total,103,666,nvss
2009,A,White,83,83,Hispanic or Latino,us,666,lri,total,10,666,nvss
2009,A,White,83,83,Hispanic or Latino,us,666,ncd_lri,total,3079,666,nvss
2009,A,White,83,83,Hispanic or Latino,us,666,neo_lung,total,125,666,nvss
2009,A,White,83,83,Hispanic or Latino,us,666,resp_copd,total,149,666,nvss
2009,A,White,83,83,Hispanic or Latino,us,666,t2_dm,total,50,666,nvss
2009,A,White,83,83,Not Hispanic or Latino,us,666,all-cause,overall,61979,666,nvss
2009,A,White,83,83,Not Hispanic or Latino,us,666,cvd_ihd,total,10703,666,nvss
2009,A,White,83,83,Not Hispanic or Latino,us,666,cvd_stroke,total,1697,666,nvss
2009,A,White,83,83,Not Hispanic or Latino,us,666,lri,total,108,666,nvss
2009,A,White,83,83,Not Hispanic or Latino,us,666,ncd_lri,total,57865,666,nvss
2009,A,White,83,83,Not Hispanic or Latino,us,666,neo_lung,total,3565,666,nvss
2009,A,White,83,83,Not Hispanic or Latino,us,666,resp_copd,total,4785,666,nvss
2009,A,White,83,83,Not Hispanic or Latino,us,666,t2_dm,total,424,666,nvss
2009,A,White,84,84,Hispanic or Latino,us,666,all-cause,overall,3240,666,nvss
2009,A,White,84,84,Hispanic or Latino,us,666,cvd_ihd,total,658,666,nvss
2009,A,White,84,84,Hispanic or Latino,us,666,cvd_stroke,total,97,666,nvss
2009,A,White,84,84,Hispanic or Latino,us,666,lri,total,12,666,nvss
2009,A,White,84,84,Hispanic or Latino,us,666,ncd_lri,total,3044,666,nvss
2009,A,White,84,84,Hispanic or Latino,us,666,neo_lung,total,95,666,nvss
2009,A,White,84,84,Hispanic or Latino,us,666,resp_copd,total,157,666,nvss
2009,A,White,84,84,Hispanic or Latino,us,666,t2_dm,total,75,666,nvss
2009,A,White,84,84,Not Hispanic or Latino,us,666,all-cause,overall,65159,666,nvss
2009,A,White,84,84,Not Hispanic or Latino,us,666,cvd_ihd,total,11372,666,nvss
2009,A,White,84,84,Not Hispanic or Latino,us,666,cvd_stroke,total,1869,666,nvss
2009,A,White,84,84,Not Hispanic or Latino,us,666,lri,total,118,666,nvss
2009,A,White,84,84,Not Hispanic or Latino,us,666,ncd_lri,total,60789,666,nvss
2009,A,White,84,84,Not Hispanic or Latino,us,666,neo_lung,total,3329,666,nvss
2009,A,White,84,84,Not Hispanic or Latino,us,666,resp_copd,total,4679,666,nvss
2009,A,White,84,84,Not Hispanic or Latino,us,666,t2_dm,total,409,666,nvss
2009,A,White,85,85,Hispanic or Latino,us,666,all-cause,overall,3024,666,nvss
2009,A,White,85,85,Hispanic or Latino,us,666,cvd_ihd,total,579,666,nvss
2009,A,White,85,85,Hispanic or Latino,us,666,cvd_stroke,total,92,666,nvss
2009,A,White,85,85,Hispanic or Latino,us,666,lri,total,14,666,nvss
2009,A,White,85,85,Hispanic or Latino,us,666,ncd_lri,total,2852,666,nvss
2009,A,White,85,85,Hispanic or Latino,us,666,neo_lung,total,93,666,nvss
2009,A,White,85,85,Hispanic or Latino,us,666,resp_copd,total,151,666,nvss
2009,A,White,85,85,Hispanic or Latino,us,666,t2_dm,total,46,666,nvss
2009,A,White,85,85,Not Hispanic or Latino,us,666,all-cause,overall,66036,666,nvss
2009,A,White,85,85,Not Hispanic or Latino,us,666,cvd_ihd,total,11789,666,nvss
2009,A,White,85,85,Not Hispanic or Latino,us,666,cvd_stroke,total,1875,666,nvss
2009,A,White,85,85,Not Hispanic or Latino,us,666,lri,total,111,666,nvss
2009,A,White,85,85,Not Hispanic or Latino,us,666,ncd_lri,total,61773,666,nvss
2009,A,White,85,85,Not Hispanic or Latino,us,666,neo_lung,total,2951,666,nvss
2009,A,White,85,85,Not Hispanic or Latino,us,666,resp_copd,total,4483,666,nvss
2009,A,White,85,85,Not Hispanic or Latino,us,666,t2_dm,total,444,666,nvss
2009,A,White,86,86,Hispanic or Latino,us,666,all-cause,overall,2966,666,nvss
2009,A,White,86,86,Hispanic or Latino,us,666,cvd_ihd,total,582,666,nvss
2009,A,White,86,86,Hispanic or Latino,us,666,cvd_stroke,total,74,666,nvss
2009,A,White,86,86,Hispanic or Latino,us,666,lri,total,10,666,nvss
2009,A,White,86,86,Hispanic or Latino,us,666,ncd_lri,total,2792,666,nvss
2009,A,White,86,86,Hispanic or Latino,us,666,neo_lung,total,103,666,nvss
2009,A,White,86,86,Hispanic or Latino,us,666,resp_copd,total,148,666,nvss
2009,A,White,86,86,Hispanic or Latino,us,666,t2_dm,total,43,666,nvss
2009,A,White,86,86,Not Hispanic or Latino,us,666,all-cause,overall,66051,666,nvss
2009,A,White,86,86,Not Hispanic or Latino,us,666,cvd_ihd,total,12010,666,nvss
2009,A,White,86,86,Not Hispanic or Latino,us,666,cvd_stroke,total,1913,666,nvss
2009,A,White,86,86,Not Hispanic or Latino,us,666,lri,total,104,666,nvss
2009,A,White,86,86,Not Hispanic or Latino,us,666,ncd_lri,total,61643,666,nvss
2009,A,White,86,86,Not Hispanic or Latino,us,666,neo_lung,total,2642,666,nvss
2009,A,White,86,86,Not Hispanic or Latino,us,666,resp_copd,total,4231,666,nvss
2009,A,White,86,86,Not Hispanic or Latino,us,666,t2_dm,total,434,666,nvss
