Year,Region,Ethnicity,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age,agr_by,measure3
2015,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,439931.178944804,1883170.41742261,3842512.61034042,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,356.301815587984,1525.18637210172,3112.06453420249,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,633.326729789858,2711.01985761482,5531.69691568625,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,14944.6416071994,64328.1340732179,131917.515629876,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,16.4219073533316,70.6869181428995,144.957455447568,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,32.4557396516848,139.703395145539,286.489342154432,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,291905.545598103,1256486.409477,2576672.9899588,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,344.921334773848,1484.68905787319,3044.64749085632,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,633.940287082632,2728.75033431517,5595.84029698941,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,7605.80000007921,32883.8673363451,67704.5970692306,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,14.3134552430265,61.8845832563958,127.414173379195,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,29.3129203777528,126.735147510167,260.935005269337,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,150417.176211355,650332.439400239,1338969.51110668,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,306.538440239134,1325.3266457452,2728.71513613359,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,579.711103326928,2506.39551592343,5160.41792670068,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,45897.2105733624,197123.367183104,403436.291816347,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,16.0916122835161,69.1116683804017,141.445205665197,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,31.7974309421485,136.566396449512,279.499286957364,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,absolute number,A,886231.965227896,3806266.80594859,7789975.32255614,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,334.496031240934,1436.62290505005,2940.21873628738,EPA,attributable,25,150,nation,value
2015,United States,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,613.978482810314,2636.96866100584,5396.86833395011,EPA,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,large metro,National Vital Statistics System,Deaths,absolute number,A,84072.5821150021,111105.375167038,137460.310195351,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,47.0962586407766,62.2396428610893,77.0033007068355,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,77.2268241858736,102.058424497935,126.267362568584,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,1595263.28518828,2108206.04449376,2608286.56035897,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,890.514322911109,1176.85130454682,1456.00827262948,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,1465.36616523678,1936.54165781431,2395.90223775553,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,47278.0265030699,62556.8729309435,77490.3968377271,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,43.439432612594,57.4777601167822,71.1988024994453,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,79.0883001742238,104.647277187045,129.628586872676,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,901648.968561921,1193034.99165689,1477835.29791908,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,846.512485732256,1120.08004397077,1387.46460669681,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,1508.3092411392,1995.7497492495,2472.17344493639,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,22629.5308374384,29971.9686573575,37162.8488433572,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,37.5671794895788,49.7563265582238,61.6938734997,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,74.0320383066602,98.0526705439503,121.577485141865,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,434918.64601535,576033.507743195,714235.571967148,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,748.39891781349,991.226423077065,1229.04164726303,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,1422.82728234121,1884.48161022464,2336.6067818062,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,154971.90221755,204932.896729222,253705.567855949,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,41.3552832570411,54.6877070723801,67.7030188855939,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,71.7065222935467,94.82380430077,117.391241232369,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,YLL,absolute number,A,2951855.03874345,3903496.02191266,4832502.20276408,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,794.522079494583,1050.66601710533,1300.71756536415,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,1365.84281482095,1806.17338054686,2236.03067380348,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,large metro,National Vital Statistics System,Deaths,absolute number,A,15301.0037712224,20221.9113453819,25019.9155030092,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,29.8830803301865,39.4936835647665,48.8642546600178,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,37.9849981791295,50.201233665305,62.1123593611046,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,large metro,National Vital Statistics System,YLL,absolute number,A,286660.345769851,378852.275645922,468741.641820541,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,528.628200551791,698.638649206284,864.402957352974,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,711.639110407625,940.507120691975,1163.65897801573,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,6994.26516422118,9256.16291014794,11467.7054466055,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,26.3710454046804,34.8992619875615,43.2376202387814,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,41.5003250313551,54.921247664348,68.0433887225895,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,small-medium metro,National Vital Statistics System,YLL,absolute number,A,127685.914084272,168978.669573614,209352.150371618,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,475.791113586251,629.658721131061,780.100870729153,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,757.621681764335,1002.63137670901,1242.18657463535,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,non metro,National Vital Statistics System,Deaths,absolute number,A,2223.77864652687,2946.04918103493,3653.7766638234,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,21.0428714793598,27.8774752987279,34.5744630973958,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,38.2286255789552,50.6450636419542,62.8114944122616,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,non metro,National Vital Statistics System,YLL,absolute number,A,41024.2058243254,54348.6322976086,67404.7689624657,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,395.178367613526,523.530032131948,649.297311982568,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,705.240607729336,934.298707327967,1158.74467943406,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,Deaths,absolute number,A,24749.5816796011,32726.109783463,40511.7282960456,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,27.9784364924939,36.9955903124484,45.7969282877328,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,39.3148347046173,51.9855896280646,64.3530837076788,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,YLL,absolute number,A,459281.199187365,607302.666391107,751781.399533554,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,500.730516277032,662.110659475048,819.628343119564,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,729.570489826586,964.703333330221,1194.20852599816,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,large metro,National Vital Statistics System,Deaths,absolute number,A,50030.6193580157,66100.4546300966,81759.0209946012,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,59.2636865710329,78.2991830936269,96.8475117188859,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,112.933628236298,149.207910380378,184.553839237824,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,large metro,National Vital Statistics System,YLL,absolute number,A,925514.755317054,1222790.10090884,1512457.39672533,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,1152.40480303055,1522.55723346391,1883.23649985273,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,2089.15541413218,2760.19214711041,3414.05530366779,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,30494.3978587415,40341.8836685983,49963.1751136427,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,56.4183653675239,74.6374184193535,92.4379842337182,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,115.227452065516,152.437588313406,188.793016740874,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,small-medium metro,National Vital Statistics System,YLL,absolute number,A,571918.788965247,756607.208943716,937053.380631417,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,1139.66998079573,1507.70098818906,1867.278412449,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,2161.07709836185,2858.94875855023,3540.79047567042,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,non metro,National Vital Statistics System,Deaths,absolute number,A,16440.4403077365,21771.781921403,26991.6079324414,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,46.8096039539209,61.9891237725811,76.8511337742294,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,101.570772839816,134.508363186369,166.756998387523,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,non metro,National Vital Statistics System,YLL,absolute number,A,310349.463942125,410990.260716596,509525.955264546,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,964.799750782992,1277.66710493676,1583.99021674603,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,1917.37169522099,2539.14114398616,3147.9050493442,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,All,National Vital Statistics System,Deaths,absolute number,A,97455.8577020498,128855.681989473,159499.538668611,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,56.0890728956243,74.1607114291592,91.7972655738475,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,112.080551760207,148.192384484182,183.434805469886,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,All,National Vital Statistics System,YLL,absolute number,A,1818236.52084468,2404063.87503046,2975787.12150667,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,1116.56931008974,1476.32275096279,1827.41493482436,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,high school graduate or lower,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,2091.08982560978,2764.82924611856,3422.34802877705,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,large metro,National Vital Statistics System,Deaths,absolute number,A,15152.0395040497,20024.1392459968,24774.1268050273,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,33.3839083269291,44.118419090404,54.5838847580684,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,46.2100324184541,61.0687507422247,75.5550566307084,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,large metro,National Vital Statistics System,YLL,absolute number,A,316241.430106096,417928.057150668,517066.054926643,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,659.526095281767,871.595032784926,1078.34876693451,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,964.45938735543,1274.57884889703,1576.92561151628,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,8497.23331007517,11243.7715865527,13928.4791748794,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,29.3888148853924,38.8880838871432,48.1735032060633,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,43.9749426306301,58.188847172679,72.0827650949636,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,small-medium metro,National Vital Statistics System,YLL,absolute number,A,177269.451549892,234567.788098409,290576.211591998,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,595.194264377664,787.577334184024,975.629433001722,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,917.406134162133,1213.93689548229,1503.79208953024,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,non metro,National Vital Statistics System,Deaths,absolute number,A,3468.68751319458,4594.69934765213,5697.74244497495,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,23.2953244317732,30.8574962612981,38.2654125744911,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,36.7203450223156,48.6405721696758,60.3176468424746,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,non metro,National Vital Statistics System,YLL,absolute number,A,73807.0610805666,97766.4474268762,121237.102811346,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,485.217889010341,642.730228544486,797.029582733785,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,781.338975520881,1034.97869654296,1283.44459620651,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,All,National Vital Statistics System,Deaths,absolute number,A,27155.4828867036,35911.6832209082,44460.4299536068,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,30.4246872914345,40.2350323381716,49.8129487818294,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,44.1132035735163,58.3373677868653,72.2245303348976,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,All,National Vital Statistics System,YLL,absolute number,A,568361.037807095,751627.272841794,930551.528588525,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,610.96993166646,807.975270962647,1000.31312144028,burnett,attributable,25,150,nation,value
2015,United States,"All, All Origins",All genders,some college education but no 4-year college degree,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,923.284121613456,1220.99419246607,1511.6508584118,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,large metro,National Vital Statistics System,Deaths,absolute number,A,245.543753892017,324.506989869791,401.496392159721,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,44.4364358777789,58.7265357748889,72.6594279128396,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,48.5319006077793,64.139041328725,79.3560523931986,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,6229.50326723065,8232.81929021113,10186.058684434,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,931.405966960212,1230.93233647451,1522.97148448344,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,1231.2658278167,1627.22268915888,2013.28186859666,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,274.124035344177,362.926482709591,449.829197813252,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,50.2781114943005,66.5656994980274,82.5048505237791,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,56.673379356692,75.0327135939249,92.9992904174881,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,7054.84355022123,9340.25924626978,11576.7835203124,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,1076.10709233124,1424.7118518749,1765.85898240096,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,1458.54348131787,1931.03846180098,2393.42545557234,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,273.610747806383,362.75462201741,450.242689466148,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,38.1207088141558,50.5406436983257,62.7298839626979,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,49.1620230754853,65.1792783775392,80.8990204754924,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,7111.25296422833,9428.1379726146,11701.9878998101,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,872.71706224661,1157.05304189088,1436.10761053497,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,1277.74067768127,1694.03556068102,2102.59795630036,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,819.953285321016,1085.22844253162,1344.65979614444,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,27.4966555330339,36.3925033207962,45.0923825608282,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,30.949259773107,40.9621103816005,50.7543857465421,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,YLL,absolute number,A,21117.3185103342,27949.2930727657,34630.7645954564,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,602.024814902206,796.794724696938,987.274006181173,burnett,attributable,25,150,nation,value
2015,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,797.076355431516,1054.95026030058,1307.14340535447,burnett,attributable,25,150,nation,value
2015,United States,Asian or Pacific Islander,All genders,666,large metro,National Vital Statistics System,Deaths,absolute number,A,3234.89687482187,4271.70906528776,5280.90229011102,burnett,attributable,25,150,nation,value
2015,United States,Asian or Pacific Islander,All genders,666,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,30.5419189109943,40.3308658457813,49.8590513894933,burnett,attributable,25,150,nation,value
