Year,Ethnicity,Education,rural_urban_class,Gender.Code,Region,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method,agr_by,measure3
1991,"White, All Origins",666,non-core,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,2948.62178950979,722.113106528366,5767.76374828614,National Vital Statistics System,EPA,nation,value
1991,"White, All Origins",666,non-core,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,2283.85707342844,543.032176314957,4586.09643002177,National Vital Statistics System,EPA,nation,value
1991,"White, All Origins",666,non-core,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,1652.01544772858,384.261795381203,3383.77268834184,National Vital Statistics System,EPA,nation,value
1991,"White, All Origins",666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,334994.839941338,82610.4958795296,651246.720159223,National Vital Statistics System,EPA,nation,value
1991,"White, All Origins",666,All,All genders,United States,Deaths,absolute number,attributable,25,150,B,248853.549313203,59263.0348474562,498986.166106684,National Vital Statistics System,EPA,nation,value
1991,"White, All Origins",666,All,All genders,United States,Deaths,absolute number,attributable,25,150,C,175675.332819838,40869.1364372523,359776.73318774,National Vital Statistics System,EPA,nation,value
1991,"White, All Origins",666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,160.344172457344,39.541240696166,311.717089217781,National Vital Statistics System,EPA,nation,value
1991,"White, All Origins",666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,119.112928529544,28.3660556729475,238.838078479209,National Vital Statistics System,EPA,nation,value
1991,"White, All Origins",666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,84.0864171731667,19.5618770194343,172.205943716915,National Vital Statistics System,EPA,nation,value
1991,"White, All Origins",666,All,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,242.59121354064,59.8235496705518,471.609449821536,National Vital Statistics System,EPA,nation,value
1991,"White, All Origins",666,All,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,180.210789313522,42.9161581839983,361.347833289043,National Vital Statistics System,EPA,nation,value
1991,"White, All Origins",666,All,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,127.217757101522,29.5959585718013,260.537369241224,National Vital Statistics System,EPA,nation,value
1991,"All, All Origins",666,large central metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,1144.03508284418,869.053266853111,1409.98016445072,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large central metro,All genders,United States,Deaths,absolute number,attributable,25,150,B,1058.23332141711,802.654268085077,1306.18705658271,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large central metro,All genders,United States,Deaths,absolute number,attributable,25,150,C,834.45865346587,630.736352693475,1033.51588393084,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large central metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,955.723379504902,726.004418589807,1177.89308038839,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large central metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,884.044852658779,670.534899822461,1091.18463821867,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large central metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,697.104185270981,526.915203574144,863.395981622104,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large central metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,1477.93595458776,1122.69727458096,1821.50041685488,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large central metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,1367.09188163786,1036.91890195979,1687.41399917688,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large central metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,1078.00579288885,814.824604149138,1335.16035251428,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large fringe metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,2253.75755244329,1714.0548009199,2774.43788490772,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large fringe metro,All genders,United States,Deaths,absolute number,attributable,25,150,B,2035.34973237781,1544.86418547218,2510.50076178482,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large fringe metro,All genders,United States,Deaths,absolute number,attributable,25,150,C,1534.6365306039,1160.15611331052,1900.42302313428,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large fringe metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,164.086135845851,124.792761584347,201.994571769848,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large fringe metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,148.18482685447,112.474739940847,182.778475259131,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large fringe metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,111.730109550465,84.4658438990874,138.361408928186,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large fringe metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,221.04830921954,168.114318792732,272.11658273918,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large fringe metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,199.626892664125,151.52012061024,246.22965681703,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,large fringe metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,150.516993271426,113.787992412931,186.393294882276,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,8044.28798611912,6122.57948880341,9895.41498221031,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,B,6935.747767347,5262.7633755643,8557.46858602237,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,C,5299.8365936928,4005.82318306554,6564.3036434293,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,968.531318820344,737.157843814836,1191.40678945514,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,835.063208043429,633.636085825138,1030.31820214364,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,638.099696887903,482.300635823871,790.341379607295,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,medium metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,1697.95996150223,1292.33250364006,2088.6893248023,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,medium metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,1463.97319841792,1110.84554829315,1806.2803141747,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,medium metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,1118.67083253644,845.535041689142,1385.57008164291,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,small metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,4435.90630518199,3386.31389656099,5440.59983514699,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,small metro,All genders,United States,Deaths,absolute number,attributable,25,150,B,3375.61575587487,2562.43452390954,4163.19053947924,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,small metro,All genders,United States,Deaths,absolute number,attributable,25,150,C,2528.27975070654,1911.34350837309,3130.8854215584,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,small metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,670.92447096055,512.175123469685,822.88292740536,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,small metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,510.557045023864,387.564549169287,629.676602263915,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,small metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,382.398688674165,289.087966236132,473.541932714692,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,small metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,887.221596649324,677.293571001016,1088.16943830177,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,small metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,675.153845585799,512.510204951026,832.675963709425,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,small metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,505.678939741713,382.28608148533,626.20555339416,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,micropolitan,All genders,United States,Deaths,absolute number,attributable,25,150,A,16891.3897703583,12864.5513124002,20765.123316061,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,micropolitan,All genders,United States,Deaths,absolute number,attributable,25,150,B,14199.829602906,10774.5753381572,17520.1582133719,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,micropolitan,All genders,United States,Deaths,absolute number,attributable,25,150,C,10928.3648977046,8261.12612022073,13534.0159041614,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,micropolitan,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,1319.42835748243,1004.88201614145,1622.01529431935,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,micropolitan,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,1109.18391584159,841.628808183843,1368.54302035393,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,micropolitan,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,853.641692186302,645.29705465004,1057.17555614667,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,micropolitan,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,2265.89510245049,1725.71494769151,2785.53700218388,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,micropolitan,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,1904.83582406693,1445.35516743311,2350.24123115686,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,micropolitan,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,1465.98526445438,1108.18857838344,1815.52026036019,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,non-core,All genders,United States,Deaths,absolute number,attributable,25,150,A,22788.1900664459,17361.6201044435,28004.6243399096,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,non-core,All genders,United States,Deaths,absolute number,attributable,25,150,B,18826.8259178684,14285.5560718708,23228.9216554577,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,non-core,All genders,United States,Deaths,absolute number,attributable,25,150,C,14491.2343448749,10954.4111342717,17946.3957399153,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,non-core,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,1227.77844422232,935.406579410594,1508.82865215839,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,non-core,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,1014.34870288889,769.674895532756,1251.52410998598,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,non-core,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,780.756396490182,590.200003624309,966.913027173457,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,non-core,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,2058.43125579808,1568.25537131623,2529.62582285256,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,non-core,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,1700.60574375637,1290.39801050691,2098.24203829525,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,non-core,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,1308.97669466549,989.499482051854,1621.07748848194,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,270549.274425183,206345.405754115,332127.97108457,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,All,All genders,United States,Deaths,absolute number,attributable,25,150,B,215785.704280362,163781.070320178,266167.130817903,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,All,All genders,United States,Deaths,absolute number,attributable,25,150,C,162883.827055478,123133.152425338,201714.254034978,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,115.863388423945,88.367924649515,142.23461586429,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,92.4107555804367,70.1396439052134,113.986724707221,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,69.7553972828203,52.732073658793,86.3846225999175,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,All,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,167.802158538319,127.981139715017,205.994972920746,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,All,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,133.836274508174,101.581559166377,165.084231617654,National Vital Statistics System,burnett,nation,value
1991,"All, All Origins",666,All,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,101.025064025628,76.3705938908861,125.108771061873,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large central metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,0.856400185191525,0.649236982081065,1.05759600883469,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large central metro,All genders,United States,Deaths,absolute number,attributable,25,150,B,0.834369167199968,0.63218404358114,1.03095148425541,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large central metro,All genders,United States,Deaths,absolute number,attributable,25,150,C,0.707644445223612,0.534953602689735,0.876334119322864,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large central metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,159.410416204432,120.849036838667,196.86102695877,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large central metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,155.309560309993,117.674801159148,191.901412486241,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large central metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,131.7210078751,99.5763171580347,163.120920699194,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large central metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,108.887508735382,82.5476205868345,134.468670887476,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large central metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,106.08636190533,80.3794146219336,131.080937030053,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large central metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,89.9738720789723,68.0169926316346,111.422020596062,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large fringe metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,10.5961747002891,8.04049404201407,13.0735612805706,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large fringe metro,All genders,United States,Deaths,absolute number,attributable,25,150,B,9.94643905259531,7.53745689958408,12.2879416749617,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large fringe metro,All genders,United States,Deaths,absolute number,attributable,25,150,C,8.23028693731428,6.21893419323347,10.1969017531063,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large fringe metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,146.701966516156,111.319067596414,181.000899237425,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large fringe metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,137.706503537452,104.354616734432,170.124149435127,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large fringe metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,113.946713115563,86.0999277179736,141.174110645035,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large fringe metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,160.625474186821,121.884378535168,198.179724230557,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large fringe metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,150.776250343422,114.258930501153,186.270660322998,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,large fringe metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,124.761414320927,94.2716859601701,154.572968609552,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,4.83475113433367,3.64267678382458,6.00731942258179,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,B,4.77587146086145,3.59699902852782,5.93626880199768,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,C,4.68648412975828,3.5283209480197,5.82735767620279,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,17.3815759929729,13.095909505301,21.5971155818465,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,17.1698957036544,12.9316918748959,21.341679112271,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,16.8485363109557,12.6847850037384,20.9501290703172,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,medium metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,21.0677508008058,15.8732072442181,26.177295389008,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,medium metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,20.8111786932704,15.6741633763966,25.8676875669882,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,medium metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,20.4216674311379,15.3748940561316,25.3931000662195,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,small metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,5.24864950910789,3.98982756443852,6.46452477303817,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,small metro,All genders,United States,Deaths,absolute number,attributable,25,150,B,4.59178830432457,3.47933781281646,5.67329158859309,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,small metro,All genders,United States,Deaths,absolute number,attributable,25,150,C,3.81265439358384,2.8809114718203,4.72366756845722,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,small metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,167.343961907336,127.208637345976,206.110007058216,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,small metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,146.401097225493,110.932569111416,180.882928045256,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,small metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,121.559782282772,91.8527973266493,150.605835704427,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,small metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,154.445172830724,117.403459058411,190.223150566226,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,small metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,135.116573707747,102.381942041363,166.940562214886,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,small metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,112.190014924613,84.7728295446669,138.997213042953,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,micropolitan,All genders,United States,Deaths,absolute number,attributable,25,150,A,23.1086553956629,17.5489490185067,28.4889852357544,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,micropolitan,All genders,United States,Deaths,absolute number,attributable,25,150,B,22.1559400161919,16.8110067087196,27.3375309558693,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,micropolitan,All genders,United States,Deaths,absolute number,attributable,25,150,C,17.0022757245619,12.8511474291447,21.058523801887,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,micropolitan,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,172.441916669249,130.954153431627,212.591132365817,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,micropolitan,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,165.332543005427,125.447464093272,203.998724907196,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,micropolitan,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,126.874755951087,95.8981150628404,157.143379588582,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,micropolitan,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,222.3428292502,168.84941630462,274.11034832315,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,micropolitan,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,213.176158610352,161.749211720138,263.031486400705,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,micropolitan,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,163.589530570462,123.648928489528,202.617230720529,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,non-core,All genders,United States,Deaths,absolute number,attributable,25,150,A,30.2132167066974,22.9006793026909,37.3182347510544,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,non-core,All genders,United States,Deaths,absolute number,attributable,25,150,B,28.8695089598979,21.8576374593311,35.6977238810226,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,non-core,All genders,United States,Deaths,absolute number,attributable,25,150,C,25.158260021131,19.007694643069,31.1735190251166,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,non-core,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,191.896708955255,145.451741656225,237.023634466551,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,non-core,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,183.36226203053,138.826948970745,226.73109574735,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,non-core,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,159.790576023817,120.72577647857,197.995988495586,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,non-core,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,211.987853453859,160.680204797145,261.839464376184,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,non-core,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,202.559869546068,153.361811539555,250.469320502674,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,non-core,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,176.52028217609,133.365487879263,218.725713547496,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,710.569446067823,540.666104396626,874.348707730509,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,All,All genders,United States,Deaths,absolute number,attributable,25,150,B,609.935728947316,462.455465892942,753.129395254318,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,All,All genders,United States,Deaths,absolute number,attributable,25,150,C,485.078589551804,366.52911138766,600.995059952169,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,72.4515645396884,55.1277646032857,89.1509368702629,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,62.1906811155941,47.1531983527984,76.7910909890101,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,49.4599126548696,37.3722902333222,61.2790665502417,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,All,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,64.5159322951102,49.0896111260381,79.3862195207229,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,All,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,55.37892518584,41.9885004796631,68.3801496708981,National Vital Statistics System,burnett,nation,value
1991,American Indian or Alaska Native,666,All,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,44.0425599700563,33.2788968978777,54.5671599196076,National Vital Statistics System,burnett,nation,value
1991,Asian or Pacific Islander,666,large central metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,3.367074771879,2.55850021314667,4.1486139479096,National Vital Statistics System,burnett,nation,value
1991,Asian or Pacific Islander,666,large central metro,All genders,United States,Deaths,absolute number,attributable,25,150,B,3.07695638891079,2.33396280533827,3.79770085511621,National Vital Statistics System,burnett,nation,value
1991,Asian or Pacific Islander,666,large central metro,All genders,United States,Deaths,absolute number,attributable,25,150,C,2.39614194952913,1.81084311136351,2.96824182165385,National Vital Statistics System,burnett,nation,value
1991,Asian or Pacific Islander,666,large central metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,4044.936686916,3073.57931640589,4983.81589203212,National Vital Statistics System,burnett,nation,value
1991,Asian or Pacific Islander,666,large central metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,B,3696.41146240429,2803.83787614605,4562.25672298312,National Vital Statistics System,burnett,nation,value
1991,Asian or Pacific Islander,666,large central metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,C,2878.53497037134,2175.40334909634,3565.81040026797,National Vital Statistics System,burnett,nation,value
1991,Asian or Pacific Islander,666,large central metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,1284.16002441412,975.779844159642,1582.22924929563,National Vital Statistics System,burnett,nation,value
1991,Asian or Pacific Islander,666,large central metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,B,1173.51251730588,890.144097219514,1448.39540349798,National Vital Statistics System,burnett,nation,value
1991,Asian or Pacific Islander,666,large central metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,C,913.858441786216,690.632816805848,1132.05014690983,National Vital Statistics System,burnett,nation,value
1991,Asian or Pacific Islander,666,large fringe metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,7.34183586084999,5.57999342409081,9.04390297892558,National Vital Statistics System,burnett,nation,value
1991,Asian or Pacific Islander,666,large fringe metro,All genders,United States,Deaths,absolute number,attributable,25,150,B,6.84720129793444,5.1973122169381,8.44539547303769,National Vital Statistics System,burnett,nation,value
